date,outflow,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,0.405,93.835,19.68,,,
1990-01-02,0.444,94.715,7.3,0.17,0.28,2.12
1990-01-03,0.796,95.216,7.31,0.03,0.0,-0.08
1990-01-04,0.409,95.936,7.32,0.06,1.3,-0.95
1990-01-05,4.903,96.638,7.31,0.0,0.11,1.98
1990-01-06,4.861,96.978,7.3,0.01,0.05,0.46
1990-01-07,4.861,95.856,7.32,0.13,0.27,0.23
1990-01-08,4.871,95.676,7.32,0.21,1.55,0.7
1990-01-09,4.977,96.197,7.3,0.18,3.22,1.08
1990-01-10,4.596,97.158,7.3,0.14,0.0,-2.66
1990-01-11,0.405,98.1,7.3,0.0,0.0,-1.81
1990-01-12,0.776,98.941,7.3,0.08,0.0,-0.53
1990-01-13,5.343,100.884,7.3,0.02,0.0,-0.51
1990-01-14,11.228,100.403,7.3,0.03,0.13,-0.42
1990-01-15,16.774,100.023,7.3,0.01,0.43,-0.09
1990-01-16,7.639,100.783,7.3,0.16,0.23,-1.44
1990-01-17,7.562,101.886,7.3,0.15,0.0,-1.08
1990-01-18,6.187,102.026,7.29,0.13,0.03,-1.18
1990-01-19,0.786,103.588,7.3,0.28,1.44,-3.09
1990-01-20,4.977,103.808,7.3,0.0,0.0,-3.75
1990-01-21,5.263,103.748,7.3,0.15,0.0,-2.16
1990-01-22,7.737,103.108,7.3,0.29,0.0,0.25
1990-01-23,0.405,103.408,7.3,0.22,0.0,-3.0
1990-01-24,0.418,104.31,7.29,0.3,0.06,-0.7
1990-01-25,0.556,104.562,7.32,0.29,0.11,2.73
1990-01-26,0.556,104.771,7.31,0.2,2.34,4.46
1990-01-27,0.556,104.541,7.3,0.25,1.14,2.44
1990-01-28,0.556,104.52,7.41,0.21,1.2,3.26
1990-01-29,0.556,104.289,7.33,0.35,14.35,0.2
1990-01-30,0.556,104.289,7.3,0.05,0.23,0.36
1990-01-31,0.556,104.31,7.31,0.18,0.0,0.95
1990-02-01,0.556,104.52,7.29,0.2,4.14,2.42
