date,outflow,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,,,0.44,,,
1990-01-02,,,0.43,0.18,10.31,3.31
1990-01-03,,,0.43,0.01,10.36,4.38
1990-01-04,,,0.42,0.42,3.2,2.93
1990-01-05,,,0.41,0.15,0.1,2.1
1990-01-06,,,0.41,0.04,0.0,1.14
1990-01-07,,,0.41,0.0,0.0,1.19
1990-01-08,,,0.41,0.06,0.24,2.04
1990-01-09,,,0.4,0.04,0.0,1.65
1990-01-10,,,0.4,0.0,0.0,0.98
1990-01-11,,,0.4,0.08,0.12,1.31
1990-01-12,,,0.4,0.19,0.08,0.64
1990-01-13,,,0.4,0.1,0.0,1.59
1990-01-14,,,0.4,0.21,0.12,2.15
1990-01-15,,,0.39,0.08,0.0,1.37
1990-01-16,,,0.39,0.09,0.0,0.59
1990-01-17,,,0.39,0.13,0.0,1.66
1990-01-18,,,0.39,0.04,0.0,1.49
1990-01-19,,,0.39,0.16,0.0,1.02
1990-01-20,,,0.39,0.15,0.0,-1.2
1990-01-21,,,0.38,0.15,0.0,-0.4
1990-01-22,,,0.38,0.42,0.0,-0.34
1990-01-23,,,0.38,0.46,0.0,1.18
1990-01-24,,,0.38,0.38,0.0,2.32
1990-01-25,,,0.38,0.21,0.0,3.89
1990-01-26,,,0.38,0.28,0.0,4.24
1990-01-27,,,0.38,0.36,0.0,3.67
1990-01-28,,,0.39,0.25,0.0,6.57
1990-01-29,,,0.38,0.47,11.24,1.13
1990-01-30,,,0.37,0.21,1.33,2.49
1990-01-31,,,0.38,0.24,0.0,2.29
1990-02-01,,,0.37,0.32,8.0,2.86
1990-02-02,,,0.37,0.24,0.24,0.4
1990-02-03,,,0.37,0.49,0.0,3.54
1990-02-04,,,0.36,0.75,0.0,2.39
1990-02-05,,,0.36,0.43,0.0,6.87
1990-02-06,,,0.36,0.58,0.0,6.62
1990-02-07,,,0.36,0.49,0.0,6.77
1990-02-08,,,0.36,0.55,0.0,5.82
1990-02-09,,,0.36,0.73,0.0,5.89
1990-02-10,,,0.36,0.96,0.0,5.46
1990-02-11,,,0.35,0.58,0.0,7.04
1990-02-12,,,0.35,0.54,0.0,3.84
1990-02-13,,,0.35,0.63,0.0,5.44
1990-02-14,,,0.35,0.75,0.0,4.34
1990-02-15,,,0.35,1.49,0.0,6.54
1990-02-16,,,0.34,1.31,0.0,4.89
1990-02-17,,,0.34,1.35,0.0,4.79
1990-02-18,,,0.34,1.13,0.0,4.43
1990-02-19,,,0.34,0.83,0.0,4.54
1990-02-20,,,0.34,1.24,0.0,7.2
1990-02-21,,,0.34,1.18,0.0,8.9
1990-02-22,,,0.34,0.89,0.0,7.96
1990-02-23,,,0.33,1.16,0.0,8.31
1990-02-24,,,0.33,1.64,0.0,8.04
1990-02-25,,,0.33,1.91,0.0,7.92
1990-02-26,,,0.33,1.51,0.0,6.43
1990-02-27,,,0.33,1.41,0.0,6.44
1990-02-28,,,0.33,1.47,0.0,6.94
1990-03-01,,,0.33,2.16,0.0,7.33
1990-03-02,,,0.33,1.44,0.0,7.92
1990-03-03,,,0.33,0.93,0.02,5.53
1990-03-04,,,0.32,0.9,0.41,1.93
1990-03-05,,,0.32,0.97,0.07,3.42
1990-03-06,,,0.32,1.04,0.0,4.35
1990-03-07,,,0.32,1.17,0.0,5.73
1990-03-08,,,0.33,1.25,0.55,7.68
1990-03-09,,,0.32,0.92,6.03,5.08
1990-03-10,,,0.32,1.27,0.29,7.19
1990-03-11,,,0.31,1.33,0.0,8.81
1990-03-12,,,0.31,1.72,0.1,9.79
1990-03-13,,,0.31,1.47,0.1,7.69
1990-03-14,,,0.31,1.65,0.0,7.46
1990-03-15,,,0.31,1.96,0.0,8.1
1990-03-16,,,0.31,2.19,0.0,9.41
1990-03-17,,,0.31,2.25,0.0,7.82
1990-03-18,,,0.31,1.69,0.0,7.62
1990-03-19,,,0.3,1.88,0.0,9.32
1990-03-20,,,0.3,2.04,0.0,7.47
1990-03-21,,,0.3,2.64,0.0,9.43
1990-03-22,,,0.3,3.59,0.0,12.17
1990-03-23,,,0.3,3.52,0.0,11.23
1990-03-24,,,0.31,1.69,3.94,9.33
1990-03-25,,,0.3,1.46,1.4,5.83
1990-03-26,,,0.3,1.69,0.01,6.82
1990-03-27,,,0.29,2.14,0.0,4.65
1990-03-28,,,0.29,2.72,0.0,3.74
1990-03-29,,,0.29,2.96,0.0,4.67
1990-03-30,,,0.29,3.06,0.0,6.16
1990-03-31,,,0.32,1.57,0.11,4.82
1990-04-01,,,0.37,1.66,15.27,8.45
1990-04-02,,,0.32,1.42,33.73,6.74
1990-04-03,,,0.31,1.74,2.66,4.41
1990-04-04,,,0.31,2.18,0.04,5.41
1990-04-05,,,0.31,1.95,0.0,6.84
1990-04-06,,,0.31,1.67,10.05,6.53
1990-04-07,,,0.3,1.7,3.09,3.04
1990-04-08,,,0.31,2.73,6.97,5.77
1990-04-09,,,0.31,1.91,8.62,5.47
1990-04-10,,,0.3,1.73,5.41,3.33
1990-04-11,,,0.3,1.84,0.1,1.79
1990-04-12,,,0.29,3.21,0.0,5.22
1990-04-13,,,0.29,3.53,0.0,7.09
1990-04-14,,,0.29,2.82,0.48,8.56
1990-04-15,,,0.29,2.63,0.0,6.15
1990-04-16,,,0.29,3.97,0.0,8.42
1990-04-17,,,0.29,3.6,0.0,8.15
1990-04-18,,,0.29,3.38,0.0,8.51
1990-04-19,,,0.28,2.94,0.0,6.74
1990-04-20,,,0.29,3.87,0.0,7.93
1990-04-21,,,0.29,2.76,0.0,6.23
1990-04-22,,,0.28,2.45,0.31,3.72
1990-04-23,,,0.28,3.04,0.35,4.66
1990-04-24,,,0.28,2.67,0.05,5.0
1990-04-25,,,0.3,3.16,0.25,6.74
1990-04-26,,,0.29,2.17,18.44,5.41
1990-04-27,,,0.28,2.96,0.4,9.21
1990-04-28,,,0.3,3.24,0.96,10.63
1990-04-29,,,0.29,2.41,7.84,9.41
1990-04-30,,,0.29,1.72,2.05,7.86
1990-05-01,,,0.28,1.77,0.27,8.73
1990-05-02,,,0.28,2.11,0.1,9.56
1990-05-03,,,0.27,2.28,0.05,8.44
1990-05-04,,,0.27,3.06,0.0,8.77
1990-05-05,,,0.27,4.5,0.0,9.33
1990-05-06,,,0.27,4.68,0.0,10.55
1990-05-07,,,0.27,4.75,0.0,10.7
1990-05-08,,,0.27,4.39,0.0,9.95
1990-05-09,,,0.28,3.61,0.0,10.74
1990-05-10,,,0.27,2.48,1.56,9.89
1990-05-11,,,0.27,2.53,0.07,10.36
1990-05-12,,,0.27,3.29,0.56,10.43
1990-05-13,,,0.26,3.44,3.69,10.22
1990-05-14,,,0.26,3.57,0.15,10.4
1990-05-15,,,0.26,4.86,0.0,14.49
1990-05-16,,,0.26,4.09,0.0,15.19
1990-05-17,,,0.25,4.07,0.0,14.62
1990-05-18,,,0.26,5.26,0.0,13.28
1990-05-19,,,0.26,4.54,0.0,12.96
