date,outflow,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,,,0.42,,,
1990-01-02,,,0.4,0.31,9.47,7.13
1990-01-03,,,0.41,0.12,4.31,8.05
1990-01-04,,,0.4,0.34,6.19,5.11
1990-01-05,,,0.39,0.16,0.1,5.6
1990-01-06,,,0.39,0.0,0.0,3.59
1990-01-07,,,0.39,0.1,0.0,7.24
1990-01-08,,,0.39,0.16,0.09,5.42
1990-01-09,,,0.39,0.17,0.0,4.52
1990-01-10,,,0.39,0.13,0.0,3.42
1990-01-11,,,0.39,0.14,0.0,3.64
1990-01-12,,,0.39,0.23,0.0,4.17
1990-01-13,,,0.39,0.07,0.0,4.73
1990-01-14,,,0.39,0.0,0.0,3.9
1990-01-15,,,0.39,0.1,0.0,3.82
1990-01-16,,,0.39,0.09,0.0,3.93
1990-01-17,,,0.39,0.19,0.0,3.84
1990-01-18,,,0.39,0.03,0.0,1.91
1990-01-19,,,0.39,0.1,0.0,2.8
1990-01-20,,,0.39,0.11,0.0,1.86
1990-01-21,,,0.39,0.21,0.0,2.77
1990-01-22,,,0.39,0.29,0.0,3.33
1990-01-23,,,0.39,0.51,0.0,4.7
1990-01-24,,,0.39,0.39,0.0,7.93
1990-01-25,,,0.39,0.25,0.0,8.0
1990-01-26,,,0.39,0.57,0.0,8.71
1990-01-27,,,0.39,0.26,1.69,7.01
1990-01-28,,,0.41,0.67,7.38,10.3
1990-01-29,,,0.4,0.45,6.41,4.75
1990-01-30,,,0.39,0.68,2.05,7.08
1990-01-31,,,0.4,0.32,0.0,7.12
1990-02-01,,,0.4,0.5,5.43,6.33
1990-02-02,,,0.39,0.33,0.11,7.16
1990-02-03,,,0.39,0.47,0.0,8.15
1990-02-04,,,0.39,0.55,0.0,6.83
1990-02-05,,,0.39,0.35,0.0,7.66
1990-02-06,,,0.39,0.72,0.0,10.34
1990-02-07,,,0.39,0.68,0.0,10.87
1990-02-08,,,0.39,0.55,0.0,9.97
1990-02-09,,,0.39,0.77,0.0,9.75
1990-02-10,,,0.39,0.83,0.0,9.69
1990-02-11,,,0.39,0.71,0.0,10.09
1990-02-12,,,0.39,0.77,0.0,8.71
1990-02-13,,,0.39,1.06,0.0,8.44
1990-02-14,,,0.39,0.93,0.0,9.78
1990-02-15,,,0.39,1.44,0.0,10.48
1990-02-16,,,0.39,1.32,0.0,8.31
1990-02-17,,,0.39,1.74,0.0,9.3
1990-02-18,,,0.39,1.17,0.0,9.24
1990-02-19,,,0.39,0.91,0.0,9.15
1990-02-20,,,0.39,1.24,0.0,11.26
1990-02-21,,,0.39,1.87,0.0,13.9
1990-02-22,,,0.38,1.39,0.0,11.92
1990-02-23,,,0.38,2.18,0.0,12.03
1990-02-24,,,0.38,2.28,0.0,13.16
1990-02-25,,,0.39,2.35,0.0,12.87
1990-02-26,,,0.39,1.44,0.0,10.08
1990-02-27,,,0.39,1.64,0.0,11.18
1990-02-28,,,0.38,1.58,0.0,11.91
1990-03-01,,,0.39,2.15,0.0,11.03
1990-03-02,,,0.39,1.35,0.0,10.77
1990-03-03,,,0.38,1.28,1.17,7.4
1990-03-04,,,0.38,1.77,1.27,4.21
1990-03-05,,,0.38,2.34,0.1,7.06
1990-03-06,,,0.37,1.75,0.0,7.21
1990-03-07,,,0.37,1.9,0.0,8.17
1990-03-08,,,0.38,1.88,0.11,12.2
1990-03-09,,,0.37,0.89,2.65,8.06
1990-03-10,,,0.36,1.87,0.19,11.73
1990-03-11,,,0.36,1.9,0.0,11.87
1990-03-12,,,0.36,1.94,3.08,14.74
1990-03-13,,,0.35,1.62,0.7,12.6
1990-03-14,,,0.35,1.57,0.0,11.42
1990-03-15,,,0.34,2.39,0.0,11.78
1990-03-16,,,0.34,3.17,0.0,12.94
1990-03-17,,,0.34,2.8,0.0,12.08
1990-03-18,,,0.34,2.86,0.0,12.14
1990-03-19,,,0.33,2.64,0.0,12.58
1990-03-20,,,0.32,2.44,0.0,11.7
1990-03-21,,,0.32,4.16,0.0,14.31
1990-03-22,,,0.32,3.89,0.0,16.88
1990-03-23,,,0.33,3.55,0.0,16.72
1990-03-24,,,0.32,1.61,2.77,10.68
1990-03-25,,,0.32,1.84,2.37,10.13
1990-03-26,,,0.31,2.58,0.0,10.28
1990-03-27,,,0.31,2.92,0.0,7.21
1990-03-28,,,0.31,2.91,0.0,6.91
1990-03-29,,,0.3,3.15,0.0,7.67
1990-03-30,,,0.3,3.48,0.0,8.95
1990-03-31,,,0.3,3.01,0.83,9.35
1990-04-01,,,0.34,2.87,4.78,12.9
1990-04-02,,,0.31,1.95,19.22,10.93
1990-04-03,,,0.3,1.83,1.11,8.5
1990-04-04,,,0.29,1.99,0.0,9.33
1990-04-05,,,0.31,2.18,0.0,11.77
1990-04-06,,,0.3,1.52,7.43,9.82
1990-04-07,,,0.3,1.73,2.46,7.96
1990-04-08,,,0.3,2.42,7.36,9.52
1990-04-09,,,0.29,2.06,7.46,9.01
1990-04-10,,,0.28,1.69,3.31,6.82
1990-04-11,,,0.28,2.41,0.1,6.27
1990-04-12,,,0.27,2.95,0.0,9.26
1990-04-13,,,0.27,4.22,0.0,12.61
1990-04-14,,,0.27,2.93,0.0,13.19
1990-04-15,,,0.26,2.63,0.0,11.09
1990-04-16,,,0.26,4.35,0.0,13.38
1990-04-17,,,0.26,4.16,0.0,12.75
1990-04-18,,,0.26,3.62,0.0,12.94
1990-04-19,,,0.25,3.34,0.0,10.53
1990-04-20,,,0.25,4.08,0.0,12.79
1990-04-21,,,0.25,3.36,0.0,9.19
1990-04-22,,,0.25,2.66,0.1,6.78
1990-04-23,,,0.25,2.5,0.2,7.0
1990-04-24,,,0.25,3.08,0.0,10.19
1990-04-25,,,0.26,3.28,2.21,10.91
1990-04-26,,,0.25,2.35,8.11,10.59
1990-04-27,,,0.24,3.39,0.15,12.46
1990-04-28,,,0.24,4.34,3.15,13.93
1990-04-29,,,0.24,3.71,3.38,13.41
1990-04-30,,,0.24,2.51,0.6,12.27
1990-05-01,,,0.23,2.56,0.03,11.8
1990-05-02,,,0.23,2.89,0.0,12.32
1990-05-03,,,0.23,3.46,0.0,12.1
1990-05-04,,,0.22,4.17,0.0,12.52
1990-05-05,,,0.22,6.02,0.0,13.09
1990-05-06,,,0.22,5.62,0.0,14.75
1990-05-07,,,0.21,5.57,0.0,15.07
1990-05-08,,,0.21,5.24,0.0,16.36
1990-05-09,,,0.21,4.51,0.0,16.28
1990-05-10,,,0.21,5.21,0.0,17.18
1990-05-11,,,0.21,3.36,0.5,14.22
1990-05-12,,,0.22,4.94,2.3,17.61
1990-05-13,,,0.21,2.91,4.93,15.15
1990-05-14,,,0.2,3.39,0.1,13.78
1990-05-15,,,0.2,5.65,0.0,18.34
1990-05-16,,,0.2,5.69,0.0,19.82
1990-05-17,,,0.2,5.39,0.0,20.4
1990-05-18,,,0.19,5.38,0.0,18.91
1990-05-19,,,0.19,5.19,0.0,18.32
1990-05-20,,,0.19,5.09,0.0,19.24
1990-05-21,,,0.19,5.11,0.0,18.15
1990-05-22,,,0.19,4.83,0.34,17.38
1990-05-23,,,0.19,5.04,0.0,16.85
1990-05-24,,,0.18,4.73,0.0,14.39
1990-05-25,,,0.19,5.63,0.0,17.25
1990-05-26,,,0.18,4.24,0.0,18.76
1990-05-27,,,0.18,5.77,0.0,21.88
1990-05-28,,,0.17,4.67,2.9,19.33
1990-05-29,,,0.17,6.22,0.1,17.26
1990-05-30,,,0.17,6.87,0.0,19.58
1990-05-31,,,0.17,6.89,0.0,21.21
1990-06-01,,,0.17,6.87,0.0,21.63
1990-06-02,,,0.17,6.94,0.0,22.57
1990-06-03,,,0.17,6.53,0.0,23.81
1990-06-04,,,0.16,4.97,0.0,21.01
1990-06-05,,,0.16,5.64,0.0,19.79
1990-06-06,,,0.16,4.93,0.0,17.22
1990-06-07,,,0.16,6.08,0.0,18.82
1990-06-08,,,0.16,6.55,0.0,21.01
1990-06-09,,,0.15,7.85,0.0,22.75
1990-06-10,,,0.15,7.83,0.0,22.53
1990-06-11,,,0.15,5.98,0.0,21.63
1990-06-12,,,0.15,5.52,0.0,18.09
1990-06-13,,,0.15,4.79,0.0,17.55
1990-06-14,,,0.15,5.3,0.0,19.08
1990-06-15,,,0.15,5.64,0.0,17.34
1990-06-16,,,0.14,5.87,0.0,20.57
1990-06-17,,,0.14,6.15,0.0,18.67
1990-06-18,,,0.14,6.64,0.0,19.48
1990-06-19,,,0.14,6.25,0.0,19.88
1990-06-20,,,0.14,6.43,0.0,21.91
1990-06-21,,,0.14,5.61,0.0,19.51
1990-06-22,,,0.14,6.84,0.0,19.78
1990-06-23,,,0.13,6.84,0.0,21.05
1990-06-24,,,0.13,7.99,0.0,24.02
1990-06-25,,,0.13,8.68,0.0,25.97
1990-06-26,,,0.13,6.35,0.0,23.76
1990-06-27,,,0.13,7.2,0.0,24.18
1990-06-28,,,0.13,6.95,0.0,23.24
1990-06-29,,,0.13,7.08,0.0,22.84
1990-06-30,,,0.12,6.97,0.0,22.85
1990-07-01,,,0.12,6.93,0.0,22.65
1990-07-02,,,0.12,6.78,0.0,25.03
1990-07-03,,,0.12,6.71,0.0,23.6
1990-07-04,,,0.12,6.96,0.0,23.88
1990-07-05,,,0.12,6.69,0.0,24.58
1990-07-06,,,0.12,7.18,0.0,24.61
1990-07-07,,,0.12,6.07,0.0,23.83
1990-07-08,,,0.11,6.58,1.33,24.06
1990-07-09,,,0.11,7.19,0.09,24.05
1990-07-10,,,0.11,6.85,0.0,27.29
1990-07-11,,,0.11,8.32,0.0,28.56
1990-07-12,,,0.11,8.66,0.0,27.55
1990-07-13,,,0.11,8.54,0.0,27.64
1990-07-14,,,0.11,8.17,0.0,25.17
1990-07-15,,,0.11,6.57,0.0,22.62
1990-07-16,,,0.1,6.56,0.0,23.84
1990-07-17,,,0.1,7.11,0.0,23.79
1990-07-18,,,0.1,8.17,0.0,26.33
1990-07-19,,,0.1,9.82,0.0,27.37
1990-07-20,,,0.1,8.36,0.0,28.74
1990-07-21,,,0.1,8.19,0.0,29.06
1990-07-22,,,0.1,7.66,0.0,28.89
1990-07-23,,,0.09,5.33,4.09,28.95
1990-07-24,,,0.09,6.19,0.1,27.66
1990-07-25,,,0.09,7.98,0.0,29.2
1990-07-26,,,0.09,8.94,0.0,25.51
1990-07-27,,,0.09,5.76,0.0,22.44
1990-07-28,,,0.11,7.24,0.9,23.93
1990-07-29,,,0.09,3.95,9.47,19.2
1990-07-30,,,0.09,6.96,0.2,23.19
1990-07-31,,,0.09,7.57,0.0,26.16
1990-08-01,,,0.09,7.98,0.0,27.43
1990-08-02,,,0.08,7.15,0.0,28.98
1990-08-03,,,0.08,6.51,0.0,25.99
1990-08-04,,,0.08,6.7,0.0,26.17
1990-08-05,,,0.08,7.83,0.0,25.87
1990-08-06,,,0.08,6.79,0.36,26.59
1990-08-07,,,0.08,7.16,0.0,27.62
1990-08-08,,,0.08,6.61,0.0,25.41
1990-08-09,,,0.08,5.73,0.56,24.37
1990-08-10,,,0.08,5.74,0.0,24.86
1990-08-11,,,0.08,6.3,0.0,25.42
1990-08-12,,,0.07,6.43,0.0,26.2
1990-08-13,,,0.07,6.77,0.0,26.99
1990-08-14,,,0.07,6.45,0.0,25.08
1990-08-15,,,0.07,7.11,0.0,24.18
1990-08-16,,,0.07,6.36,0.0,24.92
1990-08-17,,,0.07,6.62,0.0,25.78
1990-08-18,,,0.07,6.35,0.0,26.21
1990-08-19,,,0.07,6.81,0.0,26.78
1990-08-20,,,0.07,6.38,3.1,26.19
1990-08-21,,,0.07,4.42,0.1,22.97
1990-08-22,,,0.07,5.59,0.0,23.49
1990-08-23,,,0.07,5.76,0.0,23.36
1990-08-24,,,0.07,5.88,0.0,24.78
1990-08-25,,,0.06,6.04,0.0,24.38
1990-08-26,,,0.06,5.88,0.0,23.84
1990-08-27,,,0.06,5.86,0.0,24.05
1990-08-28,,,0.06,6.08,0.0,25.44
1990-08-29,,,0.06,3.86,0.0,24.98
1990-08-30,,,0.06,6.02,0.0,23.06
1990-08-31,,,0.06,4.92,0.0,21.43
1990-09-01,,,0.06,3.93,0.0,21.41
1990-09-02,,,0.06,3.98,0.0,20.99
1990-09-03,,,0.06,4.76,0.0,23.02
1990-09-04,,,0.06,5.02,0.0,24.11
1990-09-05,,,0.06,4.75,0.0,24.66
1990-09-06,,,0.06,5.22,0.0,25.63
1990-09-07,,,0.06,5.31,0.0,25.57
1990-09-08,,,0.07,5.22,0.0,23.46
1990-09-09,,,0.06,3.4,12.32,22.58
1990-09-10,,,0.06,2.87,0.6,20.48
1990-09-11,,,0.05,3.77,0.0,22.91
1990-09-12,,,0.05,3.87,0.0,23.61
1990-09-13,,,0.05,3.57,0.0,22.87
1990-09-14,,,0.05,3.32,0.0,21.27
1990-09-15,,,0.05,3.11,0.0,23.12
1990-09-16,,,0.05,2.48,0.1,21.11
1990-09-17,,,0.05,2.82,3.32,20.66
1990-09-18,,,0.05,3.2,0.56,20.78
1990-09-19,,,0.05,3.5,0.0,22.36
1990-09-20,,,0.05,3.36,0.19,23.26
1990-09-21,,,0.05,3.79,0.0,22.34
1990-09-22,,,0.05,4.25,0.0,19.75
1990-09-23,,,0.05,3.18,0.0,20.6
1990-09-24,,,0.05,2.65,0.0,18.37
1990-09-25,,,0.05,2.3,0.1,19.25
1990-09-26,,,0.05,1.97,0.1,17.48
1990-09-27,,,0.05,3.37,0.0,20.94
1990-09-28,,,0.05,3.5,0.0,24.49
1990-09-29,,,0.05,2.53,0.0,23.6
1990-09-30,,,0.05,2.99,3.89,22.69
1990-10-01,,,0.05,2.18,0.1,19.29
1990-10-02,,,0.05,2.08,0.54,19.49
1990-10-03,,,0.05,2.04,2.79,18.61
1990-10-04,,,0.05,1.88,1.1,17.77
1990-10-05,,,0.04,1.76,0.0,16.13
1990-10-06,,,0.04,2.64,0.0,16.3
1990-10-07,,,0.04,2.36,0.0,17.59
1990-10-08,,,0.05,2.46,0.0,15.2
1990-10-09,,,0.04,1.61,0.0,12.05
1990-10-10,,,0.04,2.3,0.0,12.82
1990-10-11,,,0.04,1.71,0.0,15.54
1990-10-12,,,0.04,1.91,0.0,15.27
1990-10-13,,,0.04,1.99,0.54,17.36
1990-10-14,,,0.05,1.52,0.0,16.64
1990-10-15,,,0.05,1.62,4.44,18.76
1990-10-16,,,0.05,1.33,3.5,14.49
1990-10-17,,,0.05,1.4,3.81,15.8
1990-10-18,,,0.08,1.14,0.1,13.06
1990-10-19,,,0.06,1.06,16.65,13.08
1990-10-20,,,0.05,1.04,0.4,11.36
1990-10-21,,,0.06,0.97,1.73,12.94
1990-10-22,,,0.06,0.85,11.9,12.06
1990-10-23,,,0.05,1.15,4.62,11.62
1990-10-24,,,0.05,0.87,0.82,11.88
1990-10-25,,,0.05,0.7,0.57,10.98
1990-10-26,,,0.05,0.82,0.0,11.55
1990-10-27,,,0.05,0.67,0.9,10.58
1990-10-28,,,0.05,0.66,0.0,11.06
1990-10-29,,,0.05,0.7,2.66,10.68
1990-10-30,,,0.04,0.92,0.66,14.18
1990-10-31,,,0.05,0.88,0.1,14.89
1990-11-01,,,0.05,0.67,4.31,11.44
1990-11-02,,,0.05,0.73,0.1,9.37
1990-11-03,,,0.04,0.33,0.0,6.88
1990-11-04,,,0.04,0.74,0.0,6.93
1990-11-05,,,0.04,0.77,0.0,7.12
1990-11-06,,,0.04,0.72,0.0,9.85
1990-11-07,,,0.06,0.78,0.2,12.2
1990-11-08,,,0.07,0.9,10.11,13.18
1990-11-09,,,0.05,0.65,7.47,13.84
1990-11-10,,,0.05,0.41,0.56,10.43
1990-11-11,,,0.04,0.21,0.0,9.25
1990-11-12,,,0.04,0.34,0.0,9.21
1990-11-13,,,0.04,0.59,0.0,11.0
1990-11-14,,,0.04,0.51,0.0,9.82
1990-11-15,,,0.04,0.26,0.0,9.89
1990-11-16,,,0.04,0.55,0.0,12.51
1990-11-17,,,0.04,0.75,0.0,11.41
1990-11-18,,,0.04,0.77,0.0,12.13
1990-11-19,,,0.04,0.57,0.0,11.54
1990-11-20,,,0.04,0.67,0.0,11.54
1990-11-21,,,0.04,0.39,0.0,10.79
1990-11-22,,,0.04,0.35,1.16,6.12
1990-11-23,,,0.04,0.08,0.0,2.51
1990-11-24,,,0.06,0.43,0.6,6.29
1990-11-25,,,0.05,0.26,10.37,8.39
1990-11-26,,,0.05,0.4,1.79,6.18
1990-11-27,,,0.05,0.21,4.96,3.77
1990-11-28,,,0.04,0.23,0.1,3.41
1990-11-29,,,0.04,0.0,0.0,2.23
1990-11-30,,,0.04,0.11,0.0,2.96
1990-12-01,,,0.04,0.12,0.0,2.63
1990-12-02,,,0.04,0.23,0.0,3.94
1990-12-03,,,0.04,0.3,0.0,5.19
1990-12-04,,,0.04,0.2,0.0,6.13
1990-12-05,,,0.04,0.31,0.86,8.15
1990-12-06,,,0.04,0.29,0.0,8.51
1990-12-07,,,0.04,0.37,0.0,7.19
1990-12-08,,,0.04,0.26,0.0,8.7
1990-12-09,,,0.04,0.22,2.32,4.62
1990-12-10,,,0.04,0.26,0.1,1.6
1990-12-11,,,0.04,0.51,0.0,3.03
1990-12-12,,,0.04,0.29,0.0,3.44
1990-12-13,,,0.04,0.4,0.0,5.45
1990-12-14,,,0.04,0.17,0.0,4.86
1990-12-15,,,0.04,0.22,0.0,1.64
1990-12-16,,,0.03,0.16,0.0,0.08
1990-12-17,,,0.03,0.31,0.0,2.81
1990-12-18,,,0.04,0.26,0.8,4.4
1990-12-19,,,0.03,0.22,0.69,5.34
1990-12-20,,,0.03,0.5,0.2,5.49
1990-12-21,,,0.03,0.29,0.0,3.7
1990-12-22,,,0.03,0.04,0.0,1.49
1990-12-23,,,0.03,0.09,0.0,1.6
1990-12-24,,,0.03,0.26,0.0,5.11
1990-12-25,,,0.04,0.21,0.0,4.89
1990-12-26,,,0.03,0.38,3.0,5.45
1990-12-27,,,0.03,0.37,0.1,8.34
1990-12-28,,,0.03,0.47,0.47,9.28
1990-12-29,,,0.03,0.24,0.0,8.89
1990-12-30,,,0.03,0.36,0.1,6.77
1990-12-31,,,0.03,0.01,0.18,6.73
1991-01-01,,,0.03,0.14,0.0,9.63
1991-01-02,,,0.03,0.0,0.0,6.27
1991-01-03,,,0.03,0.03,0.0,5.21
1991-01-04,,,0.03,0.07,0.0,4.18
1991-01-05,,,0.03,0.0,1.84,2.25
1991-01-06,,,0.03,0.39,0.1,5.51
1991-01-07,,,0.03,0.27,0.0,6.23
1991-01-08,,,0.03,0.55,0.3,8.7
1991-01-09,,,0.03,0.34,1.19,9.42
1991-01-10,,,0.03,0.33,0.0,11.0
