date,outflow,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,57.976,47.439,17.29,,,
1990-01-02,57.822,46.583,10.12,0.0,2.19,0.48
1990-01-03,57.388,45.632,8.98,0.07,0.97,0.84
1990-01-04,58.468,44.453,7.88,0.02,0.1,0.76
1990-01-05,58.671,43.157,6.79,0.03,0.07,1.2
1990-01-06,58.555,41.802,8.97,0.01,0.0,2.99
1990-01-07,58.623,40.482,8.48,0.3,9.28,0.2
1990-01-08,60.378,38.934,6.98,0.0,1.29,-0.57
1990-01-09,58.633,37.303,5.83,0.0,0.0,-1.92
1990-01-10,58.131,35.652,4.9,0.0,0.0,-1.91
1990-01-11,58.449,33.879,4.1,0.0,0.0,-2.08
1990-01-12,58.295,32.074,3.45,0.0,0.0,-2.31
1990-01-13,53.906,30.552,2.94,0.01,0.0,-1.63
1990-01-14,26.457,31.332,2.56,0.01,0.0,-1.16
1990-01-15,50.637,29.867,2.23,0.0,0.2,-0.36
1990-01-16,56.337,27.807,1.92,0.07,0.0,-1.25
1990-01-17,56.038,25.852,1.72,0.0,0.0,-1.49
1990-01-18,56.096,23.837,1.6,0.19,5.39,-1.07
1990-01-19,52.681,22.021,1.37,0.15,0.41,-2.98
1990-01-20,32.639,21.876,1.18,0.0,0.0,-2.48
1990-01-21,21.826,22.481,1.14,0.07,0.0,-2.68
1990-01-22,42.853,21.052,1.2,0.03,0.0,-1.1
1990-01-23,41.879,19.645,2.62,0.14,0.11,-0.11
1990-01-24,41.628,18.267,8.03,0.18,0.0,4.17
1990-01-25,41.156,16.933,13.89,0.05,0.35,5.91
1990-01-26,39.998,15.946,11.51,0.03,5.87,3.98
1990-01-27,31.607,15.776,11.49,0.06,0.44,1.1
1990-01-28,16.503,16.792,10.09,0.27,10.33,0.74
1990-01-29,31.231,16.333,9.33,0.0,0.21,-2.0
1990-01-30,30.845,15.934,10.6,0.04,9.83,-0.06
1990-01-31,29.118,15.967,13.02,0.25,0.68,4.92
1990-02-01,30.98,15.891,13.78,0.36,7.2,1.68
1990-02-02,29.166,16.833,13.65,0.25,5.65,2.82
1990-02-03,26.968,18.821,12.13,0.12,1.11,5.39
1990-02-04,18.152,20.965,10.17,0.02,0.65,1.75
1990-02-05,33.218,21.531,8.83,0.08,0.0,1.9
1990-02-06,33.266,22.36,7.75,0.27,0.66,5.18
1990-02-07,33.796,23.007,6.87,0.54,0.11,5.55
1990-02-08,33.835,24.203,6.76,0.33,0.41,7.25
1990-02-09,34.346,25.675,7.13,0.39,5.05,4.12
1990-02-10,33.941,27.156,6.34,0.42,0.13,6.04
1990-02-11,20.274,29.666,6.26,0.3,1.53,4.0
1990-02-12,34.481,31.277,6.2,1.1,1.42,4.75
1990-02-13,34.307,32.648,5.28,0.58,0.34,5.37
1990-02-14,33.652,33.683,4.42,0.31,0.0,4.71
1990-02-15,34.596,34.429,3.71,0.49,0.0,4.46
1990-02-16,34.742,34.983,3.14,0.28,0.03,4.35
1990-02-17,35.899,35.272,2.69,0.39,0.1,3.16
1990-02-18,19.792,36.835,3.04,0.25,0.0,3.22
1990-02-19,36.314,36.883,3.77,0.5,4.35,2.85
1990-02-20,36.034,36.785,3.93,0.41,0.08,5.77
1990-02-21,36.564,36.588,4.55,0.46,3.52,6.14
1990-02-22,37.712,36.205,3.91,0.57,0.24,4.73
1990-02-23,37.133,35.812,3.27,0.75,0.0,8.02
1990-02-24,31.694,35.822,2.93,0.77,0.0,8.92
1990-02-25,16.734,36.983,2.86,0.58,0.92,6.22
1990-02-26,21.855,37.558,2.43,0.75,0.0,5.94
1990-02-27,13.909,38.729,2.05,0.64,0.0,5.82
1990-02-28,14.168,39.68,1.75,0.66,0.0,5.41
1990-03-01,28.714,39.317,2.11,0.9,0.16,4.39
1990-03-02,28.838,38.908,2.39,0.59,2.44,1.01
1990-03-03,27.595,38.511,2.31,0.57,1.51,-0.09
1990-03-04,12.886,39.242,2.4,1.38,0.0,-0.49
1990-03-05,27.373,38.669,2.71,1.58,0.0,1.25
1990-03-06,28.019,38.056,2.46,1.22,0.0,2.11
1990-03-07,28.135,37.407,2.09,1.57,0.0,4.65
1990-03-08,28.251,36.773,2.6,1.08,0.38,6.33
1990-03-09,28.346,36.082,3.27,0.74,3.5,3.57
1990-03-10,26.765,35.502,2.82,0.89,0.1,3.34
1990-03-11,11.863,36.123,2.39,1.88,0.0,9.2
1990-03-12,26.524,35.432,2.11,1.36,0.84,8.69
1990-03-13,26.755,34.727,2.13,1.18,0.0,8.36
1990-03-14,26.997,33.976,2.56,0.92,2.89,5.02
1990-03-15,27.354,33.202,2.2,1.08,0.05,4.58
1990-03-16,27.778,32.38,1.85,1.39,0.0,6.04
