date,outflow,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,,,0.22,,,
1990-01-02,,,0.18,0.41,1.1,11.29
1990-01-03,,,0.21,0.34,0.04,9.93
1990-01-04,,,0.22,0.49,4.29,9.14
1990-01-05,,,0.19,0.54,6.94,8.58
1990-01-06,,,0.18,0.12,0.31,8.08
1990-01-07,,,0.23,0.36,0.0,8.57
1990-01-08,,,0.23,0.31,14.78,9.11
1990-01-09,,,0.19,0.4,5.8,7.08
1990-01-10,,,0.24,0.32,3.04,7.85
1990-01-11,,,0.22,0.33,3.77,6.64
1990-01-12,,,0.2,0.44,6.33,8.6
1990-01-13,,,0.2,0.41,1.85,9.6
1990-01-14,,,0.19,0.49,3.38,8.39
1990-01-15,,,0.18,0.18,0.19,8.16
1990-01-16,,,0.18,0.22,0.0,7.48
1990-01-17,,,0.19,0.35,3.98,8.32
1990-01-18,,,0.18,0.16,0.17,7.33
1990-01-19,,,0.18,0.44,0.0,7.89
1990-01-20,,,0.18,0.17,0.0,6.17
1990-01-21,,,0.18,0.3,0.0,6.47
1990-01-22,,,0.18,0.61,0.0,6.47
1990-01-23,,,0.18,0.56,0.0,5.66
1990-01-24,,,0.17,0.61,0.0,7.77
1990-01-25,,,0.17,1.52,0.0,12.12
1990-01-26,,,0.17,1.27,0.0,14.08
1990-01-27,,,0.18,0.99,0.0,11.03
1990-01-28,,,0.18,0.44,0.0,10.89
1990-01-29,,,0.18,0.58,0.28,8.44
1990-01-30,,,0.18,1.2,0.0,9.15
1990-01-31,,,0.18,1.05,0.0,9.82
1990-02-01,,,0.17,0.9,2.25,10.21
1990-02-02,,,0.17,1.87,0.11,10.31
1990-02-03,,,0.18,1.65,0.0,10.52
1990-02-04,,,0.18,1.19,0.0,10.73
1990-02-05,,,0.18,0.61,0.0,11.12
1990-02-06,,,0.18,0.91,0.0,10.47
1990-02-07,,,0.18,0.67,0.0,12.19
1990-02-08,,,0.17,0.75,0.0,11.74
1990-02-09,,,0.18,1.35,0.0,12.22
1990-02-10,,,0.18,0.93,0.0,11.1
1990-02-11,,,0.17,1.08,0.0,13.63
1990-02-12,,,0.16,1.99,0.0,13.73
1990-02-13,,,0.17,3.91,0.0,15.57
1990-02-14,,,0.16,2.9,0.0,14.28
1990-02-15,,,0.16,4.36,0.0,16.74
1990-02-16,,,0.17,3.98,0.0,15.23
1990-02-17,,,0.17,2.11,0.0,13.0
1990-02-18,,,0.18,1.55,0.0,11.33
1990-02-19,,,0.18,1.15,0.0,9.45
1990-02-20,,,0.18,1.14,0.0,11.66
1990-02-21,,,0.18,1.06,0.0,12.16
1990-02-22,,,0.18,0.97,0.0,11.65
1990-02-23,,,0.17,0.93,0.0,10.9
1990-02-24,,,0.17,1.29,0.0,10.01
1990-02-25,,,0.17,1.91,0.0,10.78
1990-02-26,,,0.17,1.66,0.0,11.13
1990-02-27,,,0.16,2.27,0.0,14.24
1990-02-28,,,0.17,4.17,0.0,18.51
1990-03-01,,,0.17,3.35,0.0,16.28
1990-03-02,,,0.19,2.4,0.0,13.2
1990-03-03,,,0.18,1.42,3.71,9.53
1990-03-04,,,0.17,2.2,1.14,7.27
1990-03-05,,,0.17,1.62,0.1,8.03
1990-03-06,,,0.18,1.63,0.01,9.5
1990-03-07,,,0.17,1.29,0.0,9.48
1990-03-08,,,0.18,1.31,0.0,10.14
1990-03-09,,,0.17,1.19,0.37,11.35
1990-03-10,,,0.17,1.63,0.0,13.04
1990-03-11,,,0.17,1.46,0.0,11.87
1990-03-12,,,0.17,2.16,0.0,13.14
1990-03-13,,,0.17,1.77,0.0,13.96
1990-03-14,,,0.17,2.63,0.0,15.37
1990-03-15,,,0.17,1.74,0.0,12.73
1990-03-16,,,0.17,1.96,0.0,12.11
