date,outflow,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,0.74,7.885,0.75,,,
1990-01-02,0.712,7.878,0.75,0.19,0.41,3.94
1990-01-03,0.78,7.87,0.73,0.13,0.4,5.65
1990-01-04,0.795,7.863,0.73,0.21,0.22,4.04
1990-01-05,0.8,7.847,0.72,0.0,0.0,3.38
1990-01-06,0.808,7.83,0.77,0.01,0.0,2.31
1990-01-07,0.8,7.802,0.88,0.15,8.28,3.85
1990-01-08,0.765,7.792,0.84,0.29,3.4,3.62
1990-01-09,0.798,7.836,0.79,0.03,0.66,2.17
1990-01-10,0.812,7.872,0.75,0.0,0.1,2.28
1990-01-11,0.847,7.887,0.74,0.0,0.0,-0.88
1990-01-12,0.902,7.895,0.73,0.02,0.0,1.15
1990-01-13,0.92,7.901,0.72,0.04,0.0,1.96
1990-01-14,0.92,7.893,0.75,0.0,0.0,-0.28
1990-01-15,0.793,7.888,0.76,0.1,5.01,3.55
1990-01-16,0.883,7.913,0.74,0.0,0.34,3.61
1990-01-17,0.886,7.957,0.78,0.01,0.0,2.98
1990-01-18,0.872,7.98,0.82,0.02,8.57,1.75
1990-01-19,0.925,8.022,0.79,0.2,5.1,0.52
1990-01-20,1.087,8.185,0.76,0.04,0.1,0.05
1990-01-21,1.077,8.288,0.74,0.11,0.0,0.54
1990-01-22,1.02,8.355,0.73,0.09,0.0,0.45
1990-01-23,0.911,8.407,0.72,0.13,0.0,0.59
1990-01-24,0.896,8.446,0.74,0.64,0.0,5.69
1990-01-25,0.89,8.489,0.94,0.19,1.26,5.57
1990-01-26,0.891,8.499,1.3,0.64,8.65,8.18
1990-01-27,0.873,8.526,1.58,0.13,1.24,4.16
1990-01-28,0.818,8.57,1.83,0.98,8.18,6.59
1990-01-29,0.766,8.633,1.95,0.29,0.7,0.4
1990-01-30,0.835,8.729,1.98,1.08,0.08,5.53
1990-01-31,0.86,8.772,1.96,1.22,0.0,7.21
1990-02-01,0.859,8.824,2.06,0.76,5.0,3.38
1990-02-02,0.851,8.882,2.09,0.84,1.48,5.53
1990-02-03,0.861,8.917,2.08,0.24,1.47,7.42
1990-02-04,0.838,8.967,1.68,0.14,2.36,4.38
1990-02-05,0.81,9.009,0.98,0.69,0.05,7.58
1990-02-06,0.788,9.043,0.73,1.9,0.0,10.12
1990-02-07,0.813,9.076,0.72,0.54,0.76,6.41
1990-02-08,0.829,9.102,0.73,0.57,0.03,7.92
1990-02-09,0.826,9.135,0.73,0.42,0.7,6.37
1990-02-10,0.8,9.161,1.19,0.21,0.0,8.56
1990-02-11,0.771,9.187,2.07,0.28,7.26,7.93
1990-02-12,0.772,9.228,2.24,0.9,7.07,5.93
1990-02-13,0.882,9.486,2.35,0.86,7.78,7.86
1990-02-14,1.147,11.157,2.24,0.43,1.0,6.03
1990-02-15,1.178,12.447,1.32,0.59,0.0,7.24
1990-02-16,1.127,12.921,0.81,0.43,0.0,7.22
