date,outflow,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,,,4.92,,,
1990-01-02,,,3.46,0.14,7.01,8.4
1990-01-03,,,3.45,0.63,5.44,8.69
1990-01-04,,,3.44,0.29,1.18,7.26
1990-01-05,,,3.44,0.42,0.1,7.88
1990-01-06,,,3.44,0.36,0.11,9.83
1990-01-07,,,3.44,0.55,0.89,10.46
1990-01-08,,,3.44,0.23,0.52,7.83
1990-01-09,,,3.44,0.63,0.0,8.45
1990-01-10,,,3.44,0.51,0.0,7.96
1990-01-11,,,3.43,0.33,0.0,7.21
1990-01-12,,,3.44,0.67,0.0,7.4
1990-01-13,,,3.44,0.57,0.0,8.65
1990-01-14,,,3.43,0.49,0.0,9.57
1990-01-15,,,3.43,0.68,0.0,8.91
1990-01-16,,,3.44,0.6,0.0,8.63
1990-01-17,,,3.44,0.48,0.0,8.44
1990-01-18,,,3.44,0.38,0.0,8.64
1990-01-19,,,3.44,0.17,0.0,6.51
1990-01-20,,,3.44,0.39,0.0,6.33
1990-01-21,,,3.44,0.5,0.0,7.67
1990-01-22,,,3.44,0.46,0.0,7.68
1990-01-23,,,3.43,0.59,0.0,8.26
1990-01-24,,,3.43,0.77,0.0,11.85
1990-01-25,,,3.44,0.8,0.92,11.93
1990-01-26,,,3.45,0.71,2.87,11.0
1990-01-27,,,3.48,0.69,2.4,11.1
1990-01-28,,,3.46,0.81,13.12,9.55
1990-01-29,,,3.45,0.81,3.42,7.55
1990-01-30,,,3.46,1.16,6.5,8.41
1990-01-31,,,3.46,0.86,2.71,10.65
1990-02-01,,,3.46,0.95,5.75,7.5
1990-02-02,,,3.45,0.87,2.61,10.03
1990-02-03,,,3.45,0.89,1.64,11.31
1990-02-04,,,3.44,0.52,1.77,10.11
1990-02-05,,,3.44,1.34,0.53,11.62
1990-02-06,,,3.44,0.99,1.82,12.94
1990-02-07,,,3.44,0.96,1.8,11.54
1990-02-08,,,3.43,0.86,0.12,13.33
1990-02-09,,,3.41,0.63,0.0,13.21
1990-02-10,,,3.39,0.8,0.01,13.63
1990-02-11,,,3.38,0.7,0.0,10.72
1990-02-12,,,3.36,1.33,0.05,10.17
1990-02-13,,,3.34,1.55,0.0,10.79
1990-02-14,,,3.33,1.44,0.01,11.22
1990-02-15,,,3.32,1.08,0.0,9.74
1990-02-16,,,3.3,1.14,0.0,9.74
1990-02-17,,,3.29,0.56,0.0,7.58
1990-02-18,,,3.27,0.66,0.0,9.49
1990-02-19,,,3.26,1.05,0.09,10.53
1990-02-20,,,3.24,1.14,0.1,13.45
1990-02-21,,,3.23,1.29,0.0,15.03
1990-02-22,,,3.21,1.53,0.0,15.83
1990-02-23,,,3.19,2.19,0.0,14.43
1990-02-24,,,3.18,2.35,0.0,15.38
1990-02-25,,,3.17,1.63,0.0,16.16
1990-02-26,,,3.15,1.59,0.0,11.64
1990-02-27,,,3.14,1.59,0.0,13.52
1990-02-28,,,3.13,2.22,0.0,14.21
1990-03-01,,,3.11,1.08,0.0,10.22
1990-03-02,,,3.1,1.73,0.0,11.93
1990-03-03,,,3.08,1.65,0.0,8.79
1990-03-04,,,3.08,2.6,5.34,6.29
