date,outflow,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,151.028,341.982,1.53,,,
1990-01-02,137.969,337.751,1.24,0.14,0.18,6.2
1990-01-03,148.034,338.074,1.24,0.91,2.29,6.67
1990-01-04,142.848,336.228,1.24,0.43,2.42,5.97
1990-01-05,151.497,333.35,1.24,0.55,0.41,7.74
1990-01-06,116.952,325.273,1.24,0.54,0.81,10.1
1990-01-07,75.905,328.7,1.24,0.27,15.45,5.46
1990-01-08,71.754,331.349,1.24,0.02,0.31,3.21
1990-01-09,133.82,337.429,1.24,0.02,0.0,2.05
1990-01-10,117.508,337.064,1.24,0.13,0.0,3.17
1990-01-11,92.728,335.67,1.24,0.03,0.0,0.3
1990-01-12,89.051,335.927,1.24,0.34,0.0,3.63
1990-01-13,127.243,335.843,1.24,0.41,0.0,4.23
1990-01-14,92.391,332.237,1.24,0.35,0.68,5.94
1990-01-15,83.838,331.302,1.24,0.09,0.86,4.74
1990-01-16,133.971,330.88,1.24,0.03,0.0,3.54
1990-01-17,112.501,326.007,1.24,0.13,0.09,4.35
1990-01-18,121.255,323.078,1.24,0.18,1.09,6.61
1990-01-19,119.782,318.367,1.24,0.05,0.03,3.65
1990-01-20,110.225,314.028,1.24,0.27,0.0,4.32
1990-01-21,127.86,310.664,1.24,0.39,0.0,3.97
1990-01-22,125.355,305.37,1.24,0.88,0.05,7.82
1990-01-23,126.971,300.497,1.24,0.75,0.65,7.92
1990-01-24,121.635,294.849,1.24,1.03,2.22,10.76
1990-01-25,79.724,290.008,1.24,0.17,1.61,10.87
1990-01-26,98.453,288.594,1.24,0.66,12.86,8.91
1990-01-27,96.895,287.242,1.25,0.51,2.47,7.11
1990-01-28,104.695,288.884,1.24,0.37,24.71,5.78
1990-01-29,50.456,291.575,1.25,0.37,1.15,5.68
1990-01-30,110.407,302.928,1.25,0.52,17.42,6.09
1990-01-31,133.591,309.575,1.25,0.87,4.21,8.98
1990-02-01,130.454,320.572,1.25,1.06,14.38,6.19
1990-02-02,93.202,332.577,1.58,0.74,15.42,8.18
1990-02-03,54.458,336.82,2.28,0.87,7.06,10.01
1990-02-04,87.736,385.252,2.78,0.35,0.32,7.03
1990-02-05,85.554,405.958,3.04,0.76,0.0,9.14
1990-02-06,106.528,420.966,3.18,1.35,5.88,10.84
1990-02-07,113.644,429.041,3.27,1.88,3.76,10.53
1990-02-08,116.363,436.659,3.37,1.29,3.84,11.92
1990-02-09,119.528,444.237,3.48,0.47,9.07,10.82
1990-02-10,147.93,450.547,3.53,0.46,1.8,11.85
1990-02-11,164.211,457.335,3.53,0.48,2.26,8.25
1990-02-12,145.618,459.288,3.52,1.44,5.0,8.98
1990-02-13,145.808,462.07,3.49,0.92,3.09,10.03
1990-02-14,146.311,467.801,2.64,0.63,0.24,9.14
1990-02-15,154.116,476.493,2.16,1.04,0.0,9.5
1990-02-16,191.193,480.839,1.84,0.72,0.14,9.71
1990-02-17,195.98,478.962,1.57,0.68,0.0,9.45
1990-02-18,176.937,474.491,1.73,0.99,0.11,9.85
1990-02-19,174.631,470.881,3.47,0.67,5.18,8.47
1990-02-20,166.086,466.781,2.8,1.13,0.12,12.13
1990-02-21,142.202,463.662,2.72,0.59,2.34,10.43
1990-02-22,158.977,461.273,2.22,0.77,0.1,10.82
1990-02-23,149.413,457.178,1.75,1.53,0.0,14.01
1990-02-24,144.206,453.368,1.43,1.84,0.0,14.28
1990-02-25,144.471,449.243,1.37,0.94,3.03,11.12
1990-02-26,132.45,444.598,1.27,1.23,0.28,10.47
1990-02-27,112.928,440.422,1.39,0.76,0.49,10.39
1990-02-28,110.334,437.986,1.52,0.8,0.47,10.71
1990-03-01,113.154,435.762,1.31,0.83,0.42,9.18
1990-03-02,107.038,432.81,1.24,1.01,0.79,6.59
1990-03-03,141.98,430.657,1.24,1.57,0.78,6.34
1990-03-04,130.314,424.963,1.24,2.9,0.0,5.66
1990-03-05,93.537,420.09,1.24,2.81,0.0,8.18
1990-03-06,144.001,417.336,1.24,1.44,0.0,8.79
1990-03-07,117.081,410.729,1.24,2.07,0.0,10.69
1990-03-08,146.062,406.092,1.24,1.24,1.21,12.12
1990-03-09,128.405,398.933,1.24,0.94,4.64,8.97
1990-03-10,119.615,393.024,1.24,1.23,0.17,9.91
1990-03-11,108.489,388.52,1.24,2.23,0.0,13.75
1990-03-12,128.497,384.404,1.24,1.44,3.25,12.83
1990-03-13,117.979,378.619,1.24,1.64,0.11,13.65
1990-03-14,101.122,373.95,1.24,0.96,0.51,8.91
1990-03-15,110.43,369.801,1.24,1.66,0.0,10.03
1990-03-16,100.578,365.477,1.24,1.79,0.0,12.93
1990-03-17,96.377,361.705,1.24,2.24,0.0,14.79
1990-03-18,91.935,358.206,1.24,2.72,0.0,14.84
1990-03-19,117.362,354.51,1.24,2.99,0.0,14.55
1990-03-20,102.179,348.526,1.24,2.8,0.0,15.3
1990-03-21,96.525,343.871,1.24,2.86,0.0,15.33
1990-03-22,85.65,339.993,1.24,2.46,0.0,14.7
1990-03-23,84.587,336.4,1.24,1.32,1.83,11.48
1990-03-24,88.529,332.982,1.24,1.45,1.04,9.27
1990-03-25,63.533,328.911,1.24,1.86,0.42,9.21
1990-03-26,84.885,327.436,1.24,2.63,0.0,8.25
1990-03-27,61.706,323.829,1.24,2.63,0.0,8.14
1990-03-28,62.546,322.014,1.24,2.86,0.0,7.49
1990-03-29,57.192,319.565,1.24,2.25,0.0,8.07
1990-03-30,41.417,317.705,1.24,3.08,0.0,9.24
1990-03-31,40.357,317.21,1.24,3.85,0.0,9.72
1990-04-01,61.598,316.551,1.24,3.59,0.16,13.62
1990-04-02,46.095,314.191,1.24,3.34,3.66,13.62
1990-04-03,43.771,312.984,1.24,0.53,5.24,8.19
1990-04-04,31.792,312.086,1.24,1.88,0.41,8.15
1990-04-05,36.492,312.147,1.24,1.37,4.83,7.53
1990-04-06,40.808,312.84,1.24,1.41,4.87,7.26
1990-04-07,47.703,313.127,1.24,1.18,8.71,6.6
1990-04-08,117.708,313.333,1.24,1.96,0.32,8.95
1990-04-09,69.267,308.048,1.24,2.41,0.32,10.32
1990-04-10,118.754,305.995,1.24,2.21,1.01,6.83
1990-04-11,146.339,299.805,1.24,1.44,3.35,8.11
1990-04-12,137.17,291.587,1.24,1.73,0.14,9.5
1990-04-13,90.885,284.208,1.24,2.07,0.0,10.86
1990-04-14,69.336,280.035,1.24,1.42,6.45,8.41
1990-04-15,63.734,277.822,1.24,1.54,1.59,9.63
1990-04-16,57.425,276.335,1.24,1.67,1.37,8.93
1990-04-17,44.727,275.941,1.24,2.13,3.19,10.01
1990-04-18,47.166,276.242,1.24,2.15,0.64,7.69
1990-04-19,47.047,277.314,1.24,2.01,0.61,8.34
1990-04-20,49.549,277.747,1.24,1.93,0.6,8.73
1990-04-21,49.547,277.935,1.24,1.93,6.14,5.9
1990-04-22,65.361,277.672,1.24,1.57,6.75,6.16
1990-04-23,42.662,277.258,1.24,1.89,3.64,8.81
1990-04-24,64.655,279.618,1.24,1.6,6.29,8.95
1990-04-25,68.229,280.509,1.24,2.33,2.16,9.39
1990-04-26,65.635,281.116,1.24,3.63,0.05,9.83
1990-04-27,69.172,280.812,1.24,4.3,0.0,10.32
1990-04-28,67.381,279.674,1.24,4.06,0.0,12.7
1990-04-29,63.333,278.502,1.24,4.45,0.0,14.92
1990-04-30,58.679,276.937,1.24,4.98,0.21,16.24
1990-05-01,73.95,275.435,1.24,3.46,1.25,15.62
1990-05-02,52.551,272.484,1.24,3.68,0.01,14.0
1990-05-03,76.694,271.387,1.24,5.36,0.0,16.2
1990-05-04,70.575,268.078,1.24,5.66,0.0,16.29
1990-05-05,76.248,265.006,1.24,5.52,0.0,17.82
1990-05-06,67.697,261.985,1.24,4.14,0.47,17.21
1990-05-07,53.386,258.348,1.24,3.52,0.19,14.97
1990-05-08,65.426,256.324,1.24,4.45,0.0,14.77
