date,outflow,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,0.0,52.424,1.01,,,
1990-01-02,0.048,53.12,1.0,0.23,0.06,5.46
1990-01-03,0.579,53.705,1.01,0.01,0.14,4.6
1990-01-04,0.579,53.893,1.03,0.35,0.77,6.14
1990-01-05,0.579,54.439,1.01,0.02,0.27,5.16
1990-01-06,0.579,54.953,1.01,0.08,0.0,4.78
1990-01-07,0.579,55.148,1.01,0.24,1.13,2.92
1990-01-08,0.579,55.759,1.0,0.26,1.32,5.15
1990-01-09,0.579,56.227,1.0,0.07,0.1,5.27
1990-01-10,0.579,56.7,1.0,0.07,0.0,3.66
1990-01-11,0.579,57.18,1.0,0.02,0.1,2.65
1990-01-12,0.698,57.673,1.0,0.02,0.0,1.76
1990-01-13,2.002,58.313,1.0,0.27,0.0,4.22
1990-01-14,1.919,58.933,0.99,0.0,0.26,0.19
1990-01-15,0.971,59.333,1.0,0.19,0.1,3.15
1990-01-16,0.579,59.733,1.0,0.0,0.1,2.42
1990-01-17,0.579,60.133,1.0,0.0,0.1,1.61
1990-01-18,0.579,60.547,1.01,0.2,0.32,1.65
1990-01-19,0.698,61.107,1.0,0.07,0.33,1.71
1990-01-20,2.002,61.653,1.0,0.09,0.0,-0.13
1990-01-21,1.883,62.053,1.0,0.18,0.0,1.84
1990-01-22,0.579,62.46,1.0,0.31,0.0,2.15
1990-01-23,0.579,62.94,1.0,0.08,0.0,-0.5
1990-01-24,0.579,63.415,1.02,0.17,0.0,0.88
1990-01-25,0.579,63.818,1.0,0.39,0.01,6.03
1990-01-26,0.579,64.06,1.0,1.39,0.11,11.52
1990-01-27,0.579,64.56,0.99,0.4,0.95,7.43
1990-01-28,0.579,65.28,1.01,0.62,1.17,7.83
1990-01-29,0.579,65.97,0.98,0.36,0.64,3.2
1990-01-30,0.579,66.345,0.98,0.98,0.26,6.27
1990-01-31,0.579,66.922,1.02,1.01,0.0,7.01
1990-02-01,0.572,67.913,0.98,0.58,7.18,5.27
1990-02-02,0.498,68.91,0.99,1.1,0.28,7.19
1990-02-03,0.498,70.013,0.99,0.51,0.0,7.1
1990-02-04,0.498,71.347,0.99,0.33,0.0,6.91
1990-02-05,0.498,72.495,0.99,0.6,0.0,6.79
1990-02-06,0.498,73.406,0.99,0.55,0.0,8.42
1990-02-07,0.498,74.434,0.99,0.25,0.0,6.84
1990-02-08,0.498,75.376,0.98,0.55,0.0,8.69
1990-02-09,0.498,76.239,0.99,0.77,0.0,10.53
1990-02-10,0.498,77.165,0.99,0.34,0.0,10.87
1990-02-11,0.498,77.846,0.95,0.72,0.0,10.65
1990-02-12,0.498,78.726,0.99,2.12,0.02,9.83
1990-02-13,0.498,79.847,0.99,1.91,0.24,8.71
1990-02-14,0.498,80.778,0.96,1.27,0.01,10.09
1990-02-15,0.498,83.775,0.96,1.92,0.0,11.63
1990-02-16,0.498,86.969,0.97,1.49,0.0,10.52
1990-02-17,0.498,88.971,0.99,1.06,0.0,10.68
1990-02-18,0.498,90.652,0.98,0.62,0.0,8.42
1990-02-19,0.498,92.491,0.97,0.87,0.0,9.39
1990-02-20,0.498,93.956,0.98,1.26,0.0,10.12
1990-02-21,0.539,95.225,0.99,0.95,3.68,11.17
1990-02-22,0.995,96.269,0.97,0.58,0.19,7.86
1990-02-23,0.995,98.051,0.96,1.3,0.0,9.82
1990-02-24,0.995,99.275,0.96,2.01,0.0,11.33
1990-02-25,0.995,100.868,0.97,1.93,0.0,11.4
1990-02-26,0.995,102.148,0.97,1.28,0.0,10.06
1990-02-27,0.995,103.253,0.95,1.38,0.0,10.11
1990-02-28,0.995,104.4,0.96,2.04,0.0,12.83
1990-03-01,0.995,106.34,0.95,1.65,0.0,11.62
1990-03-02,0.995,108.493,0.96,1.83,0.0,10.14
1990-03-03,0.995,110.477,0.95,1.67,0.0,4.38
