date,outflow,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,362.665,14.543,343.92,,,
1990-01-02,316.441,15.406,160.92,0.05,1.27,4.03
1990-01-03,316.697,15.978,157.6,0.52,2.11,4.55
1990-01-04,279.844,15.265,156.41,0.18,1.43,4.1
1990-01-05,303.148,16.012,153.15,0.26,0.53,5.19
1990-01-06,351.486,15.964,205.39,0.26,0.36,7.21
1990-01-07,259.742,13.863,288.22,0.26,11.8,3.56
1990-01-08,255.24,13.521,229.45,0.05,0.34,2.22
1990-01-09,236.852,14.52,200.8,0.02,0.0,1.12
1990-01-10,235.664,15.534,180.43,0.06,0.0,1.45
1990-01-11,240.149,14.757,164.25,0.02,0.0,-0.12
1990-01-12,235.699,13.608,153.86,0.13,0.0,1.02
1990-01-13,264.087,13.056,153.15,0.18,0.0,1.38
1990-01-14,250.212,14.371,153.15,0.16,0.25,2.42
1990-01-15,257.643,14.78,153.14,0.05,0.33,2.3
1990-01-16,260.633,13.785,153.27,0.12,0.0,1.47
1990-01-17,221.162,11.889,141.23,0.06,0.03,1.52
1990-01-18,275.929,11.089,134.75,0.19,0.61,3.01
1990-01-19,243.312,12.847,133.79,0.11,0.07,1.41
1990-01-20,258.393,13.333,133.47,0.11,0.0,1.19
1990-01-21,276.677,13.62,133.3,0.23,0.0,0.78
1990-01-22,271.918,13.083,133.18,0.37,0.02,3.73
1990-01-23,255.592,13.14,133.06,0.31,0.31,3.83
1990-01-24,221.551,12.931,133.09,0.61,0.86,7.77
1990-01-25,244.646,13.667,139.51,0.17,0.94,9.95
1990-01-26,215.89,12.014,165.54,0.5,8.82,7.54
1990-01-27,230.919,11.08,223.35,0.38,1.97,5.4
1990-01-28,219.761,11.999,312.27,0.35,20.37,4.02
1990-01-29,266.668,14.004,339.05,0.19,1.46,3.23
1990-01-30,295.807,12.596,422.15,0.33,16.74,2.68
1990-01-31,354.643,13.273,498.32,0.57,2.8,7.54
1990-02-01,358.202,13.961,552.84,0.76,14.08,5.21
1990-02-02,343.825,14.09,502.34,0.55,10.35,6.49
1990-02-03,343.265,14.094,459.01,0.56,4.26,9.42
1990-02-04,346.12,14.263,428.43,0.23,0.54,5.17
1990-02-05,342.422,15.497,407.69,0.43,0.06,6.47
1990-02-06,311.115,13.863,394.74,0.76,3.23,8.77
1990-02-07,302.867,13.843,381.83,1.18,2.03,9.14
1990-02-08,307.074,12.803,378.1,0.8,1.83,10.55
1990-02-09,311.146,14.17,368.1,0.51,5.1,9.9
1990-02-10,338.932,13.504,344.4,0.48,0.75,10.8
1990-02-11,384.282,13.603,328.01,0.43,1.44,6.94
1990-02-12,366.403,12.413,315.67,1.32,2.39,8.5
1990-02-13,315.998,13.04,302.11,1.05,1.38,8.73
1990-02-14,308.758,14.161,277.48,0.56,0.11,7.78
1990-02-15,338.94,14.169,232.43,0.7,0.0,7.55
1990-02-16,352.739,11.678,196.49,0.51,0.09,8.6
1990-02-17,390.182,14.786,170.63,0.52,0.07,6.91
1990-02-18,383.693,13.43,163.23,0.57,0.12,7.79
1990-02-19,352.627,13.013,217.28,0.61,5.77,6.58
1990-02-20,371.347,15.019,267.62,0.72,0.23,9.77
1990-02-21,333.07,14.549,245.85,0.57,1.56,8.96
1990-02-22,335.18,13.188,228.35,0.66,0.27,9.57
