date,outflow,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,0.307,10.912,2.09,,,
1990-01-02,3.671,10.708,1.13,0.0,0.7,-3.53
1990-01-03,3.592,10.479,1.06,0.0,0.0,-7.22
1990-01-04,3.805,10.248,1.0,0.16,0.0,-8.85
1990-01-05,3.809,10.0,0.94,0.0,0.0,-5.21
1990-01-06,0.0,10.06,0.89,0.0,0.0,-5.9
1990-01-07,0.319,10.099,0.83,0.01,0.1,-5.65
1990-01-08,3.832,9.841,0.78,0.21,1.32,-6.6
1990-01-09,3.846,9.585,0.74,0.22,9.24,-6.0
1990-01-10,3.883,9.32,0.7,0.06,0.0,-9.14
1990-01-11,3.789,9.064,0.66,0.0,0.0,-8.95
1990-01-12,1.878,8.959,0.62,0.0,0.0,-8.09
1990-01-13,0.0,9.008,0.58,0.0,0.0,-7.23
1990-01-14,0.324,9.024,0.55,0.0,0.0,-7.35
1990-01-15,3.906,8.759,0.51,0.0,1.0,-5.87
1990-01-16,4.096,8.475,0.48,0.05,0.52,-6.62
1990-01-17,4.105,8.192,0.46,0.0,0.0,-7.45
1990-01-18,4.301,7.87,0.43,0.0,0.0,-7.67
1990-01-19,4.123,7.583,0.4,0.2,3.32,-11.64
1990-01-20,3.809,7.308,0.38,0.0,0.0,-10.5
1990-01-21,0.177,7.325,0.35,0.04,0.0,-8.13
1990-01-22,2.165,7.189,0.33,0.27,0.0,-5.8
1990-01-23,2.54,7.034,0.31,0.13,0.0,-8.53
1990-01-24,2.323,6.905,0.3,0.21,0.2,-4.29
1990-01-25,0.813,6.844,0.35,0.22,0.2,-3.32
1990-01-26,2.849,6.638,0.32,0.0,5.43,-1.56
1990-01-27,2.281,6.559,0.31,0.26,2.8,-6.02
1990-01-28,0.19,6.592,0.29,0.01,2.27,-2.78
1990-01-29,2.275,6.484,0.27,0.29,13.67,-7.11
1990-01-30,2.239,6.367,0.26,0.0,0.51,-5.7
1990-01-31,2.435,6.212,0.24,0.12,0.0,-5.92
1990-02-01,2.475,6.059,0.23,0.14,7.45,-4.3
1990-02-02,2.454,5.904,0.22,0.03,0.05,-5.16
1990-02-03,2.25,5.775,0.2,0.17,0.0,-5.35
1990-02-04,0.2,5.786,0.2,0.21,1.4,-4.88
1990-02-05,2.41,5.628,0.19,0.29,0.0,-4.92
1990-02-06,2.563,5.464,0.18,0.22,0.0,-2.34
1990-02-07,2.503,5.299,0.19,0.35,0.1,-3.25
1990-02-08,2.538,5.141,0.18,0.12,0.0,-1.28
1990-02-09,2.57,4.99,0.17,0.42,3.09,-2.16
1990-02-10,2.366,4.841,0.19,0.26,0.0,-3.32
1990-02-11,0.205,4.863,0.2,0.34,8.24,-2.66
1990-02-12,2.416,4.731,0.24,0.3,17.46,-3.97
1990-02-13,1.89,4.677,0.24,0.45,45.94,-1.48
1990-02-14,2.024,4.596,0.22,0.45,0.67,-1.67
1990-02-15,1.682,4.538,0.23,0.45,0.0,-1.17
1990-02-16,2.245,4.435,0.22,0.45,0.0,-0.48
1990-02-17,2.164,4.353,0.23,0.49,0.0,-1.14
1990-02-18,0.205,4.418,0.24,0.61,0.0,-1.37
1990-02-19,2.44,4.279,0.26,0.48,0.0,-0.49
1990-02-20,2.184,4.172,0.27,0.51,0.0,-0.25
1990-02-21,2.417,4.072,0.27,0.64,0.0,-0.7
1990-02-22,2.504,3.963,0.28,0.55,0.0,-1.37
1990-02-23,2.3,3.863,0.32,0.88,0.0,0.05
1990-02-24,2.185,3.784,0.37,0.88,0.0,1.76
1990-02-25,0.205,3.856,0.38,0.91,0.0,1.25
1990-02-26,2.673,3.752,0.36,0.55,0.0,-2.27
1990-02-27,4.925,3.46,0.36,0.59,0.0,-1.65
1990-02-28,4.367,3.203,0.36,0.66,0.23,1.78
1990-03-01,3.117,2.94,0.35,0.71,0.0,0.02
1990-03-02,4.376,2.639,0.33,0.58,4.15,-3.75
1990-03-03,4.732,2.35,0.3,0.46,0.53,-10.38
1990-03-04,0.405,2.389,0.28,0.67,0.0,-10.8
1990-03-05,4.823,2.053,0.27,0.79,0.0,-7.9
1990-03-06,4.499,1.759,0.26,0.89,0.0,-5.64
1990-03-07,5.487,1.423,0.28,1.17,0.0,-2.65
1990-03-08,5.38,1.138,0.28,0.9,0.0,0.07
1990-03-09,2.38,1.03,0.27,0.71,1.8,-0.22
1990-03-10,0.325,1.03,0.27,0.76,2.39,-3.6
1990-03-11,0.853,1.02,0.35,1.37,0.0,-0.65
1990-03-12,3.827,0.848,0.4,1.16,0.0,5.29
1990-03-13,4.584,0.607,0.44,0.81,0.0,-0.35
1990-03-14,3.29,0.435,0.44,1.04,9.02,1.1
1990-03-15,0.196,0.431,0.42,0.79,3.51,-2.98
1990-03-16,0.647,0.393,0.44,1.32,0.0,-2.23
1990-03-17,0.0,0.393,0.46,1.47,0.0,0.98
1990-03-18,0.113,0.397,0.47,1.42,0.0,-0.11
1990-03-19,1.288,0.435,0.47,1.29,0.0,-0.79
1990-03-20,0.618,0.427,0.53,1.51,0.0,0.47
1990-03-21,1.083,0.333,0.62,1.39,0.0,4.03
1990-03-22,0.0,0.333,0.7,1.65,0.0,5.02
1990-03-23,0.0,0.333,0.7,1.42,1.0,4.41
1990-03-24,0.0,0.333,0.66,0.89,0.4,-1.05
1990-03-25,0.0,0.333,0.62,1.07,0.0,-1.62
1990-03-26,0.0,0.333,0.59,0.8,1.25,-5.79
1990-03-27,0.0,0.333,0.55,0.76,3.55,-8.24
1990-03-28,0.0,0.333,0.52,0.76,3.99,-7.38
1990-03-29,0.0,0.333,0.49,0.98,0.4,-5.58
1990-03-30,0.0,0.333,0.45,0.73,0.0,-8.7
1990-03-31,0.0,0.333,0.45,1.54,0.0,-5.07
1990-04-01,0.0,0.333,0.46,1.75,0.0,-2.15
1990-04-02,0.0,0.333,0.47,1.5,0.0,1.4
1990-04-03,0.0,0.333,0.45,1.04,14.79,-1.79
1990-04-04,0.0,0.333,0.42,0.9,11.77,-5.77
1990-04-05,0.0,0.333,0.39,1.39,0.09,-3.08
1990-04-06,0.0,0.333,0.39,1.03,5.55,-4.37
1990-04-07,0.0,0.333,0.38,1.52,4.77,-0.76
1990-04-08,0.0,0.333,0.4,0.96,0.4,-4.2
1990-04-09,0.0,0.333,0.39,1.54,12.0,-2.03
1990-04-10,0.0,0.333,0.36,0.88,9.65,-5.85
1990-04-11,0.0,0.333,0.35,0.99,0.38,-6.19
1990-04-12,0.0,0.333,0.37,1.13,5.0,-1.39
1990-04-13,0.0,0.333,0.37,1.2,1.5,-0.28
1990-04-14,0.0,0.333,0.35,1.1,3.98,-2.7
1990-04-15,0.0,0.333,0.34,1.33,3.4,-2.24
1990-04-16,0.0,0.333,0.32,1.34,12.23,-2.86
1990-04-17,0.0,0.333,0.31,1.31,0.09,-3.13
1990-04-18,0.0,0.333,0.29,1.18,6.19,-4.14
1990-04-19,0.0,0.333,0.28,1.02,16.27,-5.22
1990-04-20,0.0,0.333,0.26,1.1,11.74,-4.75
1990-04-21,0.0,0.333,0.25,1.37,13.46,-5.98
1990-04-22,0.0,0.333,0.23,0.97,4.21,-5.53
1990-04-23,0.0,0.333,0.23,1.11,0.1,-5.63
1990-04-24,0.0,0.333,0.23,1.86,10.43,-1.73
1990-04-25,0.0,0.333,0.24,1.91,9.78,-1.68
1990-04-26,0.0,0.333,0.24,1.2,8.08,-3.81
1990-04-27,0.0,0.333,0.28,1.97,0.0,-1.25
1990-04-28,0.0,0.333,0.34,2.05,0.0,-0.75
1990-04-29,0.0,0.333,0.42,2.81,0.0,1.14
1990-04-30,0.0,0.333,0.51,2.98,0.0,1.67
1990-05-01,0.0,0.36,0.59,2.89,0.0,1.91
1990-05-02,0.0,0.674,0.68,2.91,0.0,2.11
1990-05-03,0.0,0.935,0.75,2.35,0.0,2.19
1990-05-04,0.0,1.199,0.83,3.07,0.0,2.33
1990-05-05,0.0,1.457,0.92,2.58,0.0,2.56
1990-05-06,0.0,1.722,0.98,1.91,0.0,3.73
1990-05-07,0.0,2.007,1.02,2.96,0.28,3.76
1990-05-08,0.186,2.343,1.05,2.55,1.39,3.74
1990-05-09,2.252,2.528,1.06,2.72,0.48,4.22
1990-05-10,2.414,2.752,1.09,1.65,0.6,2.89
1990-05-11,1.934,3.006,1.1,1.76,6.48,2.78
1990-05-12,1.315,3.375,1.13,1.62,0.0,1.47
1990-05-13,0.175,4.027,1.22,2.11,0.33,5.35
1990-05-14,1.998,4.449,1.24,1.57,18.41,0.66
1990-05-15,0.906,4.949,1.28,3.46,0.0,4.32
1990-05-16,0.643,5.501,1.32,3.27,1.45,6.35
1990-05-17,0.264,6.136,1.44,2.43,0.1,6.38
1990-05-18,0.879,6.772,1.65,2.29,11.97,7.01
1990-05-19,0.815,7.38,1.66,1.89,21.77,3.77
1990-05-20,0.251,8.06,1.72,3.39,0.42,6.52
1990-05-21,0.489,8.673,1.97,2.41,14.82,4.25
1990-05-22,0.619,9.395,2.07,1.74,25.79,2.26
1990-05-23,0.316,10.192,2.08,1.89,15.14,3.43
1990-05-24,0.462,10.869,2.19,1.67,10.15,2.05
1990-05-25,0.301,11.553,2.16,1.57,22.79,1.3
1990-05-26,0.042,12.228,2.08,2.07,0.68,4.42
1990-05-27,0.024,12.832,2.0,2.06,3.69,5.4
1990-05-28,0.302,13.286,1.9,2.19,1.9,1.85
1990-05-29,0.417,13.693,1.82,3.32,0.0,1.31
1990-05-30,0.103,14.108,1.76,3.11,0.0,4.49
1990-05-31,0.73,14.488,1.68,2.45,0.1,3.21
1990-06-01,0.97,14.961,1.63,4.03,0.0,6.22
1990-06-02,3.544,15.315,1.6,3.74,1.85,8.01
1990-06-03,4.532,15.67,1.52,1.67,0.6,4.38
1990-06-04,8.18,15.902,1.58,3.39,0.6,6.36
1990-06-05,8.325,16.044,1.62,2.1,15.54,4.62
1990-06-06,8.854,16.018,1.55,1.48,8.54,0.13
1990-06-07,8.56,15.902,1.47,2.15,0.0,2.59
1990-06-08,8.008,15.841,1.41,2.85,0.0,6.96
1990-06-09,6.469,15.928,1.34,2.18,0.45,4.08
1990-06-10,5.317,16.046,1.26,2.02,0.0,3.3
1990-06-11,8.184,16.041,1.38,3.37,0.0,2.2
1990-06-12,8.349,15.973,1.38,1.66,12.45,1.22
1990-06-13,8.544,15.789,1.33,2.71,2.55,4.19
1990-06-14,7.546,15.898,1.37,2.16,0.83,4.61
1990-06-15,8.935,15.888,1.34,1.7,4.39,3.64
1990-06-16,8.716,15.765,1.26,3.0,0.0,4.64
1990-06-17,7.564,15.62,1.28,3.59,0.0,6.05
1990-06-18,5.922,15.705,1.26,1.78,9.06,4.74
1990-06-19,6.365,15.826,1.31,3.06,0.0,5.98
1990-06-20,17.818,16.038,1.39,2.7,11.81,5.64
1990-06-21,8.137,15.927,1.31,1.92,3.8,2.8
1990-06-22,8.722,15.716,1.26,3.17,0.4,6.44
1990-06-23,8.089,15.52,1.19,1.65,3.71,2.51
1990-06-24,7.238,15.405,1.12,4.04,0.0,7.79
1990-06-25,6.441,15.447,1.04,2.66,0.0,8.15
1990-06-26,5.677,15.637,0.99,4.99,0.13,11.97
1990-06-27,7.843,15.682,0.98,2.76,0.0,8.36
1990-06-28,8.554,15.614,0.96,2.25,6.1,6.41
1990-06-29,8.49,15.407,0.89,2.15,0.1,7.48
1990-06-30,7.506,15.253,0.85,3.8,0.1,10.64
1990-07-01,5.91,15.19,0.82,2.09,1.4,7.87
1990-07-02,7.094,14.951,0.77,1.96,0.0,3.31
1990-07-03,5.241,14.959,0.73,2.63,1.13,6.67
1990-07-04,5.843,14.848,0.68,2.28,0.55,3.43
1990-07-05,5.691,14.703,0.72,4.47,0.0,6.74
1990-07-06,5.65,14.539,0.73,1.94,11.75,4.31
1990-07-07,5.544,14.352,0.68,3.34,0.0,5.42
1990-07-08,5.58,14.156,0.62,3.84,0.0,5.2
1990-07-09,5.94,13.946,0.6,4.81,0.1,9.06
1990-07-10,5.594,13.729,0.58,3.39,1.9,7.73
1990-07-11,5.642,13.448,0.54,2.85,0.2,4.96
1990-07-12,5.486,13.24,0.5,4.4,0.0,5.44
1990-07-13,2.811,13.208,0.47,4.75,0.0,8.85
1990-07-14,0.01,13.4,0.45,4.94,0.12,11.4
1990-07-15,0.275,13.618,0.45,3.58,0.21,10.69
1990-07-16,2.031,13.667,0.41,1.91,0.0,7.25
1990-07-17,2.148,13.681,0.38,3.09,0.0,10.02
1990-07-18,2.69,13.648,0.35,3.51,0.1,8.7
1990-07-19,2.236,13.63,0.32,4.56,0.0,9.35
1990-07-20,2.069,13.617,0.3,5.03,0.0,11.63
1990-07-21,0.0,13.758,0.28,5.08,0.0,12.62
1990-07-22,0.186,13.909,0.26,5.16,0.0,13.59
1990-07-23,2.126,13.897,0.26,4.98,0.0,12.67
1990-07-24,1.112,13.949,0.24,3.61,0.11,12.85
1990-07-25,2.961,13.993,0.23,3.8,0.0,11.36
1990-07-26,2.187,14.031,0.23,4.07,0.64,13.77
1990-07-27,2.111,14.037,0.21,3.12,0.5,10.35
1990-07-28,0.0,14.318,0.59,4.04,0.0,11.57
1990-07-29,0.127,14.748,0.81,1.68,45.37,5.89
1990-07-30,1.647,14.902,0.71,2.15,4.08,6.2
1990-07-31,2.954,14.864,0.66,4.67,0.0,9.31
1990-08-01,2.981,14.801,0.62,4.78,0.0,10.65
1990-08-02,2.948,14.737,0.58,4.73,0.0,11.22
1990-08-03,3.036,14.679,0.54,4.75,0.0,11.89
1990-08-04,1.422,14.782,0.51,4.44,0.0,12.61
1990-08-05,0.192,14.917,0.48,4.61,0.0,12.98
1990-08-06,2.301,14.947,0.47,3.81,0.32,11.23
1990-08-07,2.523,14.894,0.45,2.57,1.7,8.02
1990-08-08,5.064,14.658,0.42,2.69,0.1,4.58
1990-08-09,3.638,14.502,0.39,3.6,0.0,5.23
1990-08-10,4.052,14.29,0.36,3.79,0.0,7.49
1990-08-11,3.722,14.122,0.34,3.91,0.0,10.57
1990-08-12,0.357,14.21,0.33,3.72,0.0,12.16
1990-08-13,4.265,14.008,0.34,2.6,1.16,10.38
1990-08-14,3.735,13.841,0.38,3.15,5.15,10.39
1990-08-15,0.313,13.928,0.37,1.8,3.96,6.41
1990-08-16,3.796,13.712,0.36,2.35,0.0,8.03
1990-08-17,4.355,13.426,0.35,2.3,2.3,7.77
1990-08-18,4.498,13.173,0.32,1.77,0.0,5.77
1990-08-19,0.371,13.217,0.29,3.68,0.1,6.79
1990-08-20,4.495,12.896,0.28,3.67,0.0,12.02
1990-08-21,4.907,12.6,0.27,3.12,0.2,11.96
1990-08-22,4.789,12.291,0.25,3.18,0.55,7.8
1990-08-23,4.902,11.96,0.23,3.7,0.0,8.92
1990-08-24,5.077,11.616,0.33,3.72,0.0,11.11
1990-08-25,4.4,11.359,0.48,2.53,15.65,9.62
1990-08-26,0.605,11.4,0.5,1.88,11.3,7.79
1990-08-27,4.8,11.107,0.46,1.86,1.91,6.81
1990-08-28,4.424,10.811,0.43,2.74,0.0,7.94
1990-08-29,4.814,10.53,0.45,3.2,0.0,9.67
1990-08-30,4.576,10.38,0.56,1.91,7.0,8.16
1990-08-31,3.372,10.329,0.58,1.26,12.94,2.33
1990-09-01,2.079,10.312,0.54,1.86,0.1,1.57
1990-09-02,0.414,10.405,0.5,1.84,0.0,3.49
1990-09-03,4.949,10.121,0.47,3.0,0.0,6.0
1990-09-04,4.752,9.846,0.45,3.1,0.1,7.15
1990-09-05,4.569,9.561,0.42,2.04,0.0,7.86
1990-09-06,4.581,9.266,0.4,2.31,0.1,5.63
1990-09-07,5.043,8.956,0.39,1.48,0.9,4.38
1990-09-08,4.361,8.66,0.37,1.34,0.4,4.29
1990-09-09,0.413,8.716,0.35,1.73,1.73,3.56
1990-09-10,4.981,8.402,0.33,1.52,1.0,6.42
1990-09-11,5.258,8.069,0.31,2.16,0.0,8.06
1990-09-12,5.152,7.825,0.29,2.48,0.0,6.62
1990-09-13,6.34,7.401,0.28,2.45,0.0,7.79
1990-09-14,5.292,7.076,0.33,2.16,1.15,9.55
1990-09-15,4.88,6.763,0.33,1.57,2.49,8.41
1990-09-16,0.439,6.808,0.32,1.51,1.08,6.53
1990-09-17,5.214,6.581,0.37,2.06,4.24,8.34
1990-09-18,4.653,6.333,0.36,1.15,0.55,3.79
1990-09-19,4.82,6.033,0.33,2.4,0.0,6.03
1990-09-20,5.25,5.699,0.38,2.52,0.2,9.09
1990-09-21,4.973,5.388,0.37,1.48,1.05,6.48
1990-09-22,2.303,5.299,0.34,1.23,0.0,5.81
1990-09-23,0.165,5.367,0.45,2.21,0.4,7.85
1990-09-24,1.94,5.302,0.51,1.15,16.95,4.48
1990-09-25,1.724,5.234,0.55,1.0,0.0,1.07
1990-09-26,4.146,5.056,0.53,0.94,8.46,1.65
1990-09-27,4.345,4.814,0.5,1.75,0.1,5.35
1990-09-28,4.818,4.52,0.46,1.53,0.0,5.61
1990-09-29,4.795,4.269,0.47,2.23,0.0,8.68
1990-09-30,0.001,4.803,0.51,1.33,15.25,7.64
