date,outflow,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,2.0,407.767,21.14,,,
1990-01-02,2.0,409.083,12.19,0.29,7.65,6.52
1990-01-03,2.0,410.755,12.23,0.22,0.98,5.6
1990-01-04,2.0,412.959,12.24,0.48,2.34,4.16
1990-01-05,2.0,414.001,12.18,0.49,1.85,4.51
1990-01-06,2.0,415.479,12.17,0.06,0.1,2.03
1990-01-07,2.0,416.841,12.22,0.1,0.1,3.15
1990-01-08,2.0,418.121,12.19,0.12,0.63,2.27
1990-01-09,2.0,419.243,12.17,0.12,0.0,2.89
1990-01-10,2.0,420.361,12.17,0.04,0.01,2.36
1990-01-11,2.0,421.424,12.17,0.07,0.02,0.76
1990-01-12,2.0,422.393,12.17,0.12,0.0,3.25
1990-01-13,2.0,423.362,12.18,0.43,0.12,5.49
1990-01-14,2.0,424.333,12.17,0.11,0.13,2.62
1990-01-15,2.0,425.328,12.17,0.1,0.03,1.52
1990-01-16,2.0,426.295,12.16,0.06,0.0,0.91
1990-01-17,2.0,426.959,12.16,0.21,0.0,3.39
1990-01-18,2.0,427.623,12.16,0.1,0.0,1.09
1990-01-19,2.0,428.29,12.17,0.08,0.01,0.11
1990-01-20,2.0,428.957,12.16,0.02,0.0,0.85
1990-01-21,2.0,429.624,12.16,0.05,0.0,0.85
1990-01-22,2.0,430.291,12.16,0.21,0.0,0.57
1990-01-23,2.0,430.958,12.16,0.24,0.0,1.96
1990-01-24,2.0,431.627,12.17,0.3,0.0,3.97
1990-01-25,2.0,432.297,12.16,0.33,0.0,4.56
1990-01-26,2.0,432.966,12.15,0.44,0.18,7.73
1990-01-27,2.0,433.636,12.16,0.6,0.55,5.93
1990-01-28,2.0,434.306,12.18,0.95,2.91,8.08
1990-01-29,2.0,434.978,12.16,0.29,2.23,1.75
1990-01-30,2.0,435.651,12.16,0.52,2.79,3.73
1990-01-31,2.0,436.323,12.19,0.39,0.1,3.87
1990-02-01,2.0,436.996,12.16,0.43,4.65,3.76
1990-02-02,2.0,437.669,12.16,0.88,0.2,5.43
1990-02-03,2.0,438.344,12.15,0.34,0.0,5.08
1990-02-04,2.0,439.02,12.15,0.43,0.0,5.53
1990-02-05,2.0,439.696,12.15,0.49,0.0,7.46
1990-02-06,2.0,440.372,12.15,0.57,0.0,5.96
1990-02-07,2.0,441.049,12.16,0.92,0.0,8.76
1990-02-08,2.0,441.727,12.15,0.46,0.0,6.34
1990-02-09,2.0,442.406,12.15,0.73,0.0,7.87
1990-02-10,2.0,443.084,12.15,0.45,0.0,7.8
1990-02-11,2.0,443.763,12.14,0.67,0.0,8.12
1990-02-12,2.0,444.442,12.11,1.28,0.0,7.96
1990-02-13,2.0,445.123,12.14,2.04,0.0,8.12
1990-02-14,2.0,445.805,12.13,1.28,0.0,6.8
1990-02-15,2.0,446.486,12.12,1.1,0.0,7.89
1990-02-16,2.0,447.168,12.09,2.23,0.0,8.15
1990-02-17,2.0,447.85,12.13,4.52,0.0,7.49
1990-02-18,2.0,448.534,12.13,1.52,0.0,8.9
1990-02-19,2.0,449.219,12.15,1.25,0.0,9.25
1990-02-20,2.0,449.904,12.13,1.05,0.0,7.99
1990-02-21,2.0,450.56,12.14,1.74,0.0,9.54
1990-02-22,2.0,450.903,12.15,0.92,0.0,9.22
1990-02-23,2.0,451.246,12.12,1.2,0.0,8.09
1990-02-24,2.0,451.589,12.12,2.1,0.0,9.08
1990-02-25,2.0,451.933,12.13,2.16,0.0,10.2
1990-02-26,3.278,452.162,12.14,1.95,0.0,9.15
1990-02-27,17.389,451.246,12.11,1.46,0.0,9.2
1990-02-28,18.0,451.589,12.13,2.88,0.0,10.24
1990-03-01,18.0,451.933,12.14,1.68,0.0,10.12
1990-03-02,18.0,452.277,12.19,1.32,0.0,9.69
1990-03-03,18.0,452.621,12.17,0.73,0.41,1.95
1990-03-04,18.0,452.965,12.14,0.69,0.05,1.71
1990-03-05,18.0,453.308,12.14,1.18,0.0,1.35
1990-03-06,18.0,453.652,12.14,1.66,0.0,3.39
1990-03-07,18.0,453.996,12.13,2.09,0.0,5.6
1990-03-08,18.958,454.254,12.16,2.14,0.0,7.19
