date,outflow,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,12.037,75.35,195.29,,,
1990-01-02,11.825,74.75,16.77,0.11,0.43,1.52
1990-01-03,9.366,74.2,16.16,0.01,0.01,-0.78
1990-01-04,7.986,74.25,16.16,0.09,0.84,-1.2
1990-01-05,8.015,74.825,16.16,0.0,0.06,1.25
1990-01-06,8.314,75.1,16.16,0.01,0.01,0.25
1990-01-07,8.092,75.075,16.16,0.15,0.61,0.22
1990-01-08,7.986,74.775,16.16,0.22,1.94,0.16
1990-01-09,7.986,74.5,16.16,0.21,3.48,0.53
1990-01-10,7.986,74.525,16.16,0.14,0.02,-3.35
1990-01-11,7.986,74.8,16.16,0.0,0.0,-2.8
1990-01-12,7.986,74.775,16.16,0.02,0.0,-1.37
1990-01-13,8.025,74.525,16.16,0.01,0.0,-0.67
1990-01-14,8.729,74.775,16.16,0.02,0.14,-1.08
1990-01-15,11.873,74.425,16.16,0.01,0.75,-0.49
1990-01-16,12.645,73.525,16.16,0.12,0.19,-1.48
1990-01-17,12.78,72.675,16.16,0.06,0.0,-1.56
1990-01-18,10.533,72.4,16.16,0.06,0.14,-1.43
1990-01-19,7.986,72.4,16.16,0.27,2.43,-3.95
1990-01-20,7.986,72.4,16.16,0.0,0.03,-4.26
1990-01-21,8.102,72.371,16.16,0.15,0.0,-2.18
1990-01-22,9.336,71.996,16.16,0.26,0.0,-0.64
1990-01-23,8.835,71.375,16.16,0.15,0.0,-3.22
1990-01-24,7.986,71.075,16.15,0.28,0.04,-0.31
1990-01-25,7.986,70.8,16.17,0.28,0.28,2.7
1990-01-26,7.996,70.775,16.17,0.18,3.58,4.25
1990-01-27,8.112,70.525,16.16,0.23,1.4,1.6
1990-01-28,8.199,70.75,16.2,0.2,2.52,2.76
1990-01-29,7.986,70.25,16.18,0.33,12.78,-0.56
1990-01-30,7.986,70.85,16.17,0.05,0.25,0.05
1990-01-31,7.986,71.454,16.17,0.17,0.0,0.65
1990-02-01,7.658,72.05,16.16,0.21,5.4,1.83
1990-02-02,3.713,72.129,16.16,0.18,0.13,0.88
1990-02-03,0.0,73.1,16.16,0.11,0.07,1.82
1990-02-04,0.0,74.25,16.16,0.22,0.44,1.7
1990-02-05,0.0,74.85,16.15,0.27,0.0,1.21
1990-02-06,0.0,75.458,16.15,0.38,0.0,4.23
1990-02-07,0.0,76.175,16.15,0.31,0.04,2.22
1990-02-08,0.106,77.05,16.15,0.19,0.0,4.51
1990-02-09,1.495,77.625,16.15,0.45,0.98,4.44
1990-02-10,4.022,77.95,16.18,0.23,0.0,4.02
1990-02-11,4.977,78.525,16.2,0.33,6.12,3.73
1990-02-12,4.678,78.825,16.19,0.51,8.59,3.17
1990-02-13,1.273,79.158,16.18,1.05,22.04,5.77
1990-02-14,0.0,79.9,16.17,0.79,1.72,5.56
1990-02-15,0.0,81.138,16.21,1.21,0.04,6.4
1990-02-16,0.0,82.738,20.73,0.83,0.0,6.5
1990-02-17,0.0,83.808,25.6,0.46,0.0,5.28
1990-02-18,0.0,85.058,27.67,0.66,0.0,4.46
1990-02-19,0.0,85.729,28.05,0.69,0.0,5.26
1990-02-20,0.0,86.158,27.42,0.67,0.0,6.76
1990-02-21,0.54,87.438,23.48,0.73,1.65,5.57
1990-02-22,6.819,88.429,19.24,0.56,0.06,3.68
1990-02-23,10.513,88.75,17.68,1.01,0.0,5.46
1990-02-24,10.272,88.779,17.22,1.25,0.0,7.51
1990-02-25,9.857,89.071,16.57,1.17,0.0,6.76
1990-02-26,8.729,88.75,16.15,0.65,0.0,4.12
1990-02-27,7.986,88.779,16.14,0.72,0.01,4.71
1990-02-28,7.986,89.125,16.15,1.4,0.75,8.55
1990-03-01,7.986,89.454,16.15,0.94,0.01,6.94
1990-03-02,8.092,90.079,16.15,0.85,2.21,3.67
1990-03-03,9.317,90.429,16.15,0.5,0.27,-3.38
1990-03-04,9.954,90.721,16.15,1.02,0.0,-3.96
1990-03-05,10.002,90.371,16.15,1.06,0.0,-1.09
1990-03-06,11.892,89.987,16.14,1.31,0.0,0.65
1990-03-07,26.997,89.137,16.14,1.64,0.0,2.95
1990-03-08,28.414,87.212,16.15,1.53,0.0,6.23
1990-03-09,26.582,85.563,16.15,1.02,1.9,6.11
1990-03-10,27.441,83.879,16.15,0.99,1.2,4.8
1990-03-11,27.546,81.867,16.14,1.57,0.0,5.6
1990-03-12,27.729,80.217,16.15,1.62,0.0,10.61
1990-03-13,29.764,78.025,16.14,1.01,0.0,6.42
1990-03-14,29.36,75.942,16.15,1.24,2.27,7.65
1990-03-15,22.521,74.125,16.14,1.06,1.15,5.06
1990-03-16,22.01,73.225,16.14,1.74,0.0,5.27
1990-03-17,22.241,72.317,16.14,2.06,0.0,7.41
1990-03-18,22.454,71.25,16.14,1.77,0.0,5.92
1990-03-19,22.454,69.45,16.14,1.49,0.0,5.46
1990-03-20,22.454,67.708,16.14,1.91,0.0,7.08
1990-03-21,22.473,66.558,16.14,2.05,0.0,8.51
1990-03-22,22.714,64.95,16.14,2.57,0.0,10.9
1990-03-23,23.032,64.333,16.15,2.46,0.88,11.53
1990-03-24,23.032,63.508,16.15,1.08,0.19,6.51
1990-03-25,23.032,62.425,16.14,1.1,0.0,4.65
1990-03-26,23.032,61.458,16.14,1.29,1.23,2.75
1990-03-27,23.032,59.808,16.14,1.27,1.05,-0.61
1990-03-28,23.032,58.704,16.14,1.25,0.94,0.48
1990-03-29,23.032,57.567,16.14,1.63,0.09,0.98
1990-03-30,23.013,56.537,16.14,1.17,0.0,-0.77
1990-03-31,22.772,55.242,16.14,2.11,0.0,2.33
1990-04-01,22.502,54.429,16.14,2.2,0.0,5.22
1990-04-02,22.984,52.404,16.15,1.67,0.56,6.33
1990-04-03,22.425,50.667,16.14,1.2,4.94,4.16
1990-04-04,22.116,49.117,16.14,1.62,3.59,3.05
1990-04-05,22.241,48.096,16.15,1.7,3.4,4.54
1990-04-06,22.454,46.842,16.15,1.26,7.74,3.79
1990-04-07,22.454,45.688,16.15,1.64,6.13,5.89
1990-04-08,22.039,46.083,16.17,1.17,0.29,2.83
1990-04-09,16.05,45.917,16.17,1.72,8.27,4.23
1990-04-10,0.318,46.233,16.15,1.17,3.83,1.61
1990-04-11,0.0,47.804,16.14,1.71,0.13,0.95
1990-04-12,0.0,49.079,16.14,2.11,2.17,7.09
1990-04-13,0.0,50.629,16.15,1.96,0.72,6.99
1990-04-14,0.0,52.092,16.15,1.57,3.41,4.71
1990-04-15,0.0,52.592,16.15,1.78,1.77,4.57
1990-04-16,0.0,53.092,16.15,1.56,5.76,3.72
1990-04-17,0.0,53.592,16.15,1.81,0.36,4.19
1990-04-18,0.0,54.133,16.14,1.8,4.81,3.36
1990-04-19,0.0,55.112,16.15,2.0,8.3,2.93
1990-04-20,0.0,55.892,16.15,2.0,5.03,3.28
1990-04-21,1.784,56.9,16.15,2.03,3.34,1.49
1990-04-22,21.499,56.767,16.15,1.3,2.18,1.26
1990-04-23,22.502,55.175,16.15,1.54,0.41,2.01
1990-04-24,23.071,53.654,16.14,2.04,3.83,4.56
1990-04-25,23.495,51.921,16.9,2.17,7.42,5.36
1990-04-26,23.495,50.454,20.3,1.94,3.0,4.42
1990-04-27,23.495,49.825,22.62,2.6,0.01,6.24
1990-04-28,23.495,48.371,23.79,2.95,0.0,6.74
1990-04-29,23.495,47.4,24.31,3.26,0.0,8.21
1990-04-30,23.495,46.171,24.56,3.47,0.0,8.54
1990-05-01,23.495,44.663,24.59,3.41,0.0,9.31
1990-05-02,23.495,43.604,24.35,3.19,0.0,8.67
1990-05-03,23.495,42.454,23.94,3.8,0.0,8.65
1990-05-04,23.495,41.354,23.43,4.03,0.0,9.05
1990-05-05,23.495,40.846,22.8,3.53,0.0,9.3
1990-05-06,23.495,40.687,22.2,3.25,0.0,10.78
1990-05-07,23.495,39.313,21.55,3.62,0.03,10.48
1990-05-08,23.1,37.717,20.97,3.72,0.48,11.6
1990-05-09,18.769,36.8,20.55,3.26,1.41,11.46
1990-05-10,19.049,36.817,20.18,2.41,0.77,10.12
1990-05-11,19.811,37.0,19.94,2.29,2.17,9.63
1990-05-12,20.023,37.017,19.55,2.19,0.0,9.44
1990-05-13,20.023,37.15,19.71,2.68,3.42,11.82
1990-05-14,19.898,36.567,21.39,1.95,5.06,8.46
