date,outflow,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,,,514.98,,,
1990-01-02,,,174.07,0.34,8.12,7.88
1990-01-03,,,87.98,0.3,4.18,8.2
1990-01-04,,,55.89,0.29,4.01,6.06
1990-01-05,,,40.97,0.3,0.86,6.46
1990-01-06,,,32.98,0.09,0.02,5.91
1990-01-07,,,28.39,0.22,0.19,8.09
1990-01-08,,,25.63,0.1,0.24,6.15
1990-01-09,,,23.95,0.31,0.01,5.83
1990-01-10,,,22.94,0.2,0.0,4.97
1990-01-11,,,22.33,0.17,0.0,4.66
1990-01-12,,,22.0,0.33,0.01,5.14
1990-01-13,,,21.86,0.24,0.22,6.54
1990-01-14,,,21.83,0.15,0.21,5.81
1990-01-15,,,21.87,0.15,0.01,5.38
1990-01-16,,,21.97,0.25,0.0,5.48
1990-01-17,,,22.09,0.19,0.0,5.31
1990-01-18,,,22.24,0.13,0.0,3.74
1990-01-19,,,22.39,0.09,0.0,3.45
1990-01-20,,,22.54,0.17,0.0,3.37
1990-01-21,,,22.69,0.27,0.0,4.42
1990-01-22,,,22.83,0.27,0.0,4.71
1990-01-23,,,22.97,0.38,0.0,4.84
1990-01-24,,,23.09,0.44,0.01,8.43
1990-01-25,,,23.21,0.53,0.02,9.33
1990-01-26,,,23.38,0.7,0.31,10.24
1990-01-27,,,24.96,0.55,1.62,9.29
1990-01-28,,,27.61,0.89,10.15,9.86
1990-01-29,,,30.12,0.43,2.54,5.06
1990-01-30,,,29.81,0.9,3.7,7.33
1990-01-31,,,29.4,0.47,0.16,8.13
1990-02-01,,,28.88,0.62,4.78,6.64
1990-02-02,,,28.43,0.65,0.22,8.35
1990-02-03,,,27.4,0.55,0.3,8.52
1990-02-04,,,26.48,0.47,0.02,8.45
1990-02-05,,,25.93,0.57,0.0,9.0
1990-02-06,,,25.68,0.65,0.49,10.47
1990-02-07,,,25.66,0.83,0.42,11.07
1990-02-08,,,25.72,0.55,0.0,10.47
1990-02-09,,,25.74,0.72,0.0,10.66
1990-02-10,,,25.71,0.73,0.01,11.35
1990-02-11,,,25.67,0.74,0.0,10.34
1990-02-12,,,25.65,1.25,0.0,9.74
1990-02-13,,,25.67,1.68,0.0,10.03
1990-02-14,,,25.74,1.26,0.0,10.23
1990-02-15,,,25.82,1.38,0.0,10.1
1990-02-16,,,25.9,1.42,0.0,9.17
1990-02-17,,,25.98,1.51,0.0,8.58
1990-02-18,,,26.05,1.19,0.0,9.92
1990-02-19,,,26.11,1.03,0.02,9.85
