date,outflow,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,,,3.53,,,
1990-01-02,,,0.2,0.23,8.97,5.49
1990-01-03,,,0.2,0.1,11.33,7.55
1990-01-04,,,0.1,0.42,6.47,4.9
1990-01-05,,,0.06,0.03,0.1,3.54
1990-01-06,,,0.05,0.01,0.0,3.76
1990-01-07,,,0.04,0.01,0.0,3.67
1990-01-08,,,0.04,0.0,0.1,4.04
1990-01-09,,,0.04,0.08,0.0,3.47
1990-01-10,,,0.04,0.06,0.0,2.53
1990-01-11,,,0.04,0.15,0.2,3.8
1990-01-12,,,0.04,0.06,0.0,1.72
1990-01-13,,,0.04,0.03,0.0,2.21
1990-01-14,,,0.04,0.06,0.0,3.51
1990-01-15,,,0.04,0.11,0.0,3.34
1990-01-16,,,0.04,0.03,0.08,2.6
1990-01-17,,,0.04,0.22,0.0,2.75
1990-01-18,,,0.04,0.18,0.0,3.27
1990-01-19,,,0.04,0.24,0.0,2.81
1990-01-20,,,0.04,0.26,0.0,1.37
1990-01-21,,,0.04,0.31,0.0,1.43
1990-01-22,,,0.03,0.36,0.0,1.07
1990-01-23,,,0.04,0.55,0.0,2.97
1990-01-24,,,0.04,0.41,0.0,4.4
1990-01-25,,,0.04,0.38,0.0,6.21
1990-01-26,,,0.04,0.26,0.0,6.76
1990-01-27,,,0.03,0.16,0.1,5.96
1990-01-28,,,0.1,0.51,0.21,10.22
1990-01-29,,,0.11,0.38,10.21,3.39
1990-01-30,,,0.07,0.3,2.09,5.27
1990-01-31,,,0.07,0.23,0.0,4.9
1990-02-01,,,0.08,0.35,5.79,4.72
1990-02-02,,,0.05,0.18,0.14,2.95
1990-02-03,,,0.04,0.49,0.0,5.71
1990-02-04,,,0.03,0.59,0.0,4.93
1990-02-05,,,0.03,0.88,0.0,9.3
1990-02-06,,,0.04,0.77,0.0,9.04
1990-02-07,,,0.03,0.54,0.0,9.37
1990-02-08,,,0.03,0.55,0.0,8.35
1990-02-09,,,0.03,0.75,0.0,8.16
1990-02-10,,,0.03,1.23,0.0,8.59
1990-02-11,,,0.03,0.94,0.0,9.77
1990-02-12,,,0.03,0.54,0.0,6.45
1990-02-13,,,0.03,0.87,0.0,7.92
1990-02-14,,,0.03,0.81,0.0,6.16
1990-02-15,,,0.03,1.85,0.0,9.1
1990-02-16,,,0.03,1.64,0.0,7.79
1990-02-17,,,0.03,1.73,0.0,7.63
1990-02-18,,,0.03,1.42,0.0,6.95
1990-02-19,,,0.03,1.26,0.0,7.63
1990-02-20,,,0.03,1.7,0.0,10.34
1990-02-21,,,0.03,1.8,0.0,11.42
1990-02-22,,,0.03,1.4,0.0,10.34
1990-02-23,,,0.03,2.08,0.0,10.35
1990-02-24,,,0.03,2.14,0.0,10.3
1990-02-25,,,0.03,2.28,0.0,10.7
1990-02-26,,,0.03,1.99,0.0,9.22
1990-02-27,,,0.03,1.68,0.0,9.41
1990-02-28,,,0.02,1.83,0.0,9.73
1990-03-01,,,0.03,2.39,0.0,9.93
1990-03-02,,,0.03,1.74,0.0,11.11
1990-03-03,,,0.03,1.01,0.1,9.12
1990-03-04,,,0.02,1.79,0.71,5.54
1990-03-05,,,0.03,2.68,0.0,8.01
1990-03-06,,,0.03,1.65,0.0,6.97
1990-03-07,,,0.03,1.72,0.0,8.14
1990-03-08,,,0.08,1.73,0.44,11.49
1990-03-09,,,0.09,0.88,6.16,7.45
1990-03-10,,,0.05,1.24,0.3,11.33
1990-03-11,,,0.03,1.52,0.0,11.62
1990-03-12,,,0.03,2.68,0.0,13.06
1990-03-13,,,0.03,1.52,0.29,9.95
1990-03-14,,,0.03,1.56,0.0,10.28
1990-03-15,,,0.03,2.32,0.0,10.44
1990-03-16,,,0.02,2.47,0.0,11.34
1990-03-17,,,0.02,2.62,0.0,10.05
1990-03-18,,,0.02,2.68,0.0,10.7
1990-03-19,,,0.02,2.74,0.0,11.65
1990-03-20,,,0.03,2.19,0.0,10.0
1990-03-21,,,0.02,2.06,0.0,11.64
1990-03-22,,,0.02,4.02,0.0,14.21
1990-03-23,,,0.04,4.22,0.0,14.33
1990-03-24,,,0.09,2.24,5.24,12.42
1990-03-25,,,0.07,1.59,4.42,8.02
1990-03-26,,,0.04,2.49,0.16,9.77
1990-03-27,,,0.03,2.69,0.0,7.77
1990-03-28,,,0.03,2.91,0.0,6.86
1990-03-29,,,0.02,3.11,0.0,7.44
1990-03-30,,,0.03,3.33,0.0,8.69
1990-03-31,,,0.11,2.09,0.04,7.77
1990-04-01,,,0.32,2.28,14.49,11.42
1990-04-02,,,0.21,1.57,22.63,8.97
1990-04-03,,,0.08,1.71,2.15,6.78
1990-04-04,,,0.05,2.1,0.1,8.27
1990-04-05,,,0.04,2.01,0.0,10.18
1990-04-06,,,0.05,1.76,4.87,9.82
1990-04-07,,,0.06,1.57,3.19,5.7
1990-04-08,,,0.1,2.65,4.87,8.95
1990-04-09,,,0.12,1.89,9.03,7.91
1990-04-10,,,0.07,1.53,4.04,6.13
1990-04-11,,,0.04,1.96,0.1,3.89
1990-04-12,,,0.03,3.46,0.0,7.89
1990-04-13,,,0.03,3.94,0.0,10.27
1990-04-14,,,0.03,3.39,2.27,11.83
1990-04-15,,,0.02,2.83,0.09,8.75
1990-04-16,,,0.02,4.57,0.0,11.23
1990-04-17,,,0.02,3.99,0.0,11.36
1990-04-18,,,0.02,3.87,0.0,12.45
1990-04-19,,,0.02,3.82,0.0,9.98
1990-04-20,,,0.02,4.58,0.0,10.94
1990-04-21,,,0.02,3.72,0.0,8.86
1990-04-22,,,0.02,2.98,0.13,5.34
1990-04-23,,,0.02,3.96,1.07,7.48
1990-04-24,,,0.02,2.96,0.0,7.56
1990-04-25,,,0.06,3.46,0.17,9.18
1990-04-26,,,0.08,2.25,9.99,7.78
1990-04-27,,,0.05,3.46,0.21,12.16
1990-04-28,,,0.14,3.36,3.99,13.15
1990-04-29,,,0.17,3.17,14.49,12.63
1990-04-30,,,0.11,1.98,10.03,10.6
1990-05-01,,,0.06,2.05,2.2,11.22
1990-05-02,,,0.04,2.95,0.1,12.77
1990-05-03,,,0.03,2.85,0.49,10.68
1990-05-04,,,0.02,3.9,0.0,11.32
1990-05-05,,,0.02,4.43,0.0,11.63
