date,outflow,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,143.719,19.714,0.31,,,
1990-01-02,114.585,19.713,0.22,0.17,0.74,7.96
1990-01-03,92.995,19.704,0.23,0.12,0.0,6.63
1990-01-04,78.124,19.704,0.23,0.41,7.93,6.59
1990-01-05,70.244,19.705,0.23,0.36,4.43,5.44
1990-01-06,57.811,19.714,0.22,0.03,0.17,4.23
1990-01-07,51.689,19.714,0.23,0.26,0.0,5.48
1990-01-08,51.068,19.714,0.23,0.56,18.69,5.21
1990-01-09,43.649,19.714,0.23,0.18,0.76,4.52
1990-01-10,36.783,19.714,0.23,0.23,1.69,5.31
1990-01-11,32.242,19.714,0.23,0.16,0.58,2.71
1990-01-12,30.425,19.714,0.23,0.36,4.78,4.74
1990-01-13,29.45,19.714,0.23,0.59,3.49,6.02
1990-01-14,27.733,19.714,0.22,0.15,0.14,4.69
1990-01-15,26.851,19.713,0.21,0.32,0.0,4.91
1990-01-16,24.937,19.705,0.2,0.18,0.0,4.09
1990-01-17,21.721,19.714,0.2,0.25,0.0,3.91
1990-01-18,20.089,19.714,0.19,0.32,0.0,3.23
1990-01-19,18.41,19.714,0.18,0.29,0.03,2.93
1990-01-20,15.52,19.714,0.17,0.45,0.0,3.54
1990-01-21,14.138,19.714,0.17,0.42,0.0,3.23
1990-01-22,13.323,19.714,0.16,0.52,0.0,3.02
1990-01-23,11.345,19.714,0.15,0.61,0.0,2.43
1990-01-24,10.097,19.714,0.15,0.64,0.0,4.25
1990-01-25,9.429,19.714,0.14,0.68,0.0,7.83
1990-01-26,8.266,19.714,0.14,0.67,0.0,12.75
1990-01-27,7.634,19.714,0.13,0.93,0.16,8.9
1990-01-28,6.553,19.714,0.13,0.48,0.0,9.23
1990-01-29,6.012,19.714,0.12,0.15,0.73,5.16
1990-01-30,5.446,19.714,0.12,0.86,0.02,6.91
1990-01-31,4.149,19.714,0.11,0.99,0.0,7.48
1990-02-01,0.213,19.714,0.11,0.77,0.42,7.45
1990-02-02,2.576,19.714,0.1,1.26,0.0,7.24
1990-02-03,2.732,19.714,0.1,0.87,0.0,7.9
1990-02-04,2.732,19.714,0.1,0.46,0.0,7.96
1990-02-05,2.732,19.714,0.09,0.51,0.0,7.58
1990-02-06,2.732,19.714,0.09,0.71,0.23,7.94
1990-02-07,2.732,19.714,0.09,0.57,0.51,9.19
1990-02-08,2.732,19.714,0.08,0.45,0.0,8.39
1990-02-09,3.565,19.714,0.08,0.57,0.0,10.55
1990-02-10,11.881,19.714,0.08,0.44,0.0,8.15
1990-02-11,2.576,19.714,0.07,0.48,0.0,8.2
1990-02-12,1.954,19.714,0.07,1.4,0.0,10.03
1990-02-13,1.939,19.714,0.07,3.2,0.0,12.84
1990-02-14,1.917,19.714,0.06,2.2,0.0,11.93
1990-02-15,1.649,19.714,0.06,2.7,0.0,13.11
1990-02-16,1.417,19.714,0.06,2.47,0.0,12.7
1990-02-17,1.436,19.714,0.06,1.2,0.0,10.44
1990-02-18,1.411,19.714,0.06,1.06,0.0,9.8
1990-02-19,1.14,19.714,0.06,0.89,0.0,6.88
1990-02-20,1.134,19.714,0.06,0.65,0.0,8.59
1990-02-21,1.266,19.714,0.06,0.82,0.33,9.5
1990-02-22,1.012,19.714,0.06,0.77,0.0,9.57
1990-02-23,0.882,19.714,0.06,1.38,0.0,9.46
1990-02-24,0.715,19.714,0.06,1.63,0.0,8.9
1990-02-25,0.585,19.714,0.06,1.71,0.0,9.53
1990-02-26,0.446,19.714,0.06,0.81,0.0,7.92
1990-02-27,0.736,19.714,0.06,1.27,0.0,11.94
1990-02-28,0.726,19.714,0.06,2.52,0.0,14.37
1990-03-01,0.692,19.713,0.06,2.09,0.0,12.31
1990-03-02,0.657,19.702,0.06,1.57,0.0,10.32
1990-03-03,0.524,19.677,0.06,1.76,1.11,4.61
1990-03-04,0.388,19.654,0.06,1.36,0.1,3.43
1990-03-05,0.287,19.654,0.06,1.32,0.09,3.86
1990-03-06,0.633,19.654,0.06,1.52,0.0,4.13
1990-03-07,0.638,19.654,0.06,1.89,0.0,5.9
1990-03-08,0.726,19.654,0.06,1.82,0.0,8.91
1990-03-09,0.66,19.65,0.06,0.9,2.05,7.28
1990-03-10,0.429,19.602,0.06,1.71,0.1,10.75
1990-03-11,0.343,19.586,0.06,1.64,0.0,10.59
1990-03-12,0.151,19.654,0.06,1.7,0.35,12.3
1990-03-13,0.668,19.652,0.06,1.5,0.0,11.63
1990-03-14,0.636,19.627,0.06,1.76,2.82,13.98
1990-03-15,0.697,19.602,0.06,1.55,0.13,9.84
1990-03-16,0.664,19.578,0.06,2.8,0.0,10.7
1990-03-17,0.673,19.553,0.06,2.86,0.0,10.12
1990-03-18,0.243,19.532,0.06,1.83,0.01,10.82
1990-03-19,0.0,19.557,0.06,1.33,0.03,8.49
1990-03-20,0.023,19.58,0.06,1.8,0.0,8.6
1990-03-21,0.281,19.58,0.06,2.55,0.0,9.88
1990-03-22,0.4,19.578,0.06,3.91,0.0,15.18
1990-03-23,0.395,19.553,0.06,4.19,0.0,17.51
1990-03-24,0.395,19.528,0.06,1.59,0.18,12.95
1990-03-25,0.395,19.505,0.06,1.6,0.0,11.53
1990-03-26,0.411,19.505,0.06,2.33,0.0,8.8
1990-03-27,0.58,19.501,0.06,3.01,0.0,6.39
1990-03-28,0.532,19.451,0.06,2.83,0.0,5.53
1990-03-29,0.548,19.401,0.06,2.9,0.0,6.83
1990-03-30,0.482,19.352,0.06,3.23,0.0,5.65
1990-03-31,0.55,19.31,0.06,2.75,0.09,8.89
