date,level,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-10-19,,,0.16,1.25,12.73,14.94
1990-10-20,,,0.16,1.63,0.33,15.14
1990-10-21,,,0.18,1.68,2.96,16.28
1990-10-22,,,0.17,0.87,19.76,12.65
1990-10-23,,,0.16,1.18,1.23,13.1
1990-10-24,,,0.16,1.12,0.23,14.57
1990-10-25,,,0.16,1.2,1.75,13.05
1990-10-26,,,0.16,1.38,0.09,13.33
1990-10-27,,,0.16,1.49,1.02,15.42
1990-10-28,,,0.16,1.44,0.01,14.79
1990-10-29,,,0.16,1.67,0.0,15.32
1990-10-30,,,0.16,1.68,0.0,16.22
1990-10-31,,,0.16,1.21,0.0,16.19
1990-11-01,,,0.16,1.07,0.55,16.26
1990-11-02,,,0.16,1.81,0.0,11.89
1990-11-03,,,0.16,0.76,0.0,10.38
1990-11-04,,,0.16,1.25,0.0,9.46
1990-11-05,,,0.16,1.29,0.0,10.02
1990-11-06,,,0.16,0.77,0.0,12.57
1990-11-07,,,0.18,0.79,0.0,14.95
1990-11-08,,,0.19,0.77,26.0,14.56
1990-11-09,,,0.16,0.72,21.89,13.96
1990-11-10,,,0.16,0.69,0.77,14.26
1990-11-11,,,0.16,1.36,0.0,13.63
1990-11-12,,,0.16,0.82,0.0,12.29
1990-11-13,,,0.16,0.92,0.0,12.63
1990-11-14,,,0.16,0.69,0.0,11.94
1990-11-15,,,0.16,0.49,0.0,12.14
1990-11-16,,,0.16,1.71,0.0,16.36
1990-11-17,,,0.16,1.38,0.0,12.79
1990-11-18,,,0.16,1.01,0.0,12.51
1990-11-19,,,0.16,1.14,0.0,12.25
1990-11-20,,,0.15,0.97,0.0,11.59
1990-11-21,,,0.16,0.9,0.0,13.06
1990-11-22,,,0.16,0.4,1.62,8.79
1990-11-23,,,0.15,0.48,0.01,6.25
1990-11-24,,,0.16,1.18,2.49,8.95
1990-11-25,,,0.16,0.31,5.9,11.06
1990-11-26,,,0.16,0.22,2.45,7.58
1990-11-27,,,0.16,0.25,0.41,7.37
1990-11-28,,,0.15,0.39,0.0,5.84
1990-11-29,,,0.15,0.42,0.0,7.27
1990-11-30,,,0.15,0.63,0.0,5.61
1990-12-01,,,0.15,0.54,0.0,5.96
1990-12-02,,,0.15,0.73,0.0,7.02
1990-12-03,,,0.15,0.86,0.36,10.49
1990-12-04,,,0.15,0.46,0.36,10.23
1990-12-05,,,0.15,0.52,1.1,10.12
1990-12-06,,,0.15,0.4,0.81,10.99
1990-12-07,,,0.15,0.33,0.06,9.79
1990-12-08,,,0.16,0.19,0.0,10.13
1990-12-09,,,0.16,0.37,12.93,6.61
1990-12-10,,,0.15,0.55,0.43,4.27
1990-12-11,,,0.15,1.04,0.0,6.51
1990-12-12,,,0.15,1.02,0.0,6.11
1990-12-13,,,0.15,1.6,0.0,8.39
1990-12-14,,,0.15,2.14,0.0,10.42
1990-12-15,,,0.15,1.08,0.0,8.36
1990-12-16,,,0.15,0.17,0.0,5.27
1990-12-17,,,0.15,0.59,0.08,9.5
1990-12-18,,,0.16,0.9,0.37,9.35
1990-12-19,,,0.15,0.54,5.14,9.96
1990-12-20,,,0.15,0.38,1.59,7.85
1990-12-21,,,0.15,0.25,0.04,8.28
1990-12-22,,,0.15,0.43,0.0,8.46
1990-12-23,,,0.15,0.06,0.0,6.19
1990-12-24,,,0.15,0.48,0.0,8.3
1990-12-25,,,0.15,0.74,0.0,8.2
1990-12-26,,,0.15,0.6,0.93,8.54
1990-12-27,,,0.15,0.4,0.0,10.39
1990-12-28,,,0.15,0.77,0.0,11.35
1990-12-29,,,0.15,0.15,0.0,11.21
1990-12-30,,,0.15,0.22,0.0,9.9
1990-12-31,,,0.15,0.17,0.0,8.96
1991-01-01,,,0.15,0.28,0.0,11.98
1991-01-02,,,0.15,0.17,0.0,9.84
1991-01-03,,,0.15,0.02,0.0,7.13
1991-01-04,,,0.15,0.46,0.0,10.17
1991-01-05,,,0.14,1.25,0.06,8.8
1991-01-06,,,0.14,1.44,0.0,8.47
1991-01-07,,,0.15,1.63,0.0,10.18
1991-01-08,,,0.15,0.65,0.0,9.46
1991-01-09,,,0.15,0.3,0.53,10.5
1991-01-10,,,0.15,0.11,0.01,10.81
1991-01-11,,,0.15,0.39,0.0,9.44
1991-01-12,,,0.15,0.27,0.51,8.38
1991-01-13,,,0.14,0.44,0.04,7.82
1991-01-14,,,0.14,1.31,0.0,5.57
1991-01-15,,,0.14,0.73,0.0,3.76
1991-01-16,,,0.14,0.48,0.0,6.98
1991-01-17,,,0.14,0.38,0.0,5.59
1991-01-18,,,0.14,0.14,0.0,7.14
1991-01-19,,,0.14,0.2,0.0,7.65
1991-01-20,,,0.14,0.31,0.0,9.36
1991-01-21,,,0.15,0.27,3.19,9.28
1991-01-22,,,0.15,0.5,5.89,8.11
1991-01-23,,,0.15,0.23,3.33,4.75
1991-01-24,,,0.14,0.37,1.02,5.36
1991-01-25,,,0.14,0.51,0.29,6.93
1991-01-26,,,0.14,0.5,0.01,7.83
1991-01-27,,,0.14,1.12,0.0,8.03
1991-01-28,,,0.14,0.8,0.0,6.67
1991-01-29,,,0.14,0.8,0.0,6.44
1991-01-30,,,0.14,0.49,0.62,7.09
1991-01-31,,,0.14,0.68,0.0,5.73
1991-02-01,,,0.15,1.15,0.27,8.07
1991-02-02,,,0.14,0.49,4.08,5.97
1991-02-03,,,0.14,0.46,0.68,4.87
1991-02-04,,,0.14,1.09,0.02,5.84
1991-02-05,,,0.14,1.0,0.0,5.59
1991-02-06,,,0.14,1.46,0.0,9.6
1991-02-07,,,0.14,1.17,4.17,10.47
1991-02-08,,,0.14,0.61,0.25,7.32
1991-02-09,,,0.14,0.96,0.0,6.81
1991-02-10,,,0.14,0.8,0.0,8.29
1991-02-11,,,0.14,0.63,0.03,7.33
1991-02-12,,,0.15,0.89,0.0,6.67
1991-02-13,,,0.15,0.85,11.35,7.07
1991-02-14,,,0.14,0.57,4.71,3.95
1991-02-15,,,0.14,1.76,0.1,5.04
1991-02-16,,,0.14,1.81,0.0,6.26
1991-02-17,,,0.17,0.67,2.99,4.71
1991-02-18,,,0.16,0.67,41.43,5.06
1991-02-19,,,0.14,0.7,7.74,6.89
1991-02-20,,,0.14,0.91,0.2,8.28
1991-02-21,,,0.14,2.05,0.0,9.82
1991-02-22,,,0.14,1.35,0.0,9.82
1991-02-23,,,0.14,1.54,0.0,9.8
1991-02-24,,,0.14,1.57,0.0,8.76
1991-02-25,,,0.14,1.56,0.04,10.03
1991-02-26,,,0.14,0.91,2.05,8.12
1991-02-27,,,0.14,1.56,0.04,11.23
1991-02-28,,,0.14,1.4,0.03,10.13
1991-03-01,,,0.14,0.95,4.83,9.32
1991-03-02,,,0.14,1.26,2.32,9.19
1991-03-03,,,0.14,1.44,0.09,10.33
1991-03-04,,,0.14,1.81,0.0,9.83
1991-03-05,,,0.15,1.39,1.35,11.61
1991-03-06,,,0.2,1.14,21.4,10.9
1991-03-07,,,0.16,0.58,49.95,9.07
1991-03-08,,,0.14,1.0,12.1,7.17
1991-03-09,,,0.14,1.6,1.47,10.46
1991-03-10,,,0.14,1.43,1.52,11.81
1991-03-11,,,0.14,1.68,0.14,13.9
1991-03-12,,,0.15,1.66,0.0,11.94
1991-03-13,,,0.14,1.24,4.98,10.09
1991-03-14,,,0.14,1.98,0.11,10.5
1991-03-15,,,0.14,2.96,0.0,13.49
1991-03-16,,,0.14,1.62,0.2,11.96
1991-03-17,,,0.14,1.84,0.51,12.39
1991-03-18,,,0.14,2.07,0.0,10.67
1991-03-19,,,0.14,3.92,0.0,14.69
1991-03-20,,,0.14,2.03,0.0,12.13
1991-03-21,,,0.14,3.3,0.0,12.78
1991-03-22,,,0.15,2.59,0.0,11.47
1991-03-23,,,0.14,1.99,1.35,9.93
1991-03-24,,,0.14,2.21,0.29,9.1
1991-03-25,,,0.14,2.94,0.0,9.32
1991-03-26,,,0.14,2.22,0.0,9.27
1991-03-27,,,0.14,1.95,0.0,10.87
1991-03-28,,,0.14,1.76,0.0,10.09
1991-03-29,,,0.14,2.51,0.0,11.75
1991-03-30,,,0.14,2.56,0.15,13.49
1991-03-31,,,0.14,1.96,0.59,12.14
1991-04-01,,,0.14,1.54,0.78,9.87
1991-04-02,,,0.14,2.19,0.0,8.47
1991-04-03,,,0.14,3.45,0.0,9.97
1991-04-04,,,0.14,2.2,0.26,10.41
1991-04-05,,,0.14,3.27,0.2,10.96
1991-04-06,,,0.14,3.88,0.0,11.2
1991-04-07,,,0.14,4.26,0.0,10.54
1991-04-08,,,0.14,3.25,0.0,11.61
1991-04-09,,,0.14,2.79,0.33,13.39
1991-04-10,,,0.14,3.1,0.0,11.37
1991-04-11,,,0.14,3.7,0.0,10.37
1991-04-12,,,0.14,3.15,0.0,11.9
1991-04-13,,,0.14,2.85,0.0,11.53
1991-04-14,,,0.14,4.03,0.0,10.34
1991-04-15,,,0.14,2.39,0.98,8.86
1991-04-16,,,0.15,3.16,2.09,9.82
1991-04-17,,,0.15,2.21,9.54,10.44
1991-04-18,,,0.14,2.11,7.96,9.78
1991-04-19,,,0.14,2.58,5.32,11.04
1991-04-20,,,0.14,4.45,0.19,14.56
1991-04-21,,,0.14,2.9,1.84,13.08
1991-04-22,,,0.14,1.87,0.58,11.28
1991-04-23,,,0.14,1.93,2.04,10.74
1991-04-24,,,0.14,2.65,0.12,10.21
1991-04-25,,,0.13,4.1,0.65,12.0
1991-04-26,,,0.13,4.65,0.0,11.04
1991-04-27,,,0.13,4.01,0.0,10.22
1991-04-28,,,0.13,4.51,0.0,12.02
1991-04-29,,,0.13,4.12,0.0,14.49
1991-04-30,,,0.13,4.38,0.0,12.34
1991-05-01,,,0.13,4.85,0.0,14.82
1991-05-02,,,0.13,8.2,0.0,16.37
1991-05-03,,,0.13,5.49,0.0,12.0
1991-05-04,,,0.13,5.0,0.0,10.86
1991-05-05,,,0.13,5.61,0.0,11.63
1991-05-06,,,0.13,6.39,0.0,14.72
1991-05-07,,,0.13,4.68,0.0,12.73
1991-05-08,,,0.13,4.89,0.0,11.86
1991-05-09,,,0.13,5.87,0.0,11.81
1991-05-10,,,0.13,5.89,0.0,12.93
1991-05-11,,,0.13,5.51,0.0,14.24
1991-05-12,,,0.13,4.82,0.09,13.32
1991-05-13,,,0.13,5.04,0.0,12.45
1991-05-14,,,0.13,5.71,0.0,13.36
1991-05-15,,,0.13,6.01,0.0,14.2
1991-05-16,,,0.13,5.91,0.0,16.11
1991-05-17,,,0.13,6.83,0.0,18.22
1991-05-18,,,0.13,4.11,0.0,15.27
1991-05-19,,,0.13,4.42,0.0,17.01
1991-05-20,,,0.13,4.3,0.0,14.15
1991-05-21,,,0.13,4.6,0.0,14.5
1991-05-22,,,0.13,6.0,0.0,14.83
1991-05-23,,,0.13,5.1,0.0,14.04
1991-05-24,,,0.13,5.34,0.0,15.08
1991-05-25,,,0.13,4.92,0.0,16.78
1991-05-26,,,0.13,6.01,0.0,17.69
1991-05-27,,,0.13,5.6,0.0,17.18
1991-05-28,,,0.13,3.92,0.14,16.28
1991-05-29,,,0.13,4.91,0.0,14.45
1991-05-30,,,0.13,4.0,0.0,15.74
1991-05-31,,,0.13,4.89,0.0,17.8
1991-06-01,,,0.13,4.14,0.17,16.5
1991-06-02,,,0.13,3.49,5.05,15.75
1991-06-03,,,0.12,3.79,0.34,16.11
1991-06-04,,,0.12,5.14,0.0,17.5
1991-06-05,,,0.12,6.23,0.0,20.14
1991-06-06,,,0.12,6.45,0.0,20.45
1991-06-07,,,0.12,7.08,0.0,21.28
1991-06-08,,,0.12,6.02,0.0,20.83
1991-06-09,,,0.12,7.73,0.0,20.11
1991-06-10,,,0.12,5.19,0.0,15.7
1991-06-11,,,0.12,5.96,0.0,18.16
1991-06-12,,,0.12,5.93,0.0,16.83
1991-06-13,,,0.12,7.1,0.0,19.97
1991-06-14,,,0.12,6.59,0.0,20.94
1991-06-15,,,0.12,5.98,0.0,20.61
1991-06-16,,,0.12,4.48,0.8,20.4
1991-06-17,,,0.12,6.54,0.0,22.01
1991-06-18,,,0.12,7.24,0.0,20.87
1991-06-19,,,0.12,5.06,0.0,18.71
1991-06-20,,,0.12,4.44,0.0,16.48
1991-06-21,,,0.12,6.41,0.0,17.67
1991-06-22,,,0.12,6.9,0.0,19.07
1991-06-23,,,0.12,7.61,0.0,20.32
1991-06-24,,,0.12,6.72,0.0,19.45
1991-06-25,,,0.12,6.81,0.0,19.73
1991-06-26,,,0.12,7.51,0.0,21.04
1991-06-27,,,0.11,7.95,0.0,22.09
1991-06-28,,,0.12,9.34,0.0,24.42
1991-06-29,,,0.12,5.97,0.0,20.95
1991-06-30,,,0.12,5.74,0.0,19.96
1991-07-01,,,0.12,5.75,0.0,19.74
1991-07-02,,,0.12,6.33,0.0,19.68
1991-07-03,,,0.12,6.74,0.0,20.14
1991-07-04,,,0.12,5.21,0.0,18.69
1991-07-05,,,0.11,5.21,0.0,19.44
1991-07-06,,,0.12,7.44,0.0,20.92
1991-07-07,,,0.11,6.34,0.0,22.22
1991-07-08,,,0.11,7.25,0.0,20.85
1991-07-09,,,0.11,7.77,0.0,20.53
1991-07-10,,,0.11,9.08,0.0,23.28
1991-07-11,,,0.11,7.8,0.0,22.28
