date,outflow,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,2.237,25.419,37.81,,,
1990-01-02,2.5,25.291,36.92,0.27,3.58,7.77
1990-01-03,30.0,22.913,36.93,0.22,2.54,6.46
1990-01-04,30.0,22.625,36.94,0.42,4.2,5.5
1990-01-05,30.538,20.33,36.92,0.39,4.86,5.4
1990-01-06,33.422,18.989,36.92,0.12,0.16,3.79
1990-01-07,0.0,19.084,36.95,0.13,0.03,4.3
1990-01-08,2.693,19.018,36.94,0.09,3.18,3.65
1990-01-09,32.617,17.832,36.92,0.2,0.17,3.72
1990-01-10,35.893,20.483,36.95,0.03,0.6,2.64
1990-01-11,34.827,22.599,36.94,0.15,0.41,2.1
1990-01-12,36.0,20.121,36.93,0.24,1.35,4.38
1990-01-13,33.0,18.487,36.92,0.31,1.37,6.19
1990-01-14,0.0,18.662,36.92,0.24,1.22,3.75
1990-01-15,3.0,18.515,36.92,0.09,0.06,3.12
1990-01-16,36.833,17.017,36.92,0.11,0.0,2.6
1990-01-17,45.167,18.478,36.92,0.24,0.01,3.99
1990-01-18,36.0,23.073,36.92,0.14,0.0,2.59
1990-01-19,36.0,21.133,36.92,0.18,0.02,1.69
1990-01-20,33.0,18.976,36.92,0.1,0.0,1.51
1990-01-21,0.0,19.786,36.92,0.13,0.0,1.75
1990-01-22,3.0,19.753,36.92,0.35,0.0,2.38
1990-01-23,35.881,18.434,36.91,0.28,0.0,2.28
1990-01-24,34.689,19.03,36.91,0.4,0.0,4.47
1990-01-25,36.0,18.536,36.91,0.69,0.0,6.83
1990-01-26,36.0,17.598,36.91,0.83,0.06,9.11
1990-01-27,33.0,16.755,36.92,0.76,0.19,7.05
1990-01-28,0.0,16.822,36.92,0.71,1.02,9.14
1990-01-29,3.0,17.384,36.91,0.35,1.3,3.08
1990-01-30,36.0,17.588,36.91,0.99,1.03,5.12
1990-01-31,34.68,18.965,36.91,0.41,0.03,4.25
1990-02-01,20.147,19.352,36.91,0.8,3.39,5.47
1990-02-02,20.0,20.678,36.91,0.98,0.13,5.79
1990-02-03,18.333,19.736,36.91,0.56,0.0,6.36
1990-02-04,0.0,19.72,36.92,0.97,0.0,6.89
1990-02-05,2.5,19.668,36.91,0.61,0.0,8.75
1990-02-06,30.0,18.784,36.91,0.81,0.0,7.03
1990-02-07,30.0,17.533,36.91,0.89,0.0,10.26
1990-02-08,30.0,18.112,36.91,0.55,0.0,7.71
1990-02-09,30.0,17.514,36.91,0.93,0.0,8.64
1990-02-10,27.5,18.959,36.91,0.74,0.0,9.18
1990-02-11,0.0,18.905,36.91,1.04,0.0,9.95
1990-02-12,3.0,19.143,36.9,1.62,0.0,8.96
1990-02-13,35.884,21.556,36.91,3.1,0.0,9.58
1990-02-14,34.226,21.441,36.91,1.89,0.0,7.98
1990-02-15,30.0,21.724,36.91,2.15,0.0,9.9
1990-02-16,30.0,20.943,36.91,2.57,0.0,9.42
1990-02-17,27.5,19.339,36.91,2.91,0.0,8.85
1990-02-18,0.0,20.22,36.91,2.05,0.0,9.96
1990-02-19,1.0,21.935,36.91,1.6,0.0,9.27
1990-02-20,12.0,22.394,36.91,1.17,0.0,9.36
1990-02-21,12.0,21.348,36.91,1.69,0.0,10.52
1990-02-22,11.843,20.36,36.91,1.11,0.0,10.43
1990-02-23,10.167,19.491,36.91,1.07,0.0,8.38
1990-02-24,9.9,18.731,36.91,2.34,0.0,9.4
1990-02-25,0.0,18.76,36.91,2.62,0.0,11.53
1990-02-26,1.667,18.788,36.91,2.2,0.0,10.41
1990-02-27,19.0,18.744,36.91,1.81,0.0,10.92
1990-02-28,8.0,18.124,36.87,2.86,0.0,11.71
1990-03-01,8.333,17.591,34.95,2.24,0.0,11.93
1990-03-02,12.417,18.172,32.44,1.81,0.0,10.22
1990-03-03,15.583,16.98,30.46,0.99,3.93,3.64
1990-03-04,0.0,17.023,28.87,1.14,0.51,2.35
1990-03-05,0.667,17.053,27.6,1.36,0.01,3.1
1990-03-06,8.0,17.072,26.58,1.65,0.0,5.04
1990-03-07,8.0,16.68,25.74,1.54,0.0,6.59
1990-03-08,8.0,17.188,25.05,1.86,0.0,8.28
1990-03-09,8.0,17.932,24.46,0.99,1.99,7.95
1990-03-10,7.333,19.073,23.95,1.4,0.07,9.52
1990-03-11,0.0,19.571,23.5,1.54,0.0,9.35
1990-03-12,0.667,19.681,23.11,1.97,0.02,12.08
1990-03-13,8.0,19.925,22.75,1.62,1.01,11.14
1990-03-14,8.0,20.267,22.42,2.22,0.12,11.36
1990-03-15,8.0,22.103,22.12,1.84,0.0,11.04
1990-03-16,8.25,23.221,21.84,2.33,0.0,10.62
1990-03-17,10.083,23.782,21.59,3.14,0.0,10.33
1990-03-18,0.0,23.802,21.35,2.03,0.02,10.47
1990-03-19,1.167,23.98,21.12,1.54,0.0,7.43
1990-03-20,14.0,24.843,20.91,2.71,0.0,9.23
1990-03-21,14.0,25.465,20.7,3.01,0.0,11.12
1990-03-22,14.0,25.855,20.51,3.81,0.0,14.34
1990-03-23,14.0,25.917,20.33,4.99,0.0,16.74
1990-03-24,13.833,25.939,20.18,2.04,3.16,12.26
1990-03-25,12.0,25.253,20.02,1.42,4.5,9.48
1990-03-26,12.338,24.367,19.87,1.63,0.2,7.21
1990-03-27,16.046,25.258,19.73,2.77,0.0,4.18
1990-03-28,16.167,26.177,19.6,3.39,0.0,4.02
1990-03-29,18.086,26.202,19.49,3.29,0.0,5.62
1990-03-30,19.03,26.17,19.39,3.14,0.0,6.3
1990-03-31,18.778,26.011,19.3,2.55,0.21,6.78
1990-04-01,16.01,24.681,19.23,2.61,3.32,9.05
1990-04-02,16.01,24.537,19.15,1.44,7.7,8.39
1990-04-03,16.01,24.959,19.08,2.17,0.36,8.27
1990-04-04,16.009,25.307,19.06,2.35,0.0,7.3
1990-04-05,16.007,25.884,19.08,2.73,1.75,9.63
1990-04-06,16.277,26.221,19.12,1.96,8.17,10.53
