date,outflow,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,2.786,28.506,1.38,,,
1990-01-02,2.78,28.282,1.37,0.17,5.63,4.92
1990-01-03,3.038,28.074,1.36,0.35,0.2,6.09
1990-01-04,2.833,27.873,1.35,0.41,0.49,5.25
1990-01-05,2.792,27.672,1.35,0.11,0.0,4.44
1990-01-06,2.722,27.471,1.38,0.34,0.0,4.36
1990-01-07,2.971,27.27,1.4,0.35,7.86,5.05
1990-01-08,2.65,27.073,1.4,0.34,3.01,5.83
1990-01-09,2.359,26.927,1.38,0.26,0.61,3.31
1990-01-10,2.011,26.831,1.37,0.0,0.39,3.82
1990-01-11,1.236,26.78,1.35,0.0,0.0,2.65
1990-01-12,1.482,26.726,1.35,0.11,0.2,1.72
1990-01-13,1.653,26.626,1.35,0.13,0.0,2.15
1990-01-14,2.175,26.52,1.35,0.08,0.25,-0.2
1990-01-15,2.528,26.369,1.37,0.24,1.5,4.63
1990-01-16,2.287,26.224,1.36,0.02,1.82,4.11
1990-01-17,1.871,26.127,1.4,0.09,0.1,4.47
1990-01-18,1.95,26.073,1.4,0.22,8.02,3.24
1990-01-19,1.825,25.997,1.37,0.12,0.75,1.91
1990-01-20,1.136,26.198,1.36,0.08,0.0,1.28
1990-01-21,1.088,26.386,1.35,0.24,0.0,2.54
1990-01-22,1.665,26.433,1.35,0.34,0.0,2.74
1990-01-23,1.057,26.433,1.35,0.25,0.0,2.88
1990-01-24,1.521,26.429,1.37,0.85,0.0,7.2
1990-01-25,1.968,26.374,1.58,0.15,0.12,7.33
1990-01-26,2.1,26.274,1.51,1.04,3.79,10.1
1990-01-27,2.151,26.177,1.42,0.41,0.1,6.37
1990-01-28,2.114,26.127,1.39,1.55,0.88,8.57
1990-01-29,1.887,26.073,1.37,0.23,0.2,1.58
1990-01-30,1.358,25.976,1.36,1.16,0.49,6.04
1990-01-31,1.147,25.926,1.35,1.44,0.0,7.72
1990-02-01,1.208,25.876,1.35,1.03,0.91,6.66
1990-02-02,1.786,25.822,1.35,1.42,0.11,7.56
1990-02-03,1.968,25.729,1.35,0.55,0.05,9.72
1990-02-04,2.093,25.721,1.35,0.42,0.66,5.62
1990-02-05,2.035,25.62,1.35,0.95,0.0,8.31
1990-02-06,1.651,25.52,1.35,1.41,0.0,10.35
1990-02-07,1.856,25.415,1.35,1.07,0.1,8.29
1990-02-08,1.788,25.269,1.35,1.14,0.0,10.01
1990-02-09,1.88,25.168,1.35,0.41,1.17,8.35
1990-02-10,2.195,25.063,1.35,0.38,0.0,10.34
1990-02-11,2.301,24.912,1.36,0.56,1.16,9.68
1990-02-12,2.457,24.761,1.36,1.31,3.29,7.64
1990-02-13,1.522,24.636,1.36,2.57,3.66,11.5
1990-02-14,0.685,24.782,1.35,0.89,0.06,9.7
1990-02-15,0.598,24.887,1.35,1.11,0.0,8.62
1990-02-16,0.684,25.033,1.35,0.71,0.0,8.6
1990-02-17,0.693,25.13,1.35,0.33,0.0,6.26
1990-02-18,0.732,25.176,1.35,0.53,0.0,6.43
1990-02-19,1.281,25.176,1.35,0.68,0.0,10.26
1990-02-20,1.374,25.172,1.35,0.94,0.0,9.5
1990-02-21,1.484,25.118,1.35,0.96,0.02,11.73
1990-02-22,1.766,25.017,1.35,0.56,0.29,8.44
1990-02-23,1.743,24.917,1.34,1.07,0.0,9.86
1990-02-24,2.09,24.811,1.34,2.23,0.0,11.64
1990-02-25,2.26,24.661,1.35,1.74,0.0,11.49
1990-02-26,1.901,24.51,1.35,1.0,0.0,9.65
1990-02-27,1.828,24.364,1.34,1.06,0.0,9.22
1990-02-28,2.081,24.258,1.35,1.35,0.0,12.08
1990-03-01,2.177,24.107,1.36,1.21,0.0,10.61
1990-03-02,2.19,23.947,1.37,0.7,3.69,5.98
1990-03-03,2.165,23.807,1.36,0.69,3.46,1.68
1990-03-04,1.53,23.711,1.35,1.66,0.1,0.04
1990-03-05,1.377,23.62,1.34,2.04,0.0,3.56
1990-03-06,0.844,23.573,1.34,2.36,0.0,4.06
1990-03-07,1.927,23.517,1.34,2.17,0.0,6.5
1990-03-08,1.407,23.379,1.34,3.47,0.0,12.84
1990-03-09,1.986,23.281,1.35,1.6,0.4,11.43
1990-03-10,1.981,23.139,1.34,0.79,0.14,6.04
1990-03-11,2.473,22.995,1.34,2.08,0.0,13.21
1990-03-12,2.057,22.812,1.34,1.89,0.35,11.33
1990-03-13,2.129,22.672,1.34,1.49,0.0,11.59
1990-03-14,1.995,22.534,1.35,1.37,0.15,10.77
1990-03-15,1.931,22.395,1.34,0.93,0.0,6.66
1990-03-16,2.057,22.258,1.34,2.02,0.0,8.84
1990-03-17,2.325,22.117,1.34,4.21,0.0,13.9
1990-03-18,2.832,21.93,1.34,3.76,0.0,12.34
1990-03-19,2.911,21.704,1.34,3.19,0.0,11.35
1990-03-20,2.835,21.479,1.34,3.27,0.0,11.28
1990-03-21,2.665,21.256,1.33,3.67,0.0,13.8
1990-03-22,2.203,21.037,1.34,4.25,0.0,15.85
1990-03-23,2.332,20.86,1.35,2.26,0.55,13.4
1990-03-24,1.813,20.688,1.34,0.57,0.35,8.82
1990-03-25,1.093,20.563,1.35,1.63,0.18,9.63
1990-03-26,0.642,20.524,1.35,1.28,2.25,4.75
1990-03-27,0.722,20.528,1.35,1.46,0.29,3.51
1990-03-28,1.058,20.567,1.34,1.48,0.0,4.38
1990-03-29,1.379,20.56,1.34,1.72,0.01,5.11
1990-03-30,1.558,20.473,1.34,1.34,0.3,4.04
1990-03-31,2.031,20.382,1.34,2.34,0.0,7.52
1990-04-01,2.093,20.252,1.34,3.8,0.0,11.0
1990-04-02,2.051,20.122,1.36,2.63,2.93,9.66
1990-04-03,1.824,19.993,1.37,2.01,6.84,8.53
1990-04-04,1.894,19.864,1.38,1.11,1.39,3.95
1990-04-05,1.835,19.751,1.4,1.49,6.34,6.46
1990-04-06,1.654,19.801,1.4,1.11,6.93,5.92
1990-04-07,1.731,19.929,1.38,1.88,4.64,9.92
1990-04-08,1.362,20.065,1.39,1.36,0.23,6.07
1990-04-09,0.683,20.288,1.39,1.93,8.06,9.24
1990-04-10,0.683,20.6,1.36,1.53,1.1,5.0
1990-04-11,0.683,20.985,1.36,2.85,1.93,7.65
1990-04-12,0.683,21.26,1.35,1.81,0.42,9.58
1990-04-13,0.676,21.645,1.43,1.42,0.09,8.81
1990-04-14,0.598,22.315,1.42,1.44,14.32,8.02
1990-04-15,0.567,22.911,1.4,2.0,1.61,8.65
1990-04-16,0.667,23.997,1.39,1.39,6.11,6.11
1990-04-17,0.502,25.57,1.38,1.93,2.02,7.85
1990-04-18,0.681,26.663,1.51,1.59,2.24,6.01
1990-04-19,0.655,27.578,1.53,1.67,16.51,6.25
1990-04-20,0.603,28.981,1.49,1.2,9.8,6.65
1990-04-21,0.636,31.864,1.44,1.47,6.77,4.38
1990-04-22,0.889,35.666,1.66,1.67,2.47,5.02
1990-04-23,0.868,37.845,1.58,1.84,20.27,6.32
1990-04-24,0.882,39.705,1.51,1.64,7.63,7.82
1990-04-25,1.029,43.212,1.47,1.57,7.48,6.61
1990-04-26,0.88,46.615,1.42,1.55,4.7,6.23
1990-04-27,0.773,48.995,1.38,2.17,0.18,7.65
1990-04-28,0.861,50.76,1.36,3.04,0.0,9.35
1990-04-29,0.79,52.102,1.34,3.55,0.0,12.04
1990-04-30,0.812,53.228,1.34,4.53,0.0,13.77
1990-05-01,0.711,54.206,1.34,4.23,0.0,13.48
1990-05-02,0.76,55.026,1.33,4.0,0.0,12.82
1990-05-03,0.709,55.701,1.33,4.94,0.0,12.52
1990-05-04,0.614,56.373,1.34,5.19,0.0,13.93
1990-05-05,0.647,56.965,1.33,3.5,0.0,13.97
1990-05-06,0.884,57.475,1.33,4.84,0.0,14.25
1990-05-07,0.784,57.908,1.34,5.19,0.0,15.67
1990-05-08,0.515,58.337,1.42,3.29,0.29,13.53
1990-05-09,0.707,58.687,1.42,3.29,17.61,14.81
1990-05-10,0.719,59.024,1.38,1.94,0.92,12.95
1990-05-11,0.823,59.2,1.35,2.05,0.03,12.2
1990-05-12,1.85,59.369,1.34,3.33,0.0,14.86
1990-05-13,1.858,59.457,1.35,3.34,2.01,15.1
1990-05-14,2.146,59.539,1.34,2.64,0.13,12.01
1990-05-15,1.821,59.539,1.33,3.35,0.0,14.49
1990-05-16,1.865,59.539,1.33,5.36,0.0,15.43
1990-05-17,1.919,59.539,1.34,4.71,3.32,19.01
