date,outflow,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,0.293,34.454,0.38,,,
1990-01-02,0.21,35.167,0.4,0.44,15.6,8.53
1990-01-03,6.545,39.118,0.32,0.21,15.81,8.81
1990-01-04,73.877,35.404,0.27,0.37,1.88,6.11
1990-01-05,46.385,32.551,0.26,0.23,0.0,5.94
1990-01-06,0.254,32.95,0.25,0.13,0.0,7.6
1990-01-07,0.242,33.346,0.25,0.04,0.0,8.29
1990-01-08,0.232,33.686,0.25,0.0,0.0,7.58
1990-01-09,0.241,33.863,0.26,0.42,0.0,6.53
1990-01-10,0.221,34.032,0.29,0.38,0.0,6.44
1990-01-11,0.232,34.121,0.32,0.16,0.0,5.77
1990-01-12,0.245,34.218,0.36,0.31,0.0,5.65
1990-01-13,0.265,34.395,0.39,0.19,0.0,6.29
1990-01-14,0.255,34.568,0.42,0.2,0.0,7.45
1990-01-15,0.246,34.697,0.45,0.21,0.0,7.07
1990-01-16,1.164,34.698,0.48,0.37,0.0,6.84
1990-01-17,11.317,33.808,0.51,0.29,0.0,6.32
1990-01-18,0.336,33.87,0.53,0.22,0.0,6.07
1990-01-19,0.328,34.118,0.56,0.17,0.0,5.65
1990-01-20,0.242,34.162,0.58,0.46,0.0,6.02
1990-01-21,0.231,34.207,0.61,0.58,0.0,5.44
1990-01-22,0.232,34.251,0.63,0.39,0.0,5.68
1990-01-23,0.244,34.295,0.66,0.49,0.0,5.12
1990-01-24,0.256,34.343,0.68,0.39,0.0,8.15
1990-01-25,0.265,34.431,0.7,0.39,0.0,8.0
1990-01-26,0.254,34.524,0.73,0.47,0.01,9.9
1990-01-27,0.243,34.79,0.85,0.53,5.65,10.56
1990-01-28,3.709,36.172,0.89,0.65,20.36,10.37
1990-01-29,39.632,33.922,0.95,0.39,3.45,4.67
1990-01-30,14.085,33.298,1.0,0.73,3.14,7.59
1990-01-31,1.153,33.593,1.05,0.3,0.2,7.73
1990-02-01,11.181,33.711,1.06,0.34,5.42,6.48
1990-02-02,6.531,33.689,1.07,0.39,0.1,7.88
1990-02-03,0.209,33.914,1.08,0.31,0.0,7.83
1990-02-04,0.22,34.169,1.09,0.57,0.0,8.64
1990-02-05,0.22,34.302,1.1,0.83,0.0,10.45
1990-02-06,0.227,34.431,1.11,0.53,0.0,10.42
1990-02-07,0.3,34.52,1.12,0.74,0.0,10.85
1990-02-08,0.288,34.609,1.13,0.53,0.0,11.21
1990-02-09,0.278,34.694,1.14,0.85,0.0,12.46
1990-02-10,0.255,34.742,1.15,0.5,0.0,11.43
1990-02-11,0.0,34.83,1.15,0.56,0.0,10.07
1990-02-12,0.024,34.919,1.16,0.87,0.0,9.29
1990-02-13,0.295,35.008,1.17,1.36,0.0,10.29
1990-02-14,0.353,35.096,1.17,1.02,0.0,8.68
1990-02-15,0.29,35.182,1.18,1.38,0.0,10.17
1990-02-16,0.3,35.226,1.19,1.41,0.0,9.66
1990-02-17,0.29,35.27,1.19,1.21,0.0,10.07
1990-02-18,0.299,35.315,1.2,0.94,0.0,9.77
1990-02-19,0.273,35.359,1.2,0.69,0.0,8.53
1990-02-20,0.22,35.404,1.21,1.88,0.0,13.22
1990-02-21,0.222,35.448,1.22,1.59,0.0,13.17
1990-02-22,0.242,35.488,1.22,1.28,0.0,11.96
1990-02-23,0.23,35.492,1.22,1.9,0.0,11.62
1990-02-24,0.225,35.533,1.22,1.92,0.0,11.66
1990-02-25,0.279,35.537,1.24,2.49,0.0,12.33
1990-02-26,0.289,35.577,1.24,1.21,0.0,9.68
1990-02-27,0.289,35.581,1.24,1.66,0.0,12.82
1990-02-28,0.288,35.621,1.24,1.86,0.0,12.23
1990-03-01,0.277,35.621,1.25,2.25,0.0,12.79
1990-03-02,0.265,35.621,1.26,1.07,0.0,9.79
1990-03-03,0.273,35.617,1.26,1.15,0.92,9.76
1990-03-04,0.459,35.577,1.26,2.15,4.4,8.63
1990-03-05,0.278,35.577,1.27,2.5,0.78,9.99
1990-03-06,0.277,35.577,1.27,1.85,0.0,10.39
1990-03-07,0.283,35.573,1.27,2.38,0.0,11.92
1990-03-08,0.459,35.544,1.28,2.17,0.1,13.96
1990-03-09,0.285,35.673,1.28,0.94,0.37,9.22
1990-03-10,0.243,35.761,1.28,2.06,0.03,14.77
1990-03-11,0.241,35.85,1.29,2.85,0.17,14.66
1990-03-12,0.22,35.936,1.29,2.01,0.0,15.33
1990-03-13,0.221,35.98,1.3,1.83,0.0,14.02
1990-03-14,0.231,36.029,1.29,1.5,0.0,12.75
1990-03-15,0.233,36.075,1.29,2.52,0.0,13.03
1990-03-16,0.253,36.075,1.29,2.84,0.0,13.67
1990-03-17,0.235,36.079,1.29,3.5,0.0,14.07
1990-03-18,0.273,36.125,1.3,3.77,0.0,12.73
1990-03-19,0.223,36.124,1.3,3.02,0.0,12.66
1990-03-20,0.254,36.124,1.3,3.0,0.0,13.29
1990-03-21,0.244,36.124,1.29,3.19,0.0,12.67
1990-03-22,0.27,36.12,1.29,4.03,0.0,14.62
1990-03-23,0.427,36.075,1.31,4.72,0.0,17.62
1990-03-24,0.273,36.075,1.31,1.69,2.48,11.93
1990-03-25,0.236,36.071,1.3,1.9,1.53,11.49
1990-03-26,0.403,36.025,1.29,3.54,0.0,12.37
1990-03-27,0.246,36.025,1.3,5.11,0.0,10.64
1990-03-28,0.276,36.025,1.3,4.69,0.0,8.85
1990-03-29,0.268,36.021,1.29,4.52,0.0,10.51
1990-03-30,0.392,35.976,1.3,5.3,0.0,12.47
1990-03-31,0.244,35.976,1.33,4.06,0.06,12.23
1990-04-01,0.255,35.976,1.42,2.71,8.86,14.27
1990-04-02,0.251,35.988,1.42,1.51,15.34,9.72
1990-04-03,0.209,36.124,1.44,1.93,5.34,8.86
1990-04-04,0.221,36.124,1.44,2.0,0.27,9.83
1990-04-05,0.232,36.136,1.5,2.32,0.0,12.51
1990-04-06,0.243,36.272,1.5,1.66,13.97,11.32
1990-04-07,0.242,36.284,1.55,1.96,2.46,9.97
1990-04-08,0.231,36.428,1.58,2.35,8.53,11.74
1990-04-09,0.229,36.527,1.64,2.02,6.16,10.11
1990-04-10,0.209,36.617,1.65,1.92,14.97,7.66
1990-04-11,0.223,36.622,1.66,3.0,0.3,8.23
1990-04-12,0.253,36.667,1.64,3.54,0.0,10.89
1990-04-13,0.232,36.671,1.64,4.45,0.0,14.56
1990-04-14,0.244,36.717,1.65,2.82,0.0,13.12
1990-04-15,0.252,36.721,1.34,3.0,0.0,12.47
1990-04-16,0.221,36.765,1.32,5.45,0.0,14.59
1990-04-17,0.232,36.766,1.33,4.58,0.0,14.71
1990-04-18,0.237,36.77,1.32,4.2,0.0,15.35
1990-04-19,0.178,36.815,1.31,4.69,0.0,13.85
1990-04-20,0.221,36.815,1.29,4.85,0.0,14.48
1990-04-21,0.245,36.811,1.35,5.69,0.0,11.41
1990-04-22,0.38,36.766,1.61,3.04,0.0,9.18
1990-04-23,0.239,36.763,1.46,2.71,0.17,8.89
1990-04-24,0.452,36.713,1.33,3.49,0.1,9.35
1990-04-25,0.461,36.663,1.66,4.04,0.16,13.02
1990-04-26,0.442,36.614,1.66,2.79,3.42,11.85
1990-04-27,0.442,36.572,1.65,3.39,0.11,13.45
1990-04-28,0.211,36.626,1.67,4.14,5.52,15.81
1990-04-29,0.238,36.725,1.75,3.23,6.33,14.13
1990-04-30,0.187,36.819,1.79,2.55,16.81,13.76
1990-05-01,0.208,36.869,1.83,3.05,8.39,14.69
1990-05-02,0.21,36.918,1.86,3.27,0.24,14.46
1990-05-03,0.245,36.959,1.63,3.48,0.0,14.59
1990-05-04,0.388,36.914,1.35,5.44,0.0,14.17
1990-05-05,0.213,36.91,1.32,5.29,0.0,16.02
1990-05-06,0.377,36.865,1.32,5.46,0.0,15.35
1990-05-07,0.204,36.861,1.33,5.33,0.0,15.63
1990-05-08,0.414,36.811,1.32,4.87,0.0,15.73
1990-05-09,0.382,36.762,1.35,5.14,0.01,17.29
1990-05-10,0.374,36.717,1.34,3.56,0.0,15.9
1990-05-11,0.3,36.713,1.34,4.31,0.0,16.27
1990-05-12,0.403,36.667,1.38,4.42,0.0,17.89
1990-05-13,0.267,36.663,1.37,2.61,0.48,14.86
1990-05-14,0.376,36.618,1.32,3.39,0.0,14.73
1990-05-15,0.189,36.614,1.31,5.08,0.0,18.34
1990-05-16,0.347,36.568,1.3,5.06,0.0,19.56
1990-05-17,0.232,36.564,1.31,5.64,0.0,19.57
1990-05-18,0.347,36.519,1.3,4.79,0.0,17.86
1990-05-19,0.232,36.515,1.3,5.39,0.0,18.61
1990-05-20,0.347,36.47,1.29,5.4,0.0,18.18
1990-05-21,0.251,36.466,1.3,5.61,0.0,17.31
1990-05-22,0.571,36.42,1.3,5.19,0.0,16.99
1990-05-23,0.362,36.416,1.29,5.43,0.0,16.25
1990-05-24,0.402,36.367,1.28,5.74,0.0,15.59
1990-05-25,0.477,36.318,1.31,6.13,0.0,17.88
1990-05-26,0.391,36.268,1.28,4.8,0.0,18.56
1990-05-27,0.484,36.219,1.26,6.1,0.0,20.97
1990-05-28,0.503,36.165,1.23,6.76,0.0,21.62
1990-05-29,0.948,36.067,1.25,7.71,0.0,19.34
1990-05-30,0.926,35.969,1.25,6.48,0.0,20.05
1990-05-31,0.811,35.88,1.25,7.16,0.0,22.03
1990-06-01,0.816,35.792,1.19,6.69,0.0,22.07
1990-06-02,0.753,35.703,1.24,8.59,0.0,24.27
1990-06-03,0.804,35.61,1.3,6.16,0.0,21.31
1990-06-04,1.18,35.484,1.3,5.06,0.0,19.83
1990-06-05,0.433,35.437,1.26,5.45,0.0,18.53
1990-06-06,0.74,35.348,1.27,6.84,0.0,19.31
1990-06-07,0.728,35.26,1.22,5.89,0.0,19.87
1990-06-08,0.692,35.178,1.23,7.45,0.0,22.23
1990-06-09,0.419,35.174,1.18,6.71,0.0,23.58
1990-06-10,0.572,35.13,1.23,8.02,0.0,21.35
1990-06-11,0.5,35.085,1.28,6.18,0.0,19.96
1990-06-12,0.539,35.041,1.29,5.33,0.0,18.54
