like1,parT,chain,KGEval
0.54216605,435.67584000,0.00000000,0.08006103
0.71751480,688.67554000,0.00000000,0.36491625
0.91404647,916.23596000,0.00000000,0.09499564
0.67765950,653.50336000,0.00000000,0.38219629
0.99132410,1039.86930000,0.00000000,-0.02633743
0.88903120,885.81570000,0.00000000,0.11994410
0.64357850,288.40338000,0.00000000,0.13593368
0.97757260,1016.60626000,0.00000000,-0.00869702
0.64861614,605.99810000,0.00000000,0.37567339
0.54435104,417.84116000,0.00000000,0.04166178
0.86195990,866.06190000,0.00000000,0.16918961
0.55688000,476.41476000,0.00000000,0.18291378
0.57242330,520.83700000,1.00000000,0.28508290
0.55608046,478.25640000,2.00000000,0.18776844
0.61405283,325.14130000,3.00000000,0.10246114
0.62261170,182.17896000,1.00000000,0.27399471
0.54379650,419.15247000,2.00000000,0.04326019
0.54337800,420.46378000,3.00000000,0.04500293
0.65929400,264.15396000,1.00000000,0.16142001
0.58617914,370.28436000,2.00000000,0.06805691
0.63118505,572.69560000,3.00000000,0.35790943
0.70758665,681.39550000,1.00000000,0.37338120
0.55702970,484.89944000,2.00000000,0.20476128
0.57879280,386.65143000,3.00000000,0.05699884
0.55413580,456.04530000,1.00000000,0.12850420
0.54660970,415.30637000,2.00000000,0.03885016
0.54074500,425.49112000,3.00000000,0.04982496
0.55361720,452.68160000,1.00000000,0.12432146
0.54213166,436.57270000,2.00000000,0.08322186
0.53999645,428.51822000,3.00000000,0.05710955
0.55320070,451.65347000,1.00000000,0.12395053
0.71199703,683.94470000,2.00000000,0.37087389
0.54221874,435.40295000,3.00000000,0.07907522
0.66892660,642.30493000,1.00000000,0.38635303
0.54146950,424.27040000,2.00000000,0.04815720
0.55306774,451.26340000,3.00000000,0.12383064
0.72093900,692.09485000,1.00000000,0.35952234
0.58285330,531.89514000,2.00000000,0.30580501
0.55574780,480.20670000,3.00000000,0.19281518
0.54102430,430.44705000,1.00000000,0.06272769
0.53991820,427.96910000,2.00000000,0.05554044
0.56138456,499.09338000,3.00000000,0.23905283
0.54031825,429.38830000,1.00000000,0.05963443
0.54007095,426.82935000,2.00000000,0.05259572
0.53993000,428.10883000,3.00000000,0.05593744
0.54298335,421.88200000,1.00000000,0.04640641
0.58968747,159.81926000,2.00000000,0.31229277
0.54023350,429.22733000,3.00000000,0.05912039
0.55932110,464.16037000,1.00000000,0.15057237
0.54010284,426.71082000,2.00000000,0.05233096
0.53993200,427.33994000,3.00000000,0.05381816
0.54007990,426.79996000,1.00000000,0.05253915
0.53992707,427.45440000,2.00000000,0.05411585
0.53991290,427.78162000,3.00000000,0.05507544
0.58320420,532.19850000,1.00000000,0.30633191
0.55575580,480.35837000,2.00000000,0.19322474
0.55363530,454.43830000,3.00000000,0.12572956
0.65642000,268.31850000,1.00000000,0.15680255
0.55370194,453.51800000,2.00000000,0.12461188
0.54278710,440.17368000,3.00000000,0.09465185
0.53993267,428.14990000,1.00000000,0.05607877
0.53992337,427.41330000,2.00000000,0.05399011
0.53990996,427.59744000,3.00000000,0.05453507
0.53992200,427.39920000,1.00000000,0.05395995
0.53990650,427.68414000,2.00000000,0.05480761
0.53990890,427.82660000,3.00000000,0.05518335
0.65240000,612.02880000,1.00000000,0.37894174
0.97004310,1004.47430000,2.00000000,-0.00115477
0.57243990,519.74164000,3.00000000,0.28289841
0.54293760,440.88913000,1.00000000,0.09696171
0.54276663,434.11453000,2.00000000,0.07464196
0.58709973,538.20970000,3.00000000,0.31643097
