like1,parT,chain,KGEval
0.42250950,240.20338000,0.00000000,0.42853597
0.24639226,1017.57697000,0.00000000,0.46014164
0.22019810,554.69305000,0.00000000,0.47270162
0.24705042,1042.06500000,0.00000000,0.45987754
0.24739303,1060.80830000,0.00000000,0.45960532
0.24753599,1068.48440000,0.00000000,0.45947811
0.22027397,517.16724000,0.00000000,0.47551758
0.23593755,776.42300000,0.00000000,0.46400225
0.22042534,515.53937000,0.00000000,0.47571011
0.24379334,919.75055000,0.00000000,0.46142211
0.23978274,837.91327000,0.00000000,0.46283626
0.33919343,290.29120000,0.00000000,0.49873480
0.22369905,615.01820000,1.00000000,0.46876041
0.23211378,726.46570000,2.00000000,0.46506354
0.22262052,494.36792000,3.00000000,0.47738136
0.23555273,771.01670000,1.00000000,0.46409171
0.22428739,622.28290000,2.00000000,0.46824382
0.22100529,569.72510000,3.00000000,0.47130173
0.23523195,766.55817000,1.00000000,0.46416086
0.22545712,641.04877000,2.00000000,0.46790256
0.22136165,578.29407000,3.00000000,0.47092501
0.22040826,510.78090000,1.00000000,0.47618610
0.22565548,643.60190000,2.00000000,0.46783278
0.22129986,577.19140000,3.00000000,0.47097997
0.22001106,539.66110000,1.00000000,0.47375817
0.22542888,640.57940000,2.00000000,0.46791305
0.22003433,524.62900000,3.00000000,0.47466468
0.22001094,547.17930000,1.00000000,0.47326852
0.22000337,532.17330000,2.00000000,0.47412139
0.22000934,539.67633000,3.00000000,0.47375708
0.24137673,866.29690000,1.00000000,0.46232898
0.23185410,722.29550000,2.00000000,0.46523328
0.21983607,544.53750000,3.00000000,0.47347810
0.21986404,536.71075000,1.00000000,0.47390588
0.23676640,790.87530000,2.00000000,0.46368851
0.22600229,653.20734000,3.00000000,0.46752639
0.21987803,542.09924000,1.00000000,0.47361367
0.21982533,543.31836000,2.00000000,0.47355236
0.21982649,543.92790000,3.00000000,0.47351724
0.21993790,530.66990000,1.00000000,0.47418403
0.21983129,542.75165000,2.00000000,0.47357966
0.31714877,314.30680000,3.00000000,0.50177767
0.22024871,553.56570000,1.00000000,0.47277851
0.22528398,637.93054000,2.00000000,0.46797575
0.21982816,542.86950000,3.00000000,0.47357423
0.22002801,527.60785000,1.00000000,0.47428069
0.21985812,533.64210000,2.00000000,0.47407528
0.21986010,536.65920000,3.00000000,0.47390951
0.22190031,587.11070000,1.00000000,0.47056831
0.27388492,382.52466000,2.00000000,0.48999753
0.22173800,499.52603000,3.00000000,0.47707185
0.23983453,432.48380000,1.00000000,0.48303874
0.22260861,598.56760000,2.00000000,0.46991040
0.22088408,571.24780000,3.00000000,0.47116840
0.21991287,537.52136000,1.00000000,0.47387017
0.22604410,654.26904000,2.00000000,0.46748870
0.22772683,679.19410000,3.00000000,0.46620618
0.22211932,590.34106000,1.00000000,0.47039269
0.22060849,566.54640000,2.00000000,0.47161826
0.22002128,518.95690000,3.00000000,0.47534266
