like1,parT,chain,KGEval
0.67818755,395.08246000,0.00000000,0.31319346
0.52146490,694.74760000,0.00000000,0.38500670
0.51831126,861.90670000,0.00000000,0.39125822
0.97928786,273.07900000,0.00000000,-0.11251772
0.51824594,1090.89720000,0.00000000,0.39803949
0.51824600,1082.71340000,0.00000000,0.39780412
1.04473560,254.47557000,0.00000000,-0.20303860
0.59372780,460.60596000,0.00000000,0.36319510
0.58316493,473.07810000,0.00000000,0.36692076
1.07942800,133.86660000,0.00000000,-0.08405685
0.51824310,942.89200000,0.00000000,0.39373090
0.73181045,358.24450000,0.00000000,0.24149489
0.51854090,818.81980000,1.00000000,0.38980817
0.51824520,1066.96420000,2.00000000,0.39735243
0.51824330,1004.92810000,3.00000000,0.39554518
0.51948200,744.44730000,1.00000000,0.38708534
0.51824370,917.67224000,2.00000000,0.39294706
0.51824330,1004.28470000,3.00000000,0.39552507
0.52291477,671.24210000,1.00000000,0.38396340
0.51824600,1088.00870000,2.00000000,0.39795581
0.51824580,1077.41810000,3.00000000,0.39765135
0.52658343,628.49457000,1.00000000,0.38176700
0.51824594,1095.31870000,2.00000000,0.39816679
0.51824266,978.61270000,3.00000000,0.39476325
0.51824290,948.14246000,1.00000000,0.39387964
0.51824206,963.37756000,2.00000000,0.39431804
0.52000890,726.76330000,3.00000000,0.38636733
0.52036150,717.83130000,1.00000000,0.38602103
0.51824355,1010.15510000,2.00000000,0.39570261
0.51824260,976.52356000,3.00000000,0.39470173
0.51824380,914.53750000,1.00000000,0.39284847
0.51824206,959.73280000,2.00000000,0.39421337
0.51824254,982.33044000,3.00000000,0.39487202
0.51824313,925.85600000,1.00000000,0.39320282
0.51824480,1043.39140000,2.00000000,0.39667941
0.51824220,965.17810000,3.00000000,0.39437124
0.51824250,969.95056000,1.00000000,0.39450884
0.51824224,956.80460000,2.00000000,0.39412863
0.51824254,980.54470000,3.00000000,0.39481933
0.51824250,969.17270000,1.00000000,0.39448724
0.51824220,964.45276000,2.00000000,0.39434853
0.51824194,962.09280000,3.00000000,0.39427985
0.51824230,987.46423000,1.00000000,0.39502442
0.68286777,392.09985000,2.00000000,0.30826159
0.51839983,841.50470000,3.00000000,0.39055505
0.51824254,954.09326000,1.00000000,0.39405007
0.51824240,968.21185000,2.00000000,0.39445834
0.52269690,674.42267000,3.00000000,0.38412732
