like1,parT,chain,KGEval
0.80916550,359.56506000,0.00000000,-0.04837484
0.67052776,153.05250000,0.00000000,0.11204977
0.80615070,444.89030000,0.00000000,0.17062289
0.76346016,565.25540000,0.00000000,0.31373731
0.74579600,614.41235000,0.00000000,0.32959578
0.67194940,960.84937000,0.00000000,0.42423490
0.62671060,114.40189000,0.00000000,0.18276136
0.77817935,527.08295000,0.00000000,0.28033981
0.70113870,811.30620000,0.00000000,0.39071494
0.66974914,982.80380000,0.00000000,0.43238808
0.72445494,693.02770000,0.00000000,0.34913507
0.73421496,218.06390000,0.00000000,0.03337386
0.66190400,1057.35700000,1.00000000,0.45052172
0.70359580,798.69965000,2.00000000,0.38465962
0.68242115,892.67316000,3.00000000,0.41044392
0.69487315,837.91570000,1.00000000,0.39743588
0.67896960,910.35974000,2.00000000,0.41474950
0.66203076,1055.24780000,3.00000000,0.45017009
0.73297036,663.62060000,1.00000000,0.33997609
0.68097967,900.44434000,2.00000000,0.41234553
0.70491150,790.44403000,3.00000000,0.38345808
0.60115606,92.45192000,1.00000000,0.23476568
0.66652320,1012.25750000,2.00000000,0.44073208
0.81978060,420.88058000,3.00000000,0.10590437
0.63645756,122.75221000,1.00000000,0.16540941
0.66381013,1041.67360000,2.00000000,0.44557295
0.61872880,107.60206600,3.00000000,0.19784343
0.66322440,1046.19460000,1.00000000,0.44717564
0.61748064,106.53818000,2.00000000,0.20029016
0.60829530,98.67445000,3.00000000,0.21902857
0.67629766,926.97370000,1.00000000,0.41968426
0.67142330,153.88123000,2.00000000,0.11076704
0.72480400,690.01666000,3.00000000,0.34754131
0.72362083,698.11530000,1.00000000,0.35201832
0.68359125,886.62390000,2.00000000,0.40897619
0.66037506,1078.98360000,3.00000000,0.45319206
0.67672247,923.55150000,1.00000000,0.41881615
0.77091473,543.48770000,2.00000000,0.28898732
0.70456240,185.97536000,3.00000000,0.06744606
0.68666685,872.63220000,1.00000000,0.40694237
0.67140170,968.67880000,2.00000000,0.42640782
0.66156720,1064.72530000,3.00000000,0.45136608
0.69093800,855.79090000,1.00000000,0.40074068
0.78391445,294.18234000,2.00000000,-0.02530771
0.77632785,530.79913000,3.00000000,0.28284325
0.73694396,649.42650000,1.00000000,0.33472718
0.75591874,586.50710000,2.00000000,0.32023582
0.66783535,1005.45600000,3.00000000,0.44025627
