like1,parT,chain,KGEval
1.52312790,452.91205000,0.00000000,-0.40711067
1.52312790,950.27765000,0.00000000,-0.54440445
1.52312790,734.75590000,0.00000000,-0.48979735
1.52312790,1098.24270000,0.00000000,-0.55991564
1.52312790,402.51980000,0.00000000,-0.38691284
1.52312790,144.52388000,0.00000000,-0.21602119
1.52312790,897.30940000,0.00000000,-0.52652634
1.52312790,358.75620000,0.00000000,-0.36678486
1.52312790,151.69614000,0.00000000,-0.22315491
1.52312790,562.29070000,0.00000000,-0.44239369
1.52312790,439.64970000,0.00000000,-0.40206915
1.52312790,488.37650000,0.00000000,-0.41971611
1.52312790,503.30426000,1.00000000,-0.42467099
1.52312790,854.91235000,2.00000000,-0.52021420
1.52312790,402.51980000,3.00000000,-0.38691284
1.52312790,712.75165000,1.00000000,-0.48278128
1.52312790,605.85156000,2.00000000,-0.45362998
1.52312790,606.05700000,3.00000000,-0.45368425
1.52312790,572.20240000,1.00000000,-0.44509341
1.52312790,897.30940000,2.00000000,-0.52652634
1.52312790,572.20240000,3.00000000,-0.44509341
1.52312790,846.35693000,1.00000000,-0.51857603
1.52312790,511.65796000,2.00000000,-0.42738306
1.52312790,746.77155000,3.00000000,-0.49432793
1.52312790,503.30426000,1.00000000,-0.42467099
1.52312790,402.51980000,2.00000000,-0.38691284
1.52312790,503.30426000,3.00000000,-0.42467099
1.52312790,649.82336000,1.00000000,-0.46642817
1.52312790,1001.02970000,2.00000000,-0.55124300
1.52312790,899.52550000,3.00000000,-0.52733531
1.52312790,704.75510000,1.00000000,-0.48039233
1.52312790,897.30940000,2.00000000,-0.52652634
1.52312790,572.20240000,3.00000000,-0.44509341
1.52312790,253.52055000,1.00000000,-0.30594576
1.52312790,434.26733000,2.00000000,-0.39998031
1.52312790,461.95605000,3.00000000,-0.41044551
1.52312790,402.51980000,1.00000000,-0.38691284
1.52312790,503.30426000,2.00000000,-0.42467099
1.52312790,151.69614000,3.00000000,-0.22315491
1.52312790,1001.02970000,1.00000000,-0.55124300
1.52312790,899.52550000,2.00000000,-0.52733531
1.52312790,1001.02970000,3.00000000,-0.55124300
1.52312790,439.64970000,1.00000000,-0.40206915
1.52312790,897.30940000,2.00000000,-0.52652634
1.52312790,572.20240000,3.00000000,-0.44509341
1.52312790,489.64478000,1.00000000,-0.42016244
1.52312790,800.49590000,2.00000000,-0.51035590
1.52312790,179.02773000,3.00000000,-0.24848106
