like1,parw,paralpha,parbeta,pargamma,parlambda_,chain
1.0679467,0.575415,4.9811215,0.643586,0.94987804,2.0651078,0.0
1.3783133,0.21931414,3.9153244,2.059407,0.67737585,1.1867064,0.0
0.44268537,0.47161427,0.18395932,0.6950152,0.69475746,1.4405015,0.0
1.3991,0.57149774,2.0038404,2.8037012,0.17931606,0.40828615,0.0
1.423763,0.21703878,2.4592843,2.8342154,0.79736364,1.2235796,0.0
1.4235755,0.8418177,4.5894012,0.9570499,0.016487533,1.1056061,0.0
1.5301013,0.41147792,2.1498191,1.3686442,0.02593715,2.9302576,0.0
0.71221375,0.45325994,0.6213461,0.6156091,0.82514304,1.8961194,0.0
1.1772852,0.3583965,3.0969174,1.7809943,0.28685558,1.542321,0.0
1.074779,0.8389304,2.7524657,1.4631553,0.8421859,1.2667273,0.0
1.4309386,0.78508526,3.2558331,2.552593,0.22661959,2.3291724,0.0
1.4518595,0.16769627,3.1467762,2.7031803,0.20451503,2.6556706,0.0
1.5086528,0.34818107,4.4769073,2.5200796,0.8683907,1.8474816,0.0
0.77353215,0.2876368,0.23627381,1.4038547,0.18567705,1.6540134,0.0
0.82490075,0.6441635,0.82427406,0.6496415,0.8473394,2.8128388,0.0
0.558336,0.22716804,0.6108715,1.0768228,0.5193956,2.3587055,0.0
1.2080488,0.84818506,4.245084,1.6651886,0.43504164,2.9076056,0.0
1.2594411,0.6507091,2.172447,2.317339,0.77254874,2.619675,0.0
0.8991516,0.59697986,4.2679777,0.88043535,0.13668038,1.136309,0.0
1.0067371,0.86367744,1.4042232,2.2561038,0.485876,2.3275735,0.0
1.0067592,0.17602497,0.50389117,2.1626968,0.075402915,2.4326844,0.0
0.70586807,0.9781318,0.0020130107,2.7370708,0.8081477,2.224695,0.0
1.1785505,0.26678836,2.4885156,1.8996663,0.892506,1.2500705,0.0
0.54839367,0.76432174,0.23613457,2.1926568,0.71138626,2.19822,0.0
1.0658728,0.27612057,1.4418093,2.2181077,0.72821,0.7773703,0.0
0.88137174,0.98750013,0.92367667,1.3867329,0.19158025,0.94811934,0.0
0.8615143,0.2016576,1.966318,0.9139048,0.8452374,0.53202826,0.0
0.6703718,0.20941661,1.8934604,0.84372944,0.64350665,1.4908627,0.0
0.930314,0.4239271,4.531686,0.8717712,0.18909892,2.1596174,0.0
1.2943414,0.23277038,3.476379,1.8723786,0.7985325,2.971221,0.0
0.9874709,0.87562025,2.5612867,1.159472,0.080505535,1.6877897,0.0
1.112968,0.6245389,4.645667,1.3417727,0.7725258,2.7531643,0.0
0.97684866,0.88142586,3.526912,1.1601851,0.6272358,2.4084787,0.0
