like1,parw,paralpha,parbeta,pargamma,parlambda_,chain
0.8814211,0.27331147,1.5827745,2.559655,0.3237886,2.495422,0.0
1.0174938,0.69579345,3.4856439,1.0515367,0.19786343,1.8568122,0.0
0.65734696,0.8133422,0.89090425,1.9282787,0.38491896,2.2753677,0.0
0.85824853,0.110211365,4.323904,1.0381935,0.7459987,2.8567967,0.0
1.3572792,0.23413904,0.15642285,2.888783,0.12306922,1.6173403,0.0
0.98140824,0.18901949,4.4089212,1.2474867,0.22486444,1.9506456,0.0
1.3938764,0.7015635,0.95217896,1.3863249,0.17885615,2.996864,0.0
1.2635105,0.4655281,0.3770739,2.7679706,0.09646025,1.0796515,0.0
0.75769544,0.88736737,4.0547657,0.79649556,0.9748995,0.7638892,0.0
0.9481151,0.42115787,3.1960015,1.4682858,0.24417825,2.093044,0.0
0.7099726,0.06130338,4.754298,1.0267404,0.41263384,1.9970516,0.0
1.0507581,0.77215576,3.0876935,1.1674373,0.95655775,2.8604646,0.0
0.84675056,0.62258875,0.3289664,0.70688677,0.327272,0.47090623,0.0
0.87821597,0.20897241,1.5200646,1.2037792,0.94185,2.3842194,0.0
0.80052185,0.9383765,0.8069172,2.3544004,0.7957036,2.700215,0.0
0.90768373,0.34638256,1.550844,2.373905,0.29786894,2.5301976,0.0
0.5427612,0.31168175,1.976236,0.9144172,0.5665815,1.1497446,0.0
0.7723955,0.8933787,4.6681595,1.1500423,0.38274944,1.7238247,0.0
0.6729543,0.4515255,1.8333513,0.6411159,0.3247701,1.5551023,0.0
0.9109785,0.18213539,1.8812122,1.7857947,0.6794779,2.0392945,0.0
0.96208674,0.7319597,0.06563739,0.8838298,0.071715586,0.6612476,0.0
0.864828,0.70040464,4.2225666,1.2259008,0.5974056,1.0881692,0.0
0.5033457,0.88902926,0.09614775,2.6191032,0.4893314,1.7127415,0.0
0.79043156,0.2835967,3.3566413,1.3180299,0.5363799,1.6767895,0.0
1.3790954,0.64266706,4.727542,2.0724564,0.6999369,0.38988373,0.0
0.57942677,0.27356833,0.21832773,1.3438492,0.98387545,1.7411414,0.0
