like1,parw,paralpha,parbeta,pargamma,parlambda_,chain
0.9107564,0.5173287,3.0576365,1.6126697,0.27854568,1.4151748,0.0
0.90726286,0.41649595,0.93613774,2.246274,0.15799965,0.66893566,0.0
0.88398397,0.7328585,3.092821,1.7271115,0.18408905,1.4562844,0.0
0.9369042,0.85296977,3.319969,2.0554416,0.44151506,2.9839761,0.0
0.99048525,0.2101962,3.1183107,1.7791394,0.98186594,1.4840584,0.0
0.8906387,0.89595187,4.38223,1.4203008,0.41910562,2.6623256,0.0
0.8973558,0.5995961,4.2271523,0.75293714,0.803355,2.006641,0.0
0.8651486,0.66274184,1.6440376,2.8367321,0.15206781,2.3355427,0.0
1.0201336,0.99532205,3.5659494,2.5116277,0.25142434,0.47477734,0.0
1.0201223,0.4048797,2.7506323,2.515924,0.97898424,1.0805373,0.0
0.8936441,0.38208395,2.1914234,1.0342425,0.014346067,0.35356268,0.0
1.0126474,0.5001696,2.7366433,2.5660188,0.56940645,2.310179,0.0
0.84115666,0.71548724,0.7210845,2.0948777,0.8795446,1.6387082,0.0
0.8707218,0.3042965,3.438817,1.0879267,0.80665946,1.1281953,0.0
1.021561,0.15480939,2.318471,2.9250102,0.6671158,0.38152573,0.0
1.1165313,0.587404,1.1013843,0.9068565,0.40315592,0.32532898,0.0
1.212201,0.38775477,0.40956646,2.3684123,0.1345501,1.3342623,0.0
1.0200094,0.3903799,3.3001115,2.6000419,0.7495027,2.2642577,0.0
1.009325,0.5078806,4.3630958,1.9766244,0.37792686,1.0164808,0.0
0.9827183,0.70591104,1.3947012,2.2141664,0.3446004,0.44164604,0.0
0.89551383,0.6289907,1.2637236,2.4310904,0.23357806,2.3404233,0.0
1.0197744,0.13192771,4.193033,2.919306,0.41220796,2.1557627,0.0
1.0146854,0.9552021,2.856006,2.4398706,0.46419227,1.2181481,0.0
0.82857347,0.68066084,0.5998869,1.8781239,0.9377506,2.5088327,0.0
1.0097811,0.9340511,4.1095424,1.823141,0.7314573,0.5710586,0.0
0.94783515,0.45503452,4.4801893,1.5179603,0.5871269,2.3238587,0.0
0.98746485,0.9959106,4.434656,2.501864,0.30553272,2.744723,0.0
0.896328,0.4345123,1.1589592,2.0852666,0.53403383,1.9004922,0.0
1.329601,0.23722105,1.3725234,0.80696964,0.1273037,1.7894133,0.0
0.87525994,0.5422715,3.2165568,0.7861936,0.5998499,2.4562523,0.0
0.9708688,0.97157925,3.9493024,1.635713,0.8399659,2.5667205,0.0
0.9668126,0.37738222,2.3063936,2.0198715,0.1863868,0.73964226,0.0
0.94602,0.57820606,4.0643864,1.6666108,0.49825382,2.2633164,0.0
1.2486975,0.97770876,2.4587717,1.209003,0.03980934,1.1154224,0.0
1.0144964,0.5771418,2.773733,2.814629,0.13234007,0.80025524,0.0
0.77743965,0.18183976,4.809232,0.6616737,0.2245372,0.5976255,0.0
1.4425892,0.9484273,0.036148056,2.1752539,0.6347627,1.7100725,0.0
1.0129814,0.773342,3.6473055,2.193566,0.7177371,2.5170326,0.0
0.95466805,0.43868163,3.7803855,1.4853629,0.46488357,1.1525663,0.0
1.1506215,0.2803293,0.123258375,1.7263149,0.54777735,1.3165222,0.0
1.015286,0.8922713,1.9258448,2.5398586,0.81491256,0.6541329,0.0
0.9932352,0.80611956,2.440032,1.7852787,0.115659006,1.6363949,0.0
0.95037687,0.12522037,4.9149604,0.8228531,0.80333495,1.2593669,1.0
1.018716,0.7193444,2.5455668,2.4839659,0.77944005,0.9095499,2.0
0.9199324,0.49746275,1.9560933,1.6839576,0.18757753,0.70065856,3.0
0.7892685,0.27737004,0.62878925,2.0840964,0.62160265,2.5001483,4.0
0.9913288,0.22454937,4.5038204,1.5726415,0.4955058,0.9801714,5.0
0.86205685,0.7705398,0.957838,2.0625677,0.81635183,0.9348533,6.0
0.9460887,0.42257145,3.317176,1.573234,0.5562785,1.7449052,7.0
0.8897808,0.2689893,2.8543468,1.0882453,0.80582136,1.5050955,8.0
0.8703053,0.25827193,3.7726655,1.1583765,0.70421046,1.3202562,9.0
0.873535,0.40204316,2.35508,1.6275262,0.083623216,1.1037478,10.0
0.918896,0.13897341,2.619195,0.8372923,0.3922638,0.61501,11.0
0.9936802,0.79567707,3.3842921,1.8198339,0.6198881,1.405809,1.0
0.8675411,0.47426423,2.6513567,1.4858516,0.41473684,2.7052104,2.0
0.85473746,0.019837482,2.9865625,1.2695458,0.31152785,2.0679522,3.0
0.7709334,0.09073881,2.198188,1.069987,0.46870017,1.6519037,5.0
0.9997174,0.44134876,2.4877527,2.0557244,0.72561735,1.6191322,6.0
0.89875287,0.44811353,2.49879,1.6197947,0.37590218,1.8350197,7.0
0.7654779,0.5186569,1.4730948,1.4407039,0.685944,2.8300295,8.0
0.91212344,0.41559076,2.9166846,1.4861755,0.48758245,1.6788197,9.0
0.898897,0.40168384,2.310488,1.5520328,0.5075413,1.979324,10.0
0.9273035,0.44407558,2.223698,1.7005663,0.68278724,1.9522003,11.0
0.9029185,0.89787555,3.6646528,1.7550668,0.30358157,2.1298728,1.0
0.98797315,0.41641912,2.6190782,1.8878266,0.7134899,1.6139395,2.0
1.0045033,0.7790752,3.0326967,2.2333655,0.33166364,1.1068221,3.0
0.9807682,0.84358615,3.840289,1.642967,0.92257833,1.7522362,4.0
