like1,parw,paralpha,parbeta,pargamma,parlambda_,chain
2.5795846,0.8135172,0.04981218,0.7778101,0.098253995,0.25828907,0.0
0.2959394,0.38545856,2.872408,1.3372657,0.751234,0.4839083,0.0
0.3550733,0.26899394,4.640027,0.72550195,0.7201403,0.34605283,0.0
0.22145258,0.858711,3.7902086,1.3193363,0.7408828,1.5576531,0.0
0.43334237,0.17021592,2.5923448,1.5086018,0.6173902,2.05851,0.0
0.91437274,0.9465431,4.162774,2.7058208,0.6967985,0.73995274,0.0
0.7922026,0.77233565,3.101783,0.93895423,0.36101022,2.60511,0.0
1.1777924,0.9893084,2.3111353,1.2842108,0.117092974,1.9263887,0.0
0.5890674,0.21992014,1.0228624,2.6691391,0.6584915,1.5522474,0.0
0.9091352,0.1277029,1.3360516,0.9404282,0.34026393,1.8247225,0.0
0.34739858,0.20597555,1.662305,2.97676,0.94923043,1.6655152,0.0
0.6176097,0.38728935,0.4056701,0.73377734,0.6389774,1.8026102,0.0
0.45088816,0.41624388,2.9678626,2.6692376,0.8187604,2.803702,0.0
0.2956359,0.8200298,4.0459256,0.67305315,0.9617376,1.3617716,0.0
0.5630203,0.39771214,3.2902172,1.7201434,0.42648652,0.81017685,0.0
0.8112051,0.52381563,4.180896,0.7157075,0.371173,2.9939373,0.0
0.33175623,0.99058276,2.4253395,0.82920974,0.7050583,0.96550214,0.0
0.7157675,0.52433735,3.8416038,2.31224,0.98919225,0.7686168,0.0
1.0486462,0.37305075,3.3200068,1.1261885,0.14538516,1.6569968,0.0
1.6294656,0.033035077,4.348823,2.2920465,0.0036664559,1.3134338,0.0
1.7094606,0.9180202,1.1060557,2.2792222,0.034317393,1.8931987,0.0
0.92438346,0.87150025,3.8908336,2.698153,0.11616592,2.6379216,0.0
0.7676465,0.01290964,4.431398,2.4849703,0.23122337,2.181947,0.0
0.7896192,0.523027,3.6411612,0.6362084,0.35662323,1.7937076,0.0
0.12960029,0.6227682,3.0515559,1.5264455,0.9511275,1.3146496,0.0
0.94933605,0.60228324,1.5387846,2.3345606,0.26213595,2.1600103,0.0
0.8909442,0.07564657,1.4597263,0.61089563,0.33834988,1.4057109,0.0
1.0467044,0.7378642,3.4507897,2.0584114,0.091462135,1.5573158,0.0
0.949933,0.7064657,1.7926627,2.3642128,0.2870772,0.35100922,0.0
1.2407243,0.822839,3.8284261,0.8396828,0.05232155,2.8144305,0.0
1.2440461,0.6733938,0.41207933,2.1179237,0.08362965,2.9949608,0.0
0.2721441,0.4459088,2.8488467,2.4072216,0.89765334,2.7591488,0.0
0.4763671,0.4419715,3.9074607,1.9300683,0.49249688,1.9930981,0.0
0.5975679,0.47349966,4.6702776,1.8083211,0.8683582,0.9938037,0.0
0.504461,0.91187334,4.2245135,0.9317785,0.5436335,2.7006657,0.0
0.3352558,0.68000066,2.3645716,1.5414495,0.7553018,2.1803627,0.0
