like1,parw,paralpha,parbeta,pargamma,parlambda_,chain
1.0762281,0.4117015,4.855977,0.76848686,0.10531829,2.7458653,0.0
1.6836238,0.37500414,4.207659,2.7069464,0.32131833,0.51979476,0.0
1.6589239,0.70144296,2.9492621,2.6639075,0.067831755,2.3850687,0.0
1.0830755,0.23294364,1.9218144,0.7955743,0.08318451,1.8861415,0.0
1.3699218,0.10591838,4.08393,1.5856726,0.14576015,2.2503042,0.0
1.5097674,0.24179065,3.3238094,2.4296453,0.504878,0.9982777,0.0
1.2699912,0.06724423,1.3735276,2.1697235,0.49486586,0.3978823,0.0
1.2462727,0.25816977,3.6831486,1.3367593,0.41617543,0.8580933,0.0
1.3530763,0.45574385,2.4306538,1.1051129,0.7792286,0.6639465,0.0
1.1632463,0.6256042,4.42441,1.1252548,0.42516854,2.8990805,0.0
1.3339418,0.9769655,1.8148628,1.8865159,0.87920344,1.246825,0.0
0.80857396,0.6963753,0.2474441,2.6081326,0.88038504,0.7011508,0.0
1.1833788,0.21203569,2.5888412,1.4799227,0.081197865,1.156886,0.0
1.3315222,0.47661012,3.370254,1.7889522,0.36277276,1.4275708,0.0
1.5425863,0.74288416,4.0729733,2.4137409,0.4829116,2.132505,0.0
1.4909576,0.6709213,4.5689573,2.2579207,0.045817528,1.867224,0.0
1.3199855,0.4932316,1.7632171,1.9427562,0.035093296,1.207299,0.0
1.3712906,0.47441947,4.423955,1.5850422,0.32769534,0.54367006,0.0
0.86251974,0.33602166,2.5403876,0.69862765,0.08800606,0.6103064,0.0
1.6682224,0.024548056,4.373394,2.7568543,0.5568898,2.4216475,0.0
1.306581,0.9206995,1.6734074,2.5724921,0.60230696,1.3144611,0.0
1.48679,0.700845,3.1222532,2.5072591,0.48580125,2.8360915,0.0
1.3915622,0.69571376,4.849444,1.9731117,0.8806061,1.8710725,0.0
0.7905839,0.60995686,3.5820642,0.5999735,0.47084808,0.47756028,0.0
1.3824055,0.071505874,4.5045843,1.8233465,0.2894823,2.3599768,0.0
1.3813415,0.33346444,1.2653502,1.7671407,0.73596716,1.7203295,0.0
1.398109,0.2124088,1.044357,1.4512423,0.81169325,2.9987164,0.0
0.67535037,0.85601777,1.6242367,0.748287,0.1750213,0.89248854,0.0
1.5773376,0.5253093,1.728226,1.7649624,0.97970104,2.3488226,0.0
1.2424691,0.6683652,2.7109654,1.4422301,0.44761565,0.6306614,0.0
1.4372566,0.92980224,1.5723464,2.4370348,0.19191922,0.9950062,0.0
1.6271417,0.92070687,2.888669,2.8339498,0.25830182,0.769581,0.0
1.0769821,0.5648417,1.7115991,1.5146275,0.22251227,2.1903787,0.0
1.1709474,0.1688415,0.79736,1.8400154,0.6450295,2.8334904,0.0
0.9036127,0.49850583,0.5768511,1.6167023,0.5882912,2.5454848,0.0
0.99132186,0.009865598,0.49501458,2.7369833,0.49784678,1.5002136,0.0
1.1030285,0.4074808,4.6194677,0.5476783,0.7224103,2.5644815,0.0
1.5523684,0.5643198,3.4224904,2.5958312,0.040348403,2.8054183,0.0
1.6039574,0.8630067,2.8360026,2.9211297,0.29642287,2.2171516,0.0
0.88433,0.22213846,0.8036593,0.68399477,0.8882766,0.38122284,0.0
0.932025,0.25431356,1.0058671,0.80839974,0.6422395,2.837173,0.0
0.9522937,0.6430468,1.655823,1.1108394,0.49839887,2.8562741,0.0
1.5823387,0.31232682,3.7196171,2.5918865,0.75610507,1.4209548,0.0
1.3808799,0.8080241,1.60614,1.8069235,0.7379018,1.7545061,0.0
0.9056327,0.4940015,0.5806303,0.9752771,0.79128146,0.5707768,1.0
1.3753425,0.5468833,2.8634,1.8344102,0.24701591,1.9703244,2.0
1.2581481,0.9413084,1.3583487,0.77513915,0.8535065,1.600392,3.0
1.1125946,0.061920527,2.4143476,0.5631415,0.11079645,1.7873238,4.0
0.9593218,0.35600147,1.8494855,1.2252198,0.20596455,0.3366968,5.0
1.2753583,0.5493729,2.3734274,1.8228517,0.5503843,2.008964,6.0
0.82391876,0.17990905,2.0419996,0.8984861,0.36597618,1.4290011,7.0
1.4297702,0.50482464,1.8878553,2.8973436,0.7283725,2.1627877,8.0
1.351522,0.34354565,1.588828,2.650366,0.33385044,2.3222847,9.0
1.1939106,0.24009362,3.4383228,1.3439829,0.2909226,2.600826,10.0
1.2271168,0.4019168,1.5368093,1.8380727,0.4440192,1.6893877,11.0
1.0149099,0.07367083,4.80989,0.87853974,0.42635992,0.3048597,1.0
1.2896231,0.444939,4.787607,1.3277556,0.28567606,1.4369438,2.0
1.274663,0.38693997,3.229026,1.6134785,0.5379735,1.8973153,3.0
0.93966806,0.347371,2.033916,0.86311686,0.56584036,1.7514904,4.0
1.2099252,0.3875906,3.2003827,1.2794212,0.48465255,1.7311836,5.0
0.55929166,0.45038962,0.45886683,0.7597065,0.7208433,0.45162478,6.0
0.7156287,0.6593558,0.25768378,0.71080875,0.7160148,1.9248441,7.0
0.5894128,0.04932458,0.07322072,2.6590412,0.2853193,0.5548183,8.0
0.38469082,0.48470077,0.49074218,0.91978556,0.43468496,0.7307015,9.0
0.7906159,0.50133,1.0105081,1.2186644,0.39467,1.5033602,10.0
0.9757471,0.4151385,2.946163,1.0397643,0.30265784,1.8489516,11.0
1.2619807,0.3913858,2.2443178,2.0417144,0.59604234,1.4965632,1.0
1.121562,0.56455237,0.74522024,1.510234,0.06301674,2.8228216,2.0
1.2579994,0.7827439,1.3995838,2.222669,0.6454667,0.64736456,3.0
0.6675827,0.37599078,0.36283746,1.1400999,0.46689072,2.1314406,4.0
1.0751635,0.1532131,4.1585736,1.0146056,0.3777798,0.5901505,5.0
1.1385044,0.05688887,3.0576532,0.62487876,0.110332735,2.1584437,6.0
0.91676295,0.48674962,1.1212423,1.4637035,0.2904891,2.2564402,7.0
1.0972526,0.067334965,1.1816874,0.9163675,0.8096798,0.43554753,8.0
0.7097262,0.4085396,0.42572752,1.4037867,0.31610417,1.9098328,9.0
