like1,parw,paralpha,parbeta,pargamma,parlambda_,chain
1.1756536,0.23592578,4.740394,1.748844,0.10980002,1.6731503,0.0
1.2622992,0.30453384,3.6681933,1.1987873,0.13177222,1.6132972,0.0
0.96372545,0.8212978,2.132206,2.420402,0.5481547,0.9554893,0.0
0.51115614,0.748809,0.24799542,1.7813036,0.9376242,2.170486,0.0
1.2832603,0.20214593,2.0588624,2.608603,0.42193097,0.25323176,0.0
0.733988,0.18628556,2.337832,2.482251,0.26945695,0.79034865,0.0
1.2243127,0.8452389,3.5510201,2.6746898,0.7177689,2.9134371,0.0
1.2200052,0.55714595,2.326008,1.5789546,0.19302312,1.5883472,0.0
0.4981224,0.35038534,0.61300915,2.504875,0.6505616,2.5167875,0.0
0.9291634,0.9205989,1.2739694,1.3957437,0.49762213,2.8705528,0.0
1.075029,0.2925629,4.449132,1.1880361,0.34159246,2.2542527,0.0
1.2734171,0.48697728,1.0994359,1.1396372,0.10472401,0.87075853,0.0
0.5770988,0.3270922,0.07659226,0.8903407,0.7464607,1.8998946,0.0
1.0381639,0.99188906,3.3839908,2.248005,0.21957248,1.8545295,0.0
1.1525799,0.5279886,2.5700514,2.426804,0.68884504,1.4553089,0.0
0.61803406,0.6918498,1.129919,2.0145054,0.55845594,1.4585239,0.0
0.6595875,0.106951505,0.59674007,1.4554621,0.3825938,0.85300356,0.0
1.3648953,0.9367051,4.0840397,1.4573094,0.038096655,1.4572867,0.0
0.73416543,0.9411936,1.1023831,1.2523894,0.22418101,0.47306862,0.0
0.7375182,0.13643141,4.2620316,0.786851,0.54570556,2.208483,0.0
0.6736689,0.16149265,3.4902158,0.56306404,0.9192149,2.3775842,0.0
0.7723998,0.8233501,4.7444386,0.6043136,0.40555534,0.5347147,0.0
1.3031977,0.93249184,3.8701282,1.5970612,0.49450997,0.2890438,0.0
0.6712266,0.09728296,1.0688777,1.1929351,0.39785773,0.5692337,0.0
1.4989368,0.41569257,4.899365,2.5572252,0.77440494,1.9421966,0.0
1.1025565,0.9243231,1.3118781,2.5899007,0.23161848,1.2323209,0.0
0.90982705,0.9275759,0.7807157,0.52036333,0.8291893,0.52046114,0.0
1.4029483,0.33919075,1.5294461,1.6871781,0.069186725,1.8130496,0.0
1.6477706,0.19667456,4.052891,2.9539547,0.87472695,1.1938554,0.0
0.94630986,0.07215154,1.631811,0.5911536,0.6353589,0.37169886,0.0
0.854624,0.9140728,0.4195968,1.4543321,0.5047254,2.6455355,0.0
1.2013421,0.05906429,1.4155469,2.9946153,0.23901555,1.7124286,0.0
0.5669094,0.4443357,0.04233586,1.053287,0.58780426,1.974179,0.0
0.88146436,0.79484165,1.650933,2.1213822,0.96019816,1.9165722,0.0
1.2178935,0.50435466,3.0025356,1.4499477,0.8060975,1.0144578,0.0
1.0686786,0.28034684,4.9100647,2.5256822,0.48912254,2.2997901,0.0
0.9973066,0.78046006,3.0273032,1.3837262,0.7359633,1.832711,0.0
0.93105274,0.2433193,1.9649521,1.3835952,0.99724823,2.7544143,0.0
0.7256713,0.084061764,1.3939847,2.9552543,0.7637453,2.26917,0.0
1.2507142,0.590134,2.6362169,2.7773297,0.6656331,0.9246199,0.0
1.2498456,0.5476152,2.1922119,0.7926317,0.1204919,1.0191319,0.0
0.55697435,0.56161374,4.0203786,0.5644242,0.6616908,2.4383526,0.0
1.0279197,0.46743372,4.943318,1.2887913,0.7547119,2.7117884,0.0
1.191604,0.3893382,4.4891243,1.1081048,0.75000864,1.0974481,0.0
1.0809476,0.076520436,0.84276265,2.2062902,0.45610425,2.814137,1.0
1.0279505,0.94859266,2.3030593,0.6428426,0.87192446,0.42630935,2.0
0.94083583,0.41168728,3.1813917,1.7749896,0.6462964,1.9239988,3.0
