like1,parw,paralpha,parbeta,pargamma,parlambda_,chain
1.176076,0.5609976,3.8818126,2.8575182,0.646007,0.8450124,0.0
0.8195597,0.28838214,0.37112477,0.8474096,0.3226856,1.4178598,0.0
0.716341,0.038388,0.6832426,1.0453849,0.28732675,1.4331505,0.0
1.2451069,0.4500189,3.4386787,2.5187864,0.90809566,2.4491146,0.0
0.970005,0.566097,4.0371237,1.707762,0.3754,2.8590343,0.0
1.3264798,0.4250573,1.4094489,2.953888,0.7257749,1.5209773,0.0
0.7409672,0.0706849,0.42162707,0.86235535,0.5991599,2.6369083,0.0
1.2610917,0.3269162,2.6584525,0.9170734,0.76713234,1.8316531,0.0
1.3556186,0.83025205,2.3067915,0.9015595,0.31046876,0.2918737,0.0
0.7967767,0.5225215,2.4821942,1.9986143,0.22902618,1.6743952,0.0
1.2862526,0.007982276,4.3071556,1.2563186,0.69026524,2.2714026,0.0
0.98807395,0.2833936,0.032802302,0.94675386,0.62043667,1.6458753,0.0
1.4446852,0.9810651,1.3849983,1.3480856,0.0050793746,1.1230614,0.0
0.82684666,0.9954341,1.1739848,0.8807797,0.49074063,1.7365724,0.0
1.1787905,0.846274,0.3019173,1.9472916,0.8414623,2.526495,0.0
0.87621385,0.05971862,0.9625042,1.000309,0.41422406,1.5414773,0.0
1.2838743,0.44347122,2.8731558,2.2303643,0.02614882,0.84261453,0.0
1.121492,0.5601,3.1325488,2.8332794,0.58453304,1.7072986,0.0
1.1952934,0.12028516,4.3913426,2.6258342,0.20743178,0.56428325,0.0
1.0429288,0.59269893,1.1717019,0.5112342,0.61796814,1.3172336,0.0
1.0438573,0.041359443,3.5555305,2.1273339,0.27759075,1.0167195,0.0
1.254358,0.9054886,2.0847657,0.84227556,0.9679423,0.55097383,0.0
0.8744754,0.46821496,0.0038928045,0.8386862,0.37854946,1.5366825,0.0
0.5682856,0.94560915,2.2574801,0.643053,0.4949958,2.4651084,0.0
1.67399,0.42706367,2.6686447,1.8651528,0.9454382,1.6073921,0.0
0.8950523,0.9935339,0.6439756,1.2618028,0.6838939,2.5962465,0.0
1.0360956,0.28433248,3.9464474,1.5352159,0.4799577,0.87867886,0.0
0.24357277,0.68207556,0.19288874,2.9839647,0.2501978,2.3809566,0.0
0.66115475,0.023274802,1.337395,1.4218487,0.4268758,1.7357081,0.0
0.52861905,0.3751842,0.7180493,1.1994997,0.28594396,1.6418878,0.0
1.1448891,0.5541058,4.646223,0.78534055,0.23941167,0.2889988,0.0
0.96983624,0.8294738,0.7228867,2.1874287,0.7107807,2.10176,0.0
1.1815922,0.134138,3.8604672,2.0532908,0.838495,0.8107454,0.0
0.9876208,0.19984338,2.4028401,1.8906851,0.5266382,2.4647105,0.0
1.0138538,0.91685015,4.7140307,1.7143322,0.20997371,2.7838914,0.0
1.1716415,0.43131244,2.8161614,2.7838674,0.6861642,2.124304,0.0
1.2921976,0.9393851,3.2348642,2.108929,0.80548275,1.1830475,0.0
0.8502478,0.7544273,2.4576452,1.6146468,0.04211661,0.5049384,0.0
0.63535064,0.34525418,4.991494,0.72034127,0.3502898,1.395514,0.0
0.98723525,0.5725413,1.8462229,0.8627726,0.5853939,1.3012718,0.0
1.012078,0.5942282,4.3705187,1.6596441,0.07337787,0.5260208,0.0
