like1,parT,chain,KGEval
1.28557490,653.32666000,0.00000000,
1.28569220,1124.62320000,0.00000000,
1.27964070,524.71900000,0.00000000,
1.28567780,677.59610000,0.00000000,
0.91191030,332.10790000,0.00000000,-0.09532816
1.28026560,532.14417000,0.00000000,
1.28569220,1204.73630000,0.00000000,
1.28569220,765.32130000,0.00000000,
1.28569220,2106.19920000,0.00000000,
10.25968300,97.23717500,0.00000000,-4.78441804
1.28569220,1748.42220000,0.00000000,
1.28569220,1275.22780000,0.00000000,
1.27773650,504.85202000,1.00000000,
1.28569220,1896.83340000,2.00000000,
1.26503780,418.47998000,3.00000000,-0.43717034
1.27730800,500.82407000,1.00000000,
1.28037200,533.45917000,2.00000000,
1.27443330,476.92910000,3.00000000,
1.28569220,868.44025000,1.00000000,
1.27236270,461.65274000,2.00000000,
1.24710700,391.16130000,3.00000000,-0.35173689
1.28098290,541.33210000,1.00000000,
1.26742450,429.33752000,2.00000000,-0.47820450
0.75588130,317.34293000,3.00000000,0.00389538
1.21017220,373.34024000,1.00000000,-0.28144708
1.03135740,345.34158000,2.00000000,-0.16704951
0.74014830,289.34430000,3.00000000,0.21269815
1.25262640,396.88030000,1.00000000,-0.38665011
1.20745350,267.33548000,2.00000000,0.38945983
0.65862256,299.72170000,3.00000000,0.13289453
0.66180330,305.39350000,1.00000000,0.09144560
1.05458930,348.27740000,2.00000000,-0.18304365
0.85589355,326.83545000,3.00000000,-0.06564070
0.95139676,336.13586000,1.00000000,-0.11759822
1.22267830,377.30792000,2.00000000,-0.29242712
0.68214820,294.96384000,3.00000000,0.16759634
0.67635566,308.53232000,1.00000000,0.06837178
0.65829110,304.12700000,2.00000000,0.10069550
0.65593725,301.92435000,3.00000000,0.11679415
0.82176500,283.95154000,1.00000000,0.25767158
0.68436980,294.67252000,2.00000000,0.16971917
1.28569220,758.28784000,3.00000000,
1.28569220,1203.12130000,1.00000000,
1.28569220,988.66820000,2.00000000,
0.71503454,313.53586000,3.00000000,0.03141067
0.70766556,312.74008000,1.00000000,0.03728858
1.27501860,481.45142000,2.00000000,
0.65639610,301.04218000,3.00000000,0.12324262
0.67845600,308.88490000,1.00000000,0.06577283
1.25107290,395.16815000,2.00000000,-0.37968971
1.08319100,352.02652000,3.00000000,-0.20338404
0.67033880,307.41187000,1.00000000,0.07663420
1.26558420,420.43552000,2.00000000,-0.44746509
1.16427530,363.92370000,3.00000000,-0.25214123
1.16670860,364.36075000,1.00000000,-0.25391559
0.67819340,295.51395000,2.00000000,0.16359230
0.65839154,299.82047000,3.00000000,0.13217352
0.96634940,337.62006000,1.00000000,-0.12564626
0.66781890,297.25110000,2.00000000,0.15092559
0.65616286,301.32230000,3.00000000,0.12119672
