like1,parT,chain,KGEval
1.35351360,1580.81370000,0.00000000,0.01751852
1.43098460,2074.80570000,0.00000000,0.01619558
1.39695540,1742.93760000,0.00000000,0.01560526
1.19071970,1343.31980000,0.00000000,0.00293581
1.93437330,375.28210000,0.00000000,-0.09769998
1.37147560,1629.48650000,0.00000000,0.01735898
1.28790640,1435.04910000,0.00000000,0.01160323
1.46106550,660.64150000,0.00000000,0.24756068
1.42927860,2044.59300000,0.00000000,0.01549144
1.22010830,1365.66530000,0.00000000,0.00463359
1.40689660,1805.71200000,0.00000000,0.01418119
1.86223510,404.53485000,0.00000000,-0.02497706
0.97702265,1184.16720000,1.00000000,0.00959453
0.89892810,1025.01450000,2.00000000,0.01544220
0.90755486,1104.59080000,3.00000000,0.02547793
0.99790645,1201.78960000,1.00000000,0.00371918
0.92369910,988.39290000,2.00000000,0.00950298
0.90273410,1095.09120000,3.00000000,0.02584394
0.89358175,1064.38610000,1.00000000,0.02419594
1.05928600,1249.71750000,2.00000000,-0.00330608
0.94811330,1157.05190000,3.00000000,0.01725222
0.91505050,1117.03450000,1.00000000,0.02441938
1.19827760,1348.92410000,2.00000000,0.00326700
1.08810340,885.14490000,3.00000000,0.03541221
0.90574740,1011.73773000,1.00000000,0.01160350
0.89479005,1038.06190000,2.00000000,0.01914419
0.89310230,1051.22400000,3.00000000,0.02209814
0.89330100,1061.63620000,1.00000000,0.02381984
0.89383477,1043.32530000,2.00000000,0.02042969
0.89305204,1052.48070000,3.00000000,0.02233338
0.89605427,1033.13060000,1.00000000,0.01781683
0.89354910,1064.11100000,2.00000000,0.02416010
1.38116680,1661.72640000,3.00000000,0.01685150
0.91795590,994.86786000,1.00000000,0.00866027
1.36624680,1614.45360000,2.00000000,0.01748617
0.89318830,1049.72940000,3.00000000,0.02180796
0.89308560,1058.29590000,1.00000000,0.02331541
0.89301580,1055.38830000,2.00000000,0.02284590
0.89302020,1053.93460000,3.00000000,0.02259541
0.89306620,1057.80500000,1.00000000,0.02323935
0.89301530,1054.51450000,2.00000000,0.02269673
0.89302400,1056.15980000,3.00000000,0.02297488
0.89383805,1066.32810000,1.00000000,0.02443723
0.89307460,1058.02870000,2.00000000,0.02327416
0.89302087,1053.87900000,3.00000000,0.02258561
0.90184844,1018.68146000,1.00000000,0.01344131
0.89436220,1040.15880000,2.00000000,0.01967134
1.20090100,1350.94260000,3.00000000,0.00339602
1.00006220,1203.55110000,1.00000000,0.00310503
0.89301550,1055.33720000,2.00000000,0.02283729
0.89301440,1054.92580000,3.00000000,0.02276748
0.89304390,1052.74790000,1.00000000,0.02238238
0.89301870,1054.06810000,2.00000000,0.02261887
0.89301455,1054.72810000,3.00000000,0.02273359
0.89306550,1057.78540000,1.00000000,0.02323628
0.89302000,1055.86000000,2.00000000,0.02292510
0.89301440,1054.89720000,3.00000000,0.02276259
0.89402980,1067.59920000,1.00000000,0.02458435
0.89322984,1060.73910000,2.00000000,0.02368832
0.89304984,1057.30910000,3.00000000,0.02316118
