like1,parT,chain,KGEval
1.23303770,905.56090000,0.00000000,-0.15406693
1.34407480,2182.71260000,0.00000000,-0.21676646
1.34407480,1462.36650000,0.00000000,-0.21676646
0.65051000,449.94785000,0.00000000,0.25940927
1.34407480,1421.86120000,0.00000000,-0.21676646
1.34407480,2022.14710000,0.00000000,-0.21676646
1.34407480,1299.89280000,0.00000000,-0.21676646
1.31972650,1086.80640000,0.00000000,-0.20151415
1.28523200,999.31120000,0.00000000,-0.18200771
1.34407480,2041.10340000,0.00000000,-0.21676646
1.34407480,1590.05050000,0.00000000,-0.21676646
1.20991680,873.12885000,0.00000000,-0.14228378
1.14849140,795.87700000,1.00000000,-0.10726762
1.27599700,979.69470000,2.00000000,-0.17687031
0.94834470,622.91240000,3.00000000,0.02089706
1.34407480,1527.92080000,1.00000000,-0.21676646
0.85439310,218.33693000,2.00000000,0.07884970
0.71423790,264.58282000,3.00000000,0.32805923
0.58725053,348.75534000,1.00000000,0.43316408
1.21631970,881.76110000,2.00000000,-0.14558157
0.60407500,330.65674000,3.00000000,0.45369137
0.87546784,576.76130000,1.00000000,0.07740539
1.21024350,154.21130000,2.00000000,-0.38869593
1.20917080,872.13090000,3.00000000,-0.14189635
0.70014626,479.17374000,1.00000000,0.21455151
1.15535780,804.13617000,2.00000000,-0.11157147
0.97585547,641.65497000,3.00000000,0.00022666
0.65647230,453.70900000,1.00000000,0.25356341
0.58267766,392.18286000,2.00000000,0.35152391
1.20490170,866.45795000,3.00000000,-0.13967679
0.69005590,276.98328000,1.00000000,0.37154120
0.57996610,363.46558000,2.00000000,0.40315888
0.59160140,406.70673000,3.00000000,0.32578945
0.86091490,568.35690000,1.00000000,0.08854487
0.60116660,416.46985000,2.00000000,0.31041832
0.59326350,340.52634000,3.00000000,0.44486837
0.58080330,386.40482000,1.00000000,0.36220408
0.57808447,374.93520000,2.00000000,0.38172442
0.57840776,369.20038000,3.00000000,0.39097443
0.57867557,367.89590000,1.00000000,0.39333434
0.57876150,380.03940000,2.00000000,0.37334128
0.94886035,623.24866000,3.00000000,0.02051026
0.57894250,366.85394000,1.00000000,0.39545898
1.16399470,814.62854000,2.00000000,-0.11689863
0.89170140,586.55304000,3.00000000,0.06474052
1.34407480,1573.12820000,1.00000000,-0.21676646
0.59954210,334.23970000,2.00000000,0.45081804
0.57822270,370.47320000,3.00000000,0.38879122
0.70753930,483.29623000,1.00000000,0.20835813
0.57830685,369.83100000,2.00000000,0.38989703
0.57808185,372.38310000,3.00000000,0.38574462
0.57807290,374.09247000,1.00000000,0.38306742
0.73201570,496.86093000,2.00000000,0.18858132
0.62349045,433.66705000,3.00000000,0.28463096
0.58174570,389.64545000,1.00000000,0.35627335
0.57862150,379.42290000,2.00000000,0.37437604
0.57807540,374.31165000,3.00000000,0.38272008
0.58108310,387.30130000,1.00000000,0.36057683
1.34404620,1186.70370000,2.00000000,-0.21674426
0.57830286,377.59860000,3.00000000,0.37739856
0.57808524,372.28284000,1.00000000,0.38589989
0.57807190,373.18765000,2.00000000,0.38449085
0.95710397,628.62885000,3.00000000,0.01434922
0.57816565,371.02470000,1.00000000,0.38783546
0.57807475,372.66815000,2.00000000,0.38530180
0.57997880,384.21070000,3.00000000,0.36612942
0.57810850,375.56583000,1.00000000,0.38070806
0.75333390,508.61038000,2.00000000,0.17176318
0.57807240,373.97446000,3.00000000,0.38325398
0.57813320,371.41556000,1.00000000,0.38723346
0.67588110,284.64070000,2.00000000,0.39659742
0.57807183,373.17538000,3.00000000,0.38451005
