like1,parT,chain,KGEval
14.32943800,374.83273000,0.00000000,-0.26567833
15.68996900,559.96850000,0.00000000,-0.40845159
16.32698800,854.50653000,0.00000000,-0.50299050
14.89405100,431.85107000,0.00000000,-0.31843228
15.49789000,518.54300000,0.00000000,-0.38356452
16.44341900,1369.78660000,0.00000000,-0.52941224
16.24135400,781.54065000,0.00000000,-0.48636445
16.44341900,1711.09310000,0.00000000,-0.52941224
16.44341900,1686.63220000,0.00000000,-0.52941224
5.65122180,115.76073000,0.00000000,-0.16976220
16.44341900,1116.90500000,0.00000000,-0.52941224
16.44341900,1688.31340000,0.00000000,-0.52941224
13.78264900,337.86462000,1.00000000,-0.22726786
10.97056600,226.81267000,2.00000000,-0.09049277
8.53990900,171.28670000,3.00000000,-0.10471940
16.42408800,983.38086000,1.00000000,-0.52548146
15.76398500,578.18670000,2.00000000,-0.41835255
8.54958100,171.47874000,3.00000000,-0.10450355
15.98100000,643.17880000,1.00000000,-0.44565572
10.74592700,220.52333000,2.00000000,-0.08637561
13.58539400,326.18720000,3.00000000,-0.21422937
16.44341900,1528.95250000,1.00000000,-0.52941224
6.75545700,136.72200000,2.00000000,-0.14328559
13.61059500,327.63250000,3.00000000,-0.21583525
8.38141100,168.14203000,1.00000000,-0.10848576
7.02827020,141.95137000,2.00000000,-0.14159132
6.34214070,128.85605000,3.00000000,-0.14952821
10.53512000,214.82426000,1.00000000,-0.08433713
4.98373130,103.46133400,2.00000000,-0.20314171
5.88080450,120.09167000,3.00000000,-0.16146221
11.71729000,249.45960000,1.00000000,-0.11310547
4.41704130,93.11380000,2.00000000,-0.24445249
6.51808300,132.20024000,3.00000000,-0.14632241
12.41874200,273.15573000,1.00000000,-0.14263465
10.81113600,222.31723000,2.00000000,-0.08743485
16.44341900,1148.46700000,3.00000000,-0.52941224
8.75764700,175.58664000,1.00000000,-0.10026315
5.39655970,110.98492400,2.00000000,-0.18074709
4.90628670,102.04936000,3.00000000,-0.20803645
5.76113100,117.83079500,1.00000000,-0.16560539
16.15800300,727.98190000,2.00000000,-0.47230558
14.81639200,422.90634000,3.00000000,-0.31076798
7.11532160,143.61974000,1.00000000,-0.14143554
6.38605360,129.69023000,2.00000000,-0.14868202
16.42172200,978.71826000,3.00000000,-0.52495370
8.34638100,167.45796000,1.00000000,-0.10936470
7.12343900,143.77483000,2.00000000,-0.14142996
4.59723470,96.40852000,3.00000000,-0.22989244
5.03727530,104.43726000,1.00000000,-0.19988805
6.92713550,140.01195000,2.00000000,-0.14200105
4.72684530,98.77553000,3.00000000,-0.22026233
5.18448000,107.11966000,1.00000000,-0.19148443
4.89064360,101.76409000,2.00000000,-0.20905262
4.30448250,91.05295600,3.00000000,-0.25427084
15.64449600,549.40497000,1.00000000,-0.40244081
5.40125900,111.07052000,2.00000000,-0.18052286
4.41236400,93.02820600,3.00000000,-0.24484920
5.69449950,116.57578000,1.00000000,-0.16805833
4.26594920,90.34689000,2.00000000,-0.25776451
4.62436200,96.90411000,3.00000000,-0.22781979
5.78123470,118.21023600,1.00000000,-0.16487488
5.19488670,107.30938000,2.00000000,-0.19091868
4.89584540,101.85895000,3.00000000,-0.20871369
10.55714100,215.40007000,1.00000000,-0.08450021
4.46430800,93.97853000,2.00000000,-0.24049770
4.38436370,92.51575000,3.00000000,-0.24724426
4.56950700,95.90187000,1.00000000,-0.23204265
4.49090900,94.46503400,2.00000000,-0.23831485
4.33387760,91.59138000,3.00000000,-0.25165154
15.43857800,507.94983000,1.00000000,-0.37651544
4.66145320,97.58158000,2.00000000,-0.22503506
13.12454200,302.76572000,3.00000000,-0.18515598
4.33912900,91.68754600,1.00000000,-0.25118778
4.30253170,91.01722000,2.00000000,-0.25444606
4.28423900,90.68205000,3.00000000,-0.25609775
4.36074600,92.08337400,1.00000000,-0.24929176
4.33261000,91.56816000,2.00000000,-0.25176371
7.62774400,153.48412000,3.00000000,-0.13362843
4.46547840,93.99995000,1.00000000,-0.24040096
4.39965720,92.79566000,2.00000000,-0.24593180
4.26814270,90.38708500,3.00000000,-0.25756382
13.53585800,323.49330000,1.00000000,-0.21120004
4.52282860,95.04866000,2.00000000,-0.23573586
10.31434400,209.27097000,3.00000000,-0.08344020
