like1,parT,chain,KGEval
6.80693900,1543.47490000,0.00000000,-7.60181301
6.90110200,2032.58190000,0.00000000,-7.65519264
2.19469290,320.27070000,0.00000000,-2.20100202
1.20413720,187.09692000,0.00000000,-0.64873584
6.19674400,950.55200000,0.00000000,-7.24596594
4.03528700,536.80690000,0.00000000,-4.78509763
6.08364770,908.60205000,0.00000000,-7.17202185
3.68252350,495.05680000,0.00000000,-4.30131491
6.85560400,1722.93580000,0.00000000,-7.62885862
6.73340600,1375.26300000,0.00000000,-7.55515403
6.81100560,1555.84950000,0.00000000,-7.60407271
6.05588600,898.74896000,0.00000000,-7.15110950
2.01292500,298.45572000,1.00000000,-1.93574234
1.57011300,242.77632000,2.00000000,-1.26827451
1.05308570,131.41753000,3.00000000,-0.21190077
4.61786800,614.43634000,1.00000000,-5.54693308
3.44717500,467.35352000,2.00000000,-3.97495200
6.76992400,1449.58150000,3.00000000,-7.57841693
5.29747630,722.80440000,1.00000000,-6.44014945
1.76004420,267.30920000,2.00000000,-1.55966030
2.71150140,381.18298000,3.00000000,-2.94176016
6.08452800,908.91700000,1.00000000,-7.17267900
1.10573350,164.69673000,2.00000000,-0.43629049
2.45223240,350.75180000,3.00000000,-2.57214309
1.11160560,166.36757000,1.00000000,-0.45087519
1.06436200,148.89255000,2.00000000,-0.31193030
1.50939860,234.58162000,3.00000000,-1.17254279
1.68459310,257.72427000,1.00000000,-1.44511462
1.34710740,211.21050000,2.00000000,-0.90641663
1.07229160,118.18297000,3.00000000,-0.17180548
1.89547570,284.13995000,1.00000000,-1.76232285
1.51698820,235.61844000,2.00000000,-1.18459860
1.05291760,138.57541000,3.00000000,-0.24718543
2.59332500,367.33136000,1.00000000,-2.77371379
1.11494890,167.28702000,2.00000000,-0.45900203
1.38755540,217.29811000,3.00000000,-0.97453909
1.08856930,112.45409000,1.00000000,-0.16602421
1.13960400,173.51785000,2.00000000,-0.51583673
1.05854180,125.51475000,3.00000000,-0.18968796
1.06517520,149.35228000,1.00000000,-0.31515208
1.05395350,140.38490000,2.00000000,-0.25742624
1.05217370,135.90121000,3.00000000,-0.23299855
1.09458290,110.68817000,1.00000000,-0.16578032
1.05410040,129.79036000,2.00000000,-0.20512368
1.05330420,139.34146000,3.00000000,-0.25145914
1.11662670,167.74054000,1.00000000,-0.46303638
1.05615580,142.96176000,2.00000000,-0.27286204
1.05356670,130.57236000,3.00000000,-0.20832034
1.05238510,133.23679000,1.00000000,-0.22004141
1.07334100,153.37732000,2.00000000,-0.34445977
1.05215930,134.56900000,3.00000000,-0.22636925
1.05220000,134.18289000,1.00000000,-0.22450391
1.05223690,136.37915000,2.00000000,-0.23544889
1.05213730,135.28102000,3.00000000,-0.22987536
6.84925460,1694.26440000,1.00000000,-7.62509042
1.05241380,137.18964000,2.00000000,-0.23968968
1.05218500,134.30359000,3.00000000,-0.22508430
6.73861900,1385.23670000,1.00000000,-7.55854825
1.05264030,132.42810000,2.00000000,-0.21635047
1.05217210,135.88478000,3.00000000,-0.23291499
1.05709870,143.84045000,1.00000000,-0.27834629
1.05214500,134.79230000,2.00000000,-0.22745960
1.05213710,135.03667000,3.00000000,-0.22866250
1.05213890,134.95512000,1.00000000,-0.22825996
6.00556200,882.22784000,2.00000000,-7.11431519
3.79552080,508.39840000,3.00000000,-4.45731967
3.61207440,486.75278000,1.00000000,-4.20382551
1.05215850,134.57991000,2.00000000,-0.22642232
1.05213670,135.23235000,3.00000000,-0.22963298
1.05220230,134.16466000,1.00000000,-0.22441647
1.05213730,135.03294000,2.00000000,-0.22864407
1.05214270,135.46709000,3.00000000,-0.23080565
