like1,parT,chain,KGEval
6.23642500,2151.57900000,0.00000000,-2.96170887
6.23642500,1615.27160000,0.00000000,-2.96170887
4.13715800,165.48608000,0.00000000,-3.43839389
6.23642500,1090.61340000,0.00000000,-2.96170887
5.97664700,475.79352000,0.00000000,-2.76828312
6.23642500,1832.86670000,0.00000000,-2.96170887
6.23642500,950.31290000,0.00000000,-2.96170887
6.23642500,2061.53800000,0.00000000,-2.96170887
6.23642500,1105.40560000,0.00000000,-2.96170887
5.46306470,295.30582000,0.00000000,-2.49444818
6.23642500,1614.10970000,0.00000000,-2.96170887
6.23642500,1496.72470000,0.00000000,-2.96170887
6.23642500,1882.15520000,1.00000000,-2.96170887
6.23639500,879.11730000,2.00000000,-2.96168798
6.03716700,522.30170000,3.00000000,-2.81366718
6.23642500,1862.04850000,1.00000000,-2.96170887
6.17725850,698.21960000,2.00000000,-2.91864634
6.00590660,496.76273000,3.00000000,-2.78934176
6.23182500,842.86237000,1.00000000,-2.95885890
6.08047500,563.76490000,2.00000000,-2.84850259
5.39999200,284.66742000,3.00000000,-2.49633429
5.84438370,403.90103000,1.00000000,-2.66462333
6.23642500,1924.64870000,2.00000000,-2.96170887
6.23642500,950.46230000,3.00000000,-2.96170887
3.09385600,117.04761000,1.00000000,-4.85163690
3.66269920,141.26685000,2.00000000,-4.01513320
2.45373750,92.82838000,3.00000000,-6.02218178
4.87350940,219.70966000,1.00000000,-2.73067310
3.93564300,154.75190000,2.00000000,-3.66344680
4.47493120,187.23079000,3.00000000,-3.07286096
5.85549930,408.80377000,1.00000000,-2.67265336
6.23642500,2133.23880000,2.00000000,-2.96170887
4.39813330,181.80789000,3.00000000,-3.15115303
5.11156130,244.03717000,1.00000000,-2.59107053
5.59834300,323.96910000,2.00000000,-2.52194085
2.93566270,110.85789000,3.00000000,-5.11203174
5.18409440,252.88850000,1.00000000,-2.55643880
3.57904310,137.31813000,2.00000000,-4.13165302
3.04471330,115.07326000,3.00000000,-4.93164663
3.82282800,149.04434000,1.00000000,-3.80282915
3.40845580,129.95111000,2.00000000,-4.37019682
2.42465400,91.76466000,3.00000000,-6.08173460
4.37966060,180.54239000,1.00000000,-3.17061325
3.81775830,148.79500000,2.00000000,-3.80922552
3.47858550,132.92131000,3.00000000,-4.27092486
6.23642500,2119.70210000,1.00000000,-2.96170887
4.92993640,225.02887000,2.00000000,-2.69350370
4.51115800,189.89040000,3.00000000,-3.03717738
2.76616450,104.40613600,1.00000000,-5.41396076
2.59720590,98.08539600,2.00000000,-5.73978657
2.51092770,94.92503000,3.00000000,-5.90715491
2.98830220,112.87484000,1.00000000,-5.02407358
2.72511890,102.85161000,2.00000000,-5.49115373
2.59050180,97.83999000,3.00000000,-5.75270849
3.47584340,132.80490000,1.00000000,-4.27472528
3.21195670,121.83139000,2.00000000,-4.66550932
2.64623600,99.88438400,3.00000000,-5.64351827
3.89151300,152.48183000,1.00000000,-3.71737568
6.23642500,1089.40890000,2.00000000,-2.96170887
3.49860740,133.77754000,3.00000000,-4.24312929
2.53545240,95.82452400,1.00000000,-5.85885003
2.48015500,93.79459000,2.00000000,-5.96865995
2.45240350,92.77962500,3.00000000,-6.02490868
2.69847750,101.84313000,1.00000000,-5.54183115
2.57672700,97.33575400,2.00000000,-5.77927858
2.51521040,95.08206000,3.00000000,-5.89866064
4.49731400,188.86946000,1.00000000,-3.05071848
2.78182860,104.99914600,2.00000000,-5.38480329
2.64830610,99.96209000,3.00000000,-5.63939140
6.23642500,1072.18420000,1.00000000,-2.96170887
6.23642500,1992.27120000,2.00000000,-2.96170887
3.06304000,115.80877000,3.00000000,-4.90151431
