date,storage,inflow,outflow
1990-01-01,51419655.889,2.175,3.024
1990-01-02,51346312.983,2.175,3.024
1990-01-03,51272981.522,2.175,3.024
1990-01-04,51199754.903,2.175,3.023
1990-01-05,51126722.532,2.175,3.020
1990-01-06,51052810.535,2.161,3.016
1990-01-07,50979091.518,2.161,3.014
1990-01-08,50906649.875,2.175,3.013
1990-01-09,50834389.802,2.175,3.011
1990-01-10,50762346.070,2.175,3.009
1990-01-11,50690629.299,2.175,3.005
1990-01-12,50619327.918,2.175,3.000
1990-01-13,50548407.783,2.175,2.996
1990-01-14,50477868.821,2.175,2.991
1990-01-15,50407743.203,2.175,2.987
1990-01-16,50338186.262,2.175,2.980
1990-01-17,50269271.996,2.175,2.973
1990-01-18,50201067.503,2.175,2.964
1990-01-19,50133722.175,2.175,2.954
1990-01-20,50068334.395,2.189,2.946
1990-01-21,50003645.278,2.189,2.938
1990-01-22,49939639.913,2.189,2.930
1990-01-23,49876339.660,2.189,2.922
1990-01-24,49813755.163,2.189,2.913
1990-01-25,49751934.352,2.189,2.905
1990-01-26,49690962.187,2.189,2.895
1990-01-27,49630954.351,2.189,2.884
1990-01-28,49571958.435,2.189,2.872
1990-01-29,49513886.045,2.189,2.861
1990-01-30,49456636.179,2.189,2.852
1990-01-31,49400185.971,2.189,2.842
1990-02-01,49345369.227,2.200,2.834
1990-02-02,49291270.399,2.200,2.826
1990-02-03,49237849.608,2.200,2.818
1990-02-04,49186190.891,2.214,2.812
1990-02-05,49138310.770,2.254,2.808
1990-02-06,49036175.071,1.549,2.731
1990-02-07,48942634.854,1.648,2.731
1990-02-08,48848776.063,1.634,2.720
1990-02-09,48756719.098,1.648,2.713
1990-02-10,48665415.743,1.648,2.705
1990-02-11,48574912.510,1.648,2.695
1990-02-12,48485217.491,1.648,2.686
1990-02-13,48396286.313,1.648,2.677
1990-02-14,48308946.157,1.659,2.670
1990-02-15,48222346.551,1.659,2.661
1990-02-16,48136658.616,1.659,2.651
1990-02-17,48050658.828,1.648,2.643
1990-02-18,47966080.487,1.659,2.638
1990-02-19,47881985.066,1.659,2.632
1990-02-20,47797438.612,1.648,2.627
1990-02-21,47714107.498,1.659,2.623
1990-02-22,47632270.645,1.674,2.621
1990-02-23,47549639.667,1.659,2.615
1990-02-24,47467398.362,1.659,2.611
1990-02-25,47385557.008,1.659,2.606
1990-02-26,47304210.607,1.659,2.601
1990-02-27,47224615.604,1.674,2.595
1990-02-28,47064014.481,0.627,2.486
1990-03-01,46888479.588,0.425,2.457
1990-03-02,46713748.903,0.425,2.447
1990-03-03,46539732.366,0.425,2.439
1990-03-04,46366397.183,0.425,2.431
1990-03-05,46226802.084,0.850,2.466
1990-03-06,46087620.283,0.850,2.461
1990-03-07,45948842.972,0.850,2.456
1990-03-08,45777259.766,0.425,2.411
1990-03-09,45605944.378,0.425,2.408
1990-03-10,45434804.718,0.425,2.406
1990-03-11,45263808.842,0.425,2.404
1990-03-12,45214143.950,1.982,2.557
1990-03-13,45163938.502,1.982,2.563
1990-03-14,45113235.740,1.982,2.569
1990-03-15,45061985.924,1.982,2.575
1990-03-16,45009955.204,1.982,2.584
1990-03-17,44957320.868,1.982,2.591
1990-03-18,44904063.558,1.982,2.598
1990-03-19,44850320.513,1.982,2.604
1990-03-20,44818159.330,2.265,2.637
1990-03-21,44785447.432,2.265,2.644
1990-03-22,44751967.462,2.265,2.652
1990-03-23,44739640.801,2.549,2.692
1990-03-24,44726131.194,2.549,2.705
1990-03-25,44623147.264,1.416,2.608
1990-03-26,44585336.346,2.265,2.703
1990-03-27,44546081.994,2.265,2.719
1990-03-28,44505464.383,2.265,2.735
1990-03-29,44463427.057,2.265,2.752
1990-03-30,44464147.935,2.832,2.824
1990-03-31,44520639.870,3.568,2.914
1990-04-01,44499182.907,2.590,2.838
1990-04-02,44454252.932,2.307,2.827
1990-04-03,44408490.309,2.307,2.837
1990-04-04,44362181.153,2.307,2.843
1990-04-05,44359670.390,2.873,2.902
1990-04-06,44367981.854,3.015,2.919
1990-04-07,44431309.015,3.723,2.990
1990-04-08,44516316.797,4.006,3.022
1990-04-09,44622973.981,4.289,3.055
1990-04-10,44663113.266,3.440,2.975
1990-04-11,44702983.271,3.440,2.979
1990-04-12,44698417.292,2.873,2.926
1990-04-13,44654052.860,2.364,2.877
1990-04-14,44561261.838,1.741,2.815
1990-04-15,44529030.497,2.513,2.886
1990-04-16,44502828.874,2.590,2.893
1990-04-17,44476583.881,2.590,2.894
1990-04-18,44498634.564,3.213,2.958
1990-04-19,44661678.537,5.025,3.138
1990-04-20,44841865.154,5.252,3.167
1990-04-21,45001954.879,4.997,3.144
1990-04-22,45093738.584,4.119,3.057
1990-04-23,45102339.329,3.043,2.943
1990-04-24,45099552.075,2.881,2.913
1990-04-25,45124530.808,3.221,2.932
1990-04-26,45141881.200,3.107,2.906
1990-04-27,45142961.694,2.881,2.868
1990-04-28,45125509.476,2.626,2.828
1990-04-29,45301325.494,5.090,3.055
1990-04-30,45329918.704,3.192,2.861
1990-05-01,45452138.841,4.382,2.967
1990-05-02,45679536.768,5.730,3.098
1990-05-03,45892936.139,5.556,3.086
1990-05-04,46102554.446,5.515,3.089
1990-05-05,46272415.140,5.015,3.049
1990-05-06,46367416.228,4.062,2.962
1990-05-07,46437961.322,3.753,2.937
1990-05-08,46499216.035,3.640,2.931
1990-05-09,46538552.882,3.366,2.911
1990-05-10,46553011.179,3.057,2.890
1990-05-11,46559573.590,2.969,2.893
1990-05-12,46572104.863,3.063,2.918
1990-05-13,46561227.190,2.782,2.908
1990-05-14,46539249.148,2.658,2.912
1990-05-15,46512017.546,2.609,2.924
1990-05-16,46494069.755,2.744,2.952
1990-05-17,46459606.463,2.548,2.947
1990-05-18,46408943.260,2.358,2.944
1990-05-19,46355932.654,2.350,2.964
1990-05-20,46313142.454,2.508,3.003
1990-05-21,46266516.265,2.490,3.030
1990-05-22,46271530.660,3.184,3.126
