like1,parT,chain,KGEval
1.98038030,239.13550000,0.00000000,-1.51254073
1.75209510,212.61441000,0.00000000,-1.34463446
3.22044200,392.11908000,0.00000000,-2.29931499
3.46129580,430.73132000,0.00000000,-2.43433054
2.71501160,326.28918000,0.00000000,-2.00300355
4.87978120,889.18680000,0.00000000,-3.41040809
2.08617100,251.36763000,0.00000000,-1.58570074
4.00847600,555.31550000,0.00000000,-2.80140494
1.28727420,152.95035000,0.00000000,-0.92013030
3.76022860,493.96270000,0.00000000,-2.63113674
4.32611940,649.76260000,0.00000000,-3.03100118
4.00692600,554.90730000,0.00000000,-2.80032429
1.98457280,239.61977000,1.00000000,-1.51541639
1.61385040,196.28506000,2.00000000,-1.21829796
1.10621550,109.61565000,3.00000000,-0.67949890
2.52058150,302.36676000,1.00000000,-1.87766422
1.13056300,122.86207000,2.00000000,-0.72258125
1.38997770,167.73824000,3.00000000,-1.01613896
2.78447400,334.93340000,1.00000000,-2.04651220
2.93016430,353.26300000,2.00000000,-2.13546232
1.22686840,143.33760000,3.00000000,-0.84731250
1.12038430,98.73855000,1.00000000,-0.67674335
3.08059760,372.66516000,2.00000000,-2.22305051
1.44436610,175.05309000,3.00000000,-1.06620965
1.16459300,131.28300000,1.00000000,-0.76710747
2.26195300,271.85270000,2.00000000,-1.70634467
1.12315980,120.44932600,3.00000000,-0.71196882
1.17374670,133.23839000,1.00000000,-0.77892418
1.11274870,115.98847000,2.00000000,-0.69528980
1.10641980,107.36351000,3.00000000,-0.67667347
3.02276800,364.98020000,1.00000000,-2.18975794
1.26101360,148.95758000,2.00000000,-0.88931273
1.12653740,96.76655600,3.00000000,-0.67937528
1.57226980,191.23654000,1.00000000,-1.18050240
3.08517070,373.27600000,2.00000000,-2.22557734
2.35056690,282.25630000,3.00000000,-1.76540866
1.51644950,184.30962000,1.00000000,-1.12913366
1.21114060,140.53809000,2.00000000,-0.82728158
1.11054600,103.19110000,3.00000000,-0.67451485
1.66641300,202.55917000,1.00000000,-1.26657051
1.11122100,115.11278500,2.00000000,-0.69248556
1.10687260,111.23814400,3.00000000,-0.68244072
1.15745800,129.66302000,1.00000000,-0.75771084
1.11203810,102.31390000,2.00000000,-0.67458274
1.99206040,240.48433000,3.00000000,-1.52055590
1.30721400,155.84294000,1.00000000,-0.93815518
1.19840480,138.14613000,2.00000000,-0.81074769
1.11126710,102.75252000,3.00000000,-0.67452540
