like1,parT,chain,KGEval
1.05425010,116.30452000,0.00000000,-0.17351579
1.32817840,1076.04220000,0.00000000,-0.56898832
1.10706650,505.88660000,0.00000000,-0.34481821
1.21620510,727.01290000,0.00000000,-0.45971211
0.89820707,295.54355000,0.00000000,-0.14135534
1.24382720,800.19110000,0.00000000,-0.48694651
0.85991925,247.11296000,0.00000000,-0.10051125
0.84703726,181.28224000,0.00000000,-0.06237205
1.30352850,983.12604000,0.00000000,-0.54414533
1.10148420,498.31027000,0.00000000,-0.33870678
0.84551250,204.76564000,0.00000000,-0.06972044
1.26890040,871.75290000,0.00000000,-0.51120902
0.89591350,293.22675000,1.00000000,-0.13934209
0.86105840,248.99620000,2.00000000,-0.10210548
0.85084283,226.88092000,3.00000000,-0.08309269
0.94825010,339.79626000,1.00000000,-0.17689174
1.20744290,706.11090000,2.00000000,-0.45174618
0.86836990,260.53925000,3.00000000,-0.11199382
0.90377160,300.93732000,1.00000000,-0.14556278
0.84417790,193.28860000,2.00000000,-0.06355513
0.84907275,220.20078000,3.00000000,-0.07885517
1.11093580,511.27823000,1.00000000,-0.34910251
1.01749270,403.41090000,2.00000000,-0.25009659
0.84457160,187.67620000,3.00000000,-0.06214074
1.07359670,463.15585000,1.00000000,-0.30890528
0.84589630,206.74469000,2.00000000,-0.07076898
0.84506273,200.01665000,3.00000000,-0.06714677
1.11827870,521.66394000,1.00000000,-0.35709810
0.91070480,307.13583000,2.00000000,-0.14944331
0.84603190,207.27856000,3.00000000,-0.07107500
0.85262495,232.65245000,1.00000000,-0.08750961
0.84987825,176.87883000,2.00000000,-0.06369049
0.84415704,190.82224000,3.00000000,-0.06298835
1.29970700,969.96045000,1.00000000,-0.54046347
0.85492910,238.41289000,2.00000000,-0.09238530
0.84676680,209.84756000,3.00000000,-0.07250815
0.84462900,197.79393000,1.00000000,-0.06578668
0.86319720,252.46487000,2.00000000,-0.10464917
0.84422445,194.30807000,3.00000000,-0.06386281
0.84506290,200.28358000,1.00000000,-0.06730558
0.84491380,186.29362000,2.00000000,-0.06201282
0.84423840,189.79110000,3.00000000,-0.06276605
0.84479060,198.76189000,1.00000000,-0.06637291
0.84417710,193.21904000,2.00000000,-0.06354062
0.84418434,190.44762000,3.00000000,-0.06290806
0.84417105,190.64944000,1.00000000,-0.06294816
0.84432733,195.33305000,2.00000000,-0.06436378
0.84417700,192.99124000,3.00000000,-0.06348886
