like1,parT,chain,KGEval
26.38100800,1065.23670000,0.00000000,-6.77101440
27.84219200,228.44214000,0.00000000,-7.97482977
27.82592400,233.53651000,0.00000000,-7.95497875
26.97272300,603.35780000,0.00000000,-7.06051011
26.38114700,1057.41420000,0.00000000,-6.77220371
27.45706000,366.73856000,0.00000000,-7.54758063
26.38140000,1079.80160000,0.00000000,-6.76878604
26.64694400,805.05070000,0.00000000,-6.83495410
26.99542000,590.72565000,0.00000000,-7.08257299
27.57800300,319.11590000,0.00000000,-7.67436307
27.35231800,411.60907000,0.00000000,-7.44020179
26.59826500,837.89870000,0.00000000,-6.82203449
26.58211900,849.05273000,1.00000000,-6.81811544
26.72176400,755.70070000,2.00000000,-6.85787008
26.42760300,957.14470000,3.00000000,-6.78974591
26.60942800,830.38600000,1.00000000,-6.82481538
26.44690500,943.90000000,2.00000000,-6.79263246
26.38131300,1000.65710000,3.00000000,-6.78135845
26.60218600,835.26370000,1.00000000,-6.82302378
26.42718000,957.53265000,2.00000000,-6.78962837
26.38124500,1018.66720000,3.00000000,-6.77829423
26.98807500,594.77600000,1.00000000,-7.07545978
26.68756900,777.94300000,2.00000000,-6.84702085
26.42188500,961.10990000,3.00000000,-6.78895622
26.38123700,1050.67160000,1.00000000,-6.77321295
26.47451000,924.21320000,2.00000000,-6.79711269
26.38115000,994.72490000,3.00000000,-6.78240302
26.46407700,931.59050000,1.00000000,-6.79539194
26.38130600,1009.26200000,2.00000000,-6.77986584
28.21078100,123.61276000,3.00000000,-8.40409908
26.38107300,1080.18960000,1.00000000,-6.76872324
26.86039500,668.89154000,2.00000000,-6.95118259
26.38114400,1049.42830000,3.00000000,-6.77345264
26.75380700,735.18840000,1.00000000,-6.86877061
26.45167700,940.60895000,2.00000000,-6.79337743
26.38121800,1060.70520000,3.00000000,-6.77171315
27.04373700,564.24010000,1.00000000,-7.12993240
26.42808000,956.80115000,2.00000000,-6.78983914
26.38124000,1011.01890000,3.00000000,-6.77943465
26.48133000,919.32410000,1.00000000,-6.79831511
26.38115900,1099.67400000,2.00000000,-6.76596708
27.28455200,442.31076000,3.00000000,-7.37185568
26.38097800,1098.19970000,1.00000000,-6.76614704
26.38107000,1073.81410000,2.00000000,-6.76963342
26.62809800,817.69360000,3.00000000,-6.82971358
26.38130400,994.50230000,1.00000000,-6.78240602
26.38101800,1025.95830000,2.00000000,-6.77700639
28.09339700,155.22897000,3.00000000,-8.26343567
