like1,parT,chain,KGEval
2.23722820,1010.40130000,0.00000000,-1.58363599
2.31121950,522.18646000,0.00000000,-1.48880232
2.28303800,337.46770000,0.00000000,-1.51330910
2.28548800,368.07547000,0.00000000,-1.49454799
2.45062610,193.19730000,0.00000000,-1.81180578
2.69861650,139.39288000,0.00000000,-2.01853639
2.23627540,1030.31630000,0.00000000,-1.58390173
2.28863530,594.44650000,0.00000000,-1.50102859
2.34532550,253.20137000,0.00000000,-1.67768345
2.53117010,169.36917000,0.00000000,-1.88309736
2.29892100,559.20154000,0.00000000,-1.49245243
2.28084950,629.46655000,0.00000000,-1.51139169
2.32070540,482.94955000,1.00000000,-1.48901632
2.31150530,425.51250000,2.00000000,-1.48281520
2.26779600,699.19590000,3.00000000,-1.53859949
2.28346560,354.50034000,1.00000000,-1.49908890
2.28107480,345.63910000,2.00000000,-1.50619562
2.27171920,678.02020000,3.00000000,-1.52992046
2.24095750,949.03394000,1.00000000,-1.57934446
2.27563100,657.20557000,2.00000000,-1.52168129
2.25376580,803.11975000,3.00000000,-1.57502524
2.31697150,278.55283000,1.00000000,-1.60676233
2.29826520,396.38257000,2.00000000,-1.48370567
2.28525280,366.92514000,3.00000000,-1.49501796
2.24715040,864.75610000,1.00000000,-1.58310706
2.24107770,947.53625000,2.00000000,-1.57924582
2.28938220,321.91534000,3.00000000,-1.52899739
2.24214700,930.52790000,1.00000000,-1.58011510
2.23348070,1090.27480000,2.00000000,-1.58288745
2.23541450,1050.33800000,3.00000000,-1.58356323
2.27839920,643.25085000,1.00000000,-1.51644830
2.25455070,796.14240000,2.00000000,-1.57459899
2.24650170,872.58813000,3.00000000,-1.58288721
2.28073640,630.07820000,1.00000000,-1.51165530
2.23930220,976.16130000,2.00000000,-1.58077928
2.24492430,889.64056000,3.00000000,-1.58194333
2.25242540,813.52710000,1.00000000,-1.57612523
2.23675350,1019.65436000,2.00000000,-1.58396145
2.24297200,916.59070000,3.00000000,-1.58064943
2.23786950,998.93713000,1.00000000,-1.58276695
2.23652860,1024.63760000,2.00000000,-1.58394813
2.23414500,1076.03850000,3.00000000,-1.58285075
2.24026730,959.97845000,1.00000000,-1.57988201
2.23808670,995.14740000,2.00000000,-1.58249461
2.23468260,1065.48540000,3.00000000,-1.58308539
2.23397250,1079.73450000,1.00000000,-1.58283251
2.23638150,1027.94790000,2.00000000,-1.58392458
2.31511660,505.51346000,3.00000000,-1.48837879
2.23441050,1070.30640000,1.00000000,-1.58292378
2.23818970,993.44855000,2.00000000,-1.58236341
2.23394680,1080.29050000,3.00000000,-1.58283153
2.23521450,1055.02540000,1.00000000,-1.58343540
2.23456720,1067.38000000,2.00000000,-1.58301579
2.23339580,1092.08910000,3.00000000,-1.58290248
2.31117730,522.39080000,1.00000000,-1.48882712
2.23534660,1051.99320000,2.00000000,-1.58352096
2.28346010,357.38730000,3.00000000,-1.49758933
2.23574040,1042.56980000,1.00000000,-1.58374755
2.23356870,1088.40080000,2.00000000,-1.58287170
2.23410370,1076.94300000,3.00000000,-1.58284531
