like1,parT,chain,KGEval
0.47232512,385.71896000,0.00000000,0.06182939
1.09710920,765.67360000,0.00000000,-0.20350781
0.55972560,451.86000000,0.00000000,-0.03736520
1.04885790,718.20886000,0.00000000,-0.19438040
1.45600880,169.60098000,0.00000000,-0.12963344
0.55265900,448.27032000,0.00000000,-0.03282956
0.46957007,375.66058000,0.00000000,0.07995916
1.17028490,907.33594000,0.00000000,-0.22280246
0.61645156,293.43967000,0.00000000,0.25908403
0.54755970,445.60200000,0.00000000,-0.02949490
0.49736425,414.29324000,0.00000000,0.01479363
0.95229300,650.87170000,0.00000000,-0.17569218
0.49452674,411.96545000,1.00000000,0.01839680
0.79349680,565.08716000,2.00000000,-0.13608283
0.49217665,339.35568000,3.00000000,0.15401222
0.53083290,319.57797000,1.00000000,0.20013016
0.47760340,352.64847000,2.00000000,0.12453097
0.72521180,529.60060000,3.00000000,-0.11319831
0.47659420,353.86646000,1.00000000,0.12198097
1.09460630,212.14775000,2.00000000,0.20731196
0.47160116,384.07983000,3.00000000,0.06476820
0.89479800,240.33230000,1.00000000,0.29935139
0.48721352,342.96716000,2.00000000,0.14586658
0.47740254,394.28458000,3.00000000,0.04690852
0.47412837,357.03656000,1.00000000,0.11549926
0.46979412,366.34857000,2.00000000,0.09748152
0.55207710,447.97458000,3.00000000,-0.03245519
0.46941623,368.36417000,1.00000000,0.09362953
0.46964183,376.22202000,2.00000000,0.07892113
0.46925429,372.29310000,3.00000000,0.08607777
0.60483910,473.78656000,1.00000000,-0.06203078
0.47054237,364.34308000,2.00000000,0.10127904
0.46944540,375.03100000,3.00000000,0.08111088
0.46941465,368.37720000,1.00000000,0.09360511
0.47127467,382.88797000,2.00000000,0.06688528
0.85205690,596.17490000,3.00000000,-0.15258507
0.46933967,368.92560000,1.00000000,0.09253743
0.46923378,370.60934000,2.00000000,0.08924258
0.46921626,371.45120000,3.00000000,0.08762961
0.46925375,370.40585000,1.00000000,0.08964708
0.50638810,421.08188000,2.00000000,0.00446391
0.47774820,394.72955000,3.00000000,0.04616704
0.46925375,372.38525000,1.00000000,0.08591147
0.58994540,466.72565000,2.00000000,-0.05439637
0.46925774,370.37470000,3.00000000,0.08970899
0.46962467,367.17407000,1.00000000,0.09590029
0.46921120,371.10254000,2.00000000,0.08829538
0.46925434,373.06677000,3.00000000,0.08467793
0.46923488,371.74390000,1.00000000,0.08707122
0.46921483,371.42322000,2.00000000,0.08768318
0.47131857,383.07640000,3.00000000,0.06654014
1.82751350,132.31107000,1.00000000,-0.55143469
0.49184668,409.71290000,2.00000000,0.02190907
1.00807850,687.11470000,3.00000000,-0.18700691
0.46922022,370.84396000,1.00000000,0.08878930
0.46921170,371.07858000,2.00000000,0.08834071
0.50330114,418.78482000,3.00000000,0.00787671
0.62301826,482.27610000,1.00000000,-0.07076484
0.51253300,425.32663000,2.00000000,-0.00183719
0.46925458,372.43450000,3.00000000,0.08582468
