SNCZI,elv_mean,elv_std,elv_min,elv_max,gradient_mean,gradient_std,upArea_max,forest,irrigated,other,rice,sealed,water,land_use_main,cropcoef_mean,cropcoef_std,chanbnkf_mean,chanbw_mean,changrad_mean,chanlength_sum,chanman_mean,ksat1,ksat2,ksat3,lambda1,lambda2,lambda3,genua1,genua2,genua3,soildepth1,soildepth2,soildepth3,thetas1,thetas2,thetas3,thetar1,thetar2,thetar3,lai01,lai02,lai03,lai04,lai05,lai06,lai07,lai08,lai09,lai10,lai11,lai12,laiyrmean,laiyrmax,laiyrmin,dom_01,dom_02,dom_03,dom_04,dom_05,dom_06,dom_07,dom_08,dom_09,dom_10,dom_11,dom_12,dom_yr,ene_01,ene_02,ene_03,ene_04,ene_05,ene_06,ene_07,ene_08,ene_09,ene_10,ene_11,ene_12,ene_yr,ind_01,ind_02,ind_03,ind_04,ind_05,ind_06,ind_07,ind_08,ind_09,ind_10,ind_11,ind_12,ind_yr,liv_01,liv_02,liv_03,liv_04,liv_05,liv_06,liv_07,liv_08,liv_09,liv_10,liv_11,liv_12,liv_yr
1980,845.7412564412426,284.1673863787565,312.1175231933594,1754.794677734375,0.08382051686780455,0.06612826697553102,1782414592.0,0.5455056434750811,0.0,0.45059011391509496,0.0,0.001270303629557128,0.0026341764391522135,1,0.9384518265724182,0.028305329382419586,1.7350038290023804,25.15605354309082,0.036574587225914,213559.8125,0.0386284701526165,88.6047592163086,46.57365417480469,38.36882781982422,0.3403533697128296,0.3077760636806488,0.33723217248916626,0.01319064386188984,0.018183967098593712,0.0113573232665658,49.804405212402344,1292.7667236328125,13502.7880859375,0.5557368397712708,0.4673267900943756,0.44491830468177795,0.04100000113248825,0.04100000113248825,0.04100000113248825,1.095426082611084,1.166547179222107,1.3105765581130981,1.7839120626449585,3.0497374534606934,3.914848804473877,3.749518632888794,3.2116782665252686,2.568871021270752,1.8907369375228882,1.345460057258606,1.1048333644866943,2.1826789379119873,4.01064920425415,1.0724754333496094,0.18176469206809998,0.14228568971157074,0.18176469206809998,0.202058807015419,0.20852939784526825,0.21029409766197205,0.21029409766197205,0.21117645502090454,0.21029409766197205,0.21029409766197205,0.20852939784526825,0.2051514983177185,0.19838231801986694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059714287519454956,2.1094112396240234,2.7997055053710938,4.554705619812012,8.356468200683594,8.905879974365234,9.02176284790039,6.389116287231445,4.606175422668457,1.145293951034546,0.0,3.9958317279815674
1984,459.84748084932176,47.63234778551373,397.2042236328125,740.1924438476562,0.007966957212047623,0.01079886149504623,183529776.0,0.17616990488388937,0.0,0.8010324993993346,0.0,0.014276357922314869,0.00852122825922453,3,0.89786696434021,0.0614340640604496,1.299524188041687,102.65943908691406,0.0043359966948628426,21728.14453125,0.03812149912118912,232.55003356933594,108.38652038574219,85.52891540527344,0.3105430603027344,0.2911704480648041,0.33306026458740234,0.020467037335038185,0.023692987859249115,0.014760537073016167,48.86003112792969,1240.864990234375,9217.7109375,0.4348542392253876,0.3846912086009979,0.3846692144870758,0.04100000485777855,0.04100000485777855,0.04100000485777855,1.4100852012634277,1.5390046834945679,1.7948718070983887,2.1394224166870117,1.7363097667694092,1.1725971698760986,0.9593495726585388,0.8291423916816711,0.7507925033569336,0.912196695804596,1.2310515642166138,1.2960832118988037,1.3142423629760742,2.2056679725646973,0.7358847260475159,0.2894117832183838,0.2897143065929413,0.2894117832183838,0.2894117832183838,0.2952940762042999,0.3023529350757599,0.3023529350757599,0.3023529350757599,0.3023529350757599,0.3023529350757599,0.2952940762042999,0.2878788113594055,0.295686274766922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999996423721313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999996423721313,0.6699998378753662,0.685999870300293,1.233823299407959,1.3673527240753174,1.649999737739563,2.975881576538086,3.16999888420105,3.1352932453155518,1.9720579385757446,1.3617644309997559,0.7579410076141357,0.6899999380111694,1.639166235923767
2007,1361.2906575450745,225.8629776819591,1068.74658203125,1938.219970703125,0.07272615157185065,0.05813112758597781,157240400.0,0.28539197665658206,0.0,0.707117428560846,0.0,0.00034762417391291797,0.0071430639917541795,3,0.9116285443305969,0.040415208786726,1.1834676265716553,45.109317779541016,0.011308382265269756,11353.8720703125,0.05114005133509636,364.37890625,191.80941772460938,155.5270233154297,0.3239791691303253,0.29697224497795105,0.3329393267631531,0.019799720495939255,0.022138463333249092,0.013804800808429718,49.625709533691406,1281.9879150390625,11527.4599609375,0.47240331768989563,0.40947049856185913,0.3969791531562805,0.04100000485777855,0.04100000485777855,0.04100000485777855,0.8110269904136658,0.8407012820243835,0.9217933416366577,1.1710429191589355,1.5035979747772217,1.466902256011963,1.2826809883117676,1.139591097831726,1.0391490459442139,0.9388415217399597,0.8666978478431702,0.8131019473075867,1.066260576248169,1.5805015563964844,0.7970775961875916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036666661500930786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036666661500930786,0.0,0.0071428571827709675,0.2597058415412903,0.5870587229728699,0.8335292935371399,1.28323495388031,1.3867642879486084,1.2676467895507812,0.8541174530982971,0.6455880403518677,0.16499997675418854,0.0,0.6074998378753662
2011,1028.0690264276718,345.68434767357786,282.7583923339844,1980.92333984375,0.07092864502274661,0.05409815492532701,7197084672.0,0.4062907120024808,0.004085869785422292,0.5716490338247935,0.0,0.01214518310472661,0.005828605764220198,3,0.9217931032180786,0.06267664581537247,2.047541856765747,43.524169921875,0.032179493457078934,868260.125,0.04048648476600647,131.01828002929688,59.192405700683594,46.46112060546875,0.335012823343277,0.3007204830646515,0.33442357182502747,0.014686795882880688,0.01948641985654831,0.012122091837227345,48.89724349975586,1250.6397705078125,14338.2060546875,0.5274126529693604,0.4438377618789673,0.43127769231796265,0.04100000485777855,0.04100000485777855,0.04100000485777855,0.9087933301925659,0.9541186094284058,1.075753092765808,1.4569011926651,2.456458806991577,3.168898582458496,2.920354127883911,2.477391004562378,2.043686866760254,1.5694185495376587,1.132569432258606,0.9224696159362793,1.7572344541549683,3.25392484664917,0.8933411836624146,8.948529243469238,8.587427139282227,8.963234901428223,9.276470184326172,9.67558765411377,9.915292739868164,10.10558795928955,10.157352447509766,10.095881462097168,9.900588035583496,9.659116744995117,9.253030776977539,9.543210983276367,215.70999145507812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.70999145507812,9.80666732788086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.80666732788086,2.0799996852874756,2.056856632232666,11.596762657165527,16.108232498168945,27.57676124572754,48.732337951660156,53.4620475769043,54.03733825683594,37.721458435058594,24.40764045715332,7.995881080627441,2.5799999237060547,24.02832794189453
2017,1170.955804975802,317.9635538879331,572.9823608398438,1913.6903076171875,0.055764622596045296,0.045564160722550706,2003983616.0,0.27124786082179064,0.0,0.7093507596928973,0.0,0.014439165485925672,0.004961287345518167,3,0.9272531867027283,0.05476854369044304,1.7866944074630737,43.43177032470703,0.02095160260796547,204133.1875,0.0436161607503891,358.08660888671875,190.8619842529297,157.88108825683594,0.3381718099117279,0.3145831525325775,0.3557297885417938,0.021409858018159866,0.026810254901647568,0.016780661419034004,49.0301628112793,1258.6259765625,10937.484375,0.48034167289733887,0.41319039463996887,0.40602704882621765,0.04100000485777855,0.04100000485777855,0.04100000485777855,0.8900524973869324,0.9541897177696228,1.1169735193252563,1.3849586248397827,1.6475285291671753,1.4940553903579712,1.2535028457641602,1.0653066635131836,0.9864729642868042,0.9976626634597778,0.9953407645225525,0.9054744839668274,1.1409599781036377,1.7069133520126343,0.8501987457275391,2.5644116401672363,2.456571102142334,2.57029390335083,2.7232351303100586,2.8394112586975098,2.914999485015869,2.9438233375549316,2.9558820724487305,2.941470146179199,2.912646770477295,2.836470127105713,2.71212100982666,2.780318260192871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5808334350585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5808334350585938,0.2799999415874481,0.043142855167388916,1.5764702558517456,3.9126462936401367,8.764999389648438,13.565584182739258,14.079113960266113,13.915878295898438,9.365585327148438,5.127645969390869,0.7405881285667419,0.09999998658895493,5.955831527709961
2024,1306.8787611299729,618.053891050239,297.96905517578125,2666.109130859375,0.09687577065747817,0.07866074042317756,7166865920.0,0.36507546763817256,0.013329725516274428,0.6120647062235833,0.0,0.004883014261789077,0.004646438657397154,3,0.9196359515190125,0.060230035334825516,2.0919315814971924,26.570985794067383,0.03790285810828209,717421.625,0.042854901403188705,168.35980224609375,83.2748031616211,64.81922149658203,0.28421881794929504,0.26506948471069336,0.29564741253852844,0.009674941189587116,0.013689598068594933,0.00843439158052206,48.858253479003906,1243.9293212890625,16572.61328125,0.5055286884307861,0.4292375445365906,0.4186019003391266,0.04100000485777855,0.04100000485777855,0.04100000485777855,0.7608183026313782,0.8843942284584045,1.1297911405563354,1.5923992395401,2.165294885635376,2.4052467346191406,2.312167167663574,2.0341880321502686,1.707125186920166,1.23676335811615,0.8927261829376221,0.7443897724151611,1.488775372505188,2.764895439147949,0.7144672870635986,7.378527641296387,7.039141654968262,7.383821964263916,7.6961750984191895,7.9979400634765625,8.176176071166992,8.309703826904297,8.320292472839355,8.304704666137695,8.167352676391602,7.987057685852051,7.714544296264648,7.871298313140869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4620833396911621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4620833396911621,27.759990692138672,24.02542495727539,66.9714584350586,112.20557403564453,212.9735107421875,332.1005859375,380.7920227050781,318.44000244140625,238.27703857421875,159.64617919921875,49.86705780029297,14.129997253417969,161.45664978027344
2028,1052.6071928358378,357.4735956869197,298.8060607910156,1965.8380126953125,0.07384873757045841,0.057580666067557684,4496178176.0,0.4097402990047712,0.00654030412058214,0.5641600692539024,0.0,0.016771080784945887,0.0027882781957619565,3,0.922160804271698,0.06632763892412186,1.950839877128601,26.040355682373047,0.03156779333949089,533140.875,0.04088355228304863,129.60824584960938,59.51488494873047,47.19851303100586,0.323464959859848,0.28897714614868164,0.3227566182613373,0.013138352893292904,0.0173967108130455,0.010906773619353771,48.6958122253418,1247.3248291015625,14101.47265625,0.5261269807815552,0.43936219811439514,0.42811480164527893,0.04100000485777855,0.04100000485777855,0.04100000485777855,0.8559057712554932,0.9045307040214539,1.025527834892273,1.3728948831558228,2.350532054901123,3.0933804512023926,2.8819024562835693,2.4792139530181885,2.0472640991210938,1.5339930057525635,1.0691323280334473,0.8678706288337708,1.7068456411361694,3.16685152053833,0.8415294885635376,8.496469497680664,8.159141540527344,8.507940292358398,8.799705505371094,9.164117813110352,9.385293960571289,9.572646141052246,9.622057914733887,9.56294059753418,9.370588302612305,9.147645950317383,8.775455474853516,9.045489311218262,215.70999145507812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.70999145507812,9.80666732788086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.80666732788086,1.869999647140503,1.982285499572754,8.931175231933594,11.514116287231445,19.648231506347656,33.2299919128418,36.88028335571289,37.221168518066406,26.117935180664062,17.48058319091797,6.805586814880371,2.369999885559082,17.00333023071289
2044,1166.7976195544907,421.97259155538416,550.216552734375,2131.413330078125,0.09350846127223236,0.07643306158448814,303636608.0,0.47674525464334,0.0,0.5113598423547137,0.0,0.003031970538941075,0.008862992567747299,3,0.9292147159576416,0.047619495540857315,1.4380077123641968,45.81948471069336,0.02611948549747467,41088.0625,0.04326685518026352,175.6560516357422,84.69921112060547,68.75959014892578,0.29165855050086975,0.268396258354187,0.2944287955760956,0.010295968502759933,0.014691628515720367,0.00888940878212452,49.405738830566406,1232.951416015625,15670.41796875,0.5136313438415527,0.4246338903903961,0.40592944622039795,0.04100000485777855,0.04100000485777855,0.04100000485777855,0.9464221596717834,1.1166046857833862,1.3846409320831299,1.8140130043029785,2.2403619289398193,2.2241711616516113,2.108698844909668,1.9047702550888062,1.7119592428207397,1.3375990390777588,1.033568024635315,0.9054367542266846,1.5606871843338013,2.4425275325775146,0.8884184956550598,0.08705881983041763,0.08457142114639282,0.08705881983041763,0.09088234603404999,0.09147058427333832,0.09911762923002243,0.09970586746931076,0.1002940982580185,0.09970586746931076,0.09911762923002243,0.09147058427333832,0.0918181762099266,0.0935049057006836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2900000214576721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2900000214576721,0.7599998712539673,0.3722856938838959,1.1579409837722778,2.1388232707977295,4.149704933166504,6.477353096008301,7.3444108963012695,6.128235340118408,4.700292587280273,2.9944117069244385,0.8144116401672363,0.29999998211860657,3.111666679382324
2048,573.9140375286729,136.6377838027203,159.23658752441406,816.9733276367188,0.026390417566613707,0.022152114802439286,1307100544.0,0.2940082426923125,0.000224389899489613,0.6950124523684178,0.0,0.002601294275509337,0.008154578108450375,3,0.9155800342559814,0.05321263149380684,1.676370620727539,37.14483642578125,0.018911080434918404,195524.15625,0.03627200424671173,241.20460510253906,91.6623764038086,63.644351959228516,0.30515536665916443,0.2727651298046112,0.3032565712928772,0.018052108585834503,0.018296601250767708,0.010862346738576889,49.45180130004883,1285.55322265625,9038.876953125,0.4553079307079315,0.40379011631011963,0.39520522952079773,0.04100000485777855,0.04100000485777855,0.04100000485777855,1.2862427234649658,1.380061388015747,1.5704866647720337,1.8047993183135986,1.8107024431228638,1.555443525314331,1.4016097784042358,1.2512542009353638,1.1263066530227661,1.0983442068099976,1.2061392068862915,1.228945255279541,1.393361210823059,1.9280339479446411,1.0527968406677246,0.28058817982673645,0.2677142322063446,0.28058817982673645,0.28058817982673645,0.2882351875305176,0.2947058081626892,0.3014705181121826,0.3058822453022003,0.3014705181121826,0.2947058081626892,0.2882351875305176,0.27939388155937195,0.28860288858413696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3024999797344208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3024999797344208,0.0,0.13657143712043762,4.781763553619385,4.952057838439941,8.67852783203125,9.628527641296387,9.909997940063477,9.894997596740723,9.301762580871582,6.020586967468262,4.6229400634765625,1.4199998378753662,5.77583122253418
2050,304.9398236162629,13.73916688812955,279.0517883300781,323.1505432128906,0.008669803960017153,0.005533109101121833,28211898.0,0.060594261506262355,0.36182914740440364,0.36416748706520913,0.0,0.0036178945448831555,0.2097912022792653,3,0.6688030362129211,0.19715070724487305,,,,0.0,,117.89659881591797,58.450801849365234,111.80729675292969,0.11478111892938614,0.10852646827697754,0.28832101821899414,0.004993938375264406,0.005349038168787956,0.0077149271965026855,21.2381649017334,535.4317016601562,8058.236328125,0.1944756954908371,0.18202762305736542,0.4224781095981598,0.04100000485777855,0.04100000485777855,0.04100000485777855,0.34749749302864075,0.44568121433258057,0.7916176319122314,1.1255828142166138,1.034469485282898,0.7644674181938171,0.7520606517791748,0.758920431137085,0.674634575843811,0.5321049094200134,0.41285374760627747,0.3478713035583496,0.6656467914581299,1.159200668334961,0.3315788507461548,0.019999995827674866,0.019999995827674866,0.019999995827674866,0.019999995827674866,0.019999995827674866,0.019999995827674866,0.019999995827674866,0.019999995827674866,0.019999995827674866,0.019999995827674866,0.019999995827674866,0.019999997690320015,0.019999995827674866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10999997705221176,0.11314284056425095,0.22911763191223145,0.5423527956008911,0.9661762714385986,1.5070592164993286,1.7302939891815186,1.400294542312622,1.0697054862976074,0.7149999737739563,0.2167646735906601,0.10999999195337296,0.7258333563804626
