SNCZI,e0_emo1_01,e0_emo1_02,e0_emo1_03,e0_emo1_04,e0_emo1_05,e0_emo1_06,e0_emo1_07,e0_emo1_08,e0_emo1_09,e0_emo1_10,e0_emo1_11,e0_emo1_12,e0_emo1_year,pr_emo1_01,pr_emo1_02,pr_emo1_03,pr_emo1_04,pr_emo1_05,pr_emo1_06,pr_emo1_07,pr_emo1_08,pr_emo1_09,pr_emo1_10,pr_emo1_11,pr_emo1_12,pr_emo1_year,ta_emo1_01,ta_emo1_02,ta_emo1_03,ta_emo1_04,ta_emo1_05,ta_emo1_06,ta_emo1_07,ta_emo1_08,ta_emo1_09,ta_emo1_10,ta_emo1_11,ta_emo1_12,ta_emo1_year,dis_efas5_01,dis_efas5_02,dis_efas5_03,dis_efas5_04,dis_efas5_05,dis_efas5_06,dis_efas5_07,dis_efas5_08,dis_efas5_09,dis_efas5_10,dis_efas5_11,dis_efas5_12,dis_efas5_yrmean,dis_efas5_yrmax,dis_efas5_yrmin
369,0.6641873607115195,1.342863588757781,2.4619158875208096,3.7374588988044044,5.204522664712438,6.674292934061301,7.604116416513512,6.684468601223077,4.292858756913079,2.3367632576797015,0.9624526849750317,0.5953869751781109,3.559361484860956,3.2252124959130635,3.2732775345877925,3.2893255102282275,2.9438382374036896,1.4436493129277563,0.3831653393317023,0.024111857910878148,0.07622451589234312,1.1278364978619113,2.923210420764123,4.038291093334115,4.401645129359027,2.2563752994335218,9.541638136572793,10.521170255580174,12.68410378933419,14.562566120455964,18.075847346994767,22.086665941488864,25.431249598021147,25.881907728760122,22.2825019210276,18.466660891110596,13.322918407844774,10.829546880745351,17.01068139610007,0.8382795698924749,0.9960729613733902,1.081974584555229,0.8316363636363631,0.4214760508308896,0.12871717171717145,0.03336265884652985,0.027155425219941368,0.0472828282828283,0.10626588465298138,0.28829292929292916,0.6728152492668622,0.45355477977620356,4.490000000000001,0.014242424242424244
380,0.40285072988826637,1.0719867874528461,2.3406472666405747,3.600269221537041,5.272597268413122,7.115913845192303,8.189989157086593,7.131111725800665,4.34616555499308,2.1135633107737246,0.6929749200816708,0.34380832413999063,3.5663075445149035,1.6525359455247453,1.6075309243000986,1.8522277004748924,1.8296084386164133,1.1854652796551277,0.4016748947514141,0.08330576723513856,0.15928695764205303,0.9945568610740017,2.3072011375413775,2.181527427975747,2.475658942465657,1.3930685454229221,7.195960162730045,8.753814924428392,11.447321414714452,13.704888367412066,17.682027166073855,22.466510122472588,25.83005434373723,25.89463390003551,21.873463857053505,17.104718813798296,11.290846464369032,8.33486538621454,16.00437640316712,0.8588367546432071,0.7416738197424881,0.7593548387096761,0.6831010101010087,0.5464418377321598,0.3618585858585859,0.20713587487781066,0.1305669599217984,0.14445454545454528,0.2755913978494623,0.49538383838383876,0.6375757575757574,0.4856319811635327,1.5639393939393942,0.10181818181818182
386,0.2001686009162774,0.4457126323097733,1.0779542938559403,1.832742037706905,2.7543869983998444,3.3955666510143665,3.730581685245212,3.1545260720472066,1.894580356520836,0.8052976032389457,0.2635153940811561,0.15345646115123046,1.6491722253828136,2.8826830588811565,2.5761101162970435,2.7373803625410065,3.7576887775023793,3.188899986732959,2.8070168621641716,1.9329996965201945,2.0575268207121216,2.738695941651663,4.013545277165734,4.297981653636147,3.3248106553896357,3.0255803819521407,-1.2661006092517213,-0.7344804266892382,1.5131066056971647,3.47914340922355,7.386621747369844,11.038882268619055,13.712570479421904,14.083346167850587,10.289392230065182,6.705229236003292,1.8006716625035901,-0.6452185274998522,5.650152475227305,1.4883870967741863,1.5604184549356186,2.0847800586510234,2.7139696969696945,3.2196480938416396,2.4562929292929225,1.3547898338220823,1.170439882697939,1.2721515151515033,1.9255522971651915,2.0922929292929244,1.6846725317693005,1.9189161477791608,7.7657575757575765,0.8000000000000004
391,0.4018769592815102,0.8820436011536182,1.9719664495245337,3.0576283853463453,4.369436018744289,5.819454216475439,6.65642599882385,5.712581340984632,3.3708734960267037,1.5057387206037023,0.522532511566474,0.34768317622666994,2.896604025807809,1.3611608148064114,1.430063678672552,1.5580309492469873,2.1845678433327143,1.5078030266819276,1.13178528401332,0.39666553766773277,0.6377474269407785,1.3623433673374736,1.9148784581847664,1.79547429958868,1.6234827282266078,1.4062069246053153,4.5412932317685755,5.766821092431693,8.361334579169226,10.562677158370162,14.705684820344837,19.621409615603362,22.927390463074865,22.801606753471425,18.259102625798697,13.485465287929173,8.090824165486852,5.309249471835719,12.909185419507285,0.2823362658846546,0.3710300429184529,0.40743890518083703,0.5645656565656552,0.31048875855327557,0.27244444444444577,0.2095503421309895,0.20550342130987576,0.20517171717172003,0.22595307917888838,0.25142424242424455,0.2464418377321629,0.29516009409160215,3.461212121212121,0.1878787878787878
400,0.5292958871692234,0.8719047376238481,1.8850067178058718,2.854141821825143,4.049614278801725,5.550440117927513,6.301126529277828,5.43228349389685,3.229952807257874,1.4971320543762292,0.6524515444406948,0.5487912964555576,2.794787742281128,2.351066076858323,1.8024693425308402,1.850031362146693,2.2956350670938996,2.213616418696902,1.410367294695673,0.5898271684337636,0.5983925793351633,1.2382000566943492,2.5166781240323592,2.9867614166920764,2.4801427208419518,1.8602094438534869,3.6773430089212957,4.672957105382221,7.069291972716358,8.877438749342856,12.792869991454443,17.719364587225094,21.047796964412328,21.084182651627913,16.859464534123738,12.27260005340082,6.922398164659513,4.7644413951411115,11.519198335165909,0.15397849462365565,0.15169527896995688,0.12491691104594359,0.13352525252525246,0.11130009775171086,0.09106060606060618,0.08052785923753676,0.08003910068426194,0.07352525252525252,0.07566959921798647,0.09536363636363662,0.1581818181818172,0.11063524079782795,0.4742424242424242,0.04939393939393942
401,0.3641819960983035,0.7497721668092989,1.7494586009900008,2.7742822157614158,4.014800874252357,5.531540942553318,6.352870792237894,5.402712635979974,3.189811765425133,1.399757679111214,0.46701569970734796,0.342245668397189,2.7063169894157872,1.2246316902658434,1.1939686440890882,1.2551593678158013,1.63736895235888,1.5379907477765757,0.9329267831587449,0.3870507782865518,0.49817277623351525,1.1082789524323706,2.2719415663364573,1.7923389441632687,1.5064956891800347,1.278528089948023,2.8903652828219526,3.9911182860618,6.302733419468273,8.30124282415467,12.30553539920296,17.126373702829536,20.376586620409118,20.329222390145965,16.1711520021612,11.581406479357275,6.2592164787273346,3.9537787480099547,10.837697435628115,0.717165200391008,0.7422532188841189,0.7310361681329418,0.806252525252526,0.8203714565004889,0.6025757575757573,0.34101661779081116,0.17173020527859087,0.29467676767676626,0.7246529814271749,1.000585858585858,0.9356793743890519,0.6564346655415595,3.5066666666666673,0.07212121212121214
427,0.5233774809154271,1.188038031686529,2.4018986659199144,3.6050466244870965,5.142511972583983,6.85813419144563,7.867825980526727,6.837432146305446,4.268880959472271,2.1802468453101516,0.8116495050828565,0.4685226782606978,3.5262626023183508,1.9634776821404714,1.8976244274420662,2.026781103416357,2.2518625189252126,1.2714882768834654,0.2855401154226539,0.041502779570851064,0.09664458891261689,1.160643257360936,2.712160206672632,2.391380646526684,3.086739976718607,1.5974019024038317,8.670333599961223,9.958219311651753,12.381013561553619,14.345955852065423,17.96632206824518,22.27310780322913,25.497023932045856,25.7041105119364,22.156789097641454,17.91863865773116,12.552004539605344,9.822500294371201,16.640559232084495,0.6118377321603049,0.6229506437768205,0.6114467253176887,0.540040404040403,0.3045845552297165,0.15953535353535583,0.14158357771261262,0.13968719452590683,0.13935353535353742,0.15196480938416562,0.23174747474747528,0.5147311827956976,0.34626591538561047,3.00969696969697,0.13272727272727272
430,0.39349050067384744,0.7711877543399263,1.6776082352721446,2.6836445152759554,3.7325931574242555,4.825974736189601,5.467768914538745,4.584754821725139,2.7914954761664075,1.3077971359181382,0.4764789216554338,0.36749099730775725,2.4328626109055955,0.8787043892894687,0.7280549472586826,1.1485212753717948,1.5736550334760169,1.6267494988917888,1.4290208717212014,0.9393909010013655,1.3229114736006535,1.4184767223427979,1.5768594213565927,1.4134515371054117,0.8314552188901565,1.2420860476519644,3.762966527284022,4.730151533438972,6.902911207142521,9.160181531114409,13.09616956344914,17.495088196282435,20.556811355076228,20.618705931297146,16.662143690899164,12.6379276956864,7.3355599757321555,4.69833349252624,11.509256504976465,0.09872922776148518,0.13559012875536294,0.11709677419354754,0.15414141414141316,0.15492668621700756,0.13467676767676603,0.10436950146627415,0.11777126099706527,0.10330303030302924,0.11662756598240281,0.13629292929292836,0.10303030303030217,0.12284393905368558,0.6309090909090909,0.06787878787878791
441,0.28298000049910926,0.5405457491602733,1.3652230273069175,2.285800452635746,3.2893793851807205,4.164932700239047,4.5654995062717125,3.87235109966871,2.335888083595218,0.9857851958024304,0.325730765234171,0.23637200967835004,2.0292335451318215,1.3002956011103268,1.0759366551284881,1.5354372040223638,2.4693183028116246,2.4786965205354226,2.167100815436197,1.3492195597198975,1.6593029672208588,2.118367052725932,2.168948443967157,2.111782146677411,1.483046693717303,1.8278475373869145,0.951312110391978,1.9220183454833668,4.3120504423861234,6.393887510193944,10.253013767469547,14.316178279452854,17.000809321771737,17.10441003633501,13.299569342593953,9.515958626125506,4.29945806928186,1.5946670485556196,8.449878520837403,0.5919354838709676,0.5743669527896988,0.8502737047898332,1.192525252525253,1.6502834799608987,1.6026868686868703,0.9378983382209184,0.8030107526881735,0.8644848484848496,1.0193157380254174,1.025090909090909,0.733890518084066,0.9882109167126011,3.5957575757575757,0.33545454545454534
442,0.5746858287639078,1.1732749957831121,2.2735681054878794,3.5003358806624556,4.914158223602895,6.559999871976448,7.451002749063635,6.296605937991324,3.7788246896531845,1.8480633247283198,0.7427083724253633,0.48803690659105986,3.3123806756510765,0.7381495450030616,0.7800776108671981,1.2737933559196235,1.4266043139676883,1.1736890096633326,0.7932327717486131,0.27375960170439956,0.37326201039430235,1.236064066553713,1.1598966616307194,1.1650948818218294,0.9077754495857536,0.9406663511623724,6.220979405219284,7.577488915749941,9.877252951896644,12.218578247349672,16.32907963125354,21.188610781081998,24.52608206964308,24.538860952166633,20.31969168306601,15.647004883077255,10.01641839522906,7.160677170022259,14.674099510567704,0.1594721407624627,0.16372317596566446,0.1719061583577715,0.1798080808080807,0.1851124144672531,0.17612121212121212,0.14915933528836764,0.13347018572824942,0.1356767676767677,0.14641251221896381,0.14958585858585832,0.15933528836754637,0.15910880872502256,0.32666666666666666,0.09121212121212122
461,0.15023280469129172,0.438218422998315,1.1894852292386202,2.035498045610659,2.9936527146621885,3.8225137918886514,4.1951282461367745,3.584301562253331,2.20876039326793,0.8978721548458115,0.20369427937441306,0.13504593981625126,1.8289431341497349,2.359554408599608,2.3294420957791644,2.0993020677502527,2.430758469207377,1.9818775304555591,1.4808595803090032,1.024416129699615,0.9642977475593566,1.514308313284342,3.1553596485086843,3.3994640443987927,2.9939532857698925,2.1423918405010003,-0.1769309129551388,0.6454220869480493,2.67232260271408,4.298679945977273,7.648978192748853,11.282652399275038,13.682350257041984,13.97727815752971,11.209192057631233,7.643033905011235,2.8978019524563217,0.6381320976076388,6.399908699528206,1.5543890518084162,1.4632832618025842,1.8130107526881765,2.0163434343434323,1.7648387096774234,1.3304040404040551,1.0976441837732351,0.9996089931574021,1.053848484848506,1.3089051808406815,1.6195151515151627,1.6567839687194625,1.4728724863728293,5.118484848484847,0.9657575757575761
474,0.28090050142715417,0.8885548609137024,1.7926303263633483,2.838532696709488,4.124677670899258,5.43043178211559,6.049049167455933,5.236556495972276,3.2722793503241108,1.6789203557975132,0.5337550216288579,0.1663079009252989,2.7010696413437283,1.2531428144286993,1.0837023120827907,1.3549751006210184,1.2554231485135552,0.9063056066353693,0.26021522993487634,0.034514204384340295,0.09396034776666023,0.7840425763207469,1.2146488686432682,1.588113038822764,1.630383249512443,0.9537940093690197,-0.298188018234982,1.1152009953761697,3.3189002957874645,5.450150312533169,9.40131627860773,13.963079835429337,17.005322172028812,16.916910623641773,13.001512153702553,8.726894756420384,3.3742967720357515,0.7543608145475083,7.764043791809296,0.22380254154447826,0.22519313304721167,0.2429814271749784,0.26130303030303226,0.2834213098729247,0.2735858585858622,0.2528347996089965,0.23260019550342526,0.216656565656569,0.2068817204301093,0.2092121212121221,0.21354838709677512,0.23690366499034818,0.48212121212121206,0.16363636363636366
481,0.5169578547956366,1.1258077351096618,2.404134889735038,3.674843562371803,5.3247172587777865,7.053811685003415,8.057462416086729,7.02214537454607,4.357033747133583,2.1122941732231824,0.7697825790919137,0.4823034015445008,3.5893425196362863,1.599584380638654,1.4278809947549773,1.4672527997809706,1.6274879569475271,1.265655466171429,0.442290518272226,0.12715435827967783,0.17522593876296874,0.9037580175632776,2.403163748603432,2.1622955532292387,2.1052351308740627,1.3082905407538818,8.565956299780401,10.063298538519078,12.689245218871742,14.665647351139723,18.577095940665416,23.07312013645365,26.15194291406596,26.164657480905483,22.56666986966374,17.90053713566397,12.467148662817598,9.504544433144414,16.90264459865613,0.07502443792766385,0.05134120171673828,0.03724340175953078,0.014262626262626237,0.008768328445747786,0.0010909090909090914,0.00014662756598240472,0.00015640273704789837,0.0063131313131313035,0.03399804496578695,0.05762626262626268,0.079266862170088,0.03039240144539942,1.085757575757576,0.0
484,0.3028213093825411,0.8303102522672757,1.9630900705897796,3.1674758234409373,4.704648847920221,6.362532033583131,7.173673268753529,6.160051617104986,3.7420236028806126,1.6911305621601387,0.5044913544385421,0.25803402591129593,3.0845337912782957,1.6202668110700733,1.5900457938723347,1.7305617259163502,1.90342560359512,1.2715412907772137,0.5348047550701809,0.17414448261515894,0.21928607653516943,1.0362777960571377,2.666092925409141,2.3422911923726777,2.4429921759838713,1.4600773158592233,5.595050556335748,7.081563508321927,9.59750656511194,11.681190554300944,15.79890789058085,20.779775679231893,24.20808095456568,24.086947270502442,19.991746465124265,15.062412084838629,9.412801939309245,6.49551177002628,14.18822827233215,0.059687194525904264,0.07428111587982833,0.058220918866080176,0.03773737373737377,0.010518084066471148,0.0027676767676767648,0.0003421309872922777,0.0005767350928641252,0.007101010101010095,0.029149560117302086,0.04941414141414152,0.13195503421309884,0.038372510190610346,1.2557575757575756,0.0
489,0.3095481759593409,0.5858599783417013,1.4526458999919518,2.438397022208782,3.5098624350330114,4.4811848652483235,4.904450190964566,4.158716868678379,2.4930115436062668,1.0509791111579039,0.3612085466073224,0.2682416286092599,2.176767774599016,1.2965033563235269,1.0357146291008057,1.5569328697702032,2.4624052724807473,2.3482088584617222,1.9952171880407452,1.2605383040024056,1.566359411884935,2.113055672758477,2.274234915195535,2.1638669028705353,1.4340320421047195,1.7936814073078975,1.9524730625052555,2.9897925896378226,5.463113454890639,7.641260556097735,11.586222842350267,15.748316986873897,18.461417715570445,18.555575009082187,14.631182470706978,10.67456284489479,5.3815489244976575,2.603552319644575,9.677716658757213,0.30042033235581506,0.2896030042918447,0.4321114369501465,0.613484848484848,0.889970674486804,0.8915151515151517,0.5055034213098729,0.41755620723362663,0.45024242424242406,0.5290811339198433,0.5431414141414136,0.36936461388074254,0.5199235743920225,1.9839393939393943,0.1463636363636364
500,0.49278911594975144,1.146874307051237,2.314055375456227,3.5555685638177272,5.118705355759823,6.770367275344001,7.636465459508513,6.629685883647885,4.092059324365674,2.03325192943463,0.7324703975909889,0.4326920361856212,3.425920414353944,1.519999049286497,1.4763866356236464,1.6877197490555351,1.7226932041394247,1.0972340912531053,0.4180115794869334,0.05580977012324074,0.16086161461568851,0.8894092888392546,1.763054599032076,1.9774238746349648,2.0689712393516135,1.2344842758932282,7.362680572320872,8.807142334466585,11.316747526313202,13.519657113817003,17.560956234806095,22.29714033242428,25.706489592819736,25.664103037217963,21.512044811248778,16.894064736855693,11.17877709937818,8.41075648023644,15.89178307124745,0.3266177908113401,0.28180257510729595,0.3263538611925715,0.26152525252525244,0.18915933528836765,0.11505050505050463,0.07276637341153452,0.06786901270772233,0.09650505050505057,0.15016617790811326,0.22381818181818203,0.28694037145650053,0.19954780910383876,1.2854545454545454,0.05636363636363639
526,0.47574950009220274,1.1040307920538048,2.232594316714204,3.45106694144432,4.975284769970884,6.558178667829495,7.325373086062345,6.336169547932123,3.887159426043732,1.9022449490378446,0.6850799296164152,0.4196277793027089,3.2917956337360543,1.3698492211955382,1.3500789430471694,1.5575124596643866,1.6350843459133029,1.052612146544163,0.49999459856646006,0.07140890392086138,0.20295270198890714,0.8568947670315565,1.463477638784347,1.7187842299927125,1.7544836039202687,1.1255358364370571,6.831811510783894,8.252484350597141,10.744384034900023,12.975185174653024,17.16051924147098,22.04035254391757,25.547383516298595,25.38223847196249,21.017805166918823,16.29165952529609,10.542998603859333,7.793934410512593,15.421730573864982,0.26681329423264916,0.2346995708154503,0.28354838709677405,0.23098989898989872,0.17713587487781055,0.11562626262626237,0.08191593352883618,0.0825513196480933,0.11119191919191866,0.14165200391006935,0.21461616161616237,0.24888563049853388,0.1822331398421675,1.1900000000000002,0.06939393939393941
556,0.7504900877499627,1.420156225881863,2.398537314998556,3.621675642813095,4.911162474637856,6.19359031470135,6.655052659798228,5.887773536866711,4.002658779934199,2.190867694824905,1.0089654188038726,0.6110210180198837,3.3141478846931554,1.8287708078619622,1.574050953015915,2.0637571642115913,1.352537808599976,0.7044909137954575,0.15637081663860383,0.011341645224393142,0.06601480702368427,0.7921610116163701,1.681867631894804,2.366174394948963,2.365883166464214,1.2453598371618488,9.474881677479571,10.258218495886725,11.870114368544064,13.727432903135666,16.893511758172266,20.784422707798505,23.46060702341626,24.066377749774,21.13742332458496,17.244495483204535,12.872974578298704,10.505760679962815,16.05611064286338,0.20261974584555206,0.18596566523605115,0.12084066471163295,0.11527272727272868,0.05405669599217937,0.031141414141414702,0.028152492668622374,0.0259530791788862,0.028161616161616665,0.0343010752688173,0.06301010101010095,0.13771260997067428,0.08510570787597516,1.4960606060606063,0.007272727272727274
571,0.4388274541324986,0.8213278669783998,1.7550469760000997,2.7935023852972067,3.8759977063591995,5.004462767731059,5.638087422267433,4.729480360726574,2.8965697808699176,1.372257138306561,0.5245939642106268,0.4016500062209974,2.5307079754117034,0.8997498391245804,0.7660503348507623,1.0969869012050717,1.503984331184936,1.585103051107648,1.332499554363474,0.8613968399314677,1.2113302110729682,1.3300000151602926,1.512016737383854,1.3668174540115734,0.8136197046659709,1.191045815422621,4.393903946770739,5.469153168694168,7.699887486313081,9.977851322865245,13.928076015539533,18.328108242304637,21.344238796774825,21.398992215899543,17.451317790541985,13.373420202254318,8.021555488337434,5.226279863716265,12.255246342174335,0.08745845552297077,0.1383154506437762,0.10109481915933421,0.10751515151515066,0.11837732160312672,0.09534343434343354,0.07524926686216955,0.08758553274682179,0.08194949494949394,0.08809384164222729,0.10290909090908977,0.08228739002932452,0.09687236161298564,1.2945454545454553,0.05424242424242428
587,0.44390047104885383,0.9329506595151363,2.065149907667266,3.188343234254856,4.535071680855775,6.129055127230558,6.990988830200971,6.005206518508822,3.5910644030330157,1.621067196189017,0.5875837632690114,0.39603252446357223,3.05279464034493,1.2242396126125974,1.1525257647132374,1.2823210355964854,1.760052413949059,1.4857616972913386,0.9025194307163759,0.3812502470605108,0.44975150134115643,1.048201434741899,1.914996285764399,1.7221579810686913,1.4420869783021888,1.2296783114399703,4.574077449191838,5.930650529411698,8.595208188961328,10.764541098565767,14.939138979739342,20.006821228759456,23.3555173072181,23.17968398641398,18.642294981022072,13.726342114535244,8.18429876645613,5.381220794627889,13.1466696234158,0.18969696969696948,0.20953862660944206,0.21314760508308891,0.2634646464646465,0.22035190615835726,0.16481818181818195,0.10244379276637347,0.09031280547409576,0.10853535353535373,0.15308895405669606,0.18500000000000003,0.19737047898338203,0.17448287954777963,1.1227272727272724,0.07272727272727275
592,0.28192658116858915,0.6023519429110407,1.5509566033399234,2.5047009887719396,3.5223591730857993,4.436282611013663,4.850518657781278,4.223840932459193,2.6279570002748507,1.090880541784556,0.33400728559930515,0.25143214720678003,2.1986210147738627,3.2764941512683676,2.5648594837382395,2.3244276998019595,2.4333794506419766,2.058069618458281,1.3670525757415026,0.7803468759694506,0.8544416495214094,1.641574962402015,3.443491874806785,3.758453283675259,3.4663575170564607,2.329313662271733,4.732126738151439,5.918150599654204,8.132944838731083,9.700907314425766,12.740586771643407,16.137166006878168,18.508158446989682,18.67539362380698,16.094839717402603,12.303846309844582,7.710215082704419,5.351321393618258,11.36289820116851,2.3060703812316703,1.9844849785407725,1.7261583577712616,1.509242424242425,1.2411241446725318,1.0041919191919233,0.7706158357771299,0.5743010752688177,0.5545757575757565,0.9658944281524958,1.6912323232323268,2.1631476050830876,1.3716964593158174,7.352424242424241,0.41484848484848486
593,0.3737914608472836,0.7707369244565524,1.8430751929185258,2.891673400546565,4.107820579966026,5.485909697383341,6.274753927834922,5.37178128019689,3.221527371864126,1.407412905672079,0.49265695990185543,0.3525709907578,2.7274703935090363,1.556664447969348,1.1889255077388114,1.279229561846768,1.728574786841535,1.653118725315703,1.1919455846363904,0.6323531820117686,0.6025497405635258,1.0475327638940488,2.07634695574913,1.9360500668234093,1.7481101567651547,1.3872999325746693,3.436131185918449,4.781535734786552,7.2850002990188925,9.169379265681663,12.920964057610998,17.267960949136754,20.11044790691178,20.111112639351674,16.440443449791033,12.106729843050154,6.936778770135998,4.327180539420783,11.276629769795179,0.43592375366569125,0.35587982832618037,0.36538611925708786,0.3909090909090907,0.3619550342130996,0.2628787878787871,0.13077223851417405,0.07424242424242382,0.10257575757575753,0.18521994134897266,0.30620202020201925,0.39442815249266944,0.28011310500014736,1.3121212121212125,0.05515151515151519
594,0.381269143275709,0.787480574077227,1.810370239752362,2.824748197769878,4.070211045786316,5.5823200943494085,6.416995236134832,5.45158676131613,3.228675866428048,1.4663050651608558,0.4946156409648312,0.37255918126325016,2.752142918171271,1.0881206889014396,0.9636684620035078,1.034264729606563,1.4275550448325125,1.535683028505947,0.9400387765049777,0.38261158949963975,0.514847477340221,0.9641371799659659,1.9169368241557543,1.5978820102220235,1.1818861603834574,1.1290845804242557,2.957704479385528,4.08791314393118,6.3710791144728525,8.390935860655148,12.429136465488408,17.224329695557103,20.40219718899545,20.317561548592874,16.149463336636323,11.603837029209119,6.292717971256463,4.080672297671883,10.897430174750829,0.03505376344086054,0.03326180257510755,0.03876832844574807,0.039959595959596125,0.04102639296187702,0.03596969696969712,0.02468230694037143,0.019696969696969692,0.022191919191919093,0.035444770283480184,0.03912121212121221,0.03280547409579696,0.033152583549394606,0.07151515151515153,0.004545454545454546
598,0.43599971530541143,1.0383369701998428,2.286386525526075,3.4971647891131314,4.985839734329157,6.709985599373326,7.556536556805101,6.552166998444648,3.9839410356800964,1.8376667777755509,0.6349926238296308,0.37567107582568177,3.3376351777637407,0.9260054944769126,0.9253944666612495,1.0890905559162958,1.5098580660539382,1.124890935916785,0.641934206450124,0.15548744068021228,0.22264500681214391,0.7783862757380855,1.5033227261055702,1.2740223459089368,1.2422523789147146,0.9485095861074764,5.413110590999616,7.191797079358554,9.978453628944628,12.281043982987452,16.688480566440557,21.964531923544527,25.5378594496383,25.224068959554035,20.493449732269905,15.261410201399906,9.361973718561307,6.180175055794323,14.672266202516953,0.006744868035190573,0.0042167381974248744,0.005434995112414442,0.007848484848484804,0.0056598240469207745,0.005999999999999933,0.0023851417399804423,0.0013685239491691115,0.0046464646464646165,0.009540566959921731,0.008181818181818123,0.006813294232649031,0.005737704918032778,0.14272727272727273,0.0
603,0.15851087219610752,0.3722334771214479,1.0397247444703548,1.805035569684373,2.694513074347234,3.385169020566073,3.6797410039957668,3.138494215170076,1.8940634669679584,0.7918421324062092,0.2017724201276033,0.13836792153041155,1.6152860780337317,2.029107048922744,1.6831896189748121,1.8295039901608203,2.7287068139065545,2.9221471915629675,2.6025464447732602,1.7949713870549788,2.0462313321094054,2.390288342838411,2.5921313364817995,2.951359560678365,2.1800584763184716,2.313376014735783,-3.4260298985615143,-2.933997090986846,-0.7339784195021342,1.23715327667317,5.0846203733253805,8.90894748942381,11.6257093725025,11.900657929283433,8.306869350093407,4.802736053085249,-0.19310201083749373,-2.658072718853439,3.530251937997057,0.7320136852394906,0.7046781115879837,1.1302443792766361,1.8042828282828283,3.08018572825024,3.2919292929292987,1.8048289345063546,1.3300879765395885,1.2850606060606051,1.401769305962855,1.2417878787878782,0.7958357771261001,1.552775874623169,5.125757575757577,0.32212121212121203
604,0.5189881930136844,0.9355347548079849,2.0324754068229205,3.1418740690356555,4.481801903142957,6.118117293685374,6.933101623289047,5.931307534901161,3.565832663786532,1.6084149298080601,0.6409874279842233,0.48083576840054487,3.044610169590308,1.3202180404785737,1.2841034310393282,1.3795987899580031,1.7343634149687885,1.511667031749822,0.8048111669058062,0.33476324916727007,0.4096369124591482,1.05025351089956,2.184231215425441,1.8615347555213675,1.6549614984029757,1.293503784962101,5.155542550674974,6.400836696264697,8.9369197694643,11.00708105515952,15.155523443268658,20.236538219451905,23.700182034705975,23.57188701722862,19.17332027608698,14.206840879639806,8.689281220267517,6.081581109947182,13.566399247956348,0.3849755620723358,0.40863733905579375,0.41298142717497627,0.44800000000000045,0.4352492668621701,0.29374747474747503,0.13900293255132004,0.06848484848484745,0.10335353535353456,0.26994134897360783,0.4255353535353539,0.4756109481915934,0.3215008336225493,2.234242424242424,0.04636363636363639
611,0.5098429280437915,1.015212059404717,2.170149353300954,3.3201145811514423,4.723643077200576,6.353523958331407,7.230213643518711,6.250362889624528,3.8064250552293024,1.7683817188411164,0.6771562488918955,0.46854386343925697,3.2037458657930324,1.4693744553590793,1.3992494701145322,1.491414252960381,1.8336876936574125,1.4520596872454137,0.7420966156235597,0.2970499177145341,0.35748424630787645,1.0715184652404708,2.3578871947475686,2.0629201562311246,1.8675162443770166,1.3659455143345252,5.978689807846792,7.3786054504115945,9.961938201689243,12.01578337206985,16.092672501374782,21.032702819747154,24.383319125730154,24.269134951243768,20.016297699706723,15.106805432693466,9.61449110399593,6.817138331100155,14.427865588576706,0.4596676441837734,0.4496888412017177,0.44050830889540654,0.42519191919192006,0.32096774193548483,0.19988888888889078,0.11625610948191555,0.11227761485825956,0.1316363636363636,0.22547409579667801,0.46906060606060646,0.5077810361681331,0.3207277241310481,2.2990909090909093,0.10999999999999997
616,1.0369818581164407,1.7586110771469803,2.8117485143688534,4.0271060071810325,5.315138591932295,6.447454851083081,7.051821230210633,6.289629924798408,4.4203039866505245,2.6196382243845355,1.3433306333543074,0.9184511738773782,3.68018310661102,2.661197323956593,2.494014518883063,2.5998805474536812,2.0057806080487097,0.87642996113944,0.22169410185394525,0.029258781079501497,0.043675134478743216,0.71511539642351,2.5301179266288942,3.377991324171631,3.881673465253474,1.783318812743876,12.119630563993258,12.596991086722443,13.882111704594228,15.291303129870482,17.885914548051673,20.68375524752068,23.009777210791206,23.62717132158177,21.677142980363634,18.954681911076968,15.256084366519042,13.242559659982124,17.37858192641577,0.09956989247311789,0.09434549356223207,0.0900586510263929,0.06663636363636359,0.03977517106549347,0.030151515151515082,0.01790811339198433,0.013157380254154446,0.018757575757575744,0.055307917888563075,0.08062626262626278,0.09651026392961827,0.05840501126241078,0.5924242424242423,0.00696969696969697
