SNCZI,adjust_Normal_Flood,b_Xinanjiang,CalChanMan1,CalChanMan2,GwLoss,GwPercValue,LakeMultiplier,LowerZoneTimeConstant,LZThreshold,PowerPrefFlow,QSplitMult,ReservoirRnormqMult,SnowMeltCoef,UpperZoneTimeConstant
116,0.4185032546520233,4.449192523956299,1.2683173418045044,1.8203247785568237,0.058080464601516724,0.0191082414239645,1.3466211557388306,2535.7998046875,4.949605464935303,0.5275313854217529,10.490180015563965,0.8788102865219116,5.625933647155762,29.483993530273438
126,0.8000000715255737,0.18938599526882172,1.7305099964141846,2.4710803031921387,0.42826199531555176,0.5257049798965454,1.0,3952.80029296875,14.19279956817627,3.6865696907043457,11.492300033569336,1.0,3.086169958114624,14.664400100708008
132,0.8000001311302185,0.12382500618696213,0.8158980011940002,1.317210078239441,1.0,1.9081801176071167,1.0,1863.4698486328125,30.0,1.8114796876907349,5.309109687805176,1.0,4.107180595397949,40.0
143,0.8000000715255737,2.1525001525878906,1.7426999807357788,4.395599842071533,0.790349006652832,0.9332901239395142,1.0,40.0,8.194039344787598,0.5088919997215271,7.2945709228515625,1.0,6.443179607391357,2.9293997287750244
151,0.800000011920929,1.0491399765014648,1.32246994972229,2.842790126800537,0.8274480700492859,0.21876998245716095,1.0,5092.89990234375,21.197900772094727,2.094019889831543,1.9093899726867676,1.0,3.4897501468658447,3.198430299758911
153,0.7335119843482971,1.326069951057434,1.5624501705169678,2.3496596813201904,0.4143660366535187,0.4197400212287903,1.4140100479125977,1388.6898193359375,4.139800548553467,0.5279420614242554,16.834699630737305,2.0,2.8868203163146973,7.191190242767334
160,0.800000011920929,0.44253501296043396,0.8344419598579407,2.4596498012542725,0.4346740245819092,1.4595000743865967,1.0,40.0,26.30340003967285,3.4219603538513184,8.10435962677002,1.0,3.8982300758361816,5.378060340881348
165,0.8000000715255737,0.010312199592590332,1.830199956893921,2.859220266342163,0.9356450438499451,1.9928900003433228,1.0,4777.2705078125,20.74930191040039,6.244860649108887,1.4089499711990356,1.0,4.816920280456543,39.18730545043945
171,0.5592483878135681,0.5862895250320435,0.9108941555023193,2.579612970352173,0.06505586951971054,0.7010263204574585,0.8495325446128845,2172.47119140625,14.183012008666992,1.6303547620773315,13.463891983032227,0.8580580949783325,5.290151596069336,22.231584548950195
173,0.48009902238845825,0.009999998845160007,0.78615802526474,0.6992820501327515,0.9536039233207703,1.9828202724456787,1.7232897281646729,5722.68994140625,21.15559959411621,3.9226901531219482,6.021449565887451,1.7004600763320923,3.2033305168151855,39.91330337524414
174,0.5876709818840027,0.16201500594615936,0.8490749597549438,0.5,0.19835400581359863,1.90503990650177,0.534144937992096,277.43402099609375,23.856098175048828,0.7841010689735413,9.966560363769531,1.6686500310897827,2.5,40.0
179,0.4909990429878235,1.1287200450897217,1.028380036354065,3.3619601726531982,0.36438798904418945,0.14541000127792358,1.1352601051330566,8238.5302734375,5.990699768066406,1.265660047531128,5.252289772033691,1.8969097137451172,4.949680328369141,5.40077018737793
183,0.33749130368232727,0.8371977806091309,1.0809485912322998,2.87671160697937,0.36153334379196167,0.19731079041957855,1.0772502422332764,7347.84326171875,7.968862056732178,1.353335976600647,18.78704833984375,1.3358350992202759,4.298269271850586,9.359272956848145
216,0.8981200456619263,0.5388870239257812,1.8172900676727295,0.5955449938774109,0.08712530136108398,0.0510421022772789,0.8361059427261353,361.4009704589844,8.297209739685059,3.4614503383636475,12.293198585510254,0.8544069528579712,4.393489837646484,11.694601058959961
217,0.9898358583450317,2.5149800777435303,1.5666600465774536,3.66294002532959,0.47263801097869873,0.271774023771286,1.250349998474121,6024.12060546875,0.845786988735199,2.1638100147247314,13.863500595092773,1.8218700885772705,6.471779823303223,9.646079063415527
231,0.7596026659011841,0.8428254127502441,1.7055132389068604,2.1931960582733154,0.5867871642112732,0.8404789566993713,1.385311245918274,3927.52392578125,15.308435440063477,4.1684465408325195,6.915093421936035,0.9679920077323914,4.95460844039917,18.77667999267578
234,0.2911428213119507,1.5007925033569336,0.9188329577445984,3.056570291519165,0.3599693179130554,0.4157702624797821,1.192683219909668,2017.3204345703125,14.30202579498291,1.5148241519927979,13.768318176269531,0.6666091084480286,6.049354553222656,5.484241962432861
254,0.9186069369316101,4.6712799072265625,1.5520000457763672,3.2179198265075684,0.4653650224208832,0.4924210011959076,0.731078028678894,4079.370361328125,9.651180267333984,0.5346530079841614,3.856489896774292,0.9370750188827515,6.033699989318848,15.146400451660156
255,0.9290165305137634,4.058310031890869,1.2443569898605347,1.8738276958465576,0.03012874722480774,0.8666908144950867,1.0345290899276733,9368.49609375,13.457719802856445,0.5000296831130981,11.535974502563477,1.719150424003601,5.935882568359375,33.01093292236328
256,0.7836360335350037,0.7588836550712585,0.7536842823028564,1.7608914375305176,0.13777872920036316,0.08821902424097061,1.3944748640060425,3042.9560546875,10.057217597961426,0.7950088381767273,7.934154033660889,1.043419599533081,3.864957094192505,6.963861465454102
257,0.8000001311302185,0.010312199592590332,1.830199956893921,2.859220266342163,0.9356450438499451,1.9928901195526123,1.0,4777.27001953125,20.749300003051758,6.244861125946045,1.4089499711990356,1.0,4.816920280456543,39.18730545043945
259,0.8000000715255737,4.300419330596924,1.0435899496078491,4.901700019836426,0.32224395871162415,0.6262900233268738,1.0,40.0,25.284900665283203,0.508217990398407,7.058730125427246,1.0,5.95251989364624,3.760550022125244
260,0.849138081073761,4.989870071411133,0.6980350613594055,4.117959976196289,0.006576079875230789,0.08143720030784607,1.5031501054763794,4773.62939453125,25.118499755859375,0.5179809927940369,3.7533600330352783,1.687000036239624,5.410470008850098,5.586180686950684
284,0.800000011920929,1.3275400400161743,1.6214697360992432,3.466519832611084,0.17688900232315063,0.011368299834430218,1.0,552.5599975585938,15.946901321411133,2.3032102584838867,5.506959915161133,1.0,3.8370399475097656,3.1177101135253906
285,0.9899998903274536,1.9198399782180786,1.2519501447677612,3.6956896781921387,0.6206389665603638,0.8938660025596619,0.7624210715293884,6142.78955078125,18.306299209594727,1.3235799074172974,15.010400772094727,1.9863698482513428,2.5042200088500977,3.81673002243042
290,0.6165300011634827,0.825317919254303,2.0,0.7874839901924133,0.0,0.3274970054626465,0.8691700100898743,8606.150390625,11.941800117492676,0.5117390155792236,18.779199600219727,1.713559865951538,2.5,16.62310028076172
311,0.8981200456619263,0.5388870239257812,1.81728994846344,0.5955449938774109,0.08712530136108398,0.0510421022772789,0.83610600233078,361.4009704589844,8.297209739685059,3.4614503383636475,12.29319953918457,0.8544069528579712,4.393489837646484,11.694601058959961
312,0.46906140446662903,2.55039644241333,1.0544447898864746,3.8025529384613037,0.36704182624816895,0.5246899127960205,1.4291529655456543,5417.65625,11.752803802490234,1.771823763847351,4.429525375366211,1.5758042335510254,5.180391311645508,6.396928310394287
314,0.519920289516449,0.15985217690467834,1.0780929327011108,2.905043125152588,0.38560783863067627,0.5830287337303162,1.516502022743225,5040.88525390625,11.225654602050781,3.814143419265747,5.497465133666992,1.232375979423523,3.223356246948242,26.34932518005371
316,0.24541500210762024,3.5255401134490967,0.978007972240448,1.6627799272537231,0.4333300292491913,0.16874398291110992,0.5,2514.039794921875,24.81719970703125,0.5,7.2342305183410645,2.0,5.010829925537109,5.804059982299805
317,0.26050955057144165,3.2994256019592285,0.9656684398651123,1.600809097290039,0.4667932391166687,0.2854227125644684,0.5786802172660828,2720.41552734375,24.581689834594727,0.7201423645019531,7.15622615814209,1.9807339906692505,4.8945746421813965,7.9979166984558105
319,0.32379376888275146,0.3928737938404083,0.9121882319450378,1.9812288284301758,0.3602776527404785,0.7824301719665527,1.0920249223709106,3691.854248046875,15.079771995544434,3.0538864135742188,12.986348152160645,1.065725564956665,3.60720157623291,20.2196044921875
324,0.8000000715255737,0.12382500618696213,0.815898060798645,1.317210078239441,1.0,1.9081799983978271,1.0,1863.469970703125,30.0,1.8114796876907349,5.309109687805176,1.0,4.107180118560791,40.0
328,0.800000011920929,0.4932273030281067,0.5464482307434082,2.42535400390625,0.23148290812969208,0.010912051424384117,1.0,6829.9306640625,6.983896732330322,1.5820668935775757,1.271329402923584,1.0,5.388617992401123,26.28132438659668
333,0.429127037525177,0.6763750314712524,2.0,3.908600091934204,0.5549020171165466,0.4529619812965393,0.8904680609703064,2799.68994140625,16.43560218811035,4.925390243530273,11.790498733520508,1.27715003490448,3.0704896450042725,4.3177103996276855
342,0.8000000715255737,0.04296400398015976,0.9622367024421692,1.0563257932662964,0.6182554364204407,1.3781026601791382,1.0,1412.996337890625,18.12091827392578,2.2989070415496826,7.076816558837891,1.0,4.8158955574035645,26.292387008666992
351,0.800000011920929,0.5444149971008301,1.046839952468872,2.225830078125,0.5027199983596802,0.9735940098762512,1.0,551.8350219726562,25.18630027770996,3.2741599082946777,2.5746400356292725,1.0,3.6414599418640137,6.017020225524902
356,0.5638360381126404,1.0895767211914062,1.2857495546340942,2.4302940368652344,0.441743403673172,0.841826856136322,1.6956008672714233,2969.166748046875,10.293598175048828,3.463123083114624,8.650320053100586,1.2944165468215942,4.887230396270752,15.329075813293457
358,0.3123469352722168,1.247939944267273,0.9147830009460449,0.6102969646453857,0.6225039958953857,0.7754578590393066,0.8854140639305115,7291.14013671875,26.912399291992188,6.383910655975342,4.179900646209717,1.9966001510620117,5.34922981262207,0.015294499695301056
365,0.9186068773269653,4.6712799072265625,1.5520000457763672,3.2179198265075684,0.4653649628162384,0.4924210011959076,0.7310780882835388,4079.37060546875,9.651180267333984,0.5346530079841614,3.856489896774292,0.9370750188827515,6.0336995124816895,15.14639949798584
369,0.8000000715255737,0.010312198661267757,1.830199956893921,2.859220027923584,0.9356449842453003,1.9928900003433228,1.0,4777.2705078125,20.749300003051758,6.2448601722717285,1.408949851989746,1.0,4.816919803619385,39.18730545043945
380,0.44329938292503357,1.3101813793182373,0.6574373841285706,1.937009572982788,0.1906360238790512,1.4463659524917603,0.952465295791626,4569.52978515625,6.840573310852051,3.929609775543213,8.56222152709961,1.5258429050445557,4.550949573516846,8.262151718139648
386,0.39432698488235474,0.5018839836120605,1.0241800546646118,4.520009994506836,0.2310420125722885,0.20165899395942688,0.5105760097503662,4027.019775390625,27.766399383544922,4.263309478759766,19.581899642944336,1.1644099950790405,3.489109754562378,4.5741496086120605
391,0.9899998903274536,2.1534500122070312,1.2048100233078003,2.570780038833618,0.7606700658798218,0.9624959230422974,1.9086898565292358,5283.21044921875,16.055498123168945,5.483540058135986,5.620039939880371,1.5957399606704712,4.910299777984619,12.562699317932129
400,0.5814330577850342,0.01987829990684986,0.8918859362602234,1.341879963874817,0.8170241117477417,1.9632298946380615,1.4571698904037476,5222.919921875,15.10059928894043,6.005430221557617,17.279399871826172,0.4506959915161133,4.7378997802734375,39.62699508666992
401,0.6562629342079163,4.345890045166016,1.8805103302001953,2.5164902210235596,0.08400030434131622,0.0836590901017189,1.9452201128005981,5484.75927734375,28.135700225830078,0.5045560002326965,11.07450008392334,0.385824978351593,2.5,27.589101791381836
427,0.8000000715255737,0.3080081343650818,1.034242033958435,3.4971160888671875,0.6617746353149414,0.4993898868560791,1.0,6507.3837890625,19.236101150512695,1.6492345333099365,10.256293296813965,1.0,4.855343341827393,8.704111099243164
430,0.4460617005825043,0.25154194235801697,1.0645805597305298,2.6578869819641113,0.39621591567993164,0.7570813894271851,1.5350196361541748,4967.6103515625,16.52707290649414,2.514936923980713,14.300823211669922,0.7744575142860413,3.9377543926239014,30.044052124023438
441,0.7294201254844666,2.6733624935150146,0.8210880160331726,2.251004457473755,0.09649518132209778,0.2327347844839096,1.471746563911438,2165.3037109375,15.405122756958008,1.081903338432312,12.236764907836914,0.7546471953392029,2.5,20.345714569091797
442,0.5876709818840027,0.16201499104499817,0.8490750193595886,0.5,0.19835400581359863,1.9050400257110596,0.534144937992096,277.43402099609375,23.85610008239746,0.7841010093688965,9.966560363769531,1.6686499118804932,2.5,40.0
461,0.8375840187072754,3.674329996109009,0.7262279987335205,1.687749981880188,0.0011123799486085773,0.7409959435462952,0.7086740732192993,6631.3603515625,18.193601608276367,0.5779829621315002,8.553180694580078,1.4053199291229248,3.766469717025757,17.277299880981445
474,0.407569944858551,2.5923900604248047,0.541130006313324,4.310080528259277,0.48072290420532227,1.9841300249099731,1.3207199573516846,9879.2802734375,4.184929370880127,7.855439186096191,4.856860160827637,1.999990463256836,2.5,26.777099609375
481,0.5600420236587524,0.4074069857597351,1.65559983253479,3.780020236968994,0.9554209113121033,1.9769099950790405,1.4978700876235962,5111.27001953125,16.0674991607666,2.8494999408721924,9.738350868225098,1.989919900894165,4.578999996185303,30.440397262573242
484,0.5600420236587524,0.40740692615509033,1.65559983253479,3.7800204753875732,0.9554210901260376,1.976909875869751,1.497869849205017,5111.27099609375,16.067501068115234,2.8494997024536133,9.738349914550781,1.989919900894165,4.579000473022461,30.440399169921875
489,0.5190660953521729,0.33634522557258606,1.5130165815353394,1.4708195924758911,0.5528237223625183,1.433592438697815,1.2191952466964722,6436.470703125,18.51142120361328,4.3289875984191895,14.141005516052246,1.138008713722229,4.270553112030029,25.886646270751953
500,0.49691033363342285,0.9584565758705139,1.0436395406723022,1.8490930795669556,0.5691964030265808,1.2801451683044434,1.27975594997406,4592.9736328125,17.219385147094727,3.6239168643951416,9.138978958129883,1.4551628828048706,4.273205280303955,21.296749114990234
526,0.5314772725105286,1.149659276008606,1.017751932144165,1.6452218294143677,0.5529554486274719,1.2266643047332764,1.2997642755508423,5326.1103515625,17.474407196044922,3.3025224208831787,9.717415809631348,1.4864232540130615,4.6057610511779785,18.869522094726562
556,0.8000000715255737,0.11096400022506714,0.9243680238723755,1.4637601375579834,0.49651291966438293,1.982300043106079,1.0,1313.360107421875,22.81529998779297,4.167949676513672,3.6677699089050293,1.0,4.656000137329102,28.506595611572266
571,0.3432175815105438,0.323397696018219,1.1676470041275024,3.1422359943389893,0.5320011973381042,0.6585903167724609,1.3368210792541504,4711.9130859375,16.876131057739258,3.401700019836426,15.078012466430664,0.6317632794380188,4.130949020385742,32.14435958862305
587,0.7274811863899231,0.5580263137817383,1.7188615798950195,1.5871168375015259,0.6813857555389404,1.0550320148468018,1.370261549949646,3717.418212890625,15.512823104858398,4.868292331695557,8.32193660736084,1.1459405422210693,4.810348033905029,15.325736045837402
592,0.5958905220031738,3.8603110313415527,1.0112237930297852,3.870398759841919,0.16195690631866455,0.3734208643436432,1.3100268840789795,5461.49560546875,17.269277572631836,1.5704973936080933,4.2707414627075195,1.6560389995574951,5.277688503265381,9.742703437805176
593,0.5135182738304138,1.0163545608520508,1.4517956972122192,3.8345561027526855,0.5483065247535706,0.6441912055015564,1.3657530546188354,3919.713134765625,16.022289276123047,3.2995681762695312,4.614873886108398,1.032794713973999,5.050178050994873,12.192307472229004
594,0.5781689286231995,0.30301499366760254,1.9907300472259521,3.8638198375701904,0.9456239342689514,0.3027440309524536,1.2402000427246094,1033.1400146484375,23.389101028442383,3.4914000034332275,1.326429843902588,0.982664942741394,6.149630069732666,10.2524995803833
598,0.7919930219650269,0.07125280797481537,1.986669659614563,0.829643189907074,1.0,1.6661298274993896,1.3863800764083862,5393.22998046875,24.679302215576172,6.783549785614014,6.891369819641113,1.2234801054000854,4.699089527130127,17.909399032592773
603,0.6165300011634827,0.8253179788589478,2.0,0.7874841094017029,0.0,0.3274970054626465,0.8691701292991638,8606.1494140625,11.941802024841309,0.5117389559745789,18.77920150756836,1.7135599851608276,2.5,16.62310218811035
604,0.8429023623466492,2.2193331718444824,1.6899598836898804,4.093063831329346,0.22495506703853607,0.07519364356994629,1.5121537446975708,4794.7548828125,16.5351505279541,1.499640703201294,3.21384334564209,0.33984336256980896,5.041378974914551,30.600690841674805
611,0.7303559184074402,1.9929118156433105,1.5924806594848633,2.676090955734253,0.5208733081817627,0.7679136395454407,1.2916815280914307,4179.3876953125,13.274572372436523,3.3592734336853027,5.701900005340576,0.9088625907897949,5.166261672973633,17.054283142089844
616,0.7999999523162842,0.009999998845160007,1.678589940071106,2.9691097736358643,1.0,1.9692999124526978,1.0,5360.33056640625,6.614999771118164,5.8620405197143555,0.4628889858722687,1.0,4.725900650024414,23.93600082397461
620,0.6802114248275757,1.4966844320297241,1.1150702238082886,2.414313554763794,0.4534628987312317,0.40361788868904114,1.2979062795639038,4407.76904296875,21.98208236694336,4.051105499267578,6.374780178070068,1.6676474809646606,4.802579402923584,23.196409225463867
623,0.9098179936408997,3.79226016998291,1.3472100496292114,0.9109500050544739,0.002069219946861267,1.00246000289917,1.0137699842453003,9968.9697265625,15.868499755859375,0.5000389814376831,11.827799797058105,1.9318300485610962,5.758289813995361,32.85179901123047
629,0.26460111141204834,4.32567834854126,1.325757622718811,3.4395949840545654,0.0,0.6288172006607056,1.0791326761245728,9573.8701171875,16.73563575744629,0.5044934749603271,7.160982608795166,1.223143458366394,4.878775596618652,7.064068794250488
644,0.7764840126037598,4.876259803771973,1.1549700498580933,4.343430042266846,0.3714369833469391,0.5883619785308838,1.3837000131607056,7161.169921875,4.332849979400635,0.8269079327583313,6.555419921875,1.7543699741363525,5.459519863128662,5.097430229187012
647,0.849138081073761,4.989870071411133,0.698034942150116,4.117959976196289,0.006576079875230789,0.08143720030784607,1.5031499862670898,4773.62939453125,25.118499755859375,0.5179809927940369,3.7533600330352783,1.6870001554489136,5.410470008850098,5.586180210113525
648,0.8000000715255737,2.1524999141693115,1.7426997423171997,4.395599842071533,0.790349006652832,0.9332899451255798,1.0,40.0,8.194039344787598,0.5088919997215271,7.294569969177246,1.0,6.443179607391357,2.9293997287750244
659,0.800000011920929,0.012680098414421082,1.30964994430542,1.1066198348999023,0.9692869186401367,1.6749099493026733,1.0,6079.60009765625,13.737198829650879,1.1486300230026245,8.164779663085938,1.0,5.942089557647705,10.646598815917969
686,0.31401318311691284,0.4737950563430786,1.6039071083068848,1.5001204013824463,0.7238134145736694,1.4609496593475342,0.6701438426971436,4227.46533203125,19.57670021057129,4.067019462585449,15.438822746276855,0.4163995385169983,4.268113136291504,12.757708549499512
692,0.3097659945487976,0.027327900752425194,0.7058060169219971,3.061269998550415,0.7442209720611572,1.325240135192871,1.2925400733947754,10000.0,13.966099739074707,7.284429550170898,1.976349949836731,1.7583098411560059,3.2848498821258545,27.48160171508789
701,0.800000011920929,4.484210014343262,1.380270004272461,4.365499973297119,0.2134609967470169,0.20299501717090607,1.0,3915.62939453125,19.76219940185547,0.5,9.607600212097168,1.0,5.0306901931762695,2.526710033416748
711,0.08495520055294037,0.19967299699783325,1.1235599517822266,1.2961199283599854,0.2322620004415512,0.8652239441871643,1.1652201414108276,4157.1494140625,17.40620231628418,5.648209095001221,15.129302978515625,0.7655839920043945,3.9872896671295166,35.890594482421875
716,0.8375839591026306,3.674329996109009,0.7262279391288757,1.687749981880188,0.001112380065023899,0.7409959435462952,0.7086740136146545,6631.35986328125,18.193601608276367,0.5779829025268555,8.553179740905762,1.4053200483322144,3.766470193862915,17.277297973632812
724,0.4240633249282837,0.9921660423278809,1.269129991531372,2.3278212547302246,0.3594106435775757,0.8382788896560669,1.2233905792236328,3051.39794921875,20.63479232788086,3.487332344055176,5.349880218505859,1.026016116142273,4.641549587249756,14.281572341918945
725,0.4968019723892212,0.04627584293484688,1.1079118251800537,1.9680792093276978,0.6336796879768372,1.3031009435653687,1.4967037439346313,5525.421875,16.236835479736328,4.8885722160339355,8.964183807373047,1.0286566019058228,4.240394115447998,28.641551971435547
731,0.470975399017334,0.5027061700820923,1.5480003356933594,2.800790309906006,0.20581263303756714,0.7378096580505371,1.1235212087631226,2216.572998046875,11.790101051330566,2.304379463195801,13.489203453063965,0.6845574975013733,4.244508743286133,24.03380584716797
735,0.37255510687828064,0.5228830575942993,1.2223496437072754,3.0922553539276123,0.26624125242233276,0.8144528865814209,0.9833914637565613,2479.847412109375,15.959473609924316,4.430297374725342,12.721595764160156,0.9369447827339172,4.148169040679932,18.394773483276367
741,0.486247181892395,0.3348866105079651,1.2497941255569458,1.9491441249847412,0.6349954009056091,1.316929578781128,1.146113634109497,3188.876708984375,13.964314460754395,4.544430255889893,11.218666076660156,0.8769932985305786,4.941713333129883,26.50330924987793
782,0.08365709334611893,0.3400779962539673,0.9798010587692261,3.3088700771331787,0.024592600762844086,0.809814989566803,0.9801090359687805,2304.679931640625,18.523401260375977,3.93392014503479,13.998598098754883,0.2764129936695099,5.058760166168213,20.980300903320312
785,0.9283108711242676,1.0551400184631348,2.0,2.006190061569214,0.00022001599427312613,0.6024970412254333,0.8683767914772034,3132.099853515625,22.817302703857422,2.425179958343506,11.135199546813965,1.3435800075531006,4.075799465179443,10.65169906616211
790,0.36862796545028687,0.2668760120868683,1.242319941520691,2.991260051727295,0.5462930798530579,0.009999998845160007,0.7470479607582092,9493.3203125,3.687269926071167,1.6809799671173096,14.891500473022461,1.3013499975204468,6.30996036529541,37.7443962097168
793,0.8000000715255737,0.017737558111548424,0.9346232414245605,3.118272066116333,0.23573635518550873,0.4181896448135376,1.0,5100.06005859375,20.463224411010742,4.480243682861328,7.585514545440674,1.0,3.3946220874786377,36.85009002685547
829,0.8000000715255737,0.44253501296043396,0.8344420194625854,2.4596500396728516,0.4346739649772644,1.4595000743865967,1.0,40.0,26.303401947021484,3.4219601154327393,8.10435962677002,1.0,3.8982300758361816,5.3780598640441895
834,0.5616669058799744,1.401652216911316,0.9564628601074219,1.054381012916565,0.43055903911590576,0.9258408546447754,1.039210319519043,5764.0029296875,19.269914627075195,4.302027702331543,10.843733787536621,1.6175110340118408,5.32474946975708,10.581832885742188
843,0.9890149831771851,4.685790538787842,1.9117799997329712,1.251420021057129,0.6564620137214661,1.3418700695037842,1.4098799228668213,3237.120361328125,3.845449924468994,3.1066596508026123,7.8580498695373535,1.5887900590896606,5.926860332489014,19.462499618530273
846,0.849138081073761,4.989869594573975,0.6980350613594055,4.117959499359131,0.006576079875230789,0.08143720775842667,1.5031499862670898,4773.6298828125,25.118499755859375,0.5179809331893921,3.75335955619812,1.6869999170303345,5.410470008850098,5.586180210113525
856,0.4826814830303192,0.3378599286079407,1.2458233833312988,1.9624062776565552,0.6320399045944214,1.315345048904419,1.1520267724990845,3210.650390625,13.90672492980957,4.52148962020874,11.16021728515625,0.871806263923645,4.927452564239502,26.65489959716797
863,0.48009905219078064,0.009999998845160007,0.7861579656600952,0.6992819905281067,0.9536038041114807,1.9828202724456787,1.7232897281646729,5722.68994140625,21.15559959411621,3.9226901531219482,6.021449565887451,1.7004601955413818,3.2033305168151855,39.913299560546875
866,0.137269988656044,0.030456695705652237,1.0939899682998657,3.502470016479492,0.8210899233818054,1.5585399866104126,1.5588799715042114,2386.849853515625,12.170099258422852,4.196469783782959,2.0721800327301025,1.1593899726867676,3.9131600856781006,13.960000991821289
869,0.18529672920703888,0.24229322373867035,1.3118517398834229,2.4086203575134277,0.13461455702781677,0.6879000067710876,1.5323702096939087,840.800048828125,4.480274677276611,1.530745506286621,11.35036563873291,1.041056752204895,4.879075050354004,17.536415100097656
877,0.5272057056427002,0.6243728399276733,1.761215090751648,0.9128934144973755,0.2558359205722809,0.7554424405097961,0.9909974932670593,7605.52490234375,13.784337043762207,2.366847515106201,16.988882064819336,1.4618910551071167,3.4239249229431152,22.03745460510254
881,0.8758580088615417,0.009999998845160007,1.6836798191070557,0.5,0.9579230546951294,1.4900598526000977,0.5,809.68798828125,20.256999969482422,7.051059722900391,17.605302810668945,1.4437601566314697,6.5,9.939591407775879
902,0.3776229918003082,1.6198400259017944,0.5884970426559448,3.9415502548217773,0.1501139998435974,0.22497199475765228,1.5836901664733887,6963.9599609375,9.954179763793945,1.947759985923767,7.858850002288818,0.7222729921340942,4.5177202224731445,1.9251301288604736
903,0.800000011920929,0.9874791502952576,0.8681010007858276,4.204929828643799,0.30950403213500977,0.5361760258674622,1.0,1958.9398193359375,7.208959579467773,1.3851399421691895,11.449000358581543,1.0,5.678379535675049,5.656579971313477
916,0.9899999499320984,2.1567697525024414,1.0257798433303833,3.129319906234741,0.3724290132522583,1.672300100326538,1.420390009880066,2344.310302734375,8.316399574279785,3.8516297340393066,1.2786301374435425,0.662559986114502,4.331029891967773,0.009999998845160007
917,0.8000000715255737,1.3275400400161743,1.6214698553085327,3.466519832611084,0.17688900232315063,0.011368298903107643,1.0,552.5599975585938,15.946901321411133,2.3032100200653076,5.506959915161133,1.0,3.8370399475097656,3.1177101135253906
918,0.7919930815696716,0.07125279307365417,1.9866700172424316,0.8296430706977844,1.0,1.6661298274993896,1.3863799571990967,5393.22998046875,24.679302215576172,6.7835493087768555,6.891369819641113,1.223479986190796,4.699089527130127,17.909400939941406
