like1,parT,chain,KGEval
0.70902380,2065.61740000,0.00000000,-0.07142445
0.70902380,740.90140000,0.00000000,-0.07142445
0.70902380,2098.79660000,0.00000000,-0.07142445
0.70902380,1077.90770000,0.00000000,-0.07142445
0.70902380,1949.52440000,0.00000000,-0.07142445
0.70902380,2033.87760000,0.00000000,-0.07142445
0.70902380,441.80942000,0.00000000,-0.07142445
0.70902380,850.52167000,0.00000000,-0.07142445
0.70902380,1320.69760000,0.00000000,-0.07142445
0.70902380,562.68320000,0.00000000,-0.07142445
0.70902380,2140.02930000,0.00000000,-0.07142445
0.70902380,666.05414000,0.00000000,-0.07142445
0.70902380,477.83865000,1.00000000,-0.07142445
0.70902380,1552.42470000,2.00000000,-0.07142445
0.70902380,1486.96280000,3.00000000,-0.07142445
0.70902380,281.92468000,1.00000000,-0.07142445
0.70902380,1199.87820000,2.00000000,-0.07142445
0.70902380,1837.07320000,3.00000000,-0.07142445
0.70902380,674.86300000,1.00000000,-0.07142445
0.70902380,406.60150000,2.00000000,-0.07142445
0.70902380,484.69418000,3.00000000,-0.07142445
0.70902380,1305.29370000,1.00000000,-0.07142445
0.70902380,850.52167000,2.00000000,-0.07142445
0.70902380,1034.98910000,3.00000000,-0.07142445
0.70902380,1975.73060000,1.00000000,-0.07142445
0.70902380,1116.90030000,2.00000000,-0.07142445
0.70902380,1678.55430000,3.00000000,-0.07142445
0.70902380,281.92468000,1.00000000,-0.07142445
0.70902380,1199.87820000,2.00000000,-0.07142445
0.70902380,562.68320000,3.00000000,-0.07142445
0.70902380,1030.45600000,1.00000000,-0.07142445
0.70902380,935.99020000,2.00000000,-0.07142445
0.70902380,1595.56970000,3.00000000,-0.07142445
0.70902380,1305.29370000,1.00000000,-0.07142445
0.70902380,850.52167000,2.00000000,-0.07142445
0.70902380,1305.29370000,3.00000000,-0.07142445
0.70902380,2155.50420000,1.00000000,-0.07142445
0.70902380,1975.73060000,2.00000000,-0.07142445
0.70902380,2155.50420000,3.00000000,-0.07142445
0.70902380,1837.07320000,1.00000000,-0.07142445
0.70902380,281.92468000,2.00000000,-0.07142445
0.70902380,1199.87820000,3.00000000,-0.07142445
0.70902380,2160.68330000,1.00000000,-0.07142445
0.70902380,2174.72140000,2.00000000,-0.07142445
0.70902380,658.14400000,3.00000000,-0.07142445
0.70902380,1575.59830000,1.00000000,-0.07142445
0.70902380,850.52167000,2.00000000,-0.07142445
0.70902380,1305.29370000,3.00000000,-0.07142445
