like1,parT,chain,KGEval
0.64031640,308.79020000,0.00000000,0.07175678
0.59798400,1195.99560000,0.00000000,0.16119879
0.59640664,1387.89940000,0.00000000,0.16679568
0.59581580,1455.02860000,0.00000000,0.16781087
0.59814520,1157.23730000,0.00000000,0.15941483
0.59249650,1914.10690000,0.00000000,0.17255410
0.59798944,1104.57090000,0.00000000,0.15679493
0.63657840,324.92996000,0.00000000,0.08420548
0.59365994,1704.80910000,0.00000000,0.17028235
0.59626280,1401.84550000,0.00000000,0.16701021
0.59657377,1366.90810000,0.00000000,0.16637741
0.59336734,772.86365000,0.00000000,0.13522367
0.59408120,1657.97620000,1.00000000,0.16979411
0.59149500,2170.23750000,2.00000000,0.17368257
0.59201770,2042.17220000,3.00000000,0.17342502
0.59439117,1618.56140000,1.00000000,0.16940238
0.59283590,1849.22340000,2.00000000,0.17198094
0.60973555,514.73490000,3.00000000,0.10979604
0.59201610,2042.71010000,1.00000000,0.17342527
0.59271650,1873.75950000,2.00000000,0.17222243
0.59232750,1958.23490000,3.00000000,0.17292901
0.59189350,2083.20120000,1.00000000,0.17359802
0.59321713,1769.11490000,2.00000000,0.17111368
0.59247140,1926.15800000,3.00000000,0.17266001
0.59185750,2094.45300000,1.00000000,0.17363746
0.59166700,2132.34520000,2.00000000,0.17373567
0.59161395,2151.29150000,3.00000000,0.17377815
0.59220433,2004.67960000,1.00000000,0.17328242
0.59153740,2161.72270000,2.00000000,0.17373673
0.59465710,1593.88600000,3.00000000,0.16909513
0.59159416,2153.76860000,1.00000000,0.17377216
0.59183760,2098.23930000,2.00000000,0.17364215
0.59171220,2126.00400000,3.00000000,0.17373065
0.59784840,1220.79740000,1.00000000,0.16227766
0.59216946,2008.79300000,2.00000000,0.17330024
0.59189030,2075.55150000,3.00000000,0.17356267
0.59163820,2148.12080000,1.00000000,0.17377246
0.59155434,2159.17920000,2.00000000,0.17374957
0.59151876,2164.70830000,3.00000000,0.17371787
0.59176680,2118.63720000,1.00000000,0.17371172
0.59238845,1949.56740000,2.00000000,0.17285919
0.59163165,2140.18000000,3.00000000,0.17374404
0.59176810,2118.48490000,1.00000000,0.17371242
0.59164560,2136.12670000,2.00000000,0.17373882
0.59149003,2171.41040000,3.00000000,0.17367459
0.59184504,2096.73170000,1.00000000,0.17364071
0.59172660,2124.01170000,2.00000000,0.17372748
0.59149754,2178.57130000,3.00000000,0.17364729
