like1,parT,chain,KGEval
0.67495200,1192.72700000,0.00000000,0.25164339
0.96324730,391.14938000,0.00000000,0.05576473
0.67497600,1187.68640000,0.00000000,0.25145449
0.67788213,2024.92820000,0.00000000,0.24970014
0.67511160,1098.38540000,0.00000000,0.25203737
0.68900377,757.54640000,0.00000000,0.23349637
0.67791700,1912.18270000,0.00000000,0.24964372
0.67587310,927.76300000,0.00000000,0.25106844
0.87834070,498.05286000,0.00000000,0.19069862
0.67634773,1600.42870000,0.00000000,0.25069135
0.67705380,1704.00430000,0.00000000,0.25024793
0.69056267,744.65010000,0.00000000,0.23252083
0.67534345,1396.57790000,1.00000000,0.25207220
0.67511970,988.87630000,2.00000000,0.25212401
0.67622143,1522.84900000,3.00000000,0.25088980
0.67750540,1812.50740000,1.00000000,0.25007540
0.67540014,1445.84530000,2.00000000,0.25192884
0.67580634,1079.18320000,3.00000000,0.25283406
0.67711693,1716.67580000,1.00000000,0.25023135
0.67531973,1408.42330000,2.00000000,0.25220421
0.67449070,1253.40430000,3.00000000,0.25214265
0.67946130,846.77150000,1.00000000,0.24894657
0.67531335,1379.47700000,2.00000000,0.25236196
0.67517775,1153.62000000,3.00000000,0.25214438
0.67485860,1338.23450000,1.00000000,0.25279974
0.67480230,1168.57410000,2.00000000,0.25195842
0.67522730,1432.94170000,3.00000000,0.25207368
0.67616284,1042.27840000,1.00000000,0.25344349
0.67433690,1286.10200000,2.00000000,0.25234307
0.67450200,1239.41460000,3.00000000,0.25226083
0.67463540,1316.76590000,1.00000000,0.25300990
0.67450315,1252.22610000,2.00000000,0.25217313
0.67619956,1614.47420000,3.00000000,0.25065351
0.67518040,1117.58750000,1.00000000,0.25124119
0.67717520,1734.73520000,2.00000000,0.25021240
0.67525550,1416.56030000,3.00000000,0.25225419
0.67447160,1255.43840000,1.00000000,0.25209465
0.67512900,1094.31650000,2.00000000,0.25231641
0.67493520,1174.87740000,3.00000000,0.25167323
0.67494570,1175.89480000,1.00000000,0.25162897
0.67487640,1330.91380000,2.00000000,0.25287646
0.67495775,1186.59610000,3.00000000,0.25144355
0.67480740,1325.20910000,1.00000000,0.25294861
0.67431010,1282.31190000,2.00000000,0.25230224
0.67446995,1260.86330000,3.00000000,0.25208878
0.67487450,1342.58390000,1.00000000,0.25271272
0.67786580,1927.62150000,2.00000000,0.24968945
0.67439526,1297.40500000,3.00000000,0.25261238
0.67485490,1335.99930000,1.00000000,0.25282756
0.67445410,1309.18540000,2.00000000,0.25288871
0.67439514,1295.74870000,3.00000000,0.25256658
0.67436980,1269.75320000,1.00000000,0.25219648
0.67429730,1277.92760000,2.00000000,0.25228004
0.67430780,1282.01490000,3.00000000,0.25229937
0.67522734,1433.35020000,1.00000000,0.25206818
0.67487240,1342.78810000,2.00000000,0.25270515
0.67431150,1274.81560000,3.00000000,0.25224700
0.67439470,1295.88850000,1.00000000,0.25256968
0.67429715,1278.37590000,2.00000000,0.25228465
0.67434853,1287.13220000,3.00000000,0.25236816
