date,storage,inflow,outflow
1998-11-03,22582477.620,4.248,0.805
1998-11-04,22635108.348,1.416,0.807
1998-11-05,22589986.842,0.283,0.805
1998-11-06,22532858.878,0.142,0.803
1998-11-07,22475906.317,0.142,0.801
1998-11-08,22419128.620,0.142,0.799
1998-11-09,22362525.250,0.142,0.797
1998-11-10,22537798.074,2.832,0.803
1998-11-11,22712532.751,2.832,0.810
1998-11-12,22825747.547,2.124,0.814
1998-11-13,22938614.736,2.124,0.818
1998-11-14,23051135.382,2.124,0.822
1998-11-15,23224293.935,2.832,0.828
1998-11-16,23274954.064,1.416,0.830
1998-11-17,23325458.649,1.416,0.831
1998-11-18,23375808.168,1.416,0.833
1998-11-19,23426003.096,1.416,0.835
1998-11-20,23476043.908,1.416,0.837
1998-11-21,23525931.078,1.416,0.839
1998-11-22,23575665.077,1.416,0.840
1998-11-23,23600870.248,1.133,0.841
1998-11-24,23625998.031,1.133,0.842
1998-11-25,23651048.663,1.133,0.843
1998-11-26,23676022.381,1.133,0.844
1998-11-27,23676543.295,0.850,0.844
1998-11-28,23677062.609,0.850,0.844
1998-11-29,23677580.329,0.850,0.844
1998-11-30,23678096.459,0.850,0.844
1998-12-01,23654148.744,0.566,0.843
1998-12-02,23630274.556,0.566,0.842
1998-12-03,23606473.670,0.566,0.841
1998-12-04,23582745.862,0.566,0.841
1998-12-05,23559090.905,0.566,0.840
1998-12-06,23535508.578,0.566,0.839
1998-12-07,23511998.657,0.566,0.838
1998-12-08,23488560.919,0.566,0.837
1998-12-09,23465195.144,0.566,0.836
1998-12-10,23441901.109,0.566,0.836
1998-12-11,23418678.595,0.566,0.835
1998-12-12,23395527.382,0.566,0.834
1998-12-13,23372447.252,0.566,0.833
1998-12-14,23349437.985,0.566,0.832
1998-12-15,23326499.365,0.566,0.831
1998-12-16,23303631.175,0.566,0.831
1998-12-17,23280833.198,0.566,0.830
1998-12-18,23258105.218,0.566,0.829
1998-12-19,23528132.807,3.964,0.839
1998-12-20,23650988.424,2.265,0.843
1998-12-21,23724714.580,1.699,0.846
1998-12-22,23773838.244,1.416,0.847
1998-12-23,23822811.082,1.416,0.849
1998-12-24,23871633.556,1.416,0.851
1998-12-25,23920306.128,1.416,0.853
1998-12-26,23968829.259,1.416,0.854
1998-12-27,24017203.406,1.416,0.856
1998-12-28,24065429.029,1.416,0.858
1998-12-29,24113506.582,1.416,0.860
1998-12-30,24161436.520,1.416,0.861
1998-12-31,24209219.296,1.416,0.863
1999-01-01,24232479.237,1.133,0.864
1999-01-02,24231291.635,0.850,0.864
1999-01-03,24230107.679,0.850,0.864
1999-01-04,24228927.359,0.850,0.864
1999-01-05,24227750.663,0.850,0.864
1999-01-06,24226577.579,0.850,0.864
1999-01-07,24225408.097,0.850,0.864
1999-01-08,24224242.206,0.850,0.863
1999-01-09,24223079.895,0.850,0.863
1999-01-10,24221921.152,0.850,0.863
1999-01-11,24220765.967,0.850,0.863
1999-01-12,24219614.329,0.850,0.863
1999-01-13,24218466.227,0.850,0.863
1999-01-14,24217321.650,0.850,0.863
1999-01-15,24216180.587,0.850,0.863
1999-01-16,24215043.028,0.850,0.863
1999-01-17,24213908.961,0.850,0.863
1999-01-18,24212778.377,0.850,0.863
1999-01-19,24211651.263,0.850,0.863
1999-01-20,24210527.610,0.850,0.863
1999-01-21,24258159.660,1.416,0.865
1999-01-22,24500740.609,3.681,0.873
1999-01-23,24645072.244,2.549,0.878
1999-01-24,24740122.344,1.982,0.882
1999-01-25,24810504.481,1.699,0.884
1999-01-26,24856294.393,1.416,0.886
1999-01-27,24901943.715,1.416,0.888
1999-01-28,24996205.131,1.982,0.891
1999-01-29,25236520.023,3.681,0.900
1999-01-30,25646816.085,5.663,0.914
1999-01-31,25909509.503,3.964,0.924
1999-02-01,26073891.856,2.832,0.929
1999-02-02,26213393.371,2.549,0.934
1999-02-03,26279252.055,1.699,0.937
1999-02-04,26296156.277,1.133,0.937
1999-02-05,26288632.471,0.850,0.937
1999-02-06,26281131.766,0.850,0.937
1999-02-07,26310175.212,1.274,0.938
1999-02-08,26326984.489,1.133,0.938
1999-02-09,26343742.156,1.133,0.939
1999-02-10,26360448.371,1.133,0.940
1999-02-11,26364872.162,0.991,0.940
1999-02-12,26357137.374,0.850,0.940
1999-02-13,26349426.335,0.850,0.939
1999-02-14,26341738.971,0.850,0.939
1999-02-15,26358451.337,1.133,0.940
1999-02-16,26350736.263,0.850,0.939
1999-02-17,26330813.747,0.708,0.939
1999-02-18,26298721.269,0.566,0.937
1999-02-19,26266727.327,0.566,0.936
1999-02-20,26234831.617,0.566,0.935
1999-02-21,26203033.837,0.566,0.934
1999-02-22,26171333.688,0.566,0.933
1999-02-23,26139730.870,0.566,0.932
1999-02-24,26096080.087,0.425,0.930
1999-02-25,26052563.328,0.425,0.929
1999-02-26,26009180.179,0.425,0.927
1999-02-27,25965930.233,0.425,0.926
1999-02-28,25922813.078,0.425,0.924
1999-03-01,25867597.178,0.283,0.922
1999-03-02,25812550.809,0.283,0.920
1999-03-03,25757673.452,0.283,0.918
1999-03-04,25702964.588,0.283,0.916
1999-03-05,25648423.698,0.283,0.914
1999-03-06,25594050.269,0.283,0.912
1999-03-07,25686186.677,1.982,0.916
1999-03-08,26339035.639,8.495,0.939
1999-03-09,26306917.917,0.566,0.938
1999-03-10,26250522.682,0.283,0.936
1999-03-11,26218676.725,0.566,0.935
1999-03-12,26601581.099,5.380,0.948
1999-03-13,26763838.552,2.832,0.954
1999-03-14,27047564.585,4.248,0.964
1999-03-15,27257204.966,3.398,0.972
1999-03-16,27246730.407,0.850,0.971
1999-03-17,27187449.621,0.283,0.969
1999-03-18,27128350.848,0.283,0.967
1999-03-19,27288990.935,2.832,0.973
1999-03-20,27327171.035,1.416,0.974
1999-03-21,27365233.909,1.416,0.975
1999-03-22,27403179.916,1.416,0.977
1999-03-23,27441009.416,1.416,0.978
1999-03-24,27478722.766,1.416,0.980
1999-03-25,27516320.324,1.416,0.981
1999-03-26,27553802.443,1.416,0.982
1999-03-27,27591169.480,1.416,0.984
1999-03-28,27628421.787,1.416,0.985
1999-03-29,27665559.716,1.416,0.986
1999-03-30,27702583.619,1.416,0.987
1999-03-31,27739493.846,1.416,0.989
1999-04-01,27703076.232,0.566,0.988
1999-04-02,27715608.820,1.133,0.988
1999-04-03,27825607.434,2.265,0.992
1999-04-04,27959730.575,2.549,0.997
1999-04-05,28239784.804,4.248,1.007
1999-04-06,28372636.277,2.549,1.011
1999-04-07,28456241.463,1.982,1.014
1999-04-08,28515213.825,1.699,1.016
1999-04-09,28549628.995,1.416,1.018
1999-04-10,28559562.373,1.133,1.018
1999-04-11,28569465.251,1.133,1.018
1999-04-12,28701304.491,2.549,1.023
1999-04-13,29125424.724,5.947,1.038
1999-04-14,30255494.963,14.158,1.078
1999-04-15,32601677.024,28.317,1.162
1999-04-16,33490360.000,25.485,15.199
1999-04-17,33490360.000,22.653,22.653
1999-04-18,33490360.000,15.574,15.574
1999-04-19,33490360.000,14.158,14.158
1999-04-20,33490360.000,12.743,12.743
1999-04-21,33490360.000,8.495,8.495
1999-04-22,33490360.000,7.079,7.079
1999-04-23,33490360.000,2.832,2.832
1999-04-24,33490360.000,16.990,16.990
1999-04-25,33490360.000,14.158,14.158
1999-04-26,33490360.000,12.743,12.743
1999-04-27,33490360.000,9.911,9.911
1999-04-28,33490360.000,5.947,5.947
1999-04-29,33490360.000,5.097,5.097
1999-04-30,33490360.000,4.248,4.248
1999-05-01,33490360.000,28.317,28.317
1999-05-02,33490360.000,11.327,11.327
1999-05-03,33490360.000,9.911,9.911
1999-05-04,33490360.000,8.495,8.495
1999-05-05,33490360.000,9.345,9.345
1999-05-06,33490360.000,12.743,12.743
1999-05-07,33490360.000,9.911,9.911
1999-05-08,33490360.000,8.495,8.495
1999-05-09,33490360.000,7.079,7.079
1999-05-10,33490360.000,11.327,11.327
1999-05-11,33490360.000,7.079,7.079
1999-05-12,33490360.000,5.663,5.663
1999-05-13,33490360.000,5.097,5.097
1999-05-14,33490360.000,4.531,4.531
1999-05-15,33490360.000,3.964,3.964
1999-05-16,33490360.000,3.115,3.115
1999-05-17,33490360.000,2.832,2.832
1999-05-18,33490360.000,2.549,2.549
1999-05-19,33490360.000,1.982,1.982
1999-05-20,33490360.000,2.832,2.832
1999-05-21,33490360.000,3.115,3.115
1999-05-22,33490360.000,3.398,3.398
1999-05-23,33490360.000,4.248,4.248
1999-05-24,33490360.000,6.513,6.513
1999-05-25,33490360.000,5.947,5.947
1999-05-26,33490360.000,4.531,4.531
1999-05-27,33490360.000,3.964,3.964
1999-05-28,33490360.000,3.681,3.681
1999-05-29,33490360.000,3.681,3.681
1999-05-30,33490360.000,3.398,3.398
1999-05-31,33490360.000,3.115,3.115
1999-06-01,33490360.000,3.115,3.115
1999-06-02,33490360.000,7.079,7.079
1999-06-03,33490360.000,6.230,6.230
1999-06-04,33490360.000,5.663,5.663
1999-06-05,33490360.000,5.097,5.097
1999-06-06,33490360.000,3.964,3.964
1999-06-07,33490360.000,3.398,3.398
1999-06-08,33490360.000,2.832,2.832
1999-06-09,33490360.000,2.832,2.832
1999-06-10,33490360.000,5.097,5.097
1999-06-11,33490360.000,3.398,3.398
1999-06-12,33490360.000,3.115,3.115
1999-06-13,33490360.000,3.115,3.115
1999-06-14,33490360.000,4.531,4.531
1999-06-15,33490360.000,4.814,4.814
1999-06-16,33490360.000,4.248,4.248
1999-06-17,33490360.000,4.814,4.814
1999-06-18,33490360.000,5.663,5.663
1999-06-19,33490360.000,5.663,5.663
1999-06-20,33490360.000,7.646,7.646
1999-06-21,33490360.000,6.796,6.796
1999-06-22,33490360.000,5.097,5.097
1999-06-23,33490360.000,5.663,5.663
1999-06-24,33490360.000,7.079,7.079
1999-06-25,33490360.000,4.814,4.814
1999-06-26,33490360.000,6.230,6.230
1999-06-27,33490360.000,5.663,5.663
1999-06-28,33490360.000,4.531,4.531
1999-06-29,33490360.000,5.380,5.380
1999-06-30,33490360.000,14.158,14.158
1999-07-01,33490360.000,4.814,4.814
1999-07-02,33490360.000,3.964,3.964
1999-07-03,33490360.000,2.832,2.832
1999-07-04,33490360.000,2.265,2.265
1999-07-05,33490360.000,1.416,1.416
1999-07-06,33485123.620,1.133,1.194
1999-07-07,33455527.191,0.850,1.193
1999-07-08,33426021.633,0.850,1.191
1999-07-09,33372144.406,0.566,1.190
1999-07-10,33490360.000,5.663,4.295
1999-07-11,33490360.000,2.832,2.832
1999-07-12,33490360.000,1.557,1.557
1999-07-13,33485123.620,1.133,1.194
1999-07-14,33455527.191,0.850,1.193
1999-07-15,33426021.633,0.850,1.191
1999-07-16,33396606.667,0.850,1.190
1999-07-17,33367282.016,0.850,1.189
1999-07-18,33338047.401,0.850,1.188
1999-07-19,33308902.547,0.850,1.187
1999-07-20,33279847.178,0.850,1.186
1999-07-21,33250881.018,0.850,1.185
1999-07-22,33222003.795,0.850,1.184
1999-07-23,33193215.235,0.850,1.183
1999-07-24,33164515.066,0.850,1.182
1999-07-25,33135903.016,0.850,1.181
1999-07-26,33107378.816,0.850,1.180
1999-07-27,33078942.194,0.850,1.179
1999-07-28,33050592.883,0.850,1.178
1999-07-29,33022330.614,0.850,1.177
1999-07-30,32994155.119,0.850,1.176
1999-07-31,32966066.134,0.850,1.175
1999-08-01,32913601.130,0.566,1.173
1999-08-02,32849152.216,0.425,1.171
1999-08-03,32772670.053,0.283,1.168
1999-08-04,32842765.608,1.982,1.171
1999-08-05,32790679.180,0.566,1.169
1999-08-06,32714376.549,0.283,1.166
1999-08-07,32633484.649,0.227,1.163
1999-08-08,32552841.115,0.227,1.160
1999-08-09,32469947.277,0.198,1.157
1999-08-10,32387307.953,0.198,1.154
1999-08-11,32304922.360,0.198,1.152
1999-08-12,32222789.719,0.198,1.149
1999-08-13,32140909.254,0.198,1.146
