like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
1.2989658,0.5170036,0.49256796,0.26103133,0.956737,0.37670988,4.395944,0.0
1.2044203,0.32552785,0.35130003,0.8252873,0.34504187,0.29599643,3.0641637,0.0
1.2596897,0.36071864,0.63667303,0.7075523,0.44494012,0.068119295,2.0468137,0.0
1.3349916,0.41471955,0.36288646,0.3915175,0.7610035,0.120765746,4.167538,0.0
1.0419486,0.81428534,0.54272836,0.7480917,0.53229994,0.041576687,2.285966,0.0
1.2762262,0.51650584,0.29240438,0.8867363,0.10251986,0.3018472,4.4372,0.0
0.45198658,0.8713913,0.6758997,0.17522837,0.88037425,0.6996545,4.1594744,0.0
1.1642973,0.28278878,0.04114551,0.48416716,0.27067995,0.4475683,3.6966846,0.0
1.1479802,0.22852355,0.23461346,0.9336421,0.681207,0.7014784,2.3061566,0.0
0.50691366,0.8194193,0.7557643,0.65743524,0.76276916,0.7759844,2.4891214,0.0
1.3409635,0.41697818,0.16014156,0.98359644,0.27886492,0.798393,1.8621678,0.0
0.34468496,0.9555468,0.40264535,0.66126376,0.7082008,0.8168273,3.412166,0.0
1.142661,0.50053245,0.40443426,0.1743325,0.6981723,0.014737255,3.6151605,0.0
1.1036917,0.7711104,0.6860829,0.7031561,0.33670938,0.20308164,3.968264,0.0
1.2647847,0.4893031,0.94943136,0.58348984,0.55173147,0.028832061,1.8286474,0.0
0.9647486,0.6237814,0.18210064,0.7021043,0.37662703,0.8322829,2.8697755,0.0
1.0681218,0.51846606,0.80443275,0.4904177,0.5349031,0.42812547,2.0046794,0.0
0.8879869,0.7882137,0.8494697,0.81375235,0.47963712,0.9135699,3.647765,0.0
0.91181624,0.6002829,0.15724188,0.45138314,0.4275554,0.81998354,4.6091747,0.0
0.4334425,0.8350208,0.59461987,0.7123234,0.9536341,0.27977479,2.7869067,0.0
1.381031,0.4496597,0.5981199,0.8279275,0.31441322,0.36462733,1.930253,0.0
1.1275619,0.891042,0.55662197,0.9201394,0.5575697,0.06798561,3.0375009,0.0
1.042076,0.71994996,0.055567916,0.619636,0.97959906,0.6067005,1.7017795,0.0
0.99243295,0.53353053,0.49271357,0.5764543,0.6497933,0.28010195,3.5278697,0.0
1.1385242,0.26102126,0.68561065,0.40484586,0.26695177,0.6833801,2.9028823,0.0
1.028101,0.6965349,0.6021375,0.92807114,0.7279962,0.32685786,1.570068,0.0
1.3032387,0.3887683,0.64255124,0.019721048,0.26997882,0.42966557,2.1934319,0.0
1.0565298,0.9307115,0.87885743,0.5612082,0.48090595,0.6229,1.8285878,0.0
1.1651678,0.29351875,0.15903641,0.08331932,0.45524707,0.45279744,4.8149347,0.0
1.2265851,0.49083376,0.14594403,0.38829455,0.3166148,0.24737506,3.9919174,0.0
0.64209116,0.7031219,0.011569303,0.96013284,0.6092873,0.87483305,3.3766277,0.0
0.71081597,0.98749095,0.09856273,0.079607345,0.6080145,0.37538075,4.5986176,0.0
1.1715199,0.95345855,0.38616142,0.57695156,0.110561766,0.19308157,4.8616633,0.0
1.0017945,0.8805641,0.4938587,0.7625009,0.39559838,0.84333354,2.631253,0.0
1.3121327,0.39900503,0.68090546,0.83297276,0.13844223,0.4136107,1.4625021,0.0
1.1187674,0.9205137,0.67450446,0.866359,0.557038,0.1457817,3.5904012,0.0
0.6497854,0.7360806,0.957655,0.68169785,0.9123094,0.5939741,3.2733955,0.0
1.2314148,0.34494695,0.32461834,0.12142183,0.615022,0.8222283,4.0775104,0.0
1.1818626,0.7047423,0.60654366,0.9572068,0.15924215,0.14348494,4.6316733,0.0
1.1479802,0.21443339,0.45930785,0.2393139,0.52077895,0.46347693,1.7760168,0.0
0.47035423,0.8803127,0.83951986,0.69366497,0.9098225,0.7288118,4.7723255,0.0
1.1240176,0.9818262,0.84388226,0.16876964,0.48250642,0.44440824,1.1653612,0.0
0.75044876,0.83937603,0.8295022,0.3023147,0.8141303,0.3673229,2.786573,0.0
1.3844664,0.48371112,0.8523382,0.34075096,0.45331293,0.8790384,2.2875984,0.0
0.9758999,0.7240217,0.299165,0.7846811,0.40625557,0.71515894,4.9302306,0.0
1.156854,0.896966,0.938317,0.37066025,0.21935685,0.15497805,2.7128854,0.0
0.97145873,0.6803667,0.55720633,0.015961742,0.4371727,0.020417284,3.6126072,0.0
1.398057,0.46261784,0.7352629,0.84904796,0.5500985,0.061474856,3.9533188,0.0
1.1488817,0.53966326,0.35560182,0.42894426,0.16043124,0.6867045,4.683414,0.0
1.3820355,0.44687083,0.8173012,0.86189884,0.29681665,0.6701626,2.5894709,0.0
1.2355905,0.50827956,0.3576598,0.91293395,0.24926718,0.21828143,1.2932122,0.0
1.2798496,0.4887657,0.68399894,0.8887974,0.29908776,0.45702088,4.6763725,0.0
0.85962427,0.8288339,0.81585854,0.78980374,0.70706457,0.49844694,4.8744497,1.0
0.7043913,0.77790254,0.82909745,0.6588474,0.933939,0.8412756,3.1778944,2.0
1.0461905,0.8386856,0.2642801,0.02123745,0.44400305,0.2837053,1.2759604,3.0
