like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
1.2045424,0.24092671,0.53479654,0.51763254,0.6541033,0.221176,4.7476206,0.0
1.2045424,0.53661734,0.003049943,0.81894934,0.51095736,0.1402698,1.4991835,0.0
1.2460942,0.97532725,0.7884906,0.5849472,0.9831909,0.136509,3.9181786,0.0
1.2462183,0.965159,0.85394377,0.5901215,0.22984779,0.2754084,4.8327146,0.0
1.2518175,0.86317724,0.6851894,0.4721773,0.6969476,0.14198147,1.7707027,0.0
1.2045424,0.35397786,0.16958931,0.0023480249,0.1291317,0.0071449033,1.0397465,0.0
1.219991,0.5977741,0.2957943,0.3221873,0.5886316,0.60235435,2.6935253,0.0
1.24771,0.9355418,0.5876718,0.5966575,0.16285738,0.48302263,4.9888077,0.0
1.2045424,0.32863986,0.47060758,0.3598361,0.60760903,0.4691599,4.0845404,0.0
1.246116,0.9735704,0.5903388,0.67220414,0.66434157,0.48710766,3.8609822,0.0
1.2045424,0.27794167,0.29244545,0.2441052,0.4334527,0.46039182,2.2377443,0.0
1.2511611,0.87774175,0.9404288,0.4474356,0.8191729,0.9918622,1.680768,0.0
1.2045424,0.38335678,0.02276386,0.24180503,0.16166036,0.029105978,3.9626272,0.0
1.2045424,0.46028614,0.42650443,0.71057,0.38489375,0.22730903,4.8207498,0.0
1.249074,0.91558623,0.017725388,0.54098535,0.30605894,0.38326436,1.9502914,0.0
1.2045424,0.33698416,0.5349133,0.8413139,0.9721308,0.6924645,2.9701982,0.0
1.2045424,0.27427506,0.08157993,0.38115275,0.94664973,0.6744834,2.7418597,0.0
1.2045424,0.3645829,0.06393337,0.4956625,0.74733555,0.8805871,3.2026885,0.0
1.2045424,0.3296403,0.52568895,0.75735074,0.38578385,0.37269163,1.6827707,0.0
1.2045424,0.48095793,0.9829365,0.8689434,0.65369904,0.25173327,3.6345017,0.0
1.2045424,0.5042515,0.99252903,0.8383871,0.8326834,0.4852493,3.06511,0.0
1.2045424,0.33882335,0.5909193,0.77849275,0.5962981,0.9679376,1.1103272,0.0
1.2318404,0.6365851,0.64129853,0.2602692,0.5645479,0.012936645,4.48145,0.0
1.2473794,0.93957484,0.553021,0.14988516,0.9060688,0.85353243,4.91928,0.0
1.2045424,0.25807497,0.29427716,0.54843235,0.1453614,0.34000337,4.3390875,0.0
1.2045424,0.23965386,0.015977236,0.6045023,0.36259666,0.95079905,3.107463,0.0
1.2472658,0.94110554,0.4925668,0.983798,0.22122604,0.91968274,3.0411646,0.0
1.2045424,0.3917323,0.31166902,0.25454772,0.2959877,0.92590153,3.3160584,0.0
1.2045424,0.5236824,0.70791024,0.86916786,0.24185045,0.25425878,2.6010475,0.0
1.2520313,0.857692,0.9316958,0.5758485,0.69798905,0.77577996,2.3182764,0.0
1.252657,0.84532887,0.8227751,0.9744027,0.13506664,0.60750633,3.2437851,0.0
1.2549467,0.7748548,0.011303206,0.4207899,0.1680427,0.83935773,4.8341804,0.0
1.2045424,0.5410803,0.33857745,0.30018955,0.9210705,0.7136286,1.5088329,0.0
1.2428584,0.67848843,0.98511374,0.6221495,0.19903411,0.83924913,3.2349687,0.0
1.2357959,0.6505857,0.721936,0.18011668,0.67956436,0.3401877,3.2898102,0.0
1.2045424,0.53505516,0.7171287,0.52270466,0.40704826,0.26082093,2.3341699,0.0
1.2045424,0.20959453,0.6504628,0.8338168,0.43737102,0.52123725,3.7927642,0.0
1.2460777,0.97664714,0.61481994,0.89133996,0.39037874,0.30884123,2.8798583,0.0
1.2540424,0.8224148,0.6546531,0.5210625,0.32929552,0.41626832,1.3013219,0.0
1.2460496,0.9788744,0.06589668,0.713228,0.3866084,0.7901151,3.1261744,0.0
1.2045424,0.4108831,0.42763484,0.7168754,0.4389098,0.16401577,1.8669559,0.0
1.2045424,0.28711256,0.28083587,0.3837985,0.82792634,0.52869385,4.3009906,0.0
1.2460288,0.98077214,0.3632234,0.122284085,0.6552726,0.17290404,4.0001616,0.0
