like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
1.2548968,0.7728039,0.80813396,0.7731426,0.8096636,0.48371515,4.1522064,0.0
1.2504942,0.71821874,0.587629,0.6002932,0.5140106,0.36843953,2.1946125,0.0
1.2045424,0.25534657,0.48018885,0.70770764,0.5830972,0.31178024,1.74984,0.0
1.2465454,0.9531817,0.9987998,0.27690744,0.52489114,0.49852344,4.9453974,0.0
1.2045424,0.33105674,0.77356994,0.33326524,0.26608184,0.76252735,1.0536252,0.0
1.2498345,0.9008929,0.05149087,0.66078347,0.45794418,0.46662605,2.0221956,0.0
1.252896,0.7381353,0.06562496,0.68324006,0.6866444,0.4041803,1.2489918,0.0
1.254151,0.7548522,0.37342364,0.48168617,0.25879908,0.015333005,4.5102143,0.0
1.2045424,0.48442888,0.4281755,0.93381214,0.3370747,0.9099605,3.534862,0.0
1.2045424,0.31680346,0.64983135,0.015759999,0.5178318,0.16856354,1.554168,0.0
1.2529306,0.8408512,0.63579416,0.8992596,0.9622533,0.4849513,2.6117032,0.0
1.2096221,0.56573355,0.9886045,0.46673095,0.66895616,0.53875005,4.5561037,0.0
1.2520691,0.730211,0.75193703,0.61355555,0.15352407,0.6191159,2.9811347,0.0
1.2505007,0.71826184,0.48883387,0.86670476,0.82866144,0.17385268,4.2611,0.0
1.2233832,0.6083614,0.44445565,0.6746114,0.15095687,0.40393084,2.699522,0.0
1.2045424,0.33604985,0.67973,0.9186317,0.5904947,0.9913185,1.4474863,0.0
1.247959,0.932394,0.20493029,0.6419171,0.965787,0.7126179,2.5678139,0.0
1.2045424,0.2965656,0.24645771,0.59319353,0.75677484,0.7209729,1.037941,0.0
1.2045424,0.43898138,0.10031505,0.23354894,0.6492426,0.76203877,1.2318783,0.0
1.254695,0.7666213,0.57967836,0.56090474,0.18257405,0.8333583,2.6286705,0.0
1.2465901,0.9523351,0.8550204,0.71600056,0.20035893,0.27373284,2.885259,0.0
1.2513994,0.72474253,0.75991607,0.74916285,0.9378523,0.42449185,1.0544232,0.0
1.2231282,0.6075567,0.7948429,0.8631263,0.7683924,0.80369186,4.494852,0.0
1.2045424,0.53808475,0.20812272,0.043660626,0.9240645,0.792388,3.7175782,0.0
1.2518843,0.86138976,0.46625915,0.06007627,0.6974992,0.0691177,4.1437283,0.0
1.2550824,0.79158485,0.33545944,0.085868016,0.50056165,0.566481,3.583575,0.0
1.2045424,0.48903504,0.79748255,0.26773316,0.9487928,0.520776,2.1188624,0.0
1.2045424,0.51496166,0.82947224,0.13319108,0.6668731,0.40707746,3.5592217,0.0
1.2446121,0.6863714,0.7759261,0.31486005,0.53162867,0.42961854,4.985934,0.0
1.2483088,0.9279117,0.46325335,0.121429265,0.88087416,0.6426493,2.7187295,0.0
1.2349379,0.64749783,0.17711417,0.7902191,0.21524386,0.49706233,2.0383937,0.0
1.2045424,0.54545975,0.7349183,0.20022452,0.88528234,0.24452563,4.941537,0.0
1.2045424,0.23729268,0.82262605,0.09695813,0.4327241,0.38732517,2.002051,0.0
1.2045424,0.546115,0.12031903,0.5316984,0.7433483,0.02414904,3.1057534,0.0
1.2270993,0.6203869,0.6674476,0.80891395,0.4181271,0.86192846,4.065619,0.0
1.219308,0.59566915,0.39818224,0.3596794,0.15169594,0.2819461,4.3185964,0.0
1.2045424,0.2338986,0.74428165,0.5374308,0.8099074,0.7534361,4.6791143,0.0
1.2045424,0.32358456,0.91575056,0.2749875,0.8030975,0.06400886,4.4095407,0.0
1.2045424,0.4237898,0.47750947,0.6460186,0.83235484,0.050922137,3.0982018,0.0
1.2294511,0.62831396,0.2616809,0.41480103,0.16667715,0.8450584,3.350084,0.0
1.2045424,0.27635676,0.077715226,0.6944916,0.16860586,0.41430357,2.0966759,0.0
1.2060397,0.55434203,0.6135376,0.2893702,0.6905641,0.4803837,4.8646574,0.0
1.2045424,0.29344538,0.09987615,0.65060085,0.33391753,0.7029602,1.4170314,0.0
1.2541019,0.82121074,0.40781182,0.8386829,0.1798853,0.46515918,4.451753,0.0
1.2258319,0.6162217,0.77550286,0.017130641,0.9845091,0.70118624,4.2804766,0.0
1.2545656,0.7633799,0.9436451,0.8753539,0.8418793,0.73308563,3.715918,0.0
1.2472358,0.94153017,0.35047463,0.78575027,0.4052441,0.32278338,1.7540896,0.0
1.2355307,0.64962655,0.014878862,0.6323527,0.550059,0.5448518,1.8727636,0.0
