like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
1.3100612,0.83324766,0.57078284,0.7329877,0.29590884,0.009297901,2.8047235,0.0
1.1520449,0.40940452,0.99468315,0.64095557,0.41131297,0.6118939,4.7292356,0.0
1.4199684,0.9366108,0.59777755,0.8307929,0.14096817,0.429546,2.3194044,0.0
1.1532568,0.47240067,0.7330408,0.3414527,0.38516623,0.98052955,3.434701,0.0
1.2697495,0.2696351,0.59299743,0.80849665,0.90558356,0.94760996,3.966261,0.0
1.1150286,0.6542888,0.6523039,0.061344832,0.23756295,0.7181109,2.6812985,0.0
1.7651114,0.9598416,0.38377962,0.6937349,0.49850738,0.19608702,2.370469,0.0
1.414005,0.2108982,0.18843792,0.03256274,0.84297204,0.5672637,4.467187,0.0
1.8481956,0.9882803,0.2232316,0.630143,0.5392889,0.9282357,4.203436,0.0
1.421344,0.24944527,0.017001519,0.2677444,0.72173554,0.40487733,3.4045978,0.0
1.8776287,0.9570734,0.5231462,0.3370791,0.690302,0.14219587,2.9790256,0.0
1.0180035,0.46941411,0.35596505,0.1896042,0.8741584,0.14519985,3.5009017,0.0
1.2346737,0.47164583,0.0732521,0.98937935,0.59252244,0.4024899,3.9627314,0.0
1.1792898,0.66719157,0.37649402,0.32937494,0.8197126,0.18595292,3.4522686,0.0
1.4022775,0.29304957,0.31012547,0.08327291,0.41094616,0.0059805387,4.1698403,0.0
1.3339348,0.2572421,0.41392547,0.9672668,0.95830584,0.6485017,4.9081717,0.0
1.2904677,0.4305339,0.39687765,0.59812164,0.7314529,0.043603964,3.3111525,0.0
1.3729143,0.9029714,0.9327705,0.29565996,0.2891444,0.5002353,3.2433183,0.0
1.3776007,0.24350932,0.39455578,0.0579312,0.95020527,0.6322679,2.8731987,0.0
1.0508633,0.35908842,0.79549724,0.49806142,0.17720589,0.20409127,4.849179,0.0
1.2069615,0.5426921,0.24373196,0.4239476,0.7376293,0.20763566,1.8216082,0.0
1.3103131,0.30111253,0.49693787,0.17668909,0.7046703,0.5192582,4.734815,0.0
1.4379866,0.22759375,0.95665646,0.9887969,0.8598466,0.5984582,3.41072,0.0
1.4134482,0.20673662,0.106841885,0.9480343,0.8321754,0.32686454,3.4959223,0.0
1.4141471,0.22052552,0.33550468,0.82019085,0.32068652,0.8732934,4.6861887,0.0
1.5968195,0.85351723,0.443185,0.30149943,0.5381322,0.72714615,3.1442006,0.0
1.4441333,0.98560524,0.395706,0.24047473,0.26732308,0.5677023,1.8618433,0.0
1.3469067,0.54111993,0.54038894,0.69723094,0.56456167,0.0077629276,4.8107076,0.0
1.2759143,0.35834998,0.9522166,0.18895526,0.9536685,0.1360807,4.0490637,0.0
1.6722287,0.88488376,0.16154565,0.4286179,0.68493795,0.20044471,3.5396385,0.0
1.1574287,0.38654417,0.67542446,0.84792155,0.46831512,0.19286592,1.349712,0.0
0.9988302,0.50925416,0.96680576,0.84135705,0.17838839,0.1771061,3.886647,0.0
1.1277465,0.36925685,0.65371853,0.5166364,0.8060273,0.86682224,1.5931848,0.0
0.96550936,0.46449736,0.73559034,0.15620053,0.27261642,0.5035415,1.6836436,0.0
1.2490256,0.2876154,0.14399771,0.49208102,0.3188687,0.1335937,1.7693586,0.0
1.2838525,0.8332561,0.63175225,0.08664826,0.2196018,0.6248333,3.1528802,0.0
1.6175588,0.85069937,0.84276205,0.18964835,0.69050026,0.49796,4.3804793,0.0
1.3292956,0.65165675,0.31293505,0.822218,0.6555092,0.44357035,4.6210203,0.0
1.5511416,0.7271284,0.8957915,0.12231101,0.6428645,0.021700738,3.4987853,0.0
