like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
1.2442563,0.8403779,0.93649733,0.262718,0.6756277,0.5105204,4.307822,0.0
1.2407866,0.85002345,0.011557338,0.9508849,0.88830984,0.124195665,4.4701533,0.0
1.284983,0.4225791,0.29793134,0.33473998,0.13631427,0.433286,4.6672583,0.0
1.284983,0.41500935,0.36253917,0.056495745,0.21869406,0.6126746,2.143469,0.0
1.284983,0.26702788,0.96692127,0.68433094,0.36579528,0.7766215,3.7440038,0.0
1.2859604,0.56913275,0.51899546,0.73181635,0.37452614,0.41227826,3.4716303,0.0
1.2869527,0.6149835,0.6270546,0.46292138,0.941969,0.3493962,4.791685,0.0
1.2362967,0.863099,0.5247133,0.7684433,0.53077424,0.088361114,1.7554969,0.0
1.284983,0.37059924,0.671347,0.9011648,0.9646778,0.7374559,2.783004,0.0
1.284983,0.32168484,0.98695654,0.96661615,0.46712503,0.5292986,1.9314094,0.0
1.284983,0.20443173,0.79926074,0.23463629,0.8127571,0.2071657,2.7901158,0.0
1.284983,0.209619,0.42795023,0.7126786,0.5347131,0.2888131,4.026413,0.0
1.2331094,0.8744347,0.43790147,0.4102391,0.95275295,0.6179248,1.5589566,0.0
1.2838669,0.6802614,0.70667255,0.44924504,0.28148782,0.39209193,3.469099,0.0
1.2222799,0.9709887,0.5226103,0.7768597,0.8971849,0.4220922,3.8860288,0.0
1.284983,0.4710646,0.68899053,0.93317807,0.8076034,0.05187199,4.8024235,0.0
1.2862903,0.5762725,0.22326052,0.23733956,0.31077117,0.39126566,1.9661744,0.0
1.284983,0.51487297,0.7506809,0.18447675,0.36648092,0.6661774,1.1727911,0.0
1.284983,0.4388889,0.12794954,0.44199538,0.54154485,0.80690706,3.715278,0.0
1.2295146,0.8975278,0.3498104,0.47949612,0.48588678,0.12749629,4.269025,0.0
1.284983,0.28629318,0.3297457,0.080966964,0.1285528,0.48816165,3.7326028,0.0
1.2831511,0.6866795,0.902409,0.367008,0.13162865,0.18360817,3.6460452,0.0
1.284983,0.44171745,0.015034217,0.07296254,0.8889416,0.2475188,4.4719377,0.0
1.2869358,0.61994773,0.33426213,0.68639636,0.93535674,0.7251786,3.5080254,0.0
1.284983,0.36555198,0.68530643,0.298005,0.727738,0.19590771,4.9968524,0.0
1.2357981,0.8645576,0.5410865,0.7082679,0.24000084,0.5582959,3.8503075,0.0
1.2863961,0.64550185,0.60342616,0.38440278,0.83913577,0.588187,4.3323197,0.0
1.284983,0.5311955,0.5668863,0.76760316,0.844371,0.915366,3.5054796,0.0
1.2856683,0.65909505,0.84218687,0.28408763,0.5303628,0.3193911,3.244375,0.0
1.268794,0.76310456,0.80990434,0.9216884,0.96492493,0.93870085,4.209454,0.0
1.284983,0.42102906,0.8797577,0.20552647,0.82445776,0.17481813,3.5922635,0.0
1.284983,0.5142657,0.5408487,0.6360378,0.40513933,0.55836874,1.8055409,0.0
1.284983,0.49235737,0.13412482,0.557227,0.43451336,0.9484511,1.39316,0.0
1.285277,0.5523649,0.057121605,0.35520065,0.55674654,0.9419616,4.6878934,0.0
1.2244587,0.9362578,0.39088964,0.16885509,0.14136136,0.7949067,1.9034954,0.0
1.284983,0.23219165,0.9480921,0.65867484,0.7927306,0.8274717,2.8654048,0.0
1.284983,0.25149158,0.35631412,0.63336825,0.609341,0.24021101,2.2224412,0.0
1.2733372,0.74411285,0.65057725,0.5141098,0.6750665,0.10265587,1.4376229,0.0
1.286968,0.6054554,0.98108625,0.39272034,0.2124999,0.078995086,2.3979738,0.0
1.284983,0.37197372,0.46722692,0.48637486,0.20796725,0.77020264,4.0316987,0.0
1.259596,0.7955443,0.10279642,0.75473934,0.3372598,0.49780712,2.8943486,0.0
1.2861602,0.57333034,0.8849576,0.31418332,0.2543963,0.52974313,3.2454367,0.0
1.284983,0.51142186,0.961962,0.87782884,0.5659959,0.43238303,1.9545856,0.0
1.2868156,0.63100344,0.6298967,0.81975955,0.38258463,0.6147298,3.2895026,0.0
1.2821763,0.69447845,0.54574645,0.88399655,0.8377201,0.57555646,2.6354213,0.0
1.284983,0.5210299,0.90520304,0.34910104,0.72526515,0.9735894,1.1683123,0.0
1.2867799,0.6328487,0.68955916,0.74603367,0.84955853,0.16728789,4.923288,0.0
