like1,parT,chain
1.3014714,1729.0916,0.0
1.292144,1569.2173,0.0
1.1520938,1046.1951,0.0
1.1114206,982.4124,0.0
1.3119842,2102.9087,0.0
1.2567242,1304.7207,0.0
0.94201547,742.4535,0.0
1.1437873,1032.4795,0.0
1.241946,1241.4834,0.0
1.1513432,1044.9434,0.0
0.7055414,529.4019,0.0
1.2612519,1327.4781,0.0
0.9765767,787.1726,1.0
0.30445755,271.63123,2.0
0.45354712,400.51657,3.0
0.6956959,523.1728,1.0
0.22154345,303.89212,2.0
0.48456028,413.53247,3.0
0.9266166,723.3413,1.0
0.5155051,235.73328,2.0
0.62114924,479.5373,3.0
0.9560621,760.2383,1.0
0.63645005,487.99707,2.0
0.65691024,215.75587,3.0
0.37801474,372.051,1.0
0.8869711,677.2317,2.0
0.27460918,337.97156,3.0
0.3879837,375.58426,1.0
0.24023665,323.60776,2.0
0.22624138,297.61948,3.0
0.22465156,313.03607,1.0
0.3303833,356.77634,2.0
0.31542957,269.29584,3.0
0.22627823,314.64417,1.0
0.35324726,364.08832,2.0
0.33593836,265.2,3.0
0.22533803,313.74994,1.0
0.22185585,308.82104,2.0
0.22127856,306.3566,3.0
0.2445189,288.10062,1.0
0.2233077,300.56833,2.0
0.22132227,306.80222,3.0
1.2433121,1246.5847,1.0
1.1373732,1022.207,2.0
0.24502088,325.94315,3.0
0.24001351,289.9221,1.0
0.22219679,302.28314,2.0
0.22172248,308.46365,3.0
0.22143409,304.31985,1.0
0.22128291,305.33823,2.0
0.22126314,305.8474,3.0
0.22160657,303.68527,1.0
0.2559478,284.12115,2.0
0.22129059,305.24374,3.0
0.882188,671.9073,1.0
0.6306467,484.76337,2.0
0.22250263,310.1648,3.0
0.23760623,290.9842,1.0
0.22401471,299.7239,2.0
0.22148831,304.09378,3.0
0.2214695,307.601,1.0
0.2286122,295.86108,2.0
0.22131257,306.7242,3.0
0.22130214,305.12436,1.0
0.22126427,305.74048,2.0
0.44103017,395.55997,3.0
0.22132914,306.8537,1.0
0.22126493,306.04874,2.0
0.22126657,305.64624,3.0
0.22168979,303.43964,1.0
0.22130251,305.12094,2.0
0.22126356,305.96158,3.0
