like1,parT,chain
1.9187486,820.6652,0.0
1.9200256,1131.991,0.0
1.921637,2099.5442,0.0
1.9212834,1771.3798,0.0
1.9208394,1479.4626,0.0
1.9200673,1145.8867,0.0
1.9206121,1363.2704,0.0
1.9171582,609.19904,0.0
1.8683465,290.85425,0.0
1.5948954,176.8893,0.0
1.9015719,354.78564,0.0
1.7074805,206.35374,0.0
1.9033478,362.12814,1.0
1.8445547,269.50873,2.0
1.7557328,223.199,3.0
1.9183367,752.50226,1.0
1.914368,479.42798,2.0
1.9194951,979.4453,3.0
1.9191294,895.079,1.0
1.916944,592.9666,2.0
1.9129344,441.91043,3.0
1.658434,192.22923,1.0
1.9006752,351.63766,2.0
1.9183122,748.7622,3.0
1.9155217,519.8082,1.0
1.7812102,233.87178,2.0
1.2412928,119.906815,3.0
1.84769,271.93344,1.0
1.9095714,399.36887,2.0
1.176555,112.52503,3.0
1.9197382,1044.2086,1.0
1.8902832,324.13208,2.0
1.8385788,265.24292,3.0
1.883319,311.14423,1.0
1.4107126,142.86044,2.0
1.3597792,135.2538,3.0
1.4224682,144.70717,1.0
1.3113835,128.6161,2.0
1.0154649,96.43397,3.0
1.4900748,156.06802,1.0
1.3786014,137.98743,2.0
1.0728999,101.82621,3.0
1.5664442,170.80377,1.0
1.0507222,99.703835,2.0
1.220525,117.47882,3.0
1.6218473,183.02972,1.0
1.0818021,102.69116,2.0
1.2651577,122.7758,3.0
1.6456392,188.88397,1.0
1.0998847,104.4795,2.0
1.0586454,100.45673,3.0
1.1399684,108.591324,1.0
1.0965625,104.14758,2.0
1.8166788,251.75822,3.0
1.1613247,110.866516,1.0
1.8857781,315.33737,2.0
0.97432625,92.78591,3.0
1.1784507,112.73348,1.0
0.97274536,92.648834,2.0
1.0289813,97.67,3.0
1.0126177,96.17634,1.0
0.9928967,94.41259,2.0
0.9828734,93.53071,3.0
1.0175298,96.62132,1.0
0.9961804,94.70361,2.0
0.98531705,93.74476,3.0
1.0446404,99.13009,1.0
0.9852382,93.73785,2.0
1.0004735,95.08591,3.0
1.063373,100.90879,1.0
0.9931071,94.431206,2.0
1.0112258,96.050606,3.0
0.9600014,91.55291,1.0
0.96639764,92.100876,2.0
1.3953366,140.49243,3.0
0.9837626,93.60856,1.0
0.96479523,91.96326,2.0
0.96957445,92.37458,3.0
0.96493804,91.97552,1.0
0.97394824,92.75311,2.0
0.9694555,92.36431,3.0
0.9585034,91.425095,1.0
0.9719676,92.581474,2.0
0.9652615,92.00328,3.0
0.9618883,91.71419,1.0
0.9601973,91.56964,2.0
0.95935076,91.49737,3.0
1.5718403,171.92955,1.0
1.3366892,132.01521,2.0
0.96320504,91.8269,3.0
0.96011025,91.5622,1.0
0.96245563,91.76273,2.0
0.9612835,91.66247,3.0
0.960277,91.57645,1.0
0.9626104,91.77598,2.0
0.96144426,91.676216,3.0
0.9593906,91.50077,1.0
0.9589471,91.46294,2.0
0.9587253,91.444016,3.0
0.9603177,91.57992,1.0
0.95838284,91.41482,2.0
1.2075802,115.994896,3.0
0.9585564,91.42961,1.0
1.6979821,203.44514,2.0
1.4398794,147.49902,3.0
0.96165866,91.69455,1.0
0.9585593,91.42986,2.0
0.9593351,91.49603,3.0
0.9585541,91.42941,1.0
0.9582116,91.40022,2.0
0.95829725,91.40752,3.0
0.95891935,91.46056,1.0
0.9587114,91.44283,2.0
0.9582954,91.407364,3.0
0.9589537,91.46349,1.0
0.9587551,91.44655,2.0
0.9583577,91.412674,3.0
0.95928067,91.49139,1.0
0.95892006,91.460625,2.0
0.9587397,91.445244,3.0
0.9583575,91.41266,1.0
0.95828456,91.40644,2.0
0.9582481,91.40333,3.0
1.1692172,111.72241,1.0
0.9584259,91.41849,2.0
0.9583606,91.412926,3.0
1.2375473,119.46445,1.0
0.95842826,91.41869,2.0
0.95836276,91.4131,3.0
0.9585487,91.428955,1.0
0.95845324,91.420815,2.0
1.9126304,436.4532,3.0
0.9582847,91.40645,1.0
0.95824814,91.403336,2.0
0.9582299,91.40178,3.0
1.0921029,103.70391,1.0
1.0277737,97.55842,2.0
0.95830435,91.40813,3.0
0.958228,91.40162,1.0
1.1093911,105.435905,2.0
1.0370768,98.42163,3.0
0.9583752,91.41417,1.0
0.95821923,91.40087,2.0
0.9582583,91.4042,3.0
