like1,parT,chain
0.6781956,107.59841,0.0
1.2492789,595.5853,0.0
0.63782096,302.7572,0.0
1.3973283,939.7181,0.0
1.4108645,1637.6176,0.0
1.4119296,1816.0085,0.0
1.4103311,1561.4913,0.0
1.4100782,1528.0094,0.0
1.3907984,894.1385,0.0
1.4107723,1623.8629,0.0
1.4122953,1887.2533,0.0
1.398132,947.5781,0.0
1.2701951,621.2377,1.0
1.066032,461.99744,2.0
0.5362937,143.51698,3.0
0.5126453,257.53873,1.0
0.4555428,182.56857,2.0
1.2551146,602.5584,3.0
0.5468989,270.63306,1.0
1.2163996,561.382,2.0
0.9644022,416.00754,3.0
1.4072049,1235.7294,1.0
1.2069227,552.54755,2.0
0.44128412,210.95663,3.0
0.5146552,151.28021,1.0
0.45727563,181.11842,2.0
0.9031995,391.83844,3.0
0.4796505,242.66289,1.0
1.3922256,902.0771,2.0
1.2279385,572.37,3.0
0.72431755,99.06992,1.0
0.4609215,178.30432,2.0
0.95590967,412.5585,3.0
1.405343,1106.0728,1.0
0.77294266,348.03226,2.0
0.48594978,245.77463,3.0
0.45965442,179.25037,1.0
0.44465977,195.1035,2.0
0.44154772,203.03006,3.0
0.44274163,214.1716,1.0
0.62267184,297.56354,2.0
0.4430265,198.37009,3.0
0.96181256,414.95438,1.0
0.44662693,219.32858,2.0
0.44231978,200.2235,3.0
1.2729897,624.79486,1.0
0.44212765,213.09167,2.0
1.23041,574.7535,3.0
