like1,parT,chain
1.4496651,1983.6218,0.0
1.4472005,911.0284,0.0
0.92300195,254.74474,0.0
1.3053449,457.8734,0.0
1.449667,2059.2324,0.0
1.4496672,2068.6914,0.0
1.3343481,484.83743,0.0
0.9970182,285.05215,0.0
1.4495567,1158.7272,0.0
1.4492604,1040.7473,0.0
1.4496691,2189.1462,0.0
0.4648224,137.79695,0.0
1.0543896,311.3172,1.0
0.83320254,224.55707,2.0
1.4455884,858.98376,3.0
1.4067646,582.8866,1.0
1.2503933,418.81564,2.0
0.4321464,90.67382,3.0
0.8827605,240.36826,1.0
0.723378,195.68434,2.0
0.52159506,151.00043,3.0
1.440421,756.73364,1.0
1.4496483,1484.2626,2.0
1.4495102,1120.498,3.0
1.3831512,541.77045,1.0
0.5523529,157.61545,2.0
0.7680371,206.5765,3.0
0.7258328,196.27084,1.0
1.4484797,971.4968,2.0
0.5964503,167.0339,3.0
1.4496597,1795.4469,1.0
1.0394073,304.43692,2.0
0.84347194,227.71867,3.0
0.4046939,117.08686,1.0
0.5465838,156.3856,2.0
0.46062618,136.73624,3.0
0.45036516,134.04364,1.0
0.40829283,100.13007,2.0
0.40016833,108.60847,3.0
0.40040925,112.07382,1.0
0.4063259,101.37382,2.0
0.40091762,106.72382,3.0
0.4010827,106.43856,1.0
0.41254026,121.587395,2.0
0.40152627,114.01298,3.0
0.61992025,172.18674,1.0
0.40368897,103.40718,2.0
0.41044703,120.60207,3.0
0.45704836,135.81421,1.0
0.4001781,111.31072,2.0
0.40001217,109.959595,3.0
0.4004401,107.7405,1.0
0.40001193,109.907166,2.0
0.609502,169.89626,3.0
0.40034845,111.90534,1.0
0.40004328,109.31458,2.0
0.40005398,110.60996,3.0
0.40116566,113.52032,1.0
1.2105736,395.03607,2.0
0.4000124,109.97944,3.0
0.4000226,110.25856,1.0
0.4000147,110.08286,2.0
0.40001458,109.73146,3.0
0.4000465,109.284035,1.0
0.40001923,109.62181,2.0
0.4000131,109.7907,3.0
0.40038618,107.88505,1.0
0.40009883,108.93224,2.0
0.46656427,138.23128,3.0
0.40045407,112.190605,1.0
1.1301434,349.12262,2.0
0.40007257,110.752594,3.0
0.40001255,109.81931,1.0
0.41535643,122.816765,2.0
0.40001208,109.863235,3.0
0.40001848,109.637085,1.0
0.40001294,109.79834,2.0
0.400012,109.87897,3.0
0.4000556,109.20628,1.0
0.47193506,139.55127,2.0
0.4000208,109.59286,3.0
0.84763867,229.02744,1.0
0.40005872,110.64916,2.0
0.40002042,110.21993,3.0
