like1,parT,chain
1.1134554,2155.6826,0.0
0.42710117,533.3863,0.0
1.0935525,2067.1042,0.0
0.8856438,1486.6511,0.0
0.7685854,387.27457,0.0
0.55033296,963.42456,0.0
0.6837035,1111.5964,0.0
0.9159581,1563.6284,0.0
0.8348874,1363.1512,0.0
1.1134729,2155.7883,0.0
0.5312973,490.71637,0.0
0.3812508,551.32904,0.0
0.6712597,1095.7887,1.0
0.38963005,823.5589,2.0
0.20451654,687.444,3.0
0.9079952,1543.2996,1.0
0.55218124,965.2871,2.0
0.28291497,749.3367,3.0
0.33515918,570.6198,1.0
0.51224065,926.9338,2.0
0.22465782,708.8251,3.0
0.66247845,440.19803,1.0
0.21686023,701.8113,2.0
0.40165892,832.6179,3.0
0.22088875,629.0319,1.0
0.19711263,658.2379,2.0
0.36745924,807.1889,3.0
0.22443436,626.5702,1.0
0.1966504,664.19073,2.0
0.20184952,683.00104,3.0
0.7422703,1198.1232,1.0
0.30360532,585.0322,2.0
0.20202026,646.92865,3.0
0.20645028,641.36145,1.0
0.21058114,695.34906,2.0
0.1972279,668.3553,3.0
0.20105582,681.4528,1.0
0.1980186,672.8218,2.0
0.19782902,655.5597,3.0
0.5291282,942.78357,1.0
0.19802263,672.84094,2.0
0.19675817,665.5394,3.0
0.19806017,654.85834,1.0
0.19666149,661.6068,2.0
0.19670428,664.981,3.0
0.8623456,1428.948,1.0
0.29397365,589.4217,2.0
0.19735831,657.17694,3.0
0.19668841,661.21436,1.0
0.19662176,662.7025,2.0
0.19662413,663.44666,3.0
0.19681706,666.0367,1.0
0.1966344,663.8218,2.0
0.25941432,734.3978,3.0
0.19678077,660.2704,1.0
0.19662288,662.62573,2.0
0.36292338,803.8823,3.0
0.5654258,978.7274,1.0
0.20127445,648.0779,2.0
0.19745518,656.80865,3.0
0.19663358,663.7982,1.0
0.19662116,663.25037,2.0
0.19661984,662.97644,3.0
0.19663376,663.80334,1.0
0.1966208,663.21454,2.0
0.19661996,662.9201,3.0
0.19667807,661.3538,1.0
0.25676456,732.61804,2.0
0.19662763,662.4002,3.0
0.19677551,660.3152,1.0
0.19663846,662.0685,2.0
0.38538095,820.39795,3.0
0.19662078,663.21155,1.0
0.21295966,697.9148,2.0
0.19662,663.094,3.0
0.21342614,698.39905,1.0
0.196624,663.44,2.0
0.19662051,663.18005,3.0
0.19662319,662.6073,1.0
0.19662,662.91095,2.0
0.1966199,663.06274,3.0
0.19662236,662.6594,1.0
0.19661987,662.9549,2.0
0.19662005,663.10266,3.0
