like1,parT,chain
1.5115043,1385.9731,0.0
0.8306056,192.29854,0.0
0.72607154,167.91547,0.0
1.1716311,313.4628,0.0
1.5134363,1858.9143,0.0
1.5133209,1807.3223,0.0
1.5139658,2170.0078,0.0
1.4972966,885.3859,0.0
1.5064757,1044.6951,0.0
1.5132657,1784.4789,0.0
1.4388547,588.0765,0.0
1.5027343,964.2633,0.0
1.4106294,526.6507,1.0
0.98118436,236.90564,2.0
0.27642626,98.9253,3.0
0.4534882,121.20427,1.0
1.4349173,578.28094,2.0
1.2917285,385.28973,3.0
0.9619338,230.47597,1.0
0.62103546,147.48914,2.0
0.81758446,188.98254,3.0
1.5039293,987.0248,1.0
0.81816214,189.12811,2.0
1.295808,388.60226,3.0
0.60081214,143.95392,1.0
1.0617267,266.2781,2.0
0.45517284,121.43961,3.0
0.66290677,155.16618,1.0
0.5662536,138.18523,2.0
0.3218446,104.223305,3.0
0.3088472,102.67972,1.0
0.48078635,125.08442,2.0
1.4105082,526.4251,3.0
1.0514086,262.2853,1.0
1.2819023,377.54245,2.0
0.9127465,215.10039,3.0
0.37036356,110.18246,1.0
0.81458884,188.23027,2.0
0.6306307,149.20636,3.0
0.39919952,113.88207,1.0
0.20944276,91.47736,2.0
0.26011032,97.07854,3.0
0.5531418,136.06938,1.0
0.44586992,120.14635,2.0
0.38608885,112.18483,3.0
0.7271875,168.15233,1.0
0.6050348,144.6783,2.0
0.2658963,97.73024,3.0
0.26695955,97.850334,1.0
0.23845614,94.66385,2.0
0.22400244,93.07061,3.0
1.001287,243.86244,1.0
0.31687585,103.6305,2.0
0.28888968,100.354515,3.0
0.32796,104.957535,1.0
0.29743472,101.34389,2.0
0.2335054,94.116585,3.0
1.4887464,805.46173,1.0
0.36943012,110.06478,2.0
0.3241124,104.49504,3.0
0.23791368,94.6038,1.0
0.22372897,93.04058,2.0
0.21659768,92.25897,3.0
0.25045943,95.997955,1.0
0.23728542,94.53428,2.0
0.73209286,169.19836,3.0
1.171476,313.38983,1.0
0.26150703,97.23555,2.0
0.24757226,95.67607,3.0
1.3623449,454.9784,1.0
1.0952545,279.73672,2.0
0.29263142,100.78679,3.0
