like1,parT,chain
0.39248085,824.16046,0.0
0.9419758,1873.0264,0.0
0.9787285,1980.9752,0.0
0.66084707,1207.1985,0.0
0.7983567,492.32275,0.0
0.47947,951.3929,0.0
0.4894999,658.03973,0.0
0.82098746,116.54292,0.0
0.68671656,1254.246,0.0
0.5816829,1086.358,0.0
0.9706284,85.45524,0.0
0.69162834,374.61108,0.0
0.5287069,1015.67944,1.0
0.45496774,919.9199,2.0
0.38227692,728.40094,3.0
0.5355405,635.4655,1.0
0.37635252,793.4292,2.0
0.4206231,872.4111,3.0
0.4717279,941.4684,1.0
0.6742898,1230.6241,2.0
0.4739802,944.332,3.0
0.95286465,1904.7274,1.0
0.3745279,789.3404,2.0
0.3514997,267.98862,3.0
0.80712163,119.706215,1.0
0.6368827,162.90883,2.0
0.47211006,215.44872,3.0
0.40707764,706.2697,1.0
0.37131456,747.80505,2.0
0.36942926,768.5727,3.0
0.4173729,867.4488,1.0
0.5629958,1060.8474,2.0
0.3906949,719.40967,3.0
0.39911294,836.36646,1.0
0.37201613,782.38367,2.0
0.36953494,755.39233,3.0
0.81487715,429.11945,1.0
0.47613212,664.41797,2.0
1.0111035,2079.762,3.0
0.37283668,743.71625,1.0
0.36943027,756.1445,2.0
0.45599073,921.2512,3.0
0.7194084,1319.113,1.0
0.531461,1019.26135,2.0
0.3754056,791.375,3.0
0.5775778,606.458,1.0
0.43215713,889.1521,2.0
0.38907743,818.4786,3.0
