like1,parT,chain
1.2836266,447.19775,0.0
1.3385,720.8976,0.0
1.3709494,1685.08,0.0
1.3627872,1158.2479,0.0
1.3090184,538.88196,0.0
1.3651534,1266.1879,0.0
0.21574566,105.68056,0.0
1.3537037,906.1213,0.0
1.3729079,1915.866,0.0
1.2948283,480.12796,0.0
1.3712952,1721.1108,0.0
1.3741506,2104.3235,0.0
0.50387967,142.77495,1.0
0.3520747,124.227745,2.0
1.360326,1068.7485,3.0
1.3498751,843.6721,1.0
1.3279228,645.43494,2.0
1.0234845,248.96059,3.0
1.3480906,819.1879,1.0
1.3669441,1366.7594,2.0
0.49062973,141.06795,3.0
1.27508,428.05234,1.0
1.1708915,317.22275,2.0
0.67930186,167.97195,3.0
0.7355089,177.32057,1.0
1.1879287,328.72427,2.0
0.4940165,141.50056,3.0
1.334809,692.9856,1.0
0.81461436,192.35664,2.0
0.6162013,158.29219,3.0
1.1123921,284.56015,1.0
0.90284073,212.81406,2.0
0.7333152,176.941,3.0
1.1555253,307.58487,1.0
0.9904641,237.77841,2.0
0.20301646,98.16551,3.0
0.31524616,119.83304,1.0
0.23367289,108.999275,2.0
0.9256985,218.86177,3.0
1.2738405,425.63892,1.0
0.4171266,131.98637,2.0
0.3069873,118.833466,3.0
1.3624104,1143.197,1.0
0.5291618,146.09985,2.0
1.3278023,644.64844,3.0
1.3453935,786.59845,1.0
0.21361889,105.1949,2.0
0.3428397,123.131424,3.0
0.6847656,168.84761,1.0
0.23063883,108.49949,2.0
0.20690612,103.3325,3.0
0.2697781,114.16316,1.0
0.20811538,96.22664,2.0
0.20193785,100.71077,3.0
1.2477852,384.4381,1.0
0.27587032,114.954155,2.0
0.20747776,96.40696,3.0
0.3800612,127.54956,1.0
1.2874401,457.074,2.0
0.3024007,118.27442,3.0
0.20257045,98.468704,1.0
0.43093967,133.65816,2.0
0.20167261,99.58974,3.0
0.20352212,101.923035,1.0
1.0068285,243.18057,2.0
0.20164354,100.04427,3.0
0.20394841,97.665726,1.0
0.20180178,100.499115,2.0
0.20193252,99.08242,3.0
0.2240325,107.34069,1.0
0.20343252,101.873825,2.0
0.20189057,99.14039,3.0
0.20168018,99.56335,1.0
0.20163529,99.80381,2.0
0.20163284,99.92404,3.0
0.2016639,100.15025,1.0
0.7003816,171.38515,2.0
0.44592276,135.48744,3.0
0.20177428,99.33231,1.0
0.20163259,99.91571,2.0
0.20166375,99.62401,3.0
0.20180622,100.5071,1.0
0.20163397,99.823746,2.0
0.20166765,100.16543,3.0
0.20163837,99.76986,1.0
0.20163304,99.84279,2.0
0.2016322,99.87925,3.0
0.20164843,99.69782,1.0
0.20163478,99.81093,2.0
0.29731092,117.64919,3.0
0.20163755,99.99459,1.0
0.20163243,99.909164,2.0
0.20163235,99.866455,3.0
0.20164008,100.017876,1.0
0.20163245,99.91084,2.0
0.20163256,99.85732,3.0
